Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
1-1514,23,9,1-1514,64,8,2,11,2015.9200049042702,31.49875007662922
1-7488,1,1,1-7488,65,2,2,11,2009.9200049042702,30.921846229296463
MLG22,19,2,MLG22,33,2,1,3,1004.1600013375282,30.42909094962207
1-18987,19,2,1-18987,34,13,1,5,1016.6000022292137,29.90000006556511
1-0363,4,11,1-0363,34,1,1,2,1002.4400008916855,29.48352943799075
1-8126,1,1,1-8126,34,1,1,1,1001.7200004458427,29.462352954289493
1-7425,1,1,1-7425,352,25,10,30,10046.600013375282,28.541477310725234
1-3257,9,16,1-3257,37,1,1,8,1006.760003566742,27.20972982612816
1-3174,1,16,1-3174,117,30,3,18,3042.9600080251694,26.008205196796318
1-8864,22,21,1-8864,39,5,1,5,1008.6000022292137,25.861538518697788
1-8990,22,21,1-8990,40,4,1,9,1010.4800040125847,25.262000100314616
1-2006,20,23,1-2006,40,7,1,2,1008.4400008916855,25.211000022292136
1-7579,19,2,1-7579,40,8,1,0,1008.0,25.2
1-8368,1,1,1-8368,80,3,2,14,2013.0800062417984,25.16350007802248
1-18635,2,9,1-18635,44,10,1,3,1012.1600013375282,23.003636394034732
1-1633,1,1,1-1633,399,7,9,47,9040.840020954609,22.658746919685736
MLG24,6,13,MLG24,49,10,1,14,1020.0800062417984,20.81795931105711
MLG37,20,23,MLG37,50,5,1,4,1007.880001783371,20.157600035667418
1-8808,22,21,1-8808,52,11,1,7,1016.0400031208992,19.539230829248062
1-10808,1,1,1-10808,54,2,1,2,1003.4400008916855,18.582222238734918
1-8121,1,1,1-8121,110,5,2,14,2015.0800062417984,18.31890914765271
1-7462,18,3,1-7462,336,42,6,73,6094.56003254652,18.13857152543607
1-3246,19,2,1-3246,116,28,2,13,2037.3600057959557,17.563448325827203
1-8087,16,18,1-8087,58,5,1,11,1012.9200049042702,17.464138015590866
1-8371,13,5,1-8371,255,13,4,33,4036.7600147128105,15.830431430246316
MLG27,6,13,MLG27,67,14,1,18,1026.9600080251694,15.327761313808498
1-4654,1,1,1-4654,138,6,2,23,2022.560010254383,14.656231958365094
1-1070,13,5,1-1070,280,20,4,72,4071.8400321006775,14.542285828930991
MLG42,20,23,MLG42,72,13,1,5,1016.6000022292137,14.119444475405746
1-9294,22,21,1-9294,74,11,1,14,1021.0800062417984,13.798378462727005
1-7306,19,2,1-7306,159,33,2,7,2038.0400031208992,12.817861654848423
1-8681,8,15,1-8681,260,44,3,98,3114.560043692589,11.979077091125342
1-0918,1,2,1-0918,179,39,2,9,2045.4800040125847,11.427262592249077
MLG29,20,23,MLG29,93,16,1,2,1017.4400008916855,10.940215063351458
1-0677,20,23,1-0677,187,31,2,12,2039.640005350113,10.9071658040113
1-3186,1,1,1-3186,796,41,8,95,8109.400042355061,10.18768849542093
MLG53,23,19,MLG53,216,53,2,28,2073.160012483597,9.597963020757392
1-6678,4,11,1-6678,213,6,2,19,2019.6800084710121,9.48206576746954
MLG66,13,5,MLG66,229,34,2,115,2116.8000512719154,9.24366834616557
MLG52,22,21,MLG52,112,3,1,6,1007.3200026750565,8.993928595313005
1-8480,2,9,1-8480,112,3,1,4,1005.880001783371,8.981071444494384
1-7302,23,19,1-7302,240,68,2,27,2087.440012037754,8.697666716823976
1-1887,5,12,1-1887,119,18,1,18,1030.9600080251694,8.663529479203104
1-1035,8,15,1-1035,249,19,2,76,2073.7200338840485,8.328192907164853
1-19755,9,16,1-19755,517,55,4,118,4139.960052609444,8.007659676227163
1-0917,11,17,1-0917,134,23,1,16,1034.520007133484,7.720298560697641
MLG36,22,21,MLG36,136,22,1,10,1029.2000044584274,7.567647091606084
1-3693,19,2,1-3693,143,65,1,9,1071.4800040125847,7.492867160927165
MLG68,19,2,MLG68,152,5,1,38,1032.3600169420242,6.791842216723843
1-1099,1,1,1-1099,149,0,1,0,1000.0,6.7114093959731544
MLG26,20,23,MLG26,155,33,1,6,1037.3200026750565,6.6923871140326225
MLG33,20,23,MLG33,161,22,1,2,1023.4400008916855,6.356770191873823
MLG09,17,8,MLG09,174,27,1,33,1050.7600147128105,6.038850659269026
1-5531,21,15,1-5531,199,45,1,47,1078.840020954609,5.421306637962859
1-0691,17,8,1-0691,450,41,2,146,2146.1200650930405,4.769155700206756
MLG61,19,2,MLG61,218,22,1,1,1022.7200004458427,4.6913761488341414
MLG13,7,14,MLG13,225,27,1,21,1042.1200093626976,4.631644486056434
1-9365,14,6,1-9365,243,16,1,61,1059.9200271964073,4.361810811507849
MLG70,5,12,MLG70,269,29,1,95,1097.4000423550606,4.079554060799482
1-7172,11,17,1-7172,284,75,1,52,1112.4400231838226,3.917042335154305
MLG15,7,14,MLG15,559,63,2,110,2142.2000490427017,3.832200445514672
1-7946,16,18,1-7946,289,31,1,64,1077.0800285339355,3.7269205139582544
MLG12,9,16,MLG12,569,22,2,63,2067.360028088093,3.633321666235664
1-0708,4,11,1-0708,408,25,1,53,1063.1600236296654,2.6057843716413367
