Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
1-10981,18,22,1-10981,34,2,1,10,1008.4364629983902,29.659895970540887
MLG24,20,21,MLG24,49,1,1,3,1002.9309388995171,20.467978344888103
MLG26,22,21,MLG26,155,2,2,19,2014.2292796969414,12.995027610948009
1-4874,15,18,1-4874,224,108,2,14,2117.0110481977463,9.450942179454225
1-1887,18,11,1-1887,119,40,1,34,1061.8839741945267,8.923394741130476
1-2275,4,14,1-2275,130,23,1,7,1027.5055240988731,7.9038886469144085
1-6511,18,11,1-6511,144,54,1,27,1071.3784500956535,7.440128125664261
1-5642,20,22,1-5642,166,13,1,17,1023.9419870972633,6.16832522347749
1-4394,4,14,1-4394,190,69,1,48,1099.895022392273,5.788921170485647
MLG13,1,12,MLG13,225,24,1,23,1038.8038648962975,4.616906066205766
1-8371,22,21,1-8371,255,39,1,14,1048.0110481977463,4.109847247834299
MLG15,1,12,MLG15,559,59,2,310,2258.530352950096,4.040304745885682
1-0455,8,17,1-0455,60,143,0,9,148.79281669855118,2.4798802783091864
MLG11,18,11,MLG11,493,11,1,19,1023.2292796969414,2.0755157803183395
MLG08,1,12,MLG08,532,59,1,61,1098.2624242901802,2.0644030531770303
MLG12,18,11,MLG12,569,35,1,39,1060.1022056937218,1.8630970223088257
1-3734,8,17,1-3734,4,4,0,2,5.2872925996780396,1.3218231499195099
1-7301,20,22,1-7301,26,25,0,11,32.08010929822922,1.2338503576242006
1-4618,12,6,1-4618,1,1,0,0,1.0,1.0
1-7456,22,21,1-7456,32,25,0,7,29.50552409887314,0.9220476280897856
1-10217,17,7,1-10217,4,2,0,2,3.2872925996780396,0.8218231499195099
1-7725,9,3,1-7725,90,11,0,90,68.92816698551178,0.765868522061242
1-6591,19,5,1-6591,79,9,0,80,60.49170398712158,0.7657177719888808
1-3142,8,17,1-3142,4,3,0,0,3.0,0.75
MLG77,18,11,MLG77,9,6,0,1,6.64364629983902,0.7381829222043356
1-19109,8,17,1-19109,30,4,0,28,22.022096395492554,0.7340698798497518
1-6494,4,14,1-6494,48,3,0,50,35.18231499195099,0.7329648956656456
1-3472,19,5,1-3472,28,11,0,14,20.011048197746277,0.7146802927766528
1-11522,2,9,1-11522,24,15,0,3,16.93093889951706,0.7054557874798775
1-9396,11,2,1-9396,16,8,0,5,11.218231499195099,0.7011394686996937
1-9225,1,12,1-9225,18,8,0,7,12.505524098873138,0.6947513388262855
MLG14,13,16,MLG14,462,39,0,425,312.5496774315834,0.6765144533151156
1-7464,14,4,1-7464,48,23,0,14,32.01104819774628,0.6668968374530474
1-20124,18,11,1-20124,3,2,0,0,2.0,0.6666666666666666
1-6492,13,16,1-6492,48,1,0,48,31.89502239227295,0.6644796331723531
1-7834,18,11,1-7834,4,2,0,1,2.6436462998390198,0.6609115749597549
1-18973,2,9,1-18973,39,21,0,7,25.50552409887314,0.6539877974070035
1-8916,18,11,1-8916,61,18,0,34,39.88397419452667,0.6538356425332241
P1-6891,11,2,P1-6891,7,2,0,4,4.574585199356079,0.6535121713365827
1-21180,14,4,1-21180,1,0,0,1,0.6436462998390198,0.6436462998390198
1-10882,19,5,1-10882,14,8,0,1,8.64364629983902,0.6174033071313586
1-5287,1,12,1-5287,18,9,0,3,10.93093889951706,0.6072743833065033
1-7472,11,2,1-7472,12,2,0,8,7.149170398712158,0.5957641998926798
1-5109,19,5,1-5109,37,13,0,14,22.011048197746277,0.5948931945336832
1-9291,8,17,1-9291,78,27,0,30,46.30938899517059,0.5937101153226999
1-2006,11,2,1-2006,40,21,0,4,23.57458519935608,0.5893646299839019
MLG74,19,5,MLG74,177,26,0,121,103.88120228052139,0.5868994479125502
MLG63,4,14,MLG63,543,32,0,437,313.27343302965164,0.5769308158925445
1-10622,18,11,1-10622,4,1,0,2,2.2872925996780396,0.5718231499195099
1-18770,5,8,1-18770,10,5,0,1,5.64364629983902,0.564364629983902
1-6101,2,9,1-6101,41,19,0,6,22.86187779903412,0.557606775586198
1-5199,17,7,1-5199,3,1,0,1,1.6436462998390198,0.54788209994634
1-2292,6,18,1-2292,252,39,0,151,136.190591275692,0.540438854268619
1-0337,5,8,1-0337,11,4,0,3,5.930938899517059,0.53917626359246
MLG83,18,11,MLG83,88,28,0,30,47.30938899517059,0.5376066931269385
1-0754,11,2,1-0754,41,20,0,3,21.93093889951706,0.5349009487687088
1-5515,11,2,1-5515,30,12,0,6,15.861877799034119,0.528729259967804
P1-0004,2,9,P1-0004,60,29,0,4,31.57458519935608,0.5262430866559347
1-7403,4,14,1-7403,58,20,0,16,30.298340797424316,0.5223851861624882
1-4874,12,18,1-4874,224,108,0,14,117.01104819774628,0.5223707508827958
1-20138,2,9,1-20138,25,13,0,0,13.0,0.52
1-1964,6,18,1-1964,48,23,0,3,24.93093889951706,0.5193945604066054
