Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
1-10981,18,24,1-10981,34,5,1,0,1005.0,29.558823529411764
MLG24,20,24,MLG24,49,2,1,0,1002.0,20.448979591836736
MLG27,20,24,MLG27,67,5,1,0,1005.0,15.0
1-1887,18,11,1-1887,119,40,1,27,1054.669947385788,8.862772667107462
1-6511,18,11,1-6511,144,54,1,20,1064.8666276931763,7.394907136758168
MLG26,22,20,MLG26,155,20,1,9,1024.8899824619293,6.612193435238254
1-5642,20,24,1-5642,166,6,1,0,1006.0,6.0602409638554215
MLG13,1,10,MLG13,225,24,1,22,1035.953290462494,4.604236846499973
1-8371,22,20,1-8371,255,25,1,8,1029.3466510772705,4.036653533636355
MLG15,1,10,MLG15,559,60,2,285,2214.849444627762,3.962163586096175
MLG11,18,11,MLG11,493,11,1,334,1192.4726824760437,2.4188086865639833
MLG08,1,10,MLG08,532,59,1,57,1089.9698889255524,2.0488155806871284
MLG12,18,11,MLG12,569,35,1,186,1136.0596375465393,1.996589872665271
1-3523,8,13,1-3523,497,37,0,482,298.8857274055481,0.6013797332103583
1-5109,19,3,1-5109,37,14,0,12,20.51997661590576,0.5545939625920476
1-2318,3,15,1-2318,13,5,0,4,7.173325538635254,0.5517942722027118
MLG43,2,4,MLG43,39,12,0,17,21.23663353919983,0.544529065107688
1-9466,2,4,1-9466,8,0,0,8,4.346651077270508,0.5433313846588135
1-4618,12,23,1-4618,1,0,0,1,0.5433313846588135,0.5433313846588135
MLG14,13,6,MLG14,462,78,0,311,246.976060628891,0.5345802178114524
1-10622,18,11,1-10622,4,1,0,2,2.086662769317627,0.5216656923294067
1-7464,14,2,1-7464,48,25,0,0,25.0,0.5208333333333334
1-7733,17,5,1-7733,76,33,0,12,39.51997661590576,0.5199996923145495
1-6608,13,6,1-6608,11,3,0,5,5.716656923294067,0.5196960839358243
1-6501,3,15,1-6501,107,22,0,61,55.14321446418762,0.5153571445251179
1-8940,14,2,1-8940,3,1,0,1,1.5433313846588135,0.5144437948862711
1-7038,21,21,1-7038,163,4,0,146,83.32638216018677,0.5112047985287532
1-7444,19,3,1-7444,14,6,0,2,7.086662769317627,0.5061901978084019
1-19093,3,15,1-19093,36,10,0,15,18.149970769882202,0.50416585471895
MLG71,12,23,MLG71,144,1,0,131,72.17641139030457,0.5012250790993372
1-4394,4,8,1-4394,190,69,0,48,95.07990646362305,0.5004205603348582
1-3739,16,9,1-3739,2,1,0,0,1.0,0.5
1-7081,2,4,1-7081,99,25,0,45,49.449912309646606,0.4994940637338041
MLG74,19,3,MLG74,177,22,0,121,87.74309754371643,0.495723714936251
1-8916,18,11,1-8916,61,15,0,28,30.213278770446777,0.49529965197453735
MLG63,4,8,MLG63,543,32,0,436,268.8924837112427,0.4951979442195998
1-7403,4,8,1-7403,58,20,0,16,28.693302154541016,0.4947121061127761
1-3472,19,3,1-3472,28,6,0,14,13.606639385223389,0.48595140661512104
1-9543,7,12,1-9543,39,15,0,7,18.803319692611694,0.4821364023746588
1-10960,7,12,1-10960,82,34,0,10,39.433313846588135,0.4808940712998553
1-1964,6,14,1-1964,48,23,0,0,23.0,0.4791666666666667
MLG83,18,11,MLG83,88,28,0,26,42.12661600112915,0.4787115454673767
1-18973,2,4,1-18973,39,5,0,25,18.583284616470337,0.47649447734539324
1-9548,17,5,1-9548,16,7,0,1,7.5433313846588135,0.47145821154117584
1-9291,8,13,1-9291,78,16,0,38,36.64659261703491,0.46982811047480655
MLG55,2,4,MLG55,110,47,0,8,51.34665107727051,0.4667877370660955
1-0983,6,14,1-0983,195,69,0,40,90.73325538635254,0.4652987455710387
1-0529,17,5,1-0529,124,51,0,12,57.51997661590576,0.4638707791605303
