Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
508,508,508,508,508,508,508,1-7737,22,28,1-7737,11,5,0,0,5.0,0.45454545454545453
574,574,574,574,574,574,574,1-4618,23,25,1-4618,1,0,0,1,0.38749274611473083,0.38749274611473083
83,83,83,83,83,83,83,1-7306,13,13,1-7306,159,56,0,10,59.87492746114731,0.37657187082482585
410,410,410,410,410,410,410,7W2-12806,23,25,7W2-12806,23,0,0,22,8.524840414524078,0.3706452354140904
294,294,294,294,294,294,294,1-3081,11,23,1-3081,42,0,0,40,15.499709844589233,0.36904071058545795
81,81,81,81,81,81,81,1-7038,15,15,1-7038,163,7,0,137,60.086506217718124,0.3686288725013382
91,91,91,91,91,91,91,1-6684,4,17,1-6684,145,1,0,135,53.31152072548866,0.3676656601757839
516,516,516,516,516,516,516,1-17965,1,2,1-17965,10,2,0,4,3.5499709844589233,0.35499709844589233
276,276,276,276,276,276,276,1-3075,23,25,1-3075,45,0,0,41,15.887202590703964,0.3530489464600881
306,306,306,306,306,306,306,1-8990,16,27,1-8990,40,12,0,5,13.937463730573654,0.34843659326434134
212,212,212,212,212,212,212,1-8916,7,20,1-8916,61,16,0,13,21.0374056994915,0.3448755032703525
340,340,340,340,340,340,340,1-10981,15,15,1-10981,34,9,0,5,10.937463730573654,0.3216901097227545
382,382,382,382,382,382,382,1-3472,22,28,1-3472,28,9,0,0,9.0,0.32142857142857145
13,13,13,13,13,13,13,MLG11,4,17,MLG11,493,11,0,368,153.59733057022095,0.3115564514608944
461,461,461,461,461,461,461,1-1067,1,2,1-1067,17,1,0,11,5.262420207262039,0.3095541298389435
391,391,391,391,391,391,391,1-7301,19,8,1-7301,26,3,0,13,8.0374056994915,0.3091309884419808
348,348,348,348,348,348,348,1-0997,7,20,1-0997,33,9,0,3,10.162478238344193,0.30795388601043006
115,115,115,115,115,115,115,1-3174,5,4,1-3174,117,0,0,90,34.874347150325775,0.2980713431651776
120,120,120,120,120,120,120,1-1152,4,17,1-1152,112,18,0,37,32.33723160624504,0.28872528219861643
114,114,114,114,114,114,114,1-6166,12,12,1-6166,117,2,0,82,33.77440518140793,0.28867012975562334
180,180,180,180,180,180,180,1-9294,15,15,1-9294,74,18,0,8,21.099941968917847,0.2851343509313223
472,472,472,472,472,472,472,1-3733,15,15,1-3733,16,3,0,4,4.549970984458923,0.2843731865286827
155,155,155,155,155,155,155,1-2364,19,8,1-2364,88,6,0,49,24.98714455962181,0.28394482454115694
243,243,243,243,243,243,243,1-9542,9,21,1-9542,54,10,0,13,15.0374056994915,0.27847047591650925
428,428,428,428,428,428,428,1-5221,9,21,1-5221,21,3,0,7,5.712449222803116,0.2720213915620531
471,471,471,471,471,471,471,1-9396,1,2,1-9396,16,2,0,6,4.324956476688385,0.27030977979302406
42,42,42,42,42,42,42,1-8681,19,8,1-8681,260,26,0,114,70.17417305707932,0.2699006656041512
445,445,445,445,445,445,445,1-2028,15,15,1-2028,20,5,0,1,5.387492746114731,0.2693746373057365
375,375,375,375,375,375,375,1-8187,16,27,1-8187,29,3,0,12,7.64991295337677,0.2637901018405783
14,14,14,14,14,14,14,1-3037,3,16,1-3037,467,46,0,197,122.33607098460197,0.26196160810407276
138,138,138,138,138,138,138,1-7993,17,10,1-7993,100,10,0,41,25.887202590703964,0.2588720259070396
12,12,12,12,12,12,12,1-3523,15,15,1-3523,497,10,0,305,128.1852875649929,0.2579180836317765
364,364,364,364,364,364,364,1-5515,17,10,1-5515,30,5,0,7,7.712449222803116,0.25708164076010387
513,513,513,513,513,513,513,1-18770,19,8,1-18770,10,1,0,4,2.5499709844589233,0.25499709844589236
509,509,509,509,509,509,509,1-0337,4,17,1-0337,11,2,0,2,2.7749854922294617,0.2522714083844965
105,105,105,105,105,105,105,1-0529,14,14,1-0529,124,13,0,47,31.21215906739235,0.25171096022090605
554,554,554,554,554,554,554,1-10217,8,18,1-10217,4,1,0,0,1.0,0.25
358,358,358,358,358,358,358,1-5655,15,15,1-5655,31,5,0,7,7.712449222803116,0.24878868460655212
448,448,448,448,448,448,448,1-1959,5,4,1-1959,19,0,0,12,4.64991295337677,0.24473226070404053
67,67,67,67,67,67,67,1-4394,21,6,1-4394,190,3,0,112,46.39918756484985,0.24420625034131502
184,184,184,184,184,184,184,MLG18,3,16,MLG18,72,12,0,14,17.42489844560623,0.24201247841119766
247,247,247,247,247,247,247,1-8177,16,27,1-8177,53,10,0,7,12.712449222803116,0.23985753250571917
35,35,35,35,35,35,35,1-7901,9,21,1-7901,298,47,0,63,71.41204300522804,0.23963772820546322
21,21,21,21,21,21,21,1-1633,5,4,1-1633,399,0,0,246,95.32321554422379,0.2389053021158491
235,235,235,235,235,235,235,1-9040,19,8,1-9040,55,6,0,18,12.974869430065155,0.23590671691027554
223,223,223,223,223,223,223,1-5686,16,27,1-5686,59,4,0,25,13.68731865286827,0.23198845174353003
107,107,107,107,107,107,107,1-0598,21,6,1-0598,122,14,0,35,27.56224611401558,0.2259200501148818
162,162,162,162,162,162,162,1-10960,12,12,1-10960,82,6,0,32,18.399767875671387,0.22438741311794375
70,70,70,70,70,70,70,1-5228,12,12,1-5228,180,1,0,101,40.136767357587814,0.22298204087548787
342,342,342,342,342,342,342,1-18987,19,8,1-18987,34,4,0,9,7.4874347150325775,0.22021866808919346
111,111,111,111,111,111,111,1-1887,19,8,1-1887,119,11,0,38,25.72472435235977,0.21617415422151068
172,172,172,172,172,172,172,1-19068,13,13,1-19068,77,15,0,4,16.549970984458923,0.21493468810985614
412,412,412,412,412,412,412,1-7770,6,19,1-7770,23,3,0,5,4.937463730573654,0.214672336111898
322,322,322,322,322,322,322,1-18435,4,17,1-18435,37,6,0,5,7.937463730573654,0.21452604677226092
6,6,6,6,6,6,6,1-3026,3,16,1-3026,570,37,0,220,122.24840414524078,0.21447088446533472
230,230,230,230,230,230,230,1-11205,10,22,1-11205,56,1,0,28,11.849796891212463,0.21160351591450827
23,23,23,23,23,23,23,1-8567,17,10,1-8567,388,30,0,134,81.92402797937393,0.2111444020086957
238,238,238,238,238,238,238,MLG20,7,20,MLG20,55,8,0,8,11.099941968917847,0.20181712670759722
106,106,106,106,106,106,106,1-7872,7,20,1-7872,124,7,0,46,24.82466632127762,0.20019892194578726
511,511,511,511,511,511,511,1-7707,8,18,1-7707,10,2,0,0,2.0,0.2
164,164,164,164,164,164,164,1-9454,13,13,1-9454,80,14,0,5,15.937463730573654,0.19921829663217067
502,502,502,502,502,502,502,1-0305,16,27,1-0305,12,2,0,1,2.387492746114731,0.19895772884289423
232,232,232,232,232,232,232,1-18412,9,21,1-18412,56,3,0,21,11.137347668409348,0.19888120836445264
442,442,442,442,442,442,442,1-9232,1,2,1-9232,20,2,0,5,3.937463730573654,0.19687318652868271
36,36,36,36,36,36,36,MLG67,19,8,MLG67,293,29,0,74,57.67446321249008,0.19684117137368629
159,159,159,159,159,159,159,1-5687,6,19,1-5687,83,1,0,39,16.112217098474503,0.19412309757198196
551,551,551,551,551,551,551,1-10622,23,25,1-10622,4,0,0,2,0.7749854922294617,0.19374637305736542
538,538,538,538,538,538,538,1-5965,12,12,1-5965,6,0,0,3,1.1624782383441925,0.19374637305736542
253,253,253,253,253,253,253,1-2829,1,2,1-2829,52,0,0,26,10.074811398983002,0.19374637305736542
69,69,69,69,69,69,69,1-8564,17,10,1-8564,185,7,0,74,35.67446321249008,0.19283493628373016
86,86,86,86,86,86,86,MLG65,3,16,MLG65,155,12,0,46,29.82466632127762,0.19241720207275884
202,202,202,202,202,202,202,1-1367,14,14,1-1367,66,8,0,12,12.64991295337677,0.1916653477784359
10,10,10,10,10,10,10,MLG08,8,18,MLG08,532,38,0,165,101.93630310893059,0.1916095923100199
229,229,229,229,229,229,229,1-8986,20,7,1-8986,57,10,0,2,10.774985492229462,0.1890348331970081
61,61,61,61,61,61,61,1-8484,21,6,1-8484,202,17,0,54,37.924608290195465,0.18774558559502705
279,279,279,279,279,279,279,1-20068,14,14,1-20068,45,3,0,14,8.424898445606232,0.18721996545791625
397,397,397,397,397,397,397,1-19851,5,4,1-19851,25,0,0,12,4.64991295337677,0.1859965181350708
323,323,323,323,323,323,323,1-8613,16,27,1-8613,37,3,0,10,6.874927461147308,0.1858088503012786
324,324,324,324,324,324,324,1-19093,17,10,1-19093,36,2,0,12,6.64991295337677,0.18471980426046583
103,103,103,103,103,103,103,1-2275,14,14,1-2275,130,11,0,32,23.399767875671387,0.17999821442824143
381,381,381,381,381,381,381,1-6554,3,16,1-6554,28,0,0,13,5.037405699491501,0.17990734641041076
413,413,413,413,413,413,413,1-5819,19,8,1-5819,23,1,0,8,4.099941968917847,0.178258346474689
146,146,146,146,146,146,146,1-19891,21,6,1-19891,95,1,0,41,16.887202590703964,0.17776002727056806
153,153,153,153,153,153,153,1-8666,14,14,1-8666,89,3,0,33,15.787260621786118,0.1773849508065856
97,97,97,97,97,97,97,1-4654,5,4,1-4654,138,0,0,63,24.412043005228043,0.17689886235672495
192,192,192,192,192,192,192,1-3254,6,19,1-3254,68,5,0,18,11.974869430065155,0.17610102103036993
143,143,143,143,143,143,143,1-12345,5,4,1-12345,97,0,0,44,17.049680829048157,0.1757699054541047
398,398,398,398,398,398,398,1-8914,7,20,1-8914,25,4,0,1,4.387492746114731,0.17549970984458924
43,43,43,43,43,43,43,1-8753,21,6,1-8753,258,4,0,106,45.07423108816147,0.17470632204713749
475,475,475,475,475,475,475,1-9548,8,18,1-9548,16,2,0,2,2.7749854922294617,0.17343659326434135
222,222,222,222,222,222,222,1-5159,4,17,1-5159,59,7,0,8,10.099941968917847,0.17118545710030247
395,395,395,395,395,395,395,1-1958,7,20,1-1958,25,0,0,11,4.262420207262039,0.17049680829048156
34,34,34,34,34,34,34,1-8019,21,6,1-8019,320,7,0,120,53.4991295337677,0.16718477979302407
52,52,52,52,52,52,52,1-7302,1,2,1-7302,240,6,0,88,40.09936165809631,0.1670806735754013
99,99,99,99,99,99,99,1-0917,9,21,1-0917,134,15,0,19,22.362362176179886,0.16688329982223796
539,539,539,539,539,539,539,P1-17272,15,15,P1-17272,6,1,0,0,1.0,0.16666666666666666
377,377,377,377,377,377,377,1-10305,19,8,1-10305,28,0,0,12,4.64991295337677,0.16606831976345607
160,160,160,160,160,160,160,1-1119,18,9,1-1119,83,13,0,2,13.774985492229462,0.1659636806292706
109,109,109,109,109,109,109,1-3364,17,10,1-3364,121,7,0,33,19.787260621786118,0.16353107951889354
51,51,51,51,51,51,51,1-9365,19,8,1-9365,243,11,0,74,39.67446321249008,0.16326939593617318
301,301,301,301,301,301,301,1-3469,3,16,1-3469,40,3,0,9,6.4874347150325775,0.16218586787581443
46,46,46,46,46,46,46,1-3056,4,17,1-3056,250,24,0,42,40.274695336818695,0.1610987813472748
130,130,130,130,130,130,130,1-8754,12,12,1-8754,108,4,0,34,17.17475336790085,0.15902549414723008
100,100,100,100,100,100,100,1-0541,17,10,1-0541,132,7,0,36,20.94973886013031,0.15871014287977508
315,315,315,315,315,315,315,1-6764,22,28,1-6764,38,6,0,0,6.0,0.15789473684210525
404,404,404,404,404,404,404,1-6559,1,2,1-6559,24,3,0,2,3.7749854922294617,0.15729106217622757
30,30,30,30,30,30,30,1-8718,4,17,1-8718,333,38,0,36,51.94973886013031,0.15600522180219312
64,64,64,64,64,64,64,1-0983,14,14,1-0983,195,9,0,55,30.312101036310196,0.15544667198107792
241,241,241,241,241,241,241,1-8058,20,7,1-8058,54,8,0,1,8.38749274611473,0.15532393974286537
66,66,66,66,66,66,66,1-3496,14,14,1-3496,192,10,0,51,29.762130051851273,0.15501109402005872
543,543,543,543,543,543,543,1-18953,6,19,1-18953,5,0,0,2,0.7749854922294617,0.15499709844589232
76,76,76,76,76,76,76,1-7518,12,12,1-7518,169,1,0,65,26.187028497457504,0.1549528313459024
28,28,28,28,28,28,28,1-6957,21,6,1-6957,338,3,0,127,52.211578756570816,0.1544721264987302
