Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
381,381,1-6554,3,14,1-6554,28,25,0,2,26.587124371901155,0.949540156139327
474,474,1-19108,4,17,1-19108,16,0,0,15,11.903432789258659,0.7439645493286662
444,444,1-7467,15,7,1-7467,20,1,0,17,14.490557161159813,0.7245278580579907
151,151,1-7725,5,18,1-7725,90,3,0,77,64.10428831819445,0.7122698702021606
337,337,1-3079,4,17,1-3079,34,0,0,28,22.219741206616163,0.653521800194593
555,555,1-3734,3,14,1-3734,4,1,0,2,2.5871243719011545,0.6467810929752886
270,270,1-6494,23,1,1-6494,48,0,0,39,30.948925252072513,0.644769276084844
105,105,1-0529,14,8,1-0529,124,13,0,82,78.07209924794734,0.6296137036124785
445,445,1-2028,15,7,1-2028,20,10,0,2,11.587124371901155,0.5793562185950577
382,382,1-3472,22,23,1-3472,28,9,0,9,16.142059673555195,0.5765021311983999
454,454,1-20046,20,3,1-20046,18,0,0,13,10.316308417357504,0.5731282454087503
300,300,1-3077,1,15,1-3077,41,0,0,28,22.219741206616163,0.541944907478443
162,162,1-10960,12,10,1-10960,82,17,0,34,43.98111432231963,0.536355052711215
219,219,1-8702,4,17,1-8702,59,14,0,22,31.4583680909127,0.5331926795069949
243,243,1-9542,9,13,1-9542,54,20,0,11,28.72918404545635,0.5320219267677102
114,114,1-6166,12,10,1-6166,117,13,0,62,62.20085552893579,0.5316312438370581
464,464,1-8062,5,18,1-8062,17,0,0,11,8.72918404545635,0.5134814144386088
391,391,1-7301,19,4,1-7301,26,3,0,13,13.316308417357504,0.512165708359904
364,364,1-5515,17,6,1-5515,30,5,0,13,15.316308417357504,0.5105436139119168
155,155,1-2364,19,4,1-2364,88,6,0,49,44.884547111578286,0.5100516717224806
451,451,1-7146,9,13,1-7146,18,2,0,9,9.142059673555195,0.5078922040863998
100,100,1-0541,17,6,1-0541,132,15,0,65,66.58154208678752,0.5044056218696025
213,213,1-10043,17,6,1-10043,61,8,0,28,30.219741206616163,0.49540559355108466
430,430,1-20065,23,1,1-20065,21,0,0,13,10.316308417357504,0.4912527817789288
83,83,1-7306,13,9,1-7306,159,56,0,27,77.42617902066559,0.4869571007589031
70,70,1-5228,12,10,1-5228,180,12,0,92,85.00772110745311,0.47226511726362835
539,539,P1-17272,15,7,P1-17272,6,2,0,1,2.7935621859505773,0.46559369765842956
184,184,MLG18,3,14,MLG18,72,25,0,10,32.93562185950577,0.45743919249313575
