Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
1-10981,18,19,1-10981,34,4,1,9,1011.2561398148537,29.742827641613342
1-4874,15,19,1-4874,224,14,4,34,4041.4120837450027,18.042018231004477
1-4874,12,23,1-4874,224,16,4,24,4035.349706172943,18.014954045414925
1-3246,12,23,1-3246,116,5,2,36,2034.0245592594147,17.534694476374263
1-1887,18,13,1-1887,119,40,1,19,1055.3185173869133,8.868222835184145
1-6511,18,13,1-6511,144,54,1,15,1066.0935663580894,7.4034275441533985
1-7946,12,23,1-7946,289,9,2,79,2072.692782819271,7.1719473453954015
MLG26,22,17,MLG26,155,19,1,19,1034.3185173869133,6.673022692818796
1-0918,6,19,1-0918,179,3,1,30,1027.187132716179,5.738475601766362
MLG13,1,14,MLG13,225,22,1,26,1042.962181687355,4.635387474166023
1-8371,22,17,1-8371,255,25,1,15,1037.0935663580894,4.067033593561135
MLG15,1,14,MLG15,559,53,2,184,2201.347747325897,3.9380102814416764
MLG11,18,13,MLG11,493,11,1,30,1035.187132716179,2.099771060276225
MLG08,1,14,MLG08,532,51,1,69,1106.6304052472115,2.080132340690247
MLG12,18,13,MLG12,569,35,1,62,1084.9867409467697,1.9068308276744634
1-6494,4,7,1-6494,48,3,0,57,48.9555521607399,1.0199073366820812
1-4618,12,23,1-4618,1,1,0,0,1.0,1.0
MLG56,11,15,MLG56,109,98,0,4,101.22495102882385,0.9286692754937969
1-9466,2,11,1-9466,8,3,0,5,7.031188786029816,0.878898598253727
1-8618,8,10,1-8618,53,37,0,11,45.868615329265594,0.8654455722502943
1-18973,2,11,1-18973,39,20,0,17,33.70604187250137,0.8642574839102917
1-6492,13,9,1-6492,48,1,0,47,38.89317458868027,0.8102744705975056
1-21180,14,3,1-21180,1,0,0,1,0.8062377572059631,0.8062377572059631
1-1067,16,6,1-1067,17,12,0,2,13.612475514411926,0.8007338537889368
1-3174,17,5,1-3174,117,35,0,70,91.43664300441742,0.781509769268525
MLG77,18,13,MLG77,9,6,0,1,6.806237757205963,0.7562486396895515
1-19109,8,10,1-19109,30,0,0,28,22.574657201766968,0.7524885733922323
1-19192,6,19,1-19192,5,2,0,2,3.6124755144119263,0.7224951028823853
1-7456,22,17,1-7456,32,19,0,5,23.031188786029816,0.7197246495634317
1-11438,13,9,1-11438,53,21,0,20,37.12475514411926,0.7004670781909295
1-3077,1,14,1-3077,41,5,0,29,28.38089495897293,0.692216950218852
1-5687,22,17,1-5687,83,2,0,68,56.82416749000549,0.6846285239759698
1-11522,2,11,1-11522,24,14,0,3,16.41871327161789,0.6841130529840788
1-7936,11,15,1-7936,59,7,0,41,40.05574804544449,0.678910983821093
1-4394,4,7,1-4394,190,69,0,73,127.85535627603531,0.6729229277686068
1-20124,18,13,1-20124,3,2,0,0,2.0,0.6666666666666666
MLG50,21,16,MLG50,168,89,0,27,110.768419444561,0.6593358300271488
1-0984,19,2,1-0984,50,32,0,1,32.80623775720596,0.6561247551441193
1-10043,16,6,1-10043,61,25,0,18,39.512279629707336,0.6477422890115957
1-2322,16,6,1-2322,14,4,0,6,8.837426543235779,0.6312447530882699
1-10882,19,2,1-10882,14,8,0,1,8.806237757205963,0.6290169826575688
1-11132,20,4,1-11132,34,2,0,24,21.349706172943115,0.6279325344983269
MLG63,4,7,MLG63,543,32,0,382,339.9828232526779,0.6261193798391859
1-7403,4,7,1-7403,58,20,0,20,36.12475514411926,0.6228406059330908
MLG14,13,9,MLG14,462,39,0,308,287.32122921943665,0.6219074225528932
1-17969,20,4,1-17969,22,8,0,7,13.643664300441742,0.6201665591109883
P1-17272,6,19,P1-17272,6,2,0,2,3.6124755144119263,0.6020792524019877
1-5287,1,14,1-5287,18,10,0,1,10.806237757205963,0.600346542066998
1-3081,7,12,1-3081,42,1,0,30,25.187132716178894,0.5996936360994974
1-6029,8,10,1-6029,26,9,0,8,15.449902057647705,0.5942270022172195
1-8165,8,10,1-8165,420,41,0,257,248.20310360193253,0.5909597704807917
1-3300,1,14,1-3300,29,9,0,9,16.256139814853668,0.5605565453397816
1-4776,11,15,1-4776,33,12,0,8,18.449902057647705,0.5590879411408396
1-6101,2,11,1-6101,41,18,0,6,22.83742654323578,0.5570104034935556
1-7725,9,5,1-7725,90,4,0,57,49.9555521607399,0.5550616906748878
1-6608,13,9,1-6608,11,2,0,5,6.031188786029816,0.5482898896390741
1-18369,4,7,1-18369,7,3,0,1,3.806237757205963,0.5437482510294233
1-8613,6,19,1-8613,37,12,0,10,20.06237757205963,0.5422264208664765
1-10808,6,10,1-10808,54,13,0,20,29.124755144119263,0.53934731748369
1-9522,6,19,1-9522,17,5,0,5,9.031188786029816,0.5312463991782245
1-7464,14,3,1-7464,48,12,0,16,24.89980411529541,0.5187459190686544
MLG53,20,4,MLG53,216,70,0,52,111.92436337471008,0.5181683489569912
1-0447,7,12,1-0447,65,6,0,34,33.41208374500275,0.5140320576154269
1-18816,10,8,1-18816,44,0,0,28,22.574657201766968,0.5130603909492493
MLG55,2,11,MLG55,110,37,0,24,56.349706172943115,0.5122700561176646
MLG82,20,4,MLG82,71,17,0,24,36.349706172943115,0.5119676925766636
1-6214,15,1,1-6214,65,17,0,20,33.12475514411926,0.5096116176018348
1-4654,9,5,1-4654,138,48,0,27,69.768419444561,0.505568256844645
MLG52,19,2,MLG52,112,15,0,51,56.11812561750412,0.5010546930134296
P1-0004,2,11,P1-0004,60,26,0,5,30.031188786029816,0.500519813100497
1-3380,19,2,1-3380,2,1,0,0,1.0,0.5
1-7834,18,13,1-7834,4,2,0,0,2.0,0.5
MLG51,20,4,MLG51,99,5,0,55,49.34307664632797,0.4984149156194745
1-20040,9,5,1-20040,22,2,0,11,10.868615329265594,0.49402796951207245
1-8711,11,7,1-8711,48,14,0,12,23.674853086471558,0.49322610596815747
1-9543,7,12,1-9543,39,3,0,20,19.124755144119263,0.49037833702869904
1-8914,2,11,1-8914,25,9,0,4,12.224951028823853,0.4889980411529541
1-10960,7,12,1-10960,82,19,0,26,39.96218168735504,0.4873436791140859
1-3717,14,3,1-3717,89,15,0,35,43.21832150220871,0.48559911800234506
1-9232,10,8,1-9232,20,4,0,7,9.643664300441742,0.4821832150220871
1-11533,13,9,1-11533,20,4,0,7,9.643664300441742,0.4821832150220871
1-8916,18,13,1-8916,61,18,0,14,29.287328600883484,0.4801201409980899
1-7081,2,11,1-7081,99,35,0,15,47.09356635808945,0.47569258947565096
1-1959,20,4,1-1959,19,5,0,5,9.031188786029816,0.4753257255805166
1-7484,1,14,1-7484,24,4,0,9,11.256139814853668,0.46900582561890286
1-7488,9,5,1-7488,65,11,0,24,30.349706172943115,0.4669185565068172
MLG40,22,4,MLG40,30,9,0,6,13.837426543235779,0.4612475514411926
1-5655,11,15,1-5655,31,7,0,9,14.256139814853668,0.4598754778985054
1-7172,16,6,1-7172,284,84,0,57,129.9555521607399,0.45758997239697147
MLG57,10,8,MLG57,165,48,0,34,75.41208374500275,0.45704293178789546
MLG43,2,11,MLG43,39,12,0,7,17.643664300441742,0.4524016487292754
1-8990,10,8,1-8990,40,10,0,10,18.06237757205963,0.4515594393014908
1-10622,18,13,1-10622,4,1,0,1,1.8062377572059631,0.4515594393014908
1-7356,13,9,1-7356,4,1,0,1,1.8062377572059631,0.4515594393014908
1-20068,8,10,1-20068,45,9,0,14,20.287328600883484,0.4508295244640774
MLG27,20,4,MLG27,67,18,0,15,30.093566358089447,0.44915770683715595
1-5109,19,2,1-5109,37,15,0,2,16.612475514411926,0.44898582471383586
1-7429,2,11,1-7429,33,14,0,1,14.806237757205963,0.4486738714304837
1-0917,8,10,1-0917,134,23,0,46,60.086936831474304,0.44840997635428587
1-0598,21,16,1-0598,122,17,0,46,54.086936831474304,0.4433355477989697
MLG01,13,9,MLG01,43,15,0,5,19.031188786029816,0.4425857857216236
1-12345,6,5,1-12345,97,30,0,16,42.89980411529541,0.4422660218071692
MLG69,6,19,MLG69,73,7,0,31,31.993370473384857,0.4382653489504775
1-9040,8,10,1-9040,55,12,0,15,24.093566358089447,0.4380648428743536
MLG64,4,7,MLG64,129,16,0,50,56.31188786029816,0.43652626248293147
MLG66,16,6,MLG66,229,64,0,44,99.47446131706238,0.43438629396097106
1-19068,7,12,1-19068,77,26,0,9,33.25613981485367,0.4318979196734243
1-11388,5,18,1-11388,28,4,0,10,12.062377572059631,0.4307991990021297
1-8177,15,1,1-8177,53,12,0,13,22.48109084367752,0.42417152535240604
1-19891,14,3,1-19891,95,15,0,31,39.99337047338486,0.42098284708826167
MLG83,18,13,MLG83,88,28,0,11,36.868615329265594,0.41896153783256357
1-9267,8,10,1-9267,14,5,0,1,5.806237757205963,0.41473126837185453
1-19755,16,6,1-19755,517,144,0,87,214.1426848769188,0.41420248525516207
1-18987,4,7,1-18987,34,6,0,10,14.062377572059631,0.41359934035469503
MLG17,1,14,MLG17,76,4,0,34,31.412083745002747,0.4133168913816151
1-9294,8,10,1-9294,74,16,0,18,30.512279629707336,0.4123281031041532
1-5819,14,3,1-5819,23,3,0,8,9.449902057647705,0.41086530685424805
7W2-12806,22,17,7W2-12806,23,7,0,3,9.41871327161789,0.4095092726790387
MLG65,2,11,MLG65,155,44,0,24,63.349706172943115,0.4087077817609233
1-9285,10,8,1-9285,30,5,0,9,12.256139814853668,0.4085379938284556
1-3356,4,7,1-3356,28,9,0,3,11.41871327161789,0.40781118827206747
MLG09,18,13,MLG09,174,25,0,57,70.9555521607399,0.4077905296594247
1-5515,11,15,1-5515,30,9,0,4,12.224951028823853,0.4074983676274618
1-3734,8,10,1-3734,4,0,0,2,1.6124755144119263,0.40311887860298157
1-9133,16,6,1-9133,2,0,0,1,0.8062377572059631,0.40311887860298157
1-5303,4,7,1-5303,4,0,0,2,1.6124755144119263,0.40311887860298157
1-6559,16,6,1-6559,24,4,0,7,9.643664300441742,0.40181934585173923
1-3117,9,5,1-3117,7,2,0,1,2.806237757205963,0.40089110817228046
1-6166,7,12,1-6166,117,9,0,47,46.89317458868027,0.40079636400581425
1-7712,16,6,1-7712,12,4,0,1,4.806237757205963,0.40051981310049695
1-3162,14,3,1-3162,35,1,0,16,13.89980411529541,0.3971372604370117
1-2006,11,15,1-2006,40,15,0,1,15.806237757205963,0.3951559439301491
1-6199,1,14,1-6199,30,7,0,6,11.837426543235779,0.39458088477452596
1-6764,12,13,1-6764,38,10,0,6,14.837426543235779,0.3904585932430468
1-8981,11,15,1-8981,15,5,0,1,5.806237757205963,0.3870825171470642
1-3186,9,5,1-3186,796,141,0,206,307.0849779844284,0.3857851482216437
1-7655,4,7,1-7655,38,13,0,2,14.612475514411926,0.38453882932662964
1-3405,21,16,1-3405,72,18,0,12,27.674853086471558,0.3843729595343272
1-7057,20,4,1-7057,105,21,0,24,40.349706172943115,0.38428291593279157
1-7522,7,12,1-7522,67,8,0,22,25.73723065853119,0.38413777102285357
1-7462,19,2,1-7462,336,106,0,28,128.57465720176697,0.3826626702433541
1-9644,21,16,1-9644,63,12,0,15,24.093566358089447,0.38243756123951506
1-9182,1,14,1-9182,28,5,0,7,10.643664300441742,0.38013086787291933
1-3472,19,2,1-3472,28,9,0,2,10.612475514411926,0.3790169826575688
1-11121,9,5,1-11121,18,6,0,1,6.806237757205963,0.37812431984477574
1-8808,18,13,1-8808,52,14,0,7,19.643664300441742,0.37776277500849503
1-11523,10,8,1-11523,24,1,0,10,9.062377572059631,0.3775990655024846
1-7518,7,12,1-7518,169,20,0,54,63.53683888912201,0.37595762656285214
1-8666,13,9,1-8666,89,10,0,29,33.38089495897293,0.37506623549407786
1-6543,9,5,1-6543,36,7,0,8,13.449902057647705,0.37360839049021405
1-10042,10,8,1-10042,21,3,0,6,7.837426543235779,0.3732107877731323
1-8087,20,4,1-8087,58,11,0,13,21.48109084367752,0.37036363523581933
1-9253,2,11,1-9253,30,7,0,5,11.031188786029816,0.36770629286766054
1-6957,14,3,1-6957,338,50,0,91,123.36763590574265,0.36499300563829185
1-9542,4,11,1-9542,54,6,0,17,19.706041872501373,0.364926701342618
1-19069,20,4,1-19069,11,4,0,0,4.0,0.36363636363636365
1-0983,6,19,1-0983,195,15,0,69,70.63040524721146,0.36220720639595616
1-1514,16,6,1-1514,64,15,0,10,23.06237757205963,0.36034964956343174
1-9114,2,11,1-9114,120,23,0,25,43.15594393014908,0.3596328660845757
1-18435,5,18,1-18435,37,10,0,4,13.224951028823853,0.35743110888713114
1-5642,20,4,1-5642,166,14,0,56,59.149314403533936,0.3563211711056261
1-9063,16,6,1-9063,35,6,0,8,12.449902057647705,0.355711487361363
MLG02,10,8,MLG02,755,40,0,283,268.16528528928757,0.3551858083301822
1-19257,16,6,1-19257,246,30,0,71,87.24288076162338,0.3546458567545666
1-3254,8,10,1-3254,68,12,0,15,24.093566358089447,0.3543171523248448
1-8750,8,10,1-8750,45,7,0,11,15.868615329265594,0.3526358962059021
1-6569,14,3,1-6569,360,42,0,103,125.0424889922142,0.34734024720059503
1-8058,12,23,1-8058,54,1,0,22,18.73723065853119,0.3469857529357628
1-7656,13,9,1-7656,48,11,0,7,16.643664300441742,0.34674300625920296
1-7753,8,10,1-7753,17,1,0,6,5.837426543235779,0.3433780319550458
MLG05,21,16,MLG05,14,4,0,1,4.806237757205963,0.3433026969432831
1-8062,19,2,1-8062,17,5,0,1,5.806237757205963,0.34154339748270374
1-2275,4,9,1-2275,130,25,0,24,44.349706172943115,0.34115158594571626
1-1005,13,9,1-1005,122,31,0,13,41.48109084367752,0.340008941341619
1-7770,11,15,1-7770,23,7,0,1,7.806237757205963,0.3394016416176506
1-8287,10,8,1-8287,53,5,0,16,17.89980411529541,0.3377321531187813
MLG30,22,17,MLG30,66,11,0,14,22.287328600883484,0.33768679698308307
MLG20,5,18,MLG20,55,8,0,13,18.48109084367752,0.33601983352140946
1-20780,4,7,1-20780,12,4,0,0,4.0,0.3333333333333333
1-5304,1,14,1-5304,3,1,0,0,1.0,0.3333333333333333
1-18412,2,11,1-18412,56,13,0,7,18.643664300441742,0.33292257679360254
1-11189,5,18,1-11189,53,16,0,2,17.612475514411926,0.33231085876248917
1-8126,4,7,1-8126,34,8,0,4,11.224951028823853,0.3301456184948192
1-7449,13,9,1-7449,25,5,0,4,8.224951028823853,0.3289980411529541
1-8061,19,2,1-8061,55,18,0,0,18.0,0.32727272727272727
1-3509,10,8,1-3509,150,31,0,22,48.73723065853119,0.3249148710568746
1-7301,20,4,1-7301,26,6,0,3,8.41871327161789,0.32379666429299575
1-9291,8,10,1-9291,78,22,0,4,25.224951028823853,0.3233968080618443
1-7187,22,17,1-7187,96,27,0,5,31.031188786029816,0.32324154985447723
1-6249,16,6,1-6249,64,11,0,12,20.674853086471558,0.3230445794761181
1-9230,12,23,1-9230,5,0,0,2,1.6124755144119263,0.32249510288238525
1-7900,22,17,1-7900,75,12,0,15,24.093566358089447,0.3212475514411926
1-7901,8,10,1-7901,298,55,0,50,95.31188786029816,0.31983854986677235
1-3026,2,11,1-3026,570,71,0,137,181.45457273721695,0.318341355679328
1-1025,13,9,1-1025,48,12,0,4,15.224951028823853,0.3171864797671636
1-9287,20,4,1-9287,21,1,0,7,6.643664300441742,0.316364966687702
1-8753,14,3,1-8753,258,20,0,76,81.2740695476532,0.3150157734405163
1-18620,19,2,1-18620,60,10,0,11,18.868615329265594,0.3144769221544266
1-7302,16,6,1-7302,240,31,0,55,75.34307664632797,0.31392948602636656
1-8187,1,14,1-8187,29,1,0,10,9.062377572059631,0.31249577834688386
1-7476,7,12,1-7476,22,2,0,6,6.837426543235779,0.3107921156016263
1-10800,21,16,1-10800,55,5,0,15,17.093566358089447,0.3107921156016263
1-2318,3,21,1-2318,13,0,0,5,4.031188786029816,0.3100914450792166
1-0997,18,13,1-0997,33,7,0,4,10.224951028823853,0.3098470008734501
1-1687,7,12,1-1687,325,45,0,69,100.63040524721146,0.30963201614526603
1-8121,9,5,1-8121,110,21,0,16,33.89980411529541,0.30818003741177646
MLG59,5,18,MLG59,112,20,0,18,34.512279629707336,0.30814535383667263
1-5154,14,3,1-5154,19,1,0,6,5.837426543235779,0.30723297595977783
1-8753,14,3,1-8753,258,26,0,66,79.21169197559357,0.3070220619209053
MLG58,10,8,MLG58,66,13,0,9,20.256139814853668,0.30691120931596466
1-1530,13,9,1-1530,632,98,0,119,193.9422931075096,0.30687071694226203
1-8228,10,8,1-8228,99,19,0,14,30.287328600883484,0.30593261213013623
1-18927,4,7,1-18927,30,1,0,10,9.062377572059631,0.3020792524019877
1-9225,1,14,1-9225,18,3,0,3,5.418713271617889,0.30103962620099384
1-9396,11,15,1-9396,16,4,0,1,4.806237757205963,0.3003898598253727
1-3037,2,11,1-3037,467,54,0,107,140.26744002103806,0.30035854394226563
