Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
1-1514,23,20,1-1514,64,8,2,10,2017.698110818863,31.526532981544733
1-7488,1,1,1-7488,65,4,2,8,2011.7584886550903,30.950130594693697
1-18987,19,10,1-18987,34,4,1,3,1006.9094332456589,29.614983330754672
1-8126,1,1,1-8126,34,4,1,1,1004.9698110818863,29.557935620055478
1-0363,4,4,1-0363,34,1,1,2,1002.9396221637726,29.49822418128743
1-7425,1,1,1-7425,352,9,10,22,10030.335843801498,28.495272283526983
1-3257,9,12,1-3257,37,2,1,12,1013.6377329826355,27.395614404936094
1-8864,22,22,1-8864,39,5,1,5,1009.8490554094315,25.893565523318756
1-7579,19,10,1-7579,40,11,1,3,1013.9094332456589,25.34773583114147
1-8990,22,22,1-8990,40,8,1,5,1012.8490554094315,25.321226385235786
1-2006,20,23,1-2006,40,2,1,7,1008.788677573204,25.2197169393301
1-8368,1,1,1-8368,80,6,2,8,2013.7584886550903,25.17198110818863
1-1633,1,1,1-1633,399,20,9,22,9041.335843801498,22.6599895834624
MLG24,6,6,MLG24,49,10,1,14,1023.5773551464081,20.889333778498123
MLG37,20,23,MLG37,50,6,1,9,1014.7282997369766,20.294565994739532
1-0984,23,20,1-0984,50,2,1,4,1005.8792443275452,20.117584886550905
1-8808,22,22,1-8808,52,13,1,6,1018.8188664913177,19.592670509448418
MLG53,23,20,MLG53,216,46,4,21,4066.366032719612,18.825768669998205
1-10808,1,1,1-10808,54,0,1,1,1000.9698110818863,18.536477982997894
1-8121,1,1,1-8121,110,3,2,14,2016.577355146408,18.33252141042189
1-8087,16,14,1-8087,58,7,1,12,1018.6377329826355,17.56271953418337
1-3246,19,10,1-3246,116,15,2,13,2027.6075440645218,17.479375379866568
1-3174,1,20,1-3174,117,22,2,20,2041.3962216377258,17.447830954168598
1-8371,13,19,1-8371,255,10,4,23,4032.3056548833847,15.812963352483862
MLG27,6,6,MLG27,67,14,1,18,1031.4565994739532,15.394874619014228
1-4654,1,1,1-4654,138,4,2,34,2036.973576784134,14.760678092638651
1-1070,13,19,1-1070,280,19,4,48,4065.550931930542,14.519824756894792
MLG42,20,23,MLG42,72,9,1,4,1012.8792443275452,14.067767282327017
1-9294,22,22,1-9294,74,20,1,7,1026.788677573204,13.875522669908163
1-7302,23,20,1-7302,240,24,3,18,3041.4565994739532,12.672735831141472
1-8681,8,8,1-8681,260,50,3,66,3114.0075314044952,11.976952043863443
1-0918,1,12,1-0918,179,54,2,24,2077.275465965271,11.604890871314364
MLG29,20,23,MLG29,93,6,1,11,1016.6679219007492,10.931913138717734
1-0677,20,23,1-0677,187,18,2,12,2029.6377329826355,10.853677716484682
1-3186,1,1,1-3186,796,59,8,116,8171.49808549881,10.265701112435691
1-6678,4,4,1-6678,213,6,2,19,2024.4264105558395,9.50434934533258
MLG52,22,22,MLG52,112,8,1,1,1008.9698110818863,9.008659027516842
MLG66,13,19,MLG66,229,17,2,47,2062.5811208486557,9.006904457854391
1-1887,5,5,1-1887,119,18,1,18,1035.4565994739532,8.701315961965994
1-1035,8,8,1-1035,249,21,2,62,2081.12828707695,8.35794492801988
1-0917,11,13,1-0917,134,23,1,25,1047.2452770471573,7.81526326154595
MLG36,22,22,MLG36,136,21,1,10,1030.698110818863,7.578662579550462
1-3693,19,10,1-3693,143,49,1,18,1066.4565994739532,7.457738457859813
1-1099,1,1,1-1099,149,0,1,1,1000.9698110818863,6.717918195180445
1-7306,19,10,1-7306,159,39,1,28,1066.1547102928162,6.705375536432806
MLG68,19,10,MLG68,152,12,1,1,1012.9698110818863,6.664275072907147
MLG26,20,23,MLG26,155,20,1,12,1031.6377329826355,6.65572730956539
MLG33,20,23,MLG33,161,8,1,23,1030.3056548833847,6.399414005486862
1-19755,9,12,1-19755,517,110,3,100,3206.981108188629,6.203058236341643
MLG09,17,15,MLG09,174,25,1,35,1058.9433878660202,6.085881539459886
1-5531,21,8,1-5531,199,62,1,42,1102.7320654392242,5.541367163011177
MLG61,19,10,MLG61,218,18,1,159,1172.1999620199203,5.377064045962937
1-0691,17,15,1-0691,450,108,2,131,2235.045251727104,4.966767226060232
MLG13,7,7,MLG13,225,27,1,26,1052.2150881290436,4.67651150279575
1-9365,14,17,1-9365,243,27,1,53,1078.3999873399734,4.437860030205652
1-7172,11,13,1-7172,284,60,1,169,1223.8980728387833,4.309500256474589
MLG70,5,5,MLG70,269,29,1,95,1121.1320527791977,4.167777147878058
