Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
MLG37,20,21,MLG37,50,4,2,11,2006.756894171238,40.13513788342476
1-1514,23,20,1-1514,64,10,2,13,2013.2581476569176,31.457158557139337
1-7488,1,1,1-7488,65,4,2,16,2008.010027885437,30.89246196746826
1-18987,19,23,1-18987,34,9,1,2,1009.5012534856796,29.691213337814105
1-0363,4,3,1-0363,34,1,1,18,1005.5112813711166,29.57386121679755
1-8126,1,1,1-8126,34,4,1,2,1004.5012534856796,29.544154514284696
1-7425,1,1,1-7425,352,9,10,40,10019.025069713593,28.463139402595434
1-3257,9,8,1-3257,37,1,1,8,1003.0050139427185,27.108243620073473
1-3174,1,8,1-3174,117,31,3,17,3035.260654628277,25.94239875750664
1-8864,22,18,1-8864,39,3,1,3,1003.7518802285194,25.737227698167164
1-7579,19,23,1-7579,40,12,1,2,1012.5012534856796,25.31253133714199
1-2006,20,21,1-2006,40,9,1,9,1011.2556406855583,25.281391017138958
1-8990,22,18,1-8990,40,3,1,3,1003.7518802285194,25.093797005712986
1-8368,1,1,1-8368,80,5,2,7,2006.7543871998787,25.084429839998485
1-1633,1,1,1-1633,399,20,9,85,9041.303273141384,22.6599079527353
MLG24,6,16,MLG24,49,2,1,7,1003.7543871998787,20.48478341224242
1-0984,23,20,1-0984,50,3,1,6,1004.5037604570389,20.090075209140778
1-8808,22,18,1-8808,52,8,1,21,1013.2631615996361,19.485830030762234
1-9542,20,21,1-9542,54,7,1,16,1011.010027885437,18.72240792380439
1-10808,1,1,1-10808,54,0,1,0,1000.0,18.51851851851852
1-8121,1,1,1-8121,110,3,2,12,2006.0075209140778,18.236432008309798
1-8087,16,10,1-8087,58,7,1,12,1010.0075209140778,17.41392277438065
1-3246,19,23,1-3246,116,15,2,10,2017.5062674283981,17.3922954088655
1-8371,13,14,1-8371,255,13,4,40,4023.0250697135925,15.776568900837617
MLG27,6,16,MLG27,67,9,1,4,1010.0025069713593,15.074664283154616
1-4654,1,1,1-4654,138,4,2,9,2006.2556406855583,14.5380843527939
1-1070,13,14,1-1070,280,20,4,67,4036.7919917702675,14.417114256322384
MLG53,23,20,MLG53,216,43,3,37,3052.273189485073,14.130894395764228
MLG42,20,21,MLG42,72,5,1,5,1006.2531337141991,13.975737968252766
1-9294,22,18,1-9294,74,13,1,13,1016.2581476569176,13.733218211579967
1-8681,8,6,1-8681,260,51,3,43,3061.776949942112,11.776065192085046
1-0918,1,21,1-0918,179,31,2,8,2033.0050139427185,11.357569910294517
MLG29,20,21,MLG29,93,9,1,16,1013.010027885437,10.892580945004699
1-0677,20,21,1-0677,187,6,2,17,2010.2606546282768,10.750056976621801
1-3186,1,1,1-3186,796,59,8,83,8079.8020196557045,10.150505049818724
1-6678,4,3,1-6678,213,16,2,29,2023.2681755423546,9.498911622264576
MLG66,13,14,MLG66,229,34,2,146,2070.5915044546127,9.04188429892844
MLG52,22,18,MLG52,112,3,1,4,1004.0025069713593,8.964308097958565
1-1887,5,17,1-1887,119,16,1,23,1021.7644150853157,8.586255588952232
1-7302,23,20,1-7302,240,46,2,27,2052.766922056675,8.553195508569479
1-1035,8,6,1-1035,249,21,2,39,2030.7744429707527,8.155720654501016
1-19755,9,8,1-19755,517,69,4,103,4094.8145545125008,7.92033762961799
1-0917,11,9,1-0917,134,23,1,13,1026.2581476569176,7.658642892962072
MLG36,22,18,MLG36,136,27,1,25,1033.2656685709953,7.597541680669083
1-3693,19,23,1-3693,143,32,1,14,1035.5087743997574,7.241320100697604
