Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
445,445,445,445,445,445,445,1-2028,15,11,1-2028,20,10,0,2,10.736161410808563,0.5368080705404281
384,384,384,384,384,384,384,1-7567,13,18,1-7567,27,11,0,5,12.840403527021408,0.4755705010007929
507,507,507,507,507,507,507,1-6608,13,18,1-6608,11,4,0,1,4.368080705404282,0.3970982459458438
539,539,539,539,539,539,539,P1-17272,15,11,P1-17272,6,2,0,1,2.3680807054042816,0.39468011756738025
187,187,187,187,187,187,187,MLG82,16,13,MLG82,71,23,0,11,27.048887759447098,0.38097025013305774
83,83,83,83,83,83,83,1-7306,13,18,1-7306,159,45,0,37,58.61898609995842,0.3686728685531976
573,573,573,573,573,573,573,1-20283,1,2,1-20283,1,0,0,1,0.3680807054042816,0.3680807054042816
285,285,285,285,285,285,285,1-18816,1,2,1-18816,44,0,0,44,16.19555103778839,0.3680807054042816
574,574,574,574,574,574,574,1-4618,23,4,1-4618,1,0,0,1,0.3680807054042816,0.3680807054042816
571,571,571,571,571,571,571,1-9958,23,4,1-9958,1,0,0,1,0.3680807054042816,0.3680807054042816
180,180,180,180,180,180,180,1-9294,15,11,1-9294,74,23,0,10,26.680807054042816,0.3605514466762543
93,93,93,93,93,93,93,MLG71,7,21,MLG71,144,3,0,131,51.21857240796089,0.35568453061083954
162,162,162,162,162,162,162,1-10960,12,17,1-10960,82,17,0,33,29.146663278341293,0.3554471131505036
91,91,91,91,91,91,91,1-6684,4,23,1-6684,145,1,0,136,51.0589759349823,0.35213086851711933
444,444,444,444,444,444,444,1-7467,15,11,1-7467,20,1,0,16,6.889291286468506,0.3444645643234253
148,148,148,148,148,148,148,1-6677,5,19,1-6677,94,19,0,36,32.25090539455414,0.34309473823993764
412,412,412,412,412,412,412,1-7770,6,20,1-7770,23,2,0,16,7.889291286468506,0.3430126646290655
525,525,525,525,525,525,525,1-19067,9,14,1-19067,8,2,0,2,2.7361614108085632,0.3420201763510704
344,344,344,344,344,344,344,1-7781,13,18,1-7781,33,5,0,17,11.257371991872787,0.3411324846022057
106,106,106,106,106,106,106,1-7872,7,21,1-7872,124,26,0,41,41.091308921575546,0.3313815235610931
364,364,364,364,364,364,364,1-5515,17,10,1-5515,30,5,0,13,9.785049170255661,0.3261683056751887
245,245,245,245,245,245,245,1-8729,23,4,1-8729,53,0,0,46,16.931712448596954,0.31946627261503685
143,143,143,143,143,143,143,1-12345,5,19,1-12345,97,20,0,29,30.674340456724167,0.3162303139868471
172,172,172,172,172,172,172,1-19068,13,18,1-19068,77,16,0,22,24.097775518894196,0.31295812362200254
428,428,428,428,428,428,428,1-5221,9,14,1-5221,21,2,0,12,6.416968464851379,0.30556992689768475
213,213,213,213,213,213,213,1-10043,17,10,1-10043,61,8,0,28,18.306259751319885,0.3001026188740965
391,391,391,391,391,391,391,1-7301,19,8,1-7301,26,3,0,13,7.785049170255661,0.29942496808675617
76,76,76,76,76,76,76,1-7518,12,17,1-7518,169,32,0,50,50.40403527021408,0.2982487294095508
324,324,324,324,324,324,324,1-19093,17,10,1-19093,36,7,0,10,10.680807054042816,0.29668908483452267
472,472,472,472,472,472,472,1-3733,15,11,1-3733,16,4,0,2,4.736161410808563,0.2960100881755352
100,100,100,100,100,100,100,1-0541,17,10,1-0541,132,15,0,65,38.925245851278305,0.29488822614604776
