Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
1-7425,1,1,1-7425,352,9,10,25,10014.442852899432,28.45012174119157
1-8368,1,1,1-8368,80,6,2,8,2007.7417129278183,25.09677141159773
MLG24,6,24,MLG24,49,4,1,7,1005.523998811841,20.52089793493553
MLG37,20,21,MLG37,50,12,1,5,1013.0885705798864,20.261771411597728
1-1633,1,1,1-1633,399,21,8,23,8026.007424667478,20.115306828740547
MLG53,23,13,MLG53,216,53,4,25,4058.442852899432,18.789087281941814
1-9542,20,23,1-9542,54,8,1,1,1008.2177141159773,18.670698409555136
1-9040,11,11,1-9040,55,13,1,12,1015.6125693917274,18.46568307984959
1-8121,1,1,1-8121,110,3,2,14,2006.047997623682,18.23679997839711
1-8053,19,21,1-8053,55,1,1,0,1001.0,18.2
1-8087,16,12,1-8087,58,5,1,11,1007.3948552757502,17.368876815099142
1-3174,1,13,1-3174,117,26,2,26,2031.6605670154095,17.364620230900936
1-1514,23,13,1-1514,64,13,1,9,1014.9594270437956,15.858741047559306
1-6249,9,10,1-6249,64,11,1,14,1014.047997623682,15.844499962870032
1-8371,13,17,1-8371,255,15,4,6,4016.3062846958637,15.750220724297504
1-7488,1,11,1-7488,65,12,1,19,1016.1365682035685,15.632870280054899
1-4654,1,1,1-4654,138,4,2,35,2011.619994059205,14.576956478689892
1-1070,13,17,1-1070,280,20,4,31,4026.749137595296,14.3812469199832
MLG42,20,23,MLG42,72,4,1,1,1004.2177141159773,13.947468251610795
1-7302,23,13,1-7302,240,68,3,26,3073.6605670154095,12.806919029230873
MLG29,20,23,MLG29,93,16,1,5,1017.0885705798864,10.936436242794478
1-0677,20,23,1-0677,187,25,2,4,2025.8708564639091,10.833533991785611
1-3186,1,1,1-3186,796,59,8,118,8084.69026568532,10.156646062418744
MLG66,13,17,MLG66,229,34,2,120,2060.1256939172745,8.996182069507748
1-3246,19,21,1-3246,116,19,1,21,1023.571996435523,8.823896520995888
1-1887,5,5,1-1887,119,17,1,21,1021.571996435523,8.584638625508598
1-1035,8,8,1-1035,249,26,2,60,2039.0628469586372,8.189007417504568
1-8681,8,8,1-8681,260,94,2,68,2108.8045598864555,8.11078676879406
1-0917,11,11,1-0917,134,24,1,23,1029.0074246674776,7.6791598855781915
1-3693,19,21,1-3693,143,38,1,34,1045.4022799432278,7.310505454148446
MLG26,20,23,MLG26,155,27,1,9,1028.9594270437956,6.638447916411584
MLG65,21,24,MLG65,155,10,1,14,1013.047997623682,6.535793533056013
1-7306,19,21,1-7306,159,23,1,18,1026.9188540875912,6.458609145204976
MLG33,20,23,MLG33,161,27,1,6,1028.3062846958637,6.386995557117166
MLG09,17,20,MLG09,174,16,1,57,1028.4097046107054,5.9104006012109505
1-0918,1,23,1-0918,179,46,1,3,1046.6531423479319,5.847224258926993
MLG61,19,21,MLG61,218,34,1,46,1044.0148493349552,4.789058941903464
1-6678,4,4,1-6678,213,6,1,22,1010.7897105515003,4.745491598833335
MLG13,7,7,MLG13,225,24,1,29,1030.3137093633413,4.57917204161485
1-0691,17,20,1-0691,450,32,2,115,2057.037123337388,4.571193607416418
1-9365,14,18,1-9365,243,14,1,66,1028.369131654501,4.231971735203707
MLG70,5,5,MLG70,269,29,1,95,1049.6828410178423,3.9021666952336145
1-7172,11,11,1-7172,284,59,1,127,1086.6496927291155,3.826231312426463
MLG15,7,7,MLG15,559,63,2,264,2120.476526618004,3.7933390458282714
1-7946,16,12,1-7946,289,33,1,65,1047.1514175385237,3.6233613063616734
MLG12,9,10,MLG12,569,48,2,53,2059.538848146796,3.6195761830347912
1-0708,4,4,1-0708,408,26,1,48,1036.4502775669098,2.540319307762034
MLG14,17,20,MLG14,462,60,1,67,1074.5868457704782,2.3259455536157536
1-19755,9,10,1-19755,517,114,1,104,1136.6422680616379,2.198534367624058
MLG08,7,7,MLG08,532,38,1,71,1053.4577022343874,1.9801836508165176
MLG02,14,18,MLG02,755,37,1,43,1046.3617069870234,1.3859095456781767
1-8808,22,5,1-8808,52,25,0,13,27.830283507704735,0.5351977597635525
1-9399,19,21,1-9399,38,18,0,1,18.217714115977287,0.47941352936782333
1-3254,9,10,1-3254,68,29,0,15,32.26571173965931,0.4744957608773428
1-1166,9,10,1-1166,118,42,0,27,47.87828113138676,0.4057481451812437
1-6511,8,8,1-6511,144,56,0,11,58.39485527575016,0.40551982830382055
MLG82,5,5,MLG82,71,23,0,17,26.701139971613884,0.37607239396639275
1-11388,23,13,1-11388,28,10,0,1,10.217714115977287,0.3649183612849031
1-4394,10,9,1-4394,190,55,0,55,66.9742763787508,0.3524961914671095
1-7872,22,15,1-7872,124,38,0,21,42.57199643552303,0.3433225518993793
1-10042,15,19,1-10042,21,6,0,5,7.0885705798864365,0.3375509799945922
1-20124,20,23,1-20124,3,1,0,0,1.0,0.3333333333333333
1-4776,18,22,1-4776,33,9,0,9,10.959427043795586,0.33210384981198743
MLG43,2,2,MLG43,39,12,0,4,12.87085646390915,0.3300219606130551
1-7707,9,10,1-7707,10,3,0,1,3.2177141159772873,0.3217714115977287
1-8497,22,15,1-8497,34,10,0,4,10.87085646390915,0.31973107246791616
1-2083,23,13,1-2083,48,13,0,6,14.306284695863724,0.2980475978304942
1-5655,5,5,1-5655,31,8,0,5,9.088570579886436,0.2931796961253689
1-5819,23,8,1-5819,23,5,0,8,6.741712927818298,0.2931179533834043
1-8666,16,12,1-8666,89,21,0,22,25.78971055150032,0.2897720286685429
MLG27,6,6,MLG27,67,14,0,19,18.13656820356846,0.2706950478144546
1-7721,19,21,1-7721,12,3,0,1,3.2177141159772873,0.26814284299810726
1-1131,2,2,1-1131,200,51,0,12,53.61256939172745,0.26806284695863725
1-18369,13,17,1-18369,7,1,0,4,1.8708564639091492,0.26726520912987844
1-19093,6,6,1-19093,36,8,0,7,9.523998811841011,0.2645555225511392
1-9253,23,13,1-9253,30,7,0,4,7.870856463909149,0.262361882130305
1-0305,17,20,1-0305,12,2,0,5,3.0885705798864365,0.257380881657203
1-3216,13,17,1-3216,38,8,0,8,9.741712927818298,0.25636086652153417
1-7987,21,10,1-7987,23,5,0,4,5.870856463909149,0.2552546288656152
1-8567,6,6,1-8567,388,76,0,93,96.24741278588772,0.24806034223166937
1-8990,22,6,1-8990,40,7,0,13,9.830283507704735,0.24575708769261836
1-3356,5,5,1-3356,28,6,0,4,6.870856463909149,0.24538773085389817
1-9412,8,7,1-9412,15,3,0,3,3.653142347931862,0.24354282319545745
MLG31,19,21,MLG31,42,10,0,1,10.217714115977287,0.24327890752326875
1-3733,14,2,1-3733,16,3,0,4,3.870856463909149,0.24192852899432182
1-6569,10,9,1-6569,360,61,0,119,86.90797980129719,0.2414110550036033
MLG36,22,15,MLG36,136,30,0,12,32.61256939172745,0.2397983043509371
1-10305,15,19,1-10305,28,6,0,3,6.653142347931862,0.2376122267118522
1-20068,16,12,1-20068,45,9,0,7,10.523998811841011,0.23386664026313358
1-9316,10,8,1-9316,16,3,0,3,3.653142347931862,0.22832139674574137
