Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
1-8753,1,10,1-8753,258,44,32,40,32075.763365268707,124.32466420646786
MLG40,22,22,MLG40,30,0,1,4,1003.1763365268707,33.43921121756236
1-1514,23,7,1-1514,64,12,2,4,2015.1763365268707,31.487130258232355
1-3162,5,21,1-3162,35,6,1,7,1011.5585889220238,28.90167396920068
1-7425,1,10,1-7425,352,32,10,70,10087.585889220238,28.65791445801204
1-3174,1,22,1-3174,117,19,3,44,3053.939701795578,26.10204873329554
1-8368,1,10,1-8368,80,8,2,21,2024.6757667660713,25.308447084575892
MLG24,6,24,MLG24,49,4,1,4,1007.1763365268707,20.55461911279328
1-1633,1,10,1-1633,399,27,8,132,8131.819105386734,20.38049901099432
1-8121,1,10,1-8121,110,7,2,24,2026.0580191612244,18.41870926510204
1-7462,18,12,1-7462,336,42,6,67,6095.203636825085,18.14048701436037
1-8087,16,4,1-8087,58,5,1,11,1013.7349254488945,17.478188369808525
1-8371,13,14,1-8371,255,13,4,33,4039.2047763466835,15.840018730771307
1-7488,1,21,1-7488,65,12,1,13,1022.3230937123299,15.728047595574306
1-4654,1,10,1-4654,138,10,2,32,2035.4106922149658,14.749352842137434
1-1070,13,14,1-1070,280,20,4,71,4076.3799733519554,14.558499904828412
MLG42,20,23,MLG42,72,7,1,6,1011.7645047903061,14.052284788754251
1-9294,22,22,1-9294,74,19,1,18,1033.2935143709183,13.963425869877273
1-7306,19,11,1-7306,159,31,2,18,2045.2935143709183,12.863481222458606
MLG29,20,23,MLG29,93,8,1,5,1011.9704206585884,10.881402372672994
1-0677,20,23,1-0677,187,16,2,17,2029.4994302392006,10.852938129621393
1-3186,1,10,1-3186,796,98,8,177,8238.55289131403,10.349940818233705
MLG53,23,5,MLG53,216,53,2,49,2091.9101224541664,9.684769085435956
MLG66,13,14,MLG66,229,34,2,115,2125.3196751475334,9.280871943875692
1-1136,3,7,1-1136,113,15,1,24,1034.0580191612244,9.150955921780747
1-3246,19,11,1-3246,116,28,1,21,1044.6757667660713,9.005825575569581
1-7302,23,5,1-7302,240,69,2,28,2091.234355688095,8.71347648203373
1-1887,5,21,1-1887,119,15,1,9,1022.1467571854591,8.589468547776967
1-1035,8,19,1-1035,249,49,2,30,2072.8225239515305,8.32458844960454
1-8681,8,19,1-8681,260,61,2,55,2104.6746272444725,8.09490241247874
1-8753,10,1,1-8753,258,26,2,34,2052.998860478401,7.957359924334888
1-0917,11,3,1-0917,134,23,1,22,1040.469850897789,7.764700379834246
MLG36,22,22,MLG36,136,17,1,28,1039.234355688095,7.641429085941875
1-3693,19,11,1-3693,143,64,1,20,1079.8816826343536,7.551620158282193
MLG26,20,23,MLG26,155,22,1,4,1025.1763365268707,6.6140408808185205
MLG65,21,24,MLG65,155,11,1,11,1019.7349254488945,6.578935002896094
MLG33,20,23,MLG33,161,8,1,14,1019.1171778440475,6.329920359279798
MLG09,17,17,MLG09,174,13,1,27,1034.4402715563774,5.945059031933203
1-0918,1,11,1-0918,179,39,1,12,1048.5290095806122,5.857703964137499
1-6678,4,8,1-6678,213,16,1,47,1053.321954190731,4.945173493853197
1-0691,17,17,1-0691,450,53,2,109,2139.5551703572273,4.754567045238283
MLG61,19,11,MLG61,218,21,1,13,1031.3230937123299,4.730839879414357
MLG13,7,18,MLG13,225,12,1,30,1035.8225239515305,4.603655662006802
1-9365,14,15,1-9365,243,16,1,60,1063.645047903061,4.377140114827411
1-7172,11,3,1-7172,284,55,1,114,1145.5255910158157,4.0335408134359705
MLG15,7,18,MLG15,559,65,2,95,2140.43799251318,3.829048287143434
MLG70,5,21,MLG70,269,16,1,12,1025.5290095806122,3.8123755002996735
1-7946,16,4,1-7946,289,31,1,64,1081.8213844299316,3.743326589722947
1-1687,3,7,1-1687,325,39,1,6,1043.764504790306,3.2115830916624803
1-0708,4,8,1-0708,408,30,1,123,1127.6723482012749,2.763902814218811
MLG14,17,17,MLG14,462,53,1,36,1081.5870287418365,2.34109746480917
