Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
497,497,497,497,497,1-8039,19,3,1-8039,12,0,0,22,13.262303113937378,1.1051919261614482
270,270,270,270,270,1-6494,23,1,1-6494,48,39,0,0,39.0,0.8125
454,454,454,454,454,1-20046,20,2,1-20046,18,13,0,0,13.0,0.7222222222222222
430,430,430,430,430,1-20065,23,1,1-20065,21,13,0,0,13.0,0.6190476190476191
574,574,574,574,574,1-4618,23,1,1-4618,1,0,0,1,0.6028319597244263,0.6028319597244263
474,474,474,474,474,1-19108,4,16,1-19108,16,0,0,15,9.042479395866394,0.5651549622416496
444,444,444,444,444,1-7467,15,6,1-7467,20,1,0,17,11.248143315315247,0.5624071657657623
445,445,445,445,445,1-2028,15,6,1-2028,20,10,0,2,11.205663919448853,0.5602831959724426
410,410,410,410,410,7W2-12806,23,1,7W2-12806,23,1,0,19,12.4538072347641,0.5414698797723522
105,105,105,105,105,1-0529,14,7,1-0529,124,13,0,82,62.432220697402954,0.5034856507855077
337,337,337,337,337,1-3079,4,16,1-3079,34,0,0,28,16.879294872283936,0.49644984918482166
409,409,409,409,409,1-9245,9,12,1-9245,23,9,0,4,11.411327838897705,0.4961446886477263
382,382,382,382,382,1-3472,22,22,1-3472,28,9,0,8,13.82265567779541,0.49366627420697895
391,391,391,391,391,1-7301,19,3,1-7301,26,3,0,16,12.64531135559082,0.4863581290611854
306,306,306,306,306,1-8990,16,21,1-8990,40,15,0,7,19.219823718070984,0.4804955929517746
162,162,162,162,162,1-10960,12,9,1-10960,82,17,0,34,37.49628663063049,0.4572717881784206
83,83,83,83,83,1-7306,13,8,1-7306,159,56,0,27,72.27646291255951,0.4545689491355944
508,508,508,508,508,1-7737,22,22,1-7737,11,5,0,0,5.0,0.45454545454545453
127,127,127,127,127,MLG55,22,22,MLG55,110,4,0,73,48.00673305988312,0.43642484599893744
326,326,326,326,326,1-6835,22,22,1-6835,36,3,0,21,15.659471154212952,0.43498530983924866
539,539,539,539,539,P1-17272,15,6,P1-17272,6,2,0,1,2.6028319597244263,0.43380532662073773
114,114,114,114,114,1-6166,12,9,1-6166,117,13,0,62,50.37558150291443,0.4305605256659353
364,364,364,364,364,1-5515,17,5,1-5515,30,5,0,13,12.836815476417542,0.42789384921391804
35,35,35,35,35,1-7901,9,12,1-7901,298,76,0,83,126.03505265712738,0.422936418312508
278,278,278,278,278,1-8750,20,2,1-8750,45,19,0,0,19.0,0.4222222222222222
300,300,300,300,300,1-3077,1,14,1-3077,41,0,0,28,16.879294872283936,0.41169011883619355
100,100,100,100,100,1-0541,17,5,1-0541,132,15,0,65,54.18407738208771,0.41048543471278565
213,213,213,213,213,1-10043,17,5,1-10043,61,8,0,28,24.879294872283936,0.40785729298826123
196,196,196,196,196,1-7522,20,2,1-7522,67,26,0,1,26.602831959724426,0.39705719342872275
219,219,219,219,219,1-8702,4,16,1-8702,59,10,0,22,23.262303113937378,0.3942763239650403
180,180,180,180,180,1-9294,15,6,1-9294,74,23,0,10,29.028319597244263,0.3922745891519495
247,247,247,247,247,1-8177,16,21,1-8177,53,17,0,6,20.616991758346558,0.38899984449710484
30,30,30,30,30,1-8718,4,16,1-8718,333,83,0,74,127.60956501960754,0.38321190696578844
319,319,319,319,319,1-8765,19,3,1-8765,38,0,0,24,14.46796703338623,0.38073597456279556
23,23,23,23,23,1-8567,17,5,1-8567,388,61,0,143,147.20497024059296,0.37939425319740455
70,70,70,70,70,1-5228,12,9,1-5228,180,12,0,92,67.46054029464722,0.3747807794147068
119,119,119,119,119,1-1136,12,9,1-1136,113,12,0,50,42.14159798622131,0.37293449545328594
271,271,271,271,271,1-5568,17,5,1-5568,47,7,0,17,17.248143315315247,0.36698177266628185
472,472,472,472,472,1-3733,15,6,1-3733,16,4,0,3,5.808495879173279,0.3630309924483299
324,324,324,324,324,1-19093,17,5,1-19093,36,7,0,10,13.028319597244263,0.3618977665901184
86,86,86,86,86,MLG65,3,15,MLG65,155,22,0,56,55.75858974456787,0.3597328370617282
351,351,351,351,351,1-4776,20,2,1-4776,33,10,0,3,11.808495879173279,0.3578332084597963
451,451,451,451,451,1-7146,9,12,1-7146,18,1,0,9,6.425487637519836,0.3569715354177687
374,374,374,374,374,1-7486,8,19,1-7486,29,0,0,17,10.248143315315247,0.3533842522522499
184,184,184,184,184,MLG18,3,15,MLG18,72,20,0,9,25.425487637519836,0.3531317727433311
202,202,202,202,202,1-1367,14,7,1-1367,66,8,0,25,23.070798993110657,0.34955756050167663
455,455,455,455,455,1-9225,4,16,1-9225,18,2,0,7,6.219823718070984,0.34554576211505467
243,243,243,243,243,1-9542,9,12,1-9542,54,12,0,11,18.63115155696869,0.3450213251290498
241,241,241,241,241,1-8058,20,2,1-8058,54,18,0,1,18.602831959724426,0.3444968881430449
340,340,340,340,340,1-10981,15,6,1-10981,34,8,0,6,11.616991758346558,0.34167622818666343
151,151,151,151,151,1-7725,5,17,1-7725,90,3,0,46,30.73027014732361,0.34144744608137345
514,514,514,514,514,1-10823,15,6,1-10823,10,1,0,4,3.411327838897705,0.34113278388977053
46,46,46,46,46,1-3056,4,16,1-3056,250,40,0,75,85.21239697933197,0.3408495879173279
393,393,393,393,393,1-8766,20,2,1-8766,26,7,0,3,8.808495879173279,0.3387883030451261
99,99,99,99,99,1-0917,9,12,1-0917,134,14,0,52,45.347261905670166,0.33841240228112063
53,53,53,53,53,1-6727,17,5,1-6727,235,26,0,88,79.04921245574951,0.33637962747127453
27,27,27,27,27,1-7425,5,17,1-7425,352,30,0,144,116.80780220031738,0.33184034715999255
442,442,442,442,442,1-9232,1,14,1-9232,20,3,0,6,6.616991758346558,0.3308495879173279
460,460,460,460,460,1-7083,1,14,1-7083,17,2,0,6,5.616991758346558,0.33041127990273866
24,24,24,24,24,MLG62,8,19,MLG62,370,39,0,138,122.19081044197083,0.3302454336269482
426,426,426,426,426,1-20040,10,11,1-20040,22,0,0,12,7.233983516693115,0.3288174325769598
376,376,376,376,376,1-3356,2,13,1-3356,28,8,0,2,9.205663919448853,0.3287737114088876
109,109,109,109,109,1-3364,17,5,1-3364,121,17,0,37,39.30478250980377,0.3248329133041634
122,122,122,122,122,1-8949,23,1,1-8949,112,33,0,5,36.01415979862213,0.3215549982019833
64,64,64,64,64,1-0983,14,7,1-0983,195,9,0,89,62.65204441547394,0.3212925354639689
516,516,516,516,516,1-17965,1,14,1-17965,10,2,0,2,3.2056639194488525,0.32056639194488523
512,512,512,512,512,1-5140,23,1,1-5140,10,2,0,2,3.2056639194488525,0.32056639194488523
254,254,254,254,254,1-8808,23,1,1-8808,52,16,0,1,16.602831959724426,0.3192852299947005
178,178,178,178,178,1-9071,17,5,1-9071,75,4,0,33,23.893454670906067,0.3185793956120809
153,153,153,153,153,1-8666,14,7,1-8666,89,3,0,42,28.318942308425903,0.3181903630160214
76,76,76,76,76,1-7518,12,9,1-7518,169,32,0,36,53.701950550079346,0.31776302100638665
502,502,502,502,502,1-0305,16,21,1-0305,12,2,0,3,3.808495879173279,0.31737465659777325
428,428,428,428,428,1-5221,9,12,1-5221,21,3,0,6,6.616991758346558,0.31509484563555035
323,323,323,323,323,1-8613,16,21,1-8613,37,5,0,11,11.631151556968689,0.31435544748564026
130,130,130,130,130,1-8754,12,9,1-8754,108,11,0,38,33.9076144695282,0.31395939323637223
341,341,341,341,341,1-0363,1,14,1-0363,34,1,0,16,10.64531135559082,0.31309739281149473
338,338,338,338,338,1-8497,17,5,1-8497,34,4,0,11,10.631151556968689,0.3126809281461379
437,437,437,437,437,1-11533,8,19,1-11533,20,2,0,7,6.219823718070984,0.3109911859035492
509,509,509,509,509,1-0337,4,16,1-0337,11,1,0,4,3.411327838897705,0.3101207126270641
168,168,168,168,168,1-7523,14,7,1-7523,79,4,0,34,24.496286630630493,0.31007957760291766
207,207,207,207,207,1-7488,5,17,1-7488,65,8,0,20,20.056639194488525,0.30856367991520806
92,92,92,92,92,1-6511,23,1,1-6511,144,2,0,70,44.19823718070984,0.3069322026438183
235,235,235,235,235,1-9040,19,3,1-9040,55,6,0,18,16.850975275039673,0.306381368637085
191,191,191,191,191,1-0429,14,7,1-0429,69,3,0,30,21.084958791732788,0.3055791129236636
138,138,138,138,138,1-7993,17,5,1-7993,100,13,0,29,30.482126832008362,0.3048212683200836
58,58,58,58,58,MLG53,16,21,MLG53,216,55,0,17,65.24814331531525,0.3020747375709039
69,69,69,69,69,1-8564,17,5,1-8564,185,16,0,66,55.786909341812134,0.30155086130709263
550,550,550,550,550,1-3142,17,5,1-3142,4,0,0,2,1.2056639194488525,0.30141597986221313
166,166,166,166,166,1-5696,10,11,1-5696,80,6,0,30,24.084958791732788,0.30106198489665986
3,3,3,3,3,MLG06,18,4,MLG06,634,81,0,182,190.71541666984558,0.30081296004707503
94,94,94,94,94,1-3693,11,10,1-3693,143,23,0,33,42.89345467090607,0.2999542284678746
357,357,357,357,357,1-9601,23,1,1-9601,31,8,0,2,9.205663919448853,0.29695690062738234
316,316,316,316,316,1-3216,1,14,1-3216,38,7,0,7,11.219823718070984,0.2952585188966048
108,108,108,108,108,1-1005,14,7,1-1005,122,7,0,48,35.93593406677246,0.294556836612889
279,279,279,279,279,1-20068,14,7,1-20068,45,3,0,17,13.248143315315247,0.2944031847847833
246,246,246,246,246,1-11189,23,1,1-11189,53,15,0,1,15.602831959724426,0.2943930558438571
77,77,77,77,77,MLG50,7,20,MLG50,168,3,0,77,49.41806089878082,0.2941551243975049
120,120,120,120,120,1-1152,4,16,1-1152,112,18,0,24,32.46796703338623,0.28989256279809134
353,353,353,353,353,1-7456,10,11,1-7456,32,2,0,12,9.233983516693115,0.28856198489665985
238,238,238,238,238,MLG20,7,20,MLG20,55,14,0,3,15.808495879173279,0.2874271978031505
496,496,496,496,496,1-7712,1,14,1-7712,12,1,0,4,3.411327838897705,0.2842773199081421
42,42,42,42,42,1-8681,19,3,1-8681,260,26,0,79,73.62372481822968,0.28316817237780645
423,423,423,423,423,1-1636,15,6,1-1636,22,2,0,7,6.219823718070984,0.28271925991231744
175,175,175,175,175,1-7625,2,13,1-7625,76,19,0,4,21.411327838897705,0.28172799788023295
369,369,369,369,369,1-9217,8,19,1-9217,30,0,0,14,8.439647436141968,0.2813215812047323
185,185,185,185,185,MLG42,16,21,MLG42,72,13,0,12,20.233983516693115,0.28102754884295994
513,513,513,513,513,1-18770,19,3,1-18770,10,1,0,3,2.808495879173279,0.2808495879173279
304,304,304,304,304,1-2006,11,10,1-2006,40,7,0,7,11.219823718070984,0.2804955929517746
112,112,112,112,112,1-1166,1,14,1-1166,118,18,0,25,33.07079899311066,0.280261008416192
287,287,287,287,287,1-0454,20,2,1-0454,43,12,0,0,12.0,0.27906976744186046
66,66,66,66,66,1-3496,14,7,1-3496,192,10,0,72,53.40390110015869,0.27814531822999317
141,141,141,141,141,1-7081,9,12,1-7081,99,1,0,44,27.524606227874756,0.27802632553408846
358,358,358,358,358,1-5655,15,6,1-5655,31,5,0,6,8.616991758346558,0.2779674760756954
84,84,84,84,84,1-1712,17,5,1-1712,157,17,0,44,43.524606227874756,0.27722679126034877
342,342,342,342,342,1-18987,19,3,1-18987,34,4,0,9,9.425487637519836,0.2772202246329364
400,400,400,400,400,1-11523,8,19,1-11523,24,0,0,11,6.631151556968689,0.27629798154036206
131,131,131,131,131,1-6501,18,4,1-6501,107,6,0,39,29.510446429252625,0.2757985647593703
471,471,471,471,471,1-9396,1,14,1-9396,16,2,0,4,4.411327838897705,0.27570798993110657
172,172,172,172,172,1-19068,13,8,1-19068,77,15,0,10,21.028319597244263,0.27309505970447095
381,381,381,381,381,1-6554,3,15,1-6554,28,4,0,6,7.616991758346558,0.2720354199409485
59,59,59,59,59,1-0916,19,3,1-0916,215,1,0,95,58.269036173820496,0.2710187729014907
308,308,308,308,308,1-10018,23,1,1-10018,40,6,0,8,10.82265567779541,0.27056639194488524
165,165,165,165,165,1-8368,5,17,1-8368,80,12,0,16,21.64531135559082,0.27056639194488524
305,305,305,305,305,1-8924,20,2,1-8924,40,9,0,3,10.808495879173279,0.27021239697933197
452,452,452,452,452,1-0487,5,17,1-0487,18,0,0,8,4.82265567779541,0.26792531543307835
22,22,22,22,22,1-6568,14,7,1-6568,394,23,0,136,104.98514652252197,0.2664597627475177
256,256,256,256,256,1-0984,15,6,1-0984,50,3,0,17,13.248143315315247,0.26496286630630494
117,117,117,117,117,1-3246,2,13,1-3246,116,18,0,21,30.65947115421295,0.2643057858121806
212,212,212,212,212,1-8916,7,20,1-8916,61,10,0,10,16.028319597244263,0.262759337659742
415,415,415,415,415,1-7621,19,3,1-7621,23,0,0,10,6.028319597244263,0.2621008520540984
4,4,4,4,4,1-1530,14,7,1-1530,632,33,0,220,165.62303113937378,0.26206175813192056
37,37,37,37,37,1-7946,14,7,1-7946,289,16,0,99,75.6803640127182,0.2618697716703052
14,14,14,14,14,1-3037,3,15,1-3037,467,68,0,89,121.65204441547394,0.26049688311664654
450,450,450,450,450,1-3301,7,20,1-3301,18,4,0,1,4.602831959724426,0.255712886651357
264,264,264,264,264,1-8284,17,5,1-8284,48,2,0,17,12.248143315315247,0.25516965240240097
111,111,111,111,111,1-1887,19,3,1-1887,119,11,0,32,30.29062271118164,0.25454304799312305
368,368,368,368,368,1-18927,1,14,1-18927,30,4,0,6,7.616991758346558,0.2538997252782186
106,106,106,106,106,1-7872,7,20,1-7872,124,29,0,4,31.411327838897705,0.25331715999111054
413,413,413,413,413,1-5819,19,3,1-5819,23,1,0,8,5.82265567779541,0.25315894251284393
403,403,403,403,403,1-9436,8,19,1-9436,24,0,0,10,6.028319597244263,0.2511799832185109
475,475,475,475,475,1-9548,8,19,1-9548,16,1,0,5,4.014159798622131,0.2508849874138832
164,164,164,164,164,1-9454,13,8,1-9454,80,14,0,10,20.028319597244263,0.2503539949655533
47,47,47,47,47,1-1035,11,10,1-1035,249,34,0,47,62.333102107048035,0.2503337434017993
555,555,555,555,555,1-3734,3,15,1-3734,4,1,0,0,1.0,0.25
401,401,401,401,401,1-7484,23,1,1-7484,24,6,0,0,6.0,0.25
436,436,436,436,436,1-3182,2,13,1-3182,20,5,0,0,5.0,0.25
552,552,552,552,552,1-5303,9,12,1-5303,4,1,0,0,1.0,0.25
317,317,317,317,317,1-9399,23,1,1-9399,38,4,0,9,9.425487637519836,0.24803914835578517
115,115,115,115,115,1-3174,5,17,1-3174,117,19,0,16,28.64531135559082,0.24483172098795572
192,192,192,192,192,1-3254,6,18,1-3254,68,10,0,11,16.63115155696869,0.244575758190716
39,39,39,39,39,1-7172,1,14,1-7172,284,28,0,68,68.99257326126099,0.24293159599035558
262,262,262,262,262,1-7656,9,12,1-7656,48,5,0,11,11.631151556968689,0.2423156574368477
227,227,227,227,227,1-8055,23,1,1-8055,57,12,0,3,13.808495879173279,0.24225431366970665
210,210,210,210,210,1-1514,1,14,1-1514,64,7,0,14,15.439647436141968,0.24124449118971825
206,206,206,206,206,1-8629,18,4,1-8629,65,0,0,26,15.673630952835083,0.2411327838897705
541,541,541,541,541,1-19192,18,4,1-19192,5,0,0,2,1.2056639194488525,0.2411327838897705
81,81,81,81,81,1-7038,15,6,1-7038,163,21,0,30,39.08495879173279,0.23978502326216433
155,155,155,155,155,1-2364,19,3,1-2364,88,6,0,25,21.070798993110657,0.23944089764898474
459,459,459,459,459,1-17979,23,1,1-17979,17,1,0,5,4.014159798622131,0.23612704697777243
463,463,463,463,463,1-9522,20,2,1-9522,17,4,0,0,4.0,0.23529411764705882
49,49,49,49,49,1-19257,1,14,1-19257,246,30,0,46,57.73027014732361,0.23467589490781954
242,242,242,242,242,1-18469,3,15,1-18469,54,6,0,11,12.631151556968689,0.23391021401793868
370,370,370,370,370,1-7647,23,1,1-7647,30,7,0,0,7.0,0.23333333333333334
285,285,285,285,285,1-18816,1,14,1-18816,44,0,0,17,10.248143315315247,0.23291234807534653
490,490,490,490,490,1-2318,20,2,1-2318,13,3,0,0,3.0,0.23076923076923078
29,29,29,29,29,1-7462,9,12,1-7462,336,30,0,78,77.02089285850525,0.22922884779317038
525,525,525,525,525,1-19067,9,12,1-19067,8,0,0,3,1.8084958791732788,0.22606198489665985
289,289,289,289,289,1-7390,1,14,1-7390,43,3,0,11,9.631151556968689,0.2239802687667137
50,50,50,50,50,1-4011,17,5,1-4011,246,17,0,63,54.978413462638855,0.22348948562048315
2,2,2,2,2,MLG03,20,2,MLG03,713,144,0,25,159.07079899311066,0.22310069985008507
36,36,36,36,36,MLG67,19,3,MLG67,293,29,0,60,65.16991758346558,0.22242292690602586
209,209,209,209,209,1-6249,1,14,1-6249,64,7,0,12,14.233983516693115,0.22240599244832993
160,160,160,160,160,1-1119,18,4,1-1119,83,13,0,9,18.425487637519836,0.22199382695807032
170,170,170,170,170,1-9291,12,9,1-9291,78,7,0,17,17.248143315315247,0.2211300425040416
218,218,218,218,218,1-9351,1,14,1-9351,60,6,0,12,13.233983516693115,0.22056639194488525
298,298,298,298,298,1-0584,23,1,1-0584,41,6,0,5,9.014159798622131,0.21985755606395443
433,433,433,433,433,1-10042,14,7,1-10042,21,1,0,6,4.616991758346558,0.21985675039745511
118,118,118,118,118,1-3051,12,9,1-3051,116,6,0,32,25.29062271118164,0.21802260957915207
503,503,503,503,503,1-11534,3,15,1-11534,12,2,0,1,2.6028319597244263,0.21690266331036887
173,173,173,173,173,1-9276,19,3,1-9276,77,1,0,26,16.673630952835083,0.21654066172513095
174,174,174,174,174,MLG17,8,19,MLG17,76,5,0,19,16.4538072347641,0.2164974636153171
301,301,301,301,301,1-3469,3,15,1-3469,40,5,0,6,8.616991758346558,0.21542479395866393
488,488,488,488,488,1-2322,1,14,1-2322,14,0,0,5,3.0141597986221313,0.21529712847300939
377,377,377,377,377,1-10305,19,3,1-10305,28,0,0,10,6.028319597244263,0.21529712847300939
11,11,11,11,11,1-19755,1,14,1-19755,517,42,0,113,110.12001144886017,0.21299808790882044
54,54,54,54,54,MLG66,1,14,MLG66,229,27,0,36,48.701950550079346,0.21267227314445128
189,189,189,189,189,1-0582,11,10,1-0582,70,7,0,13,14.836815476417542,0.21195450680596487
322,322,322,322,322,1-18435,4,16,1-18435,37,3,0,8,7.82265567779541,0.21142312642690297
96,96,96,96,96,1-7402,10,11,1-7402,141,12,0,29,29.482126832008362,0.2090930980993501
183,183,183,183,183,1-1466,17,5,1-1466,73,2,0,22,15.262303113937378,0.20907264539640244
407,407,407,407,407,1-0295,1,14,1-0295,24,5,0,0,5.0,0.20833333333333334
32,32,32,32,32,1-3152,17,5,1-3152,323,19,0,80,67.2265567779541,0.20813175473050805
0,0,0,0,0,1-3186,5,17,1-3186,796,63,0,170,165.48143315315247,0.20789124767983977
383,383,383,383,383,1-9182,7,20,1-9182,28,4,0,3,5.808495879173279,0.20744628139904567
352,352,352,352,352,1-8853,5,17,1-8853,33,2,0,8,6.82265567779541,0.20674714175137607
187,187,187,187,187,MLG82,16,21,MLG82,71,8,0,11,14.631151556968689,0.20607255714040407
315,315,315,315,315,1-6764,22,22,1-6764,38,6,0,3,7.808495879173279,0.2054867336624547
281,281,281,281,281,1-7622,10,11,1-7622,45,2,0,12,9.233983516693115,0.20519963370429145
95,95,95,95,95,1-9100,10,11,1-9100,142,8,0,35,29.09911859035492,0.2049233703546121
44,44,44,44,44,1-8371,2,13,1-8371,255,40,0,20,52.056639194488525,0.20414368311564127
154,154,154,154,154,1-9157,17,5,1-9157,89,0,0,30,18.084958791732788,0.2032017841767729
143,143,143,143,143,1-12345,5,17,1-12345,97,16,0,6,19.616991758346558,0.20223702843656244
501,501,501,501,501,1-5271,14,7,1-5271,12,0,0,4,2.411327838897705,0.20094398657480875
520,520,520,520,520,1-5314,17,5,1-5314,9,0,0,3,1.8084958791732788,0.20094398657480875
560,560,560,560,560,1-20124,18,4,1-20124,3,0,0,1,0.6028319597244263,0.20094398657480875
15,15,15,15,15,MLG14,8,19,MLG14,462,21,0,119,92.73700320720673,0.20072944417144312
480,480,480,480,480,1-10882,14,7,1-10882,14,1,0,3,2.808495879173279,0.20060684851237706
380,380,380,380,380,1-20077,9,12,1-20077,28,2,0,6,5.616991758346558,0.20060684851237706
103,103,103,103,103,1-2275,14,7,1-2275,130,11,0,25,26.070798993110657,0.20054460763931276
302,302,302,302,302,1-7809,13,8,1-7809,40,5,0,5,8.014159798622131,0.20035399496555328
466,466,466,466,466,MLG04,1,14,MLG04,16,2,0,2,3.2056639194488525,0.20035399496555328
79,79,79,79,79,MLG57,23,1,MLG57,165,4,0,48,32.93593406677246,0.1996117216168028
38,38,38,38,38,1-5899,6,18,1-5899,288,47,0,17,57.24814331531525,0.19877827540040016
6,6,6,6,6,1-3026,3,15,1-3026,570,44,0,113,112.12001144886017,0.1967017744716845
321,321,321,321,321,1-3257,8,19,1-3257,37,0,0,12,7.233983516693115,0.19551306801873283
97,97,97,97,97,1-4654,5,17,1-4654,138,19,0,13,26.83681547641754,0.1944696773653445
214,214,214,214,214,P1-0004,15,6,P1-0004,60,2,0,16,11.64531135559082,0.19408852259318035
113,113,113,113,113,1-7971,17,5,1-7971,117,7,0,26,22.673630952835083,0.193791717545599
16,16,16,16,16,1-0691,10,11,1-0691,450,29,0,96,86.87186813354492,0.19304859585232204
200,200,200,200,200,MLG58,8,19,MLG58,66,3,0,16,12.64531135559082,0.1915956265998609
303,303,303,303,303,1-7899,14,7,1-7899,40,4,0,6,7.616991758346558,0.19042479395866393
139,139,139,139,139,1-8228,13,8,1-8228,99,11,0,13,18.83681547641754,0.190270863398157
224,224,224,224,224,1-8087,16,21,1-8087,58,8,0,5,11.014159798622131,0.18989930687279538
334,334,334,334,334,1-9063,1,14,1-9063,35,0,0,11,6.631151556968689,0.18946147305624825
74,74,74,74,74,MLG09,6,18,MLG09,174,26,0,11,32.63115155696869,0.18753535377568212
366,366,366,366,366,1-8928,23,1,1-8928,30,5,0,1,5.602831959724426,0.18676106532414755
51,51,51,51,51,1-9365,19,3,1-9365,243,11,0,57,45.3614217042923,0.18667251730161438
492,492,492,492,492,1-7297,8,19,1-7297,13,0,0,4,2.411327838897705,0.185486756838285
405,405,405,405,405,1-6558,15,6,1-6558,24,2,0,4,4.411327838897705,0.1838053266207377
104,104,104,104,104,MLG64,2,13,MLG64,129,14,0,16,23.64531135559082,0.183296987252642
425,425,425,425,425,1-7476,15,6,1-7476,22,1,0,5,4.014159798622131,0.1824618090282787
355,355,355,355,355,1-5537,1,14,1-5537,32,1,0,8,5.82265567779541,0.18195798993110657
