Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
1-10981,18,24,1-10981,34,0,1,13,1002.9124378859997,29.497424643705873
1-8087,20,24,1-8087,58,0,1,11,1002.4643705189228,17.283868457222805
MLG82,20,24,MLG82,71,0,1,18,1004.0326063036919,14.141304314136505
MLG26,22,24,MLG26,155,0,2,27,2006.0489094555378,12.942251028745405
1-1887,18,14,1-1887,119,45,1,27,1051.0489094555378,8.832343776937293
1-6511,18,14,1-6511,144,26,1,20,1030.4806736707687,7.156115789380339
1-5642,20,24,1-5642,166,0,1,11,1002.4643705189228,6.038941991077849
MLG13,1,15,MLG13,225,25,1,20,1029.4806736707687,4.575469660758972
MLG15,1,15,MLG15,559,59,2,252,2115.456488251686,3.784358655190852
MLG11,18,14,MLG11,493,8,1,334,1082.827250301838,2.1964041588272574
MLG08,1,15,MLG08,532,59,1,53,1070.8737852275372,2.012920648923942
MLG12,18,14,MLG12,569,38,1,186,1079.6702651381493,1.8974872849528106
1-5873,19,5,1-5873,3,2,0,0,2.0,0.6666666666666666
1-8899,2,6,1-8899,3,2,0,0,2.0,0.6666666666666666
1-18369,4,17,1-18369,7,3,0,4,3.8961347341537476,0.5565906763076782
1-7464,14,4,1-7464,48,24,0,11,26.464370518922806,0.5513410524775585
1-3733,22,7,1-3733,16,7,0,8,8.792269468307495,0.5495168417692184
1-18770,5,8,1-18770,10,5,0,2,5.448067367076874,0.5448067367076874
1-9225,1,15,1-9225,18,8,0,7,9.568235784769058,0.5315686547093921
1-3739,16,16,1-3739,2,1,0,0,1.0,0.5
1-5271,1,15,1-5271,12,6,0,0,6.0,0.5
1-10217,17,9,1-10217,4,2,0,0,2.0,0.5
1-5515,11,2,1-5515,30,13,0,6,14.344202101230621,0.4781400700410207
1-7444,19,5,1-7444,14,6,0,2,6.448067367076874,0.460576240505491
1-5109,19,5,1-5109,37,14,0,13,16.91243788599968,0.4570929158378292
1-7453,2,6,1-7453,24,10,0,4,10.896134734153748,0.4540056139230728
1-9396,11,2,1-9396,16,6,0,5,7.1201684176921844,0.44501052610576153
1-4776,11,2,1-4776,33,14,0,3,14.67210105061531,0.4446091227459185
MLG55,2,6,MLG55,110,45,0,16,48.58453893661499,0.4416776266964999
MLG52,19,5,MLG52,112,47,0,7,48.56823578476906,0.43364496236400946
