Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
256,256,256,256,256,256,1-3037,18,13,1-3037,467,69,3,69,3094.8927237689495,6.627179280019164
364,364,364,364,364,364,MLG02,18,13,MLG02,755,74,3,301,3186.9523167312145,4.2211288963327345
353,353,353,353,353,353,1-8681,11,10,1-8681,260,33,1,100,1070.525686621666,4.1174064870064075
158,158,158,158,158,158,MLG12,11,10,MLG12,569,38,1,79,1067.645292431116,1.8763537652567945
507,507,507,507,507,507,1-19067,10,7,1-19067,8,7,0,1,7.3752568662166595,0.9219071082770824
37,37,37,37,37,37,1-8039,14,15,1-8039,12,1,0,22,9.25565105676651,0.7713042547305425
488,488,488,488,488,488,1-18369,3,11,1-18369,7,5,0,1,5.3752568662166595,0.7678938380309513
528,528,528,528,528,528,MLG77,14,15,MLG77,9,6,0,0,6.0,0.6666666666666666
414,414,414,414,414,414,1-5140,3,11,1-5140,10,5,0,3,6.125770598649979,0.6125770598649979
569,569,569,569,569,569,1-10217,8,9,1-10217,4,2,0,1,2.3752568662166595,0.5938142165541649
481,481,481,481,481,481,1-19851,18,13,1-19851,25,11,0,8,14.002054929733276,0.560082197189331
80,80,80,80,80,80,1-21411,1,25,1-21411,5,2,0,2,2.750513732433319,0.5501027464866638
439,439,439,439,439,439,1-8062,12,1,1-8062,17,9,0,0,9.0,0.5294117647058824
553,553,553,553,553,553,1-17965,18,13,1-17965,10,3,0,6,5.251541197299957,0.5251541197299957
108,108,108,108,108,108,1-0917,3,11,1-0917,134,60,0,23,68.63090792298317,0.5121709546491281
440,440,440,440,440,440,1-9197,20,16,1-9197,16,7,0,3,8.125770598649979,0.5078606624156237
549,549,549,549,549,549,1-10622,18,13,1-10622,4,2,0,0,2.0,0.5
524,524,524,524,524,524,1-3734,10,7,1-3734,4,2,0,0,2.0,0.5
562,562,562,562,562,562,1-3142,8,9,1-3142,4,2,0,0,2.0,0.5
559,559,559,559,559,559,1-9466,20,16,1-9466,8,4,0,0,4.0,0.5
458,458,458,458,458,458,1-9063,8,9,1-9063,35,17,0,1,17.37525686621666,0.49643591046333313
319,319,319,319,319,319,1-20040,18,13,1-20040,22,9,0,5,10.876284331083298,0.49437656050378626
306,306,306,306,306,306,1-18987,5,14,1-18987,34,14,0,7,16.626798063516617,0.48902347245637107
167,167,167,167,167,167,1-9287,20,16,1-9287,21,8,0,6,10.251541197299957,0.48816862844285513
359,359,359,359,359,359,1-6166,4,2,1-6166,117,43,0,34,55.758733451366425,0.4765703713792002
542,542,542,542,542,542,1-5287,5,14,1-5287,18,7,0,4,8.501027464866638,0.4722793036037021
290,290,290,290,290,290,1-0447,4,2,1-0447,65,23,0,19,30.12988045811653,0.463536622432562
307,307,307,307,307,307,1-5199,11,10,1-5199,3,1,0,1,1.3752568662166595,0.45841895540555316
225,225,225,225,225,225,1-17970,5,14,1-17970,36,13,0,9,16.377311795949936,0.454925327665276
358,358,358,358,358,358,MLG18,20,16,MLG18,72,28,0,12,32.503082394599915,0.4514316999249988
142,142,142,142,142,142,MLG17,14,15,MLG17,76,29,0,14,34.253596127033234,0.4507052121978057
317,317,317,317,317,317,1-3733,8,9,1-3733,16,6,0,3,7.125770598649979,0.44536066241562366
541,541,541,541,541,541,1-7301,11,10,1-7301,26,8,0,9,11.377311795949936,0.4375889152288437
484,484,484,484,484,484,MLG35,3,11,MLG35,44,11,0,20,18.50513732433319,0.42057130282575433
451,451,451,451,451,451,1-7146,14,15,1-7146,18,4,0,9,7.377311795949936,0.409850655330552
228,228,228,228,228,228,1-18816,5,14,1-18816,44,1,0,44,17.51130211353302,0.39798413894393225
391,391,391,391,391,391,1-8165,14,15,1-8165,420,62,0,269,162.94409701228142,0.38796213574352717
96,96,96,96,96,96,1-10725,10,7,1-10725,27,10,0,1,10.37525686621666,0.3842687728228392
83,83,83,83,83,83,1-1152,3,11,1-1152,112,25,0,48,43.01232957839966,0.38403865694999695
51,51,51,51,51,51,1-8981,8,9,1-8981,15,5,0,2,5.750513732433319,0.3833675821622213
423,423,423,423,423,423,1-5696,8,9,1-5696,80,29,0,3,30.12577059864998,0.3765721324831247
233,233,233,233,233,233,1-8864,3,11,1-8864,39,11,0,9,14.377311795949936,0.36864902040897274
394,394,394,394,394,394,1-8808,11,10,1-8808,52,9,0,27,19.131935387849808,0.3679218343817271
191,191,191,191,191,191,1-9285,5,14,1-9285,30,8,0,8,11.002054929733276,0.36673516432444253
476,476,476,476,476,476,MLG01,21,8,MLG01,43,12,0,10,15.752568662166595,0.36633880609689756
257,257,257,257,257,257,MLG06,10,7,MLG06,634,136,0,245,227.9379322230816,0.3595235524023369
483,483,483,483,483,483,MLG47,14,15,MLG47,106,2,0,96,38.024659156799316,0.35872319959244636
468,468,468,468,468,468,1-11523,14,15,1-11523,24,4,0,12,8.503082394599915,0.35429509977499646
512,512,512,512,512,512,1-9121,18,13,1-9121,22,7,0,2,7.750513732433319,0.35229607874696905
426,426,426,426,426,426,1-7332,7,17,1-7332,53,5,0,36,18.509247183799744,0.3492310789396178
67,67,67,67,67,67,1-19989,3,11,1-19989,4,1,0,1,1.3752568662166595,0.3438142165541649
345,345,345,345,345,345,1-2364,15,12,1-2364,88,20,0,27,30.131935387849808,0.34240835668011144
536,536,536,536,536,536,1-1964,15,12,1-1964,48,7,0,25,16.38142165541649,0.34127961782117683
388,388,388,388,388,388,1-8019,21,8,1-8019,320,81,0,74,108.7690081000328,0.33990315031260254
395,395,395,395,395,395,1-18620,21,8,1-18620,60,11,0,25,20.38142165541649,0.33969036092360816
455,455,455,455,455,455,1-10981,5,14,1-10981,34,8,0,9,11.377311795949936,0.33462681752793927
555,555,555,555,555,555,1-20068,14,15,1-20068,45,9,0,16,15.004109859466553,0.33342466354370115
544,544,544,544,544,544,1-20124,15,12,1-20124,3,1,0,0,1.0,0.3333333333333333
505,505,505,505,505,505,1-7936,7,17,1-7936,59,11,0,23,19.63090792298317,0.3327272529319181
41,41,41,41,41,41,MLG24,3,11,MLG24,49,11,0,14,16.253596127033234,0.3317060434088415
157,157,157,157,157,157,1-2318,15,12,1-2318,13,2,0,6,4.251541197299957,0.3270416305615352
534,534,534,534,534,534,MLG48,7,17,MLG48,116,0,0,101,37.900943487882614,0.3267322714472639
281,281,281,281,281,281,1-8126,18,13,1-8126,34,11,0,0,11.0,0.3235294117647059
