Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
256,256,1-3037,18,6,1-3037,467,65,3,65,3120.179299414158,6.681326122942522
353,353,1-8681,11,8,1-8681,260,34,1,98,1117.1934052705765,4.29689771257914
364,364,MLG02,18,6,MLG02,755,70,3,68,3127.726036310196,4.142683491801584
158,158,MLG12,11,8,MLG12,569,29,1,64,1083.3303871154785,1.9039198367583101
486,486,1-6506,9,3,1-6506,70,12,0,57,60.38800102472305,0.862685728924615
372,372,1-6511,8,9,1-6511,144,40,0,84,111.30863308906555,0.7729766186740663
359,359,1-6166,4,13,1-6166,117,46,0,49,87.59670263528824,0.7486897661135747
142,142,MLG17,14,12,MLG17,76,27,0,33,55.01410585641861,0.7238698139002449
385,385,MLG70,19,21,MLG70,269,0,0,210,178.27158272266388,0.6627196383742152
83,83,1-1152,3,11,1-1152,112,31,0,49,72.59670263528824,0.6481848449579307
355,355,1-8666,14,12,1-8666,89,25,0,38,57.25866734981537,0.6433558129192738
199,199,1-0529,13,17,1-0529,124,47,0,37,78.40975505113602,0.632336734283355
394,394,1-8808,11,8,1-8808,52,23,0,11,32.33803528547287,0.6218852939514014
211,211,1-7187,7,15,1-7187,96,12,0,56,59.5390887260437,0.6201988408962885
393,393,1-2292,2,23,1-2292,252,0,0,184,156.19986295700073,0.6198407260198442
316,316,1-4776,5,5,1-4776,33,8,0,14,19.884772181510925,0.6025688539851796
147,147,1-7172,7,15,1-7172,284,39,0,151,167.18575710058212,0.5886822433119089
239,239,1-1136,4,13,1-1136,113,32,0,40,65.95649194717407,0.5836857694440183
342,342,MLG53,1,4,MLG53,216,82,0,49,123.59670263528824,0.572206956644853
410,410,1-8368,9,3,1-8368,80,14,0,37,45.40975505113602,0.5676219381392003
332,332,1-6501,6,1,1-6501,107,12,0,57,60.38800102472305,0.5643738413525519
484,484,MLG35,3,11,MLG35,44,12,0,15,24.733684480190277,0.5621291927315972
460,460,1-8044,13,17,1-8044,56,16,0,18,31.280421376228333,0.5585789531469345
317,317,1-3733,8,9,1-3733,16,6,0,3,8.546736896038055,0.5341710560023785
