Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
224,224,224,1-8087,16,17,1-8087,58,23,0,13,29.4063342474401,0.5070057628868982
83,83,83,1-7306,13,14,1-7306,159,56,0,25,68.31987355276942,0.42968473932559387
162,162,162,1-10960,12,13,1-10960,82,19,0,31,34.276643205434084,0.4180078439687083
187,187,187,MLG82,16,17,MLG82,71,18,0,23,29.33428366854787,0.4131589249091249
114,114,114,1-6166,12,13,1-6166,117,12,0,63,43.046081352978945,0.3679152252391363
391,391,391,1-7301,19,20,1-7301,26,3,0,13,9.4063342474401,0.3617820864400038
166,166,166,1-5696,10,11,1-5696,80,6,0,45,28.17577239498496,0.352197154937312
212,212,212,1-8916,7,9,1-8916,61,14,0,15,21.391924131661654,0.35068728084691236
445,445,445,1-2028,15,16,1-2028,20,4,0,6,6.956769652664661,0.3478384826332331
155,155,155,1-2364,19,20,1-2364,88,6,0,49,30.146952163428068,0.34257900185713713
119,119,119,1-1136,12,13,1-1136,113,12,0,50,36.639747105538845,0.32424554960653845
70,70,70,1-5228,12,13,1-5228,180,11,0,93,56.82992961630225,0.3157218312016792
42,42,42,1-8681,19,20,1-8681,260,25,0,115,81.67141834273934,0.3141208397797667
340,340,340,1-10981,15,16,1-10981,34,6,0,9,10.435154478996992,0.3069163082057939
180,180,180,1-9294,15,16,1-9294,74,14,0,17,22.377514015883207,0.30239883805247575
513,513,513,1-18770,19,20,1-18770,10,1,0,4,2.9711797684431076,0.29711797684431074
130,130,130,1-8754,12,13,1-8754,108,13,0,37,31.233412858098745,0.289198267204618
184,184,184,MLG18,3,5,MLG18,72,7,0,28,20.798258379101753,0.2888646997097466
382,382,382,1-3472,22,23,1-3472,28,8,0,0,8.0,0.2857142857142857
364,364,364,1-5515,17,18,1-5515,30,7,0,3,8.47838482633233,0.282612827544411
58,58,58,MLG53,16,17,MLG53,216,37,0,48,60.65415722131729,0.2808062834320245
472,472,472,1-3733,15,16,1-3733,16,2,0,5,4.4639747105538845,0.2789984194096178
325,325,325,1-6543,22,23,1-6543,36,10,0,0,10.0,0.2777777777777778
243,243,243,1-9542,9,10,1-9542,54,9,0,12,14.913539305329323,0.27617665380239487
341,341,341,1-0363,1,3,1-0363,34,0,0,19,9.363103900104761,0.2753854088266106
14,14,14,1-3037,3,5,1-3037,467,56,0,147,128.4408564902842,0.2750339539406514
67,67,67,1-4394,21,22,1-4394,190,19,0,67,52.01726112142205,0.2737750585338003
76,76,76,1-7518,12,13,1-7518,169,25,0,43,46.19018251076341,0.27331468941280124
