Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
256,256,256,256,256,256,1-3037,18,11,1-3037,467,69,3,34,3088.1876327991486,6.612821483509954
353,353,353,353,353,353,1-8681,11,16,1-8681,260,42,1,104,1100.6915826797485,4.233429164152879
364,364,364,364,364,364,MLG02,18,11,MLG02,755,74,3,73,3115.1969763040543,4.126088710336496
158,158,158,158,158,158,MLG12,11,16,MLG12,569,18,1,206,1134.2544810771942,1.9934173656892693
195,195,195,195,195,195,1-3079,3,13,1-3079,34,0,0,62,34.98921275138855,1.0290944926878984
507,507,507,507,507,507,1-19067,10,19,1-19067,8,7,0,1,7.564342141151428,0.9455427676439285
205,205,205,205,205,205,1-7776,14,14,1-7776,26,19,0,1,19.564342141151428,0.7524746977365934
414,414,414,414,414,414,1-5140,3,13,1-5140,10,6,0,2,7.1286842823028564,0.7128684282302856
253,253,253,253,253,253,1-7781,3,13,1-7781,33,20,0,4,22.257368564605713,0.6744657140789609
569,569,569,569,569,569,1-10217,8,17,1-10217,4,2,0,1,2.5643421411514282,0.6410855352878571
80,80,80,80,80,80,1-21411,1,25,1-21411,5,2,0,2,3.1286842823028564,0.6257368564605713
458,458,458,458,458,458,1-9063,8,17,1-9063,35,17,0,8,21.514737129211426,0.6147067751203265
492,492,492,492,492,492,1-3257,19,23,1-3257,37,17,0,9,22.079079270362854,0.596731872171969
484,484,484,484,484,484,MLG35,3,13,MLG35,44,16,0,17,25.59381639957428,0.58167764544487
488,488,488,488,488,488,1-18369,3,13,1-18369,7,4,0,0,4.0,0.5714285714285714
307,307,307,307,307,307,1-5199,11,16,1-5199,3,1,0,1,1.5643421411514282,0.5214473803838094
544,544,544,544,544,544,1-20124,15,12,1-20124,3,1,0,1,1.5643421411514282,0.5214473803838094
319,319,319,319,319,319,1-20040,18,11,1-20040,22,9,0,4,11.257368564605713,0.5116985711184415
155,155,155,155,155,155,1-7462,5,10,1-7462,336,15,0,277,171.32277309894562,0.5098892056516239
524,524,524,524,524,524,1-3734,10,19,1-3734,4,2,0,0,2.0,0.5
562,562,562,562,562,562,1-3142,8,17,1-3142,4,2,0,0,2.0,0.5
549,549,549,549,549,549,1-10622,18,11,1-10622,4,2,0,0,2.0,0.5
291,291,291,291,291,291,1-17979,7,2,1-17979,17,5,0,6,8.38605284690857,0.4932972262887394
481,481,481,481,481,481,1-19851,18,11,1-19851,25,11,0,2,12.128684282302856,0.48514737129211427
317,317,317,317,317,317,1-3733,8,17,1-3733,16,6,0,3,7.693026423454285,0.4808141514658928
108,108,108,108,108,108,1-0917,3,13,1-0917,134,50,0,23,62.97986924648285,0.46999902422748396
553,553,553,553,553,553,1-17965,18,11,1-17965,10,3,0,3,4.693026423454285,0.46930264234542846
201,201,201,201,201,201,1-3075,20,15,1-3075,45,1,0,35,20.751974940299988,0.46115499867333304
