Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
83,83,83,83,83,83,83,1-7306,13,13,1-7306,159,56,0,10,57.03878900408745,0.3587345220382858
180,180,180,180,180,180,180,1-9294,15,15,1-9294,74,18,0,7,18.727152302861214,0.2530696257143407
342,342,342,342,342,342,342,1-18987,19,17,1-18987,34,8,0,5,8.519394502043724,0.2505704265306978
120,120,120,120,120,120,120,1-1152,4,17,1-1152,112,19,0,38,22.947398215532303,0.2048874840672527
243,243,243,243,243,243,243,1-9542,9,21,1-9542,54,9,0,15,10.558183506131172,0.1955219167802069
212,212,212,212,212,212,212,1-8916,7,8,1-8916,61,8,0,36,11.739640414714813,0.19245312155270186
364,364,364,364,364,364,364,1-5515,17,10,1-5515,30,5,0,7,5.727152302861214,0.19090507676204047
164,164,164,164,164,164,164,1-9454,13,13,1-9454,80,14,0,2,14.20775780081749,0.1775969725102186
35,35,35,35,35,35,35,1-7901,9,21,1-7901,298,45,0,65,51.75212852656841,0.17366486082741078
391,391,391,391,391,391,391,1-7301,19,8,1-7301,26,3,0,13,4.350425705313683,0.1673240655889878
237,237,237,237,237,237,237,1-18266,20,7,1-18266,55,9,0,1,9.103878900408745,0.16552507091652263
138,138,138,138,138,138,138,1-7993,17,10,1-7993,100,10,0,48,14.986187219619751,0.1498618721961975
160,160,160,160,160,160,160,1-1119,18,9,1-1119,83,12,0,2,12.20775780081749,0.1470814192869577
235,235,235,235,235,235,235,1-9040,19,8,1-9040,55,6,0,18,7.869820207357407,0.14308764013377104
107,107,107,107,107,107,107,1-0598,21,6,1-0598,122,14,0,33,17.42800371348858,0.14285248945482443
315,315,315,315,315,315,315,1-6764,22,19,1-6764,38,5,0,4,5.415515601634979,0.1425135684640784
238,238,238,238,238,238,238,MLG20,7,20,MLG20,55,7,0,8,7.8310312032699585,0.14238238551399923
81,81,81,81,81,81,81,1-7038,15,15,1-7038,163,9,0,135,23.02365155518055,0.14124939604405246
14,14,14,14,14,14,14,1-3037,3,16,1-3037,467,45,0,199,65.67190118134022,0.14062505606282702
105,105,105,105,105,105,105,1-0529,14,14,1-0529,124,12,0,52,17.40170282125473,0.14033631307463493
3,3,3,3,3,3,3,MLG06,18,9,MLG06,634,84,0,25,86.59697251021862,0.13658828471643317
155,155,155,155,155,155,155,1-2364,19,8,1-2364,88,6,0,50,11.19394502043724,0.12720392068678682
