Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
256,256,256,256,256,256,1-3037,18,16,1-3037,467,69,3,36,3104.331574201584,6.647390951181122
353,353,353,353,353,353,1-8681,11,13,1-8681,260,28,1,43,1070.2016025185585,4.116160009686763
364,364,364,364,364,364,MLG02,18,16,MLG02,755,74,3,18,3091.665787100792,4.094921572318929
195,195,195,195,195,195,1-3079,3,6,1-3079,34,0,0,68,66.73741793632507,1.9628652334213257
158,158,158,158,158,158,MLG12,11,13,MLG12,569,19,1,50,1068.0716308355331,1.8771030418902164
301,301,301,301,301,301,1-6684,17,5,1-6684,145,30,0,133,160.53053802251816,1.1071071587759873
514,514,514,514,514,514,1-6764,3,6,1-6764,38,3,0,39,41.27587205171585,1.0862071592556803
296,296,296,296,296,296,1-21180,12,9,1-21180,1,0,0,1,0.9814326167106628,0.9814326167106628
400,400,400,400,400,400,MLG71,14,7,MLG71,144,3,0,133,133.53053802251816,0.9272954029341539
346,346,346,346,346,346,1-10823,16,21,1-10823,10,0,0,9,8.832893550395966,0.8832893550395966
205,205,205,205,205,205,1-7776,14,7,1-7776,26,19,0,4,22.92573046684265,0.8817588641093328
155,155,155,155,155,155,1-7462,5,17,1-7462,336,15,0,277,286.8568348288536,0.8537405798477786
193,193,193,193,193,193,1-3081,6,4,1-3081,42,0,0,34,33.36870896816254,0.7944930706705365
320,320,320,320,320,320,1-0541,6,4,1-0541,132,8,0,98,104.18039643764496,0.7892454275579164
163,163,163,163,163,163,1-1633,9,23,1-1633,399,0,0,313,307.18840903043747,0.7698957619810463
201,201,201,201,201,201,1-3075,20,8,1-3075,45,1,0,34,34.36870896816254,0.7637490881813898
397,397,397,397,397,397,1-6492,11,13,1-6492,48,2,0,35,36.3501415848732,0.757294616351525
50,50,50,50,50,50,MLG14,20,8,MLG14,462,42,0,313,349.18840903043747,0.7558190671654491
559,559,559,559,559,559,1-9466,20,8,1-9466,8,3,0,3,5.9442978501319885,0.7430372312664986
458,458,458,458,458,458,1-9063,8,12,1-9063,35,22,0,4,25.92573046684265,0.7407351561955043
433,433,433,433,433,433,MLG55,2,11,MLG55,110,8,0,74,80.62601363658905,0.7329637603326278
473,473,473,473,473,473,1-3174,9,23,1-3174,117,0,0,86,84.403205037117,0.7213949148471539
366,366,366,366,366,366,MLG63,3,6,MLG63,543,27,0,366,386.2043377161026,0.7112418742469662
423,423,423,423,423,423,1-5696,8,12,1-5696,80,22,0,35,56.3501415848732,0.704376769810915
327,327,327,327,327,327,1-4609,15,15,1-4609,7,0,0,5,4.907163083553314,0.7010232976504734
253,253,253,253,253,253,1-7781,3,6,1-7781,33,19,0,4,22.92573046684265,0.6947191050558379
15,15,15,15,15,15,1-5537,2,11,1-5537,32,14,0,8,21.851460933685303,0.6828581541776657
186,186,186,186,186,186,1-8162,20,8,1-8162,22,13,0,2,14.962865233421326,0.6801302378827875
307,307,307,307,307,307,1-5199,11,13,1-5199,3,1,0,1,1.9814326167106628,0.6604775389035543
190,190,190,190,190,190,1-6199,19,14,1-6199,30,9,0,11,19.79575878381729,0.659858626127243
305,305,305,305,305,305,1-7472,5,17,1-7472,12,0,0,8,7.851460933685303,0.6542884111404419
210,210,210,210,210,210,1-3182,14,7,1-3182,20,0,0,13,12.758624017238617,0.6379312008619309
426,426,426,426,426,426,1-7332,7,10,1-7332,53,2,0,32,33.40584373474121,0.6302989383913437
384,384,384,384,384,384,1-0584,8,12,1-0584,41,10,0,16,25.702921867370605,0.6269005333505026
324,324,324,324,324,324,1-3369,19,14,1-3369,8,2,0,3,4.9442978501319885,0.6180372312664986
295,295,295,295,295,295,1-7522,15,15,1-7522,67,4,0,38,41.29443943500519,0.6163349169403759
517,517,517,517,517,517,1-9436,8,12,1-9436,24,1,0,14,14.74005663394928,0.6141690264145533
157,157,157,157,157,157,1-2318,15,15,1-2318,13,2,0,6,7.888595700263977,0.6068150538664597
261,261,261,261,261,261,1-8747,2,11,1-8747,18,6,0,5,10.907163083553314,0.6059535046418508
566,566,566,566,566,566,1-19192,2,11,1-19192,5,2,0,1,2.981432616710663,0.5962865233421326
536,536,536,536,536,536,1-1964,15,15,1-1964,48,4,0,25,28.53581541776657,0.5944961545368036
46,46,46,46,46,46,1-3056,5,17,1-3056,250,15,0,136,148.47483587265015,0.5938993434906006
495,495,495,495,495,495,1-5515,6,4,1-5515,30,2,0,16,17.702921867370605,0.5900973955790202
