Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
474,474,474,474,474,1-19108,4,2,1-19108,16,0,0,15,14.66897338628769,0.9168108366429806
129,129,129,129,129,MLG56,2,5,MLG56,109,4,0,86,88.10211408138275,0.8082762759759885
337,337,337,337,337,1-3079,4,2,1-3079,34,0,0,28,27.382083654403687,0.8053554016001084
300,300,300,300,300,1-3077,1,4,1-3077,41,0,0,28,27.382083654403687,0.6678556988878948
240,240,240,240,240,1-10808,2,5,1-10808,54,1,0,34,34.24967300891876,0.634253203868866
114,114,114,114,114,1-6166,12,12,1-6166,117,13,0,62,73.63175666332245,0.6293312535326705
224,224,224,224,224,1-8087,16,16,1-8087,58,23,0,13,35.713110268116,0.6157432804847586
162,162,162,162,162,1-10960,12,12,1-10960,82,17,0,34,50.24967300891876,0.6128008903526678
232,232,232,232,232,1-18412,9,6,1-18412,56,4,0,31,34.315878331661224,0.6127835416368076
155,155,155,155,155,1-2364,19,19,1-2364,88,6,0,49,53.91864639520645,0.6127118908546187
353,353,353,353,353,1-7456,10,10,1-7456,32,1,0,19,19.580699622631073,0.611896863207221
525,525,525,525,525,1-19067,9,6,1-19067,8,0,0,5,4.88965779542923,0.6112072244286537
391,391,391,391,391,1-7301,19,19,1-7301,26,3,0,13,15.713110268115997,0.6043503949275384
189,189,189,189,189,1-0582,11,11,1-0582,70,7,0,34,40.24967300891876,0.5749953286988395
187,187,187,187,187,MLG82,16,16,MLG82,71,18,0,23,40.49242585897446,0.5703158571686543
55,55,55,55,55,MLG13,8,9,MLG13,225,30,0,100,127.7931559085846,0.5679695818159315
70,70,70,70,70,1-5228,12,12,1-5228,180,12,0,92,101.96970343589783,0.5664983524216546
236,236,236,236,236,1-8053,2,5,1-8053,55,2,0,29,30.360015213489532,0.5520002766089006
119,119,119,119,119,1-1136,12,12,1-1136,113,12,0,50,60.8965779542923,0.5389077695070115
141,141,141,141,141,1-7081,9,6,1-7081,99,5,0,49,52.91864639520645,0.5345317817697621
42,42,42,42,42,1-8681,19,19,1-8681,260,26,0,114,137.48419773578644,0.5287853759068709
77,77,77,77,77,MLG50,7,7,MLG50,168,3,0,87,88.0800456404686,0.5242859859551702
83,83,83,83,83,1-7306,13,13,1-7306,159,56,0,27,82.40415209531784,0.5182651075177223
409,409,409,409,409,1-9245,9,6,1-9245,23,8,0,4,11.911726236343384,0.5179011407105819
219,219,219,219,219,1-8702,4,2,1-8702,59,10,0,21,30.536562740802765,0.5175688600136061
8,8,8,8,8,MLG15,7,7,MLG15,559,29,0,261,284.2401369214058,0.508479672489098
233,233,233,233,233,1-8135,9,6,1-8135,56,0,0,29,28.360015213489532,0.5064288430980274
376,376,376,376,376,1-3356,2,5,1-3356,28,8,0,6,13.867589354515076,0.4952710483755384
86,86,86,86,86,MLG65,3,3,MLG65,155,22,0,56,76.76416730880737,0.4952526923148863
552,552,552,552,552,1-5303,9,6,1-5303,4,1,0,1,1.977931559085846,0.4944828897714615
