Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
256,256,256,256,256,256,1-3037,18,13,1-3037,467,69,3,57,3071.9245489127934,6.577996892746881
364,364,364,364,364,364,MLG02,18,13,MLG02,755,67,3,288,3081.776668190956,4.0818234015774255
353,353,353,353,353,353,1-8681,11,10,1-8681,260,24,1,81,1028.1559379287064,3.9544459151104094
158,158,158,158,158,158,MLG12,11,10,MLG12,569,25,1,124,1031.3621765822172,1.8125873050654082
108,108,108,108,108,108,1-0917,3,11,1-0917,134,60,0,22,61.128773264586926,0.45618487510885763
499,499,499,499,499,499,1-3135,13,8,1-3135,101,36,0,42,38.15493077784777,0.37777159185987885
28,28,28,28,28,28,1-7081,20,16,1-7081,99,37,0,6,37.30784725397825,0.3768469419593763
358,358,358,358,358,358,MLG18,20,13,MLG18,72,26,0,22,27.128773264586926,0.3767885175637073
359,359,359,359,359,359,1-6166,4,2,1-6166,117,43,0,16,43.82092601060867,0.3745378291505015
416,416,416,416,416,416,1-3246,10,7,1-3246,116,40,0,6,40.30784725397825,0.3474814418446401
61,61,61,61,61,61,1-7306,8,9,1-7306,159,48,0,20,49.02615751326084,0.3083406132909487
142,142,142,142,142,142,MLG17,14,15,MLG17,76,22,0,19,22.9748496375978,0.30230065312628684
131,131,131,131,131,131,MLG13,8,9,MLG13,225,61,0,71,64.64285917207599,0.2873015963203377
484,484,484,484,484,484,MLG35,3,11,MLG35,44,11,0,20,12.026157513260841,0.27332176166501915
270,270,270,270,270,270,1-5655,15,12,1-5655,31,8,0,6,8.307847253978252,0.2679950727089759
257,257,257,257,257,257,MLG06,10,7,MLG06,634,150,0,244,162.51912166178226,0.25633930861479853
150,150,150,150,150,150,P1-0004,3,11,P1-0004,60,15,0,5,15.25653937831521,0.2542756563052535
458,458,458,458,458,458,1-9063,8,17,1-9063,35,8,0,11,8.564386632293463,0.24469676092267037
293,293,293,293,293,293,MLG20,19,25,MLG20,55,13,0,8,13.410463005304337,0.24382660009644247
455,455,455,455,455,455,1-10981,5,14,1-10981,34,8,0,5,8.25653937831521,0.24283939347985914
430,430,430,430,430,430,1-8718,5,14,1-8718,333,77,0,69,80.5402434207499,0.2418625928551048
83,83,83,83,83,83,1-1152,3,11,1-1152,112,24,0,48,26.46277803182602,0.23627480385558947
399,399,399,399,399,399,1-8087,3,25,1-8087,58,13,0,2,13.102615751326084,0.22590716812631179
374,374,374,374,374,374,MLG74,18,13,MLG74,177,37,0,39,39.00100715085864,0.22034467316869288
316,316,316,316,316,316,1-4776,5,14,1-4776,33,7,0,4,7.205231502652168,0.21834034856521722
321,321,321,321,321,321,MLG30,3,11,MLG30,66,14,0,8,14.410463005304337,0.21834034856521722
398,398,398,398,398,398,MLG65,20,16,MLG65,155,32,0,7,32.359155129641294,0.20876874277187932
130,130,130,130,130,130,MLG32,3,11,MLG32,79,14,0,30,15.539236269891262,0.19669919328976282
174,174,174,174,174,174,1-6568,13,8,1-6568,394,66,0,197,76.10765150561929,0.19316662818685099
345,345,345,345,345,345,1-2364,15,12,1-2364,88,15,0,26,16.334004767239094,0.18561369053680787
159,159,159,159,159,159,MLG36,20,16,MLG36,136,23,0,20,24.02615751326084,0.17666292289162383
95,95,95,95,95,95,1-7625,10,7,1-7625,76,13,0,3,13.153923626989126,0.17307794246038324
506,506,506,506,506,506,1-3302,12,1,1-3302,52,9,0,0,9.0,0.17307692307692307
467,467,467,467,467,467,MLG82,19,25,MLG82,71,12,0,4,12.205231502652168,0.171904669051439
355,355,355,355,355,355,1-8666,14,15,1-8666,89,14,0,21,15.077465388923883,0.16940972347105487
454,454,454,454,454,454,1-6678,10,7,1-6678,213,30,0,118,36.054329328238964,0.1692691517757698
391,391,391,391,391,391,1-8165,14,15,1-8165,420,56,0,269,69.80181855335832,0.16619480607942455
344,344,344,344,344,344,1-9294,14,15,1-9294,74,11,0,17,11.872233886271715,0.16043559305772587
394,394,394,394,394,394,1-8808,11,10,1-8808,52,7,0,26,8.334004767239094,0.16026932244690564
318,318,318,318,318,318,1-3496,13,8,1-3496,192,27,0,72,30.69416704773903,0.15986545337364078
104,104,104,104,104,104,1-9040,11,10,1-9040,55,8,0,9,8.461770880967379,0.15385037965395235
6,6,6,6,6,6,MLG58,3,7,MLG58,66,10,0,2,10.102615751326084,0.1530699356261528
50,50,50,50,50,50,MLG14,20,16,MLG14,462,66,0,88,70.5150930583477,0.15263007155486516
372,372,372,372,372,372,1-6511,8,9,1-6511,144,21,0,12,21.615694507956505,0.15010898963858685
219,219,219,219,219,219,1-8371,15,12,1-8371,255,37,0,20,38.02615751326084,0.1491221863265131
468,468,468,468,468,468,1-11523,14,15,1-11523,24,3,0,11,3.5643866322934628,0.14851610967889428
119,119,119,119,119,119,1-7476,18,13,1-7476,22,3,0,5,3.2565393783152103,0.14802451719614593
308,308,308,308,308,308,1-1025,13,8,1-1025,48,7,0,2,7.102615751326084,0.1479711614859601
171,171,171,171,171,171,1-3300,8,9,1-3300,29,4,0,5,4.25653937831521,0.1467772199419038
352,352,352,352,352,352,1-2275,13,8,1-2275,130,16,0,56,18.873241037130356,0.14517877720869504
279,279,279,279,279,279,MLG03,15,12,MLG03,713,95,0,154,102.90141285210848,0.14432175715583237
151,151,151,151,151,151,1-11026,15,12,1-11026,21,3,0,0,3.0,0.14285714285714285
436,436,436,436,436,436,1-8702,5,14,1-8702,59,8,0,8,8.410463005304337,0.14255022042888707
291,291,291,291,291,291,1-17979,7,17,1-17979,17,2,0,8,2.4104630053043365,0.1417919414884904
141,141,141,141,141,141,MLG42,20,16,MLG42,72,10,0,1,10.051307875663042,0.1396014982730978
113,113,113,113,113,113,1-7647,20,16,1-7647,30,4,0,1,4.051307875663042,0.13504359585543474
386,386,386,386,386,386,MLG08,8,9,MLG08,532,66,0,99,71.07947969064116,0.1336080445312804
419,419,419,419,419,419,1-1176,15,12,1-1176,69,9,0,3,9.153923626989126,0.1326655598114366
152,152,152,152,152,152,1-1530,13,8,1-1530,632,71,0,248,83.72435316443443,0.13247524234878866
536,536,536,536,536,536,1-1964,15,12,1-1964,48,5,0,25,6.282696891576052,0.13088951857450107
392,392,392,392,392,392,1-18266,15,12,1-18266,55,7,0,3,7.153923626989126,0.13007133867252957
27,27,27,27,27,27,1-0984,20,16,1-0984,50,6,0,9,6.461770880967379,0.12923541761934756
541,541,541,541,541,541,1-7301,11,16,1-7301,26,3,0,7,3.3591551296412945,0.12919827421697286
426,426,426,426,426,426,1-7332,7,17,1-7332,53,5,0,36,6.8470835238695145,0.12919025516734933
340,340,340,340,340,340,1-0487,19,25,1-0487,18,2,0,6,2.3078472539782524,0.12821373633212513
539,539,539,539,539,539,1-6559,19,25,1-6559,24,3,0,0,3.0,0.125
33,33,33,33,33,33,1-0997,11,10,1-0997,33,4,0,2,4.102615751326084,0.12432168943412376
396,396,396,396,396,396,1-11132,18,13,1-11132,34,4,0,4,4.205231502652168,0.12368327948976965
561,561,561,561,561,561,1-3699,13,8,1-3699,9,1,0,2,1.1026157513260841,0.12251286125845379
532,532,532,532,532,532,1-9182,13,8,1-9182,28,3,0,8,3.4104630053043365,0.12180225018944059
203,203,203,203,203,203,1-19884,14,7,1-19884,60,7,0,5,7.25653937831521,0.12094232297192017
223,223,223,223,223,223,1-5109,7,17,1-5109,37,4,0,8,4.4104630053043365,0.11920170284606316
23,23,23,23,23,23,1-11189,10,7,1-11189,53,6,0,5,6.25653937831521,0.1180479127984002
42,42,42,42,42,42,1-7753,8,9,1-7753,17,2,0,0,2.0,0.11764705882352941
161,161,161,161,161,161,1-7656,18,13,1-7656,48,5,0,12,5.615694507956505,0.11699363558242719
323,323,323,323,323,323,1-7946,13,8,1-7946,289,29,0,90,33.617708809673786,0.11632425193658749
63,63,63,63,63,63,1-5642,10,7,1-5642,166,19,0,6,19.307847253978252,0.11631233285529068
106,106,106,106,106,106,1-8973,20,16,1-8973,44,5,0,2,5.102615751326084,0.11596853980286555
47,47,47,47,47,47,MLG15,12,1,MLG15,559,64,0,0,64.0,0.11449016100178891
339,339,339,339,339,339,1-7523,14,15,1-7523,79,8,0,19,8.9748496375978,0.11360569161516201
366,366,366,366,366,366,MLG63,3,11,MLG63,543,59,0,50,61.5653937831521,0.11338009904816225
500,500,500,500,500,500,MLG50,12,1,MLG50,168,19,0,0,19.0,0.1130952380952381
18,18,18,18,18,18,1-5635,15,12,1-5635,417,41,0,118,47.054329328238964,0.112840118293139
555,555,555,555,555,555,1-20068,14,8,1-20068,45,4,0,21,5.077465388923883,0.11283256419830852
13,13,13,13,13,13,1-7622,10,7,1-7622,45,5,0,1,5.051307875663042,0.11225128612584538
341,341,341,341,341,341,1-0983,13,8,1-0983,195,19,0,56,21.873241037130356,0.11217046685707875
434,434,434,434,434,434,1-6835,13,8,1-6835,36,4,0,0,4.0,0.1111111111111111
554,554,554,554,554,554,1-18770,5,14,1-18770,10,1,0,2,1.1026157513260841,0.11026157513260841
93,93,93,93,93,93,1-0677,16,6,1-0677,187,18,0,48,20.46277803182602,0.10942662049104823
46,46,46,46,46,46,1-3056,5,14,1-3056,250,24,0,64,27.283704042434692,0.10913481616973877
155,155,155,155,155,155,1-7462,5,14,1-7462,336,30,0,129,36.61871596053243,0.10898427369206079
515,515,515,515,515,515,1-8480,20,16,1-8480,112,12,0,2,12.102615751326084,0.1080590692082686
