Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
1-3734,14,4,1-3734,4,0,1,2,1000.8851607441902,250.22129018604755
1-19989,7,22,1-19989,4,0,1,0,1000.0,250.0
1-9935,8,21,1-9935,5,0,1,0,1000.0,200.0
1-8924,1,18,1-8924,40,0,6,7,6003.098062604666,150.07745156511663
1-7886,17,9,1-7886,7,0,1,0,1000.0,142.85714285714286
1-20046,1,18,1-20046,18,0,2,14,2006.1961252093315,111.4553402894073
1-9586,8,21,1-9586,18,0,2,3,2001.3277411162853,111.18487450646029
1-5221,7,22,1-5221,21,6,2,5,2008.2129018604755,95.62918580287979
1-7987,18,23,1-7987,23,2,2,2,2002.8851607441902,87.08196351061697
1-11534,13,6,1-11534,12,1,1,4,1002.7703214883804,83.56419345736504
1-9318,10,12,1-9318,13,1,1,0,1001.0,77.0
1-4874,1,18,1-4874,224,16,16,32,16030.162571907043,71.56322576744216
1-10882,10,12,1-10882,14,0,1,1,1000.4425803720951,71.46018431229251
1-18987,18,23,1-18987,34,5,2,7,2008.0980626046658,59.06170772366664
1-0363,1,18,1-0363,34,0,2,4,2001.7703214883804,58.87559769083472
1-5287,19,5,1-5287,18,3,1,6,1005.6554822325706,55.86974901292059
1-8834,15,15,1-8834,39,4,2,1,2004.442580372095,51.39596359928449
1-19987,7,22,1-19987,20,3,1,0,1003.0,50.15
1-7453,8,21,1-7453,24,4,1,5,1006.2129018604755,41.92553757751981
1-8914,12,13,1-8914,25,9,1,2,1009.8851607441902,40.39540642976761
1-3356,15,15,1-3356,28,19,1,2,1019.8851607441902,36.42447002657822
1-9182,10,12,1-9182,28,5,1,8,1008.5406429767609,36.019308677741456
1-3472,4,10,1-3472,28,5,1,4,1006.7703214883804,35.9560829102993
7W2-0103,4,10,7W2-0103,33,8,1,10,1012.4258037209511,30.67956980972579
1-1367,8,21,1-1367,66,6,2,3,2007.3277411162853,30.414056683580082
1-9100,1,18,1-9100,142,11,4,45,4030.91611674428,28.386733216509015
1-8613,2,1,1-8613,37,0,1,1,1000.4425803720951,27.03898865870527
1-9399,17,9,1-9399,38,9,1,3,1010.3277411162853,26.58757213463909
MLG17,4,10,MLG17,76,9,2,19,2017.409027069807,26.544855619339568
1-3216,4,10,1-3216,38,4,1,5,1006.2129018604755,26.479286891065147
1-9543,9,8,1-9543,39,4,1,5,1006.2129018604755,25.80033081693527
1-8864,22,20,1-8864,39,3,1,7,1006.0980626046658,25.797386220632454
1-3469,15,15,1-3469,40,5,1,8,1008.5406429767609,25.213516074419022
1-0584,5,16,1-0584,41,13,1,9,1016.983223348856,24.80446886216722
