Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
256,1-3037,18,10.0,1-3037,467,72,3,107,3164.9269185131416,6.777145435788312
364,MLG02,18,10.0,MLG02,755,280,3,59,3331.240076563321,4.412238512004398
353,1-8681,11,7.0,1-8681,260,38,1,24,1058.8434209749103,4.0724746960573475
158,MLG12,11,7.0,MLG12,569,11,1,173,1161.2463261941448,2.0408547033289013
320,1-0541,6,14.0,1-0541,132,78,0,86,152.6889251600951,1.1567342815158719
290,1-0447,4,16.0,1-0447,65,23,0,46,62.94989020191133,0.9684598492601744
556,1-5304,12,15.0,1-5304,3,2,0,1,2.868475873954594,0.9561586246515313
113,1-7647,20,13.0,1-7647,30,20,0,10,28.68475873954594,0.9561586246515313
193,1-3081,6,14.0,1-3081,42,40,0,0,40.0,0.9523809523809523
513,1-7453,12,15.0,1-7453,24,21,0,2,22.73695174790919,0.9473729894962162
201,1-3075,20,13.0,1-3075,45,41,0,1,41.868475873954594,0.9304105749767687
228,1-18816,5,11.0,1-18816,44,1,0,44,39.21293845400214,0.8912031466818668
199,1-0529,13,12.0,1-0529,124,62,0,52,107.1607454456389,0.8641995600454749
285,1-6727,6,14.0,1-6727,235,115,0,101,202.716063269414,0.8626215458272937
553,1-17965,18,10.0,1-17965,10,4,0,5,8.34237936977297,0.8342379369772971
306,1-18987,5,11.0,1-18987,34,15,0,15,28.027138109318912,0.8243275914505562
186,1-8162,20,13.0,1-8162,22,8,0,10,16.68475873954594,0.7583981245248155
82,1-6029,2,8.0,1-6029,26,11,0,10,19.68475873954594,0.7571061053671516
139,1-2699,12,15.0,1-2699,36,26,0,1,26.868475873954594,0.7463465520542942
495,1-5515,6,14.0,1-5515,30,4,0,21,22.237993353046477,0.7412664451015493
359,1-6166,4,16.0,1-6166,117,43,0,50,86.4237936977297,0.7386649033993992
537,1-9499,4,16.0,1-9499,36,6,0,23,25.974945100955665,0.721526252804324
64,1-8729,20,13.0,1-8729,53,0,0,44,38.21293845400214,0.7209988387547573
552,1-9396,20,13.0,1-9396,16,8,0,4,11.473903495818377,0.7171189684886485
473,1-3174,9,18.0,1-3174,117,4,0,91,83.03130452986807,0.7096692694860518
526,1-11205,20,13.0,1-11205,56,28,0,13,39.290186361409724,0.7016104707394594
391,1-8165,14,9.0,1-8165,420,238,0,63,292.71398005913943,0.6969380477598558
460,1-8044,13,12.0,1-8044,56,25,0,16,38.895613983273506,0.6945645354155984
351,1-9399,12,15.0,1-9399,38,20,0,7,26.07933111768216,0.6862981873074252
549,1-10622,18,10.0,1-10622,4,1,0,2,2.7369517479091883,0.6842379369772971
439,1-8062,12,15.0,1-8062,17,9,0,3,11.605427621863782,0.6826722130508107
463,1-8187,5,11.0,1-8187,29,16,0,4,19.473903495818377,0.6715139136489096
307,1-5199,11,7.0,1-5199,3,2,0,0,2.0,0.6666666666666666
542,1-5287,5,11.0,1-5287,18,5,0,8,11.947806991636753,0.6637670550909307
292,1-11045,2,8.0,1-11045,43,17,0,12,27.42171048745513,0.6377141973826774
162,1-8242,19,19.0,1-8242,11,7,0,0,7.0,0.6363636363636364
261,1-8747,2,8.0,1-8747,18,7,0,5,11.34237936977297,0.6301321872096095
363,1-7993,6,14.0,1-7993,100,15,0,55,62.76617306750268,0.6276617306750267
457,1-9071,6,14.0,1-9071,75,13,0,39,46.87055908422917,0.6249407877897223
308,1-1025,13,12.0,1-1025,48,6,0,27,29.44884859677404,0.6135176790994592
369,1-8564,6,14.0,1-8564,185,26,0,100,112.84758739545941,0.6099869588943752
559,1-9466,20,13.0,1-9466,8,4,0,1,4.868475873954594,0.6085594842443243
437,1-19093,6,14.0,1-19093,36,7,0,17,21.7640898572281,0.6045580515896695
191,1-9285,5,11.0,1-9285,30,11,0,8,17.947806991636753,0.5982602330545584
161,1-7656,18,10.0,1-7656,48,20,0,10,28.68475873954594,0.5975991404072071
490,1-6591,5,11.0,1-6591,79,10,0,42,46.475986706092954,0.5883036291910501
225,1-17970,5,11.0,1-17970,36,9,0,14,21.158662235364318,0.5877406176490089
554,1-18770,5,11.0,1-18770,10,5,0,1,5.868475873954594,0.5868475873954594
332,1-6501,6,14.0,1-6501,107,47,0,18,62.632565731182694,0.5853510815998383
458,1-9063,8,6.0,1-9063,35,9,0,13,20.290186361409724,0.5797196103259921
528,MLG77,14,9.0,MLG77,9,0,0,6,5.210855243727565,0.5789839159697294
262,1-4394,21,20.0,1-4394,190,6,0,119,109.3486290005967,0.5755191000031405
39,1-8567,6,14.0,1-8567,388,66,0,180,222.32565731182694,0.5730042714222344
319,1-20040,18,10.0,1-20040,22,3,0,11,12.553234613500535,0.5706015733409334
159,MLG36,20,13.0,MLG36,136,54,0,27,77.44884859677404,0.5694768279174562
572,1-9584,4,16.0,1-9584,8,1,0,4,4.4739034958183765,0.5592379369772971
477,1-20081,12,15.0,1-20081,20,11,0,0,11.0,0.55
379,1-5228,4,16.0,1-5228,180,11,0,99,96.97911152150482,0.5387728417861379
318,1-3496,13,12.0,1-3496,192,50,0,61,102.97702831123024,0.5363386891209908
98,1-9543,14,9.0,1-9543,39,20,0,1,20.868475873954594,0.5350891249731947
387,1-3469,21,20.0,1-3469,40,3,0,21,21.237993353046477,0.5309498338261619
523,MLG04,20,13.0,MLG04,16,5,0,4,8.473903495818377,0.5296189684886485
222,1-17959,6,14.0,1-17959,57,11,0,22,30.10646922700107,0.5281836706491416
50,MLG14,20,13.0,MLG14,462,151,0,105,242.18996676523238,0.5242207072840528
346,1-10823,16,22.0,1-10823,10,0,0,6,5.210855243727565,0.5210855243727565
455,1-10981,5,11.0,1-10981,34,9,0,10,17.68475873954594,0.5201399629278218
173,1-7456,16,22.0,1-7456,32,0,0,19,16.50104160513729,0.5156575501605403
388,1-8019,21,20.0,1-8019,320,12,0,176,164.85175381600857,0.5151617306750268
481,1-19851,18,10.0,1-19851,25,12,0,1,12.868475873954594,0.5147390349581837
357,1-7488,9,18.0,1-7488,65,3,0,35,33.396655588410795,0.513794701360166
492,1-3257,19,19.0,1-3257,37,19,0,0,19.0,0.5135135135135135
323,1-7946,13,12.0,1-7946,289,72,0,87,147.5574010340497,0.5105792423323519
355,1-8666,14,9.0,1-8666,89,15,0,35,45.396655588410795,0.5100747818922561
278,1-3152,6,14.0,1-3152,323,64,0,116,164.74320137873292,0.510040871141588
398,MLG65,20,13.0,MLG65,155,52,0,31,78.92275209259242,0.5091790457586608
396,1-11132,18,10.0,1-11132,34,6,0,13,17.290186361409724,0.508534892982639
47,MLG15,12,15.0,MLG15,559,259,0,25,280.71189684886485,0.5021679728960016
311,1-3739,5,11.0,1-3739,2,1,0,0,1.0,0.5
297,1-3702,12,15.0,1-3702,6,3,0,0,3.0,0.5
312,1-3364,6,14.0,1-3364,121,24,0,42,60.475986706092954,0.4998015430255616
531,1-8951,6,14.0,1-8951,47,11,0,14,23.158662235364318,0.4927374943694536
316,1-4776,5,11.0,1-4776,33,11,0,6,16.210855243727565,0.4912380376887141
341,1-0983,13,12.0,1-0983,195,33,0,71,94.66178705077618,0.4854450617988522
106,1-8973,20,13.0,1-8973,44,16,0,6,21.210855243727565,0.4820648919028992
210,1-3182,14,9.0,1-3182,20,6,0,4,9.473903495818377,0.4736951747909188
485,MLG25,14,9.0,MLG25,12,3,0,3,5.605427621863782,0.46711896848864853
407,1-5899,6,14.0,1-5899,288,37,0,112,134.26929788291454,0.4662128398712311
163,1-1633,9,18.0,1-1633,399,16,0,195,185.35279542114586,0.4645433469201651
376,1-18412,19,19.0,1-18412,56,26,0,0,26.0,0.4642857142857143
440,1-9197,20,13.0,1-9197,16,3,0,5,7.342379369772971,0.45889871061081067
358,MLG18,20,13.0,MLG18,72,19,0,16,32.895613983273506,0.45688352754546535
263,1-7486,4,16.0,1-7486,29,0,0,15,13.027138109318912,0.44921165894203147
174,1-6568,13,12.0,1-6568,394,71,0,121,176.0855807485059,0.44691771763580174
