Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
256,1-3037,18,5,1-3037,467,69,3,65,3073.364243950695,6.581079751500417
364,MLG02,18,5,MLG02,755,74,3,146,3083.802763335407,4.084506971305174
353,1-8681,11,10,1-8681,260,28,1,103,1034.9156481064856,3.98044480040956
158,MLG12,11,10,MLG12,569,19,1,37,1021.4842619411647,1.795227173886054
202,1-19108,10,7,1-19108,16,15,0,0,15.0,0.9375
507,1-19067,10,7,1-19067,8,7,0,1,7.067142214626074,0.8833927768282592
439,1-8062,12,17,1-8062,17,11,0,3,11.201426643878222,0.6589074496398953
458,1-9063,8,11,1-9063,35,22,0,8,22.53713771700859,0.6439182204859597
162,1-8242,19,9,1-8242,11,7,0,0,7.0,0.6363636363636364
434,1-6835,13,13,1-6835,36,22,0,4,22.268568858504295,0.6185713571806749
525,1-3117,2,12,1-3117,7,4,0,1,4.067142214626074,0.5810203163751534
488,1-18369,3,3,1-18369,7,4,0,0,4.0,0.5714285714285714
559,1-9466,20,15,1-9466,8,4,0,5,4.335711073130369,0.5419638841412961
524,1-3734,10,7,1-3734,4,2,0,1,2.067142214626074,0.5167855536565185
414,1-5140,3,3,1-5140,10,5,0,2,5.134284429252148,0.5134284429252147
330,MLG28,2,12,MLG28,22,11,0,3,11.201426643878222,0.5091557565399192
282,1-7711,5,6,1-7711,8,4,0,0,4.0,0.5
477,1-20081,12,17,1-20081,20,10,0,0,10.0,0.5
549,1-10622,18,5,1-10622,4,2,0,0,2.0,0.5
440,1-9197,20,15,1-9197,16,7,0,5,7.335711073130369,0.4584819420706481
481,1-19851,18,5,1-19851,25,11,0,3,11.201426643878222,0.4480570657551289
108,1-0917,3,3,1-0917,134,56,0,40,58.68568858504295,0.43795289988838026
316,1-4776,5,6,1-4776,33,14,0,5,14.33571107313037,0.4344154870645566
291,1-17979,7,16,1-17979,17,7,0,4,7.268568858504295,0.4275628740296644
319,1-20040,18,5,1-20040,22,9,0,6,9.402853287756443,0.4274024221707474
376,1-18412,19,9,1-18412,56,23,0,7,23.469995502382517,0.41910706254254493
351,1-9399,12,17,1-9399,38,15,0,7,15.469995502382517,0.4071051447995399
563,1-11121,2,12,1-11121,18,7,0,3,7.2014266438782215,0.4000792579932345
254,1-9230,12,17,1-9230,5,2,0,0,2.0,0.4
358,MLG18,20,15,MLG18,72,28,0,10,28.67142214626074,0.3982141964758436
324,1-3369,19,9,1-3369,8,3,0,2,3.1342844292521477,0.39178555365651846
359,1-6166,4,18,1-6166,117,43,0,40,45.68568858504295,0.39047597081233293
533,1-3371,2,12,1-3371,16,6,0,3,6.2014266438782215,0.38758916524238884
167,1-9287,20,15,1-9287,21,8,0,1,8.067142214626074,0.3841496292679083
471,1-8618,3,3,1-8618,53,20,0,1,20.067142214626074,0.37862532480426553
307,1-5199,11,10,1-5199,3,1,0,2,1.1342844292521477,0.3780948097507159
292,1-11045,2,12,1-11045,43,15,0,17,16.141417648643255,0.37538180578240127
541,1-7301,11,10,1-7301,26,9,0,8,9.53713771700859,0.366812989115715
228,1-18816,5,6,1-18816,44,16,0,0,16.0,0.36363636363636365
501,MLG56,17,2,MLG56,109,35,0,65,39.3642439506948,0.3611398527586679
246,1-9232,13,13,1-9232,20,7,0,2,7.134284429252148,0.3567142214626074
290,1-0447,4,18,1-0447,65,23,0,2,23.134284429252148,0.3559120681423407
544,1-20124,15,4,1-20124,3,1,0,1,1.0671422146260738,0.3557140715420246
110,1-9225,2,12,1-9225,18,6,0,4,6.268568858504295,0.34825382547246087
293,MLG20,19,9,MLG20,55,18,0,14,18.939991004765034,0.3443634728139097
266,1-6554,2,12,1-6554,28,9,0,9,9.604279931634665,0.34300999755838085
336,1-8678,17,2,1-8678,74,24,0,20,25.342844292521477,0.3424708688178578
13,1-7622,10,7,1-7622,45,15,0,1,15.067142214626074,0.3348253825472461
470,1-10043,7,16,1-10043,61,19,0,20,20.342844292521477,0.3334892506970734
281,1-8126,18,5,1-8126,34,11,0,3,11.201426643878222,0.32945372481994767
512,1-9121,18,5,1-9121,22,7,0,2,7.134284429252148,0.3242856558750976
435,1-10882,3,3,1-10882,14,4,0,8,4.537137717008591,0.3240812655006136
553,1-17965,18,5,1-17965,10,3,0,3,3.2014266438782215,0.32014266438782213
28,1-7081,20,15,1-7081,99,30,0,20,31.342844292521477,0.3165943867931462
204,1-3509,14,14,1-3509,150,45,0,31,47.08140865340829,0.3138760576893886
408,1-8023,19,9,1-8023,20,6,0,2,6.134284429252148,0.3067142214626074
183,1-18927,17,2,1-18927,30,9,0,3,9.201426643878222,0.3067142214626074
261,1-8747,2,12,1-8747,18,5,0,7,5.469995502382517,0.30388863902125096
518,1-3356,17,2,1-3356,28,8,0,7,8.469995502382517,0.30249983937080416
354,1-11438,6,1,1-11438,53,16,0,0,16.0,0.3018867924528302
538,1-18794,10,7,1-18794,29,8,0,11,8.738564360886812,0.30132980554782113
413,1-1763,10,7,1-1763,35,10,0,8,10.53713771700859,0.3010610776288169
484,MLG35,3,3,MLG35,44,12,0,18,13.208559863269329,0.3001945423470302
423,1-5696,8,11,1-5696,80,22,0,14,22.939991004765034,0.28674988755956293
268,1-7899,13,13,1-7899,40,11,0,7,11.469995502382517,0.28674988755956293
6,MLG58,3,3,MLG58,66,18,0,11,18.738564360886812,0.2839176418316184
129,1-7579,20,15,1-7579,40,11,0,3,11.201426643878222,0.2800356660969555
38,1-10018,8,11,1-10018,40,11,0,0,11.0,0.275
506,1-3302,12,17,1-3302,52,14,0,4,14.268568858504295,0.27439555497123647
142,MLG17,14,14,MLG17,76,20,0,12,20.805706575512886,0.2737592970462222
304,1-10294,17,2,1-10294,30,8,0,3,8.201426643878222,0.273380888129274
519,1-10800,6,1,1-10800,55,15,0,0,15.0,0.2727272727272727
115,1-3254,2,12,1-3254,68,18,0,8,18.53713771700859,0.27260496642659693
514,1-6764,3,3,1-6764,38,8,0,34,10.28283529728651,0.2706009288759608
389,1-0598,17,2,1-0598,122,32,0,14,32.939991004765034,0.26999992626856584
399,1-8087,3,3,1-8087,58,14,0,24,15.611413151025772,0.2691622957073409
384,1-0584,8,11,1-0584,41,10,0,15,11.007133219391108,0.268466663887588
67,1-19989,3,3,1-19989,4,1,0,1,1.0671422146260738,0.26678555365651846
485,MLG25,14,14,MLG25,12,3,0,3,3.2014266438782215,0.26678555365651846
562,1-3142,8,11,1-3142,4,1,0,1,1.0671422146260738,0.26678555365651846
467,MLG82,19,9,MLG82,71,18,0,13,18.87284879013896,0.26581477169209805
505,1-7936,7,16,1-7936,59,14,0,24,15.611413151025772,0.2646002228987419
344,1-9294,14,14,1-9294,74,18,0,18,19.20855986326933,0.2595751332874234
530,1-7721,2,12,1-7721,12,3,0,1,3.067142214626074,0.25559518455217284
513,1-7453,12,17,1-7453,24,6,0,2,6.134284429252148,0.25559518455217284
482,1-11534,8,11,1-11534,12,3,0,1,3.067142214626074,0.25559518455217284
47,MLG15,12,17,MLG15,559,140,0,25,141.67855536565185,0.2534500095986616
431,1-9115,5,6,1-9115,22,5,0,8,5.537137717008591,0.25168807804584503
377,1-7901,14,14,1-7901,298,71,0,59,74.96139066293836,0.2515482908152294
390,1-1005,13,13,1-1005,122,30,0,9,30.604279931634665,0.25085475353798903
573,1-3100,3,3,1-3100,4,1,0,0,1.0,0.25
487,1-7467,8,11,1-7467,20,5,0,0,5.0,0.25
451,1-7146,14,14,1-7146,18,4,0,7,4.469995502382517,0.24833308346569538
335,1-9276,21,8,1-9276,77,18,0,13,18.87284879013896,0.245101932339467
491,MLG51,10,7,MLG51,99,24,0,2,24.134284429252148,0.24378065080052674
345,1-2364,15,4,1-2364,88,20,0,19,21.275702077895403,0.24176934179426593
270,1-5655,15,4,1-5655,31,7,0,7,7.469995502382517,0.24096759685104893
444,1-2083,15,4,1-2083,48,11,0,7,11.469995502382517,0.2389582396329691
400,MLG71,14,14,MLG71,144,32,0,34,34.28283529728651,0.23807524512004521
409,1-7297,20,15,1-7297,13,3,0,1,3.067142214626074,0.23593401650969797
225,1-17970,5,6,1-17970,36,8,0,7,8.469995502382517,0.2352776528439588
150,P1-0004,3,3,P1-0004,60,14,0,1,14.067142214626074,0.2344523702437679
186,1-8162,20,15,1-8162,22,4,0,17,5.141417648643255,0.23370080221105705
453,MLG45,7,16,MLG45,179,37,0,71,41.76709723845124,0.23333573876229743
388,1-8019,21,8,1-8019,320,70,0,66,74.43138616532087,0.23259808176662772
119,1-7476,18,5,1-7476,22,5,0,1,5.067142214626074,0.23032464611936698
551,1-18869,18,5,1-18869,22,5,0,1,5.067142214626074,0.23032464611936698
