Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
224,224,1-8087,16,16,1-8087,58,23,0,13,28.823594322428107,0.4969585228004846
83,83,1-7306,13,13,1-7306,159,56,0,27,68.09515743888915,0.42827143043326504
409,409,1-9245,9,6,1-9245,23,8,0,4,9.791875176131725,0.42573370331007504
474,474,1-19108,4,2,1-19108,16,0,0,15,6.71953191049397,0.4199707444058731
187,187,MLG82,16,16,MLG82,71,18,0,23,28.30328226275742,0.39863777834869607
162,162,1-10960,12,12,1-10960,82,17,0,34,32.230938997119665,0.39306023167219106
129,129,MLG56,2,5,MLG56,109,4,0,86,42.525316286832094,0.390140516392955
376,376,1-3356,2,5,1-3356,28,8,0,6,10.687812764197588,0.3817075987213424
337,337,1-3079,4,2,1-3079,34,0,0,28,12.543126232922077,0.36891547743888464
552,552,1-5303,9,6,1-5303,4,1,0,1,1.4479687940329313,0.36199219850823283
114,114,1-6166,12,12,1-6166,117,13,0,62,40.77406523004174,0.3484962840174508
391,391,1-7301,19,19,1-7301,26,3,0,13,8.823594322428107,0.339369012401081
30,30,1-8718,4,2,1-8718,333,83,0,65,112.11797161214054,0.33669060544186347
445,445,1-2028,15,15,1-2028,20,4,0,6,6.687812764197588,0.3343906382098794
184,184,MLG18,3,3,MLG18,72,20,0,9,24.031719146296382,0.3337738770318942
55,55,MLG13,8,9,MLG13,225,30,0,100,74.79687940329313,0.33243057512574725
219,219,1-8702,4,2,1-8702,59,10,0,21,19.407344674691558,0.3289380453337552
243,243,1-9542,9,6,1-9542,54,12,0,12,17.375625528395176,0.3217708431184292
232,232,1-18412,9,6,1-18412,56,4,0,31,17.88703261502087,0.3194112966968013
155,155,1-2364,19,19,1-2364,88,6,0,49,27.950470907613635,0.3176189875865186
189,189,1-0582,11,11,1-0582,70,7,0,34,22.230938997119665,0.3175848428159952
212,212,1-8916,7,7,1-8916,61,16,0,6,18.687812764197588,0.3063575862983211
300,300,1-3077,1,4,1-3077,41,0,0,28,12.543126232922077,0.30592990812005066
119,119,1-1136,12,12,1-1136,113,12,0,50,34.398439701646566,0.3044109708110316
86,86,MLG65,3,3,MLG65,155,22,0,56,47.086252465844154,0.3037822739731881
240,240,1-10808,2,5,1-10808,54,1,0,34,16.230938997119665,0.30057294439110493
353,353,1-7456,10,10,1-7456,32,1,0,19,9.511407086625695,0.297231471457053
42,42,1-8681,19,19,1-8681,260,26,0,114,77.06844251975417,0.2964170866144391
70,70,1-5228,12,12,1-5228,180,12,0,92,53.21312905102968,0.29562849472794267
340,340,1-10981,15,15,1-10981,34,6,0,9,10.031719146296382,0.2950505631263642
180,180,1-9294,15,15,1-9294,74,14,0,17,21.615469498559833,0.29210093916972746
516,516,1-17965,1,4,1-17965,10,2,0,2,2.8959375880658627,0.2895937588065863
455,455,1-9225,4,2,1-9225,18,2,0,7,5.135781558230519,0.2853211976794733
76,76,1-7518,12,12,1-7518,169,32,0,36,48.12687658518553,0.28477441766381967
442,442,1-9232,1,4,1-9232,20,3,0,6,5.687812764197588,0.2843906382098794
525,525,1-19067,9,6,1-19067,8,0,0,5,2.2398439701646566,0.2799804962705821
513,513,1-18770,19,19,1-18770,10,1,0,4,2.7918751761317253,0.2791875176131725
364,364,1-5515,17,17,1-5515,30,7,0,3,8.343906382098794,0.27813021273662647
