Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
256,256,256,256,1-3037,18,8,1-3037,467,65,3,99,3077.39935284853,6.589720241645674
364,364,364,364,MLG02,18,8,MLG02,755,73,3,196,3097.5482137203217,4.1027128658547305
353,353,353,353,1-8681,11,5,1-8681,260,28,1,103,1040.9003368020058,4.0034628338538685
158,158,158,158,MLG12,11,5,MLG12,569,29,1,77,1038.643941104412,1.8253847822573148
316,316,316,316,1-4776,5,9,1-4776,33,17,0,8,18.001967906951904,0.5455141789985426
28,28,28,28,1-7081,20,15,1-7081,99,50,0,5,50.62622994184494,0.5113760600186358
108,108,108,108,1-0917,3,6,1-0917,134,60,0,23,62.880657732486725,0.469258639794677
199,199,199,199,1-0529,13,14,1-0529,124,46,0,59,53.389513313770294,0.430560591240083
204,204,204,204,1-3509,14,13,1-3509,150,57,0,19,59.37967377901077,0.39586449186007183
359,359,359,359,1-6166,4,18,1-6166,117,43,0,26,46.25639569759369,0.3953538093811426
358,358,358,358,MLG18,20,15,MLG18,72,24,0,16,26.00393581390381,0.36116577519310844
455,455,455,455,1-10981,5,9,1-10981,34,11,0,6,11.751475930213928,0.345631645006292
377,377,377,377,1-7901,14,13,1-7901,298,94,0,25,97.1311497092247,0.3259434554000829
410,410,410,410,1-8368,9,10,1-8368,80,22,0,29,25.632133662700653,0.32040167078375814
317,317,317,317,1-3733,8,13,1-3733,16,5,0,1,5.125245988368988,0.32032787427306175
430,430,430,430,1-8718,5,9,1-8718,333,96,0,76,105.51869511604309,0.3168729583064357
142,142,142,142,MLG17,14,13,MLG17,76,22,0,15,23.87868982553482,0.31419328717808975
183,183,183,183,1-18927,17,16,1-18927,30,7,0,19,9.379673779010773,0.3126557926336924
458,458,458,458,1-9063,8,16,1-9063,35,8,0,23,10.880657732486725,0.31087593521390644
344,344,344,344,1-9294,14,13,1-9294,74,22,0,8,23.001967906951904,0.3108374041479987
484,484,484,484,MLG35,3,6,MLG35,44,11,0,20,13.50491976737976,0.3069299947131764
481,481,481,481,1-19851,18,10,1-19851,25,7,0,5,7.62622994184494,0.3050491976737976
398,398,398,398,MLG65,20,15,MLG65,155,43,0,32,47.00787162780762,0.3032765911471459
159,159,159,159,MLG36,20,15,MLG36,136,39,0,14,40.75344383716583,0.2996576752732782
58,58,58,58,1-7723,13,14,1-7723,46,12,0,13,13.628197848796844,0.29626517062601837
238,238,238,238,1-7444,9,10,1-7444,14,4,0,1,4.125245988368988,0.294660427740642
463,463,463,463,1-8187,5,9,1-8187,29,8,0,4,8.500983953475952,0.2931373777060673
257,257,257,257,MLG06,10,2,MLG06,634,154,0,244,184.56002116203308,0.29110413432497334
388,388,388,388,1-8019,21,3,1-8019,320,75,0,136,92.03345441818237,0.2876045450568199
246,246,246,246,1-9232,13,14,1-9232,20,5,0,6,5.751475930213928,0.2875737965106964
513,513,513,513,1-7453,12,17,1-7453,24,6,0,7,6.876721918582916,0.28653007994095486
83,83,83,83,1-1152,3,6,1-1152,112,26,0,48,32.011807441711426,0.2858197093009949
331,331,331,331,1-9412,11,5,1-9412,15,4,0,2,4.250491976737976,0.2833661317825317
67,67,67,67,1-19989,3,6,1-19989,4,1,0,1,1.125245988368988,0.281311497092247
372,372,372,372,1-6511,8,4,1-6511,144,39,0,12,40.502951860427856,0.281270499030749
168,168,168,168,1-7636,7,16,1-7636,83,19,0,34,23.258363604545593,0.28022124824753725
167,167,167,167,1-9287,20,15,1-9287,21,5,0,7,5.876721918582916,0.2798439008849008
512,512,512,512,1-9121,18,8,1-9121,22,6,0,1,6.125245988368988,0.2784202721985904
61,61,61,61,1-7306,8,4,1-7306,159,41,0,26,44.25639569759369,0.2783421113056207
38,38,38,38,1-10018,8,4,1-10018,40,11,0,1,11.125245988368988,0.2781311497092247
506,506,506,506,1-3302,12,17,1-3302,52,14,0,3,14.375737965106964,0.2764564993289801
155,155,155,155,1-7462,5,9,1-7462,336,78,0,117,92.6537806391716,0.27575529952134403
493,493,493,493,1-3162,17,11,1-3162,35,9,0,4,9.500983953475952,0.2714566843850272
436,436,436,436,1-8702,5,9,1-8702,59,15,0,8,16.001967906951904,0.27121979503308313
355,355,355,355,1-8666,14,13,1-8666,89,23,0,9,24.127213895320892,0.2710922909586617
482,482,482,482,1-11534,8,4,1-11534,12,3,0,2,3.250491976737976,0.27087433139483136
109,109,109,109,1-3309,17,11,1-3309,12,3,0,2,3.250491976737976,0.27087433139483136
514,514,514,514,1-6764,3,6,1-6764,38,10,0,2,10.250491976737976,0.2697497888615257
6,6,6,6,MLG58,3,6,MLG58,66,17,0,6,17.751475930213928,0.2689617565183928
499,499,499,499,1-3135,13,14,1-3135,101,24,0,22,26.755411744117737,0.26490506677344294
390,390,390,390,1-1005,13,14,1-1005,122,29,0,26,32.25639569759369,0.2643966860458499
491,491,491,491,MLG51,10,2,MLG51,99,26,0,1,26.125245988368988,0.2638913736198888
267,267,267,267,1-7715,8,4,1-7715,20,5,0,2,5.250491976737976,0.2625245988368988
399,399,399,399,1-8087,3,6,1-8087,58,14,0,9,15.127213895320892,0.2608140326779464
41,41,41,41,MLG24,3,6,MLG24,49,11,0,14,12.753443837165833,0.2602743640237925
50,50,50,50,MLG14,20,15,MLG14,462,115,0,41,120.13508552312851,0.2600326526474643
106,106,106,106,1-8973,20,15,1-8973,44,11,0,3,11.375737965106964,0.25853949920697644
416,416,416,416,1-3246,10,2,1-3246,116,29,0,6,29.751475930213928,0.25647824077770626
345,345,345,345,1-2364,15,7,1-2364,88,19,0,28,22.506887674331665,0.2557600872083144
111,111,111,111,1-7900,17,11,1-7900,75,18,0,9,19.127213895320892,0.2550295186042786
505,505,505,505,1-7936,7,16,1-7936,59,14,0,8,15.001967906951904,0.25427064249071024
150,150,150,150,P1-0004,3,6,P1-0004,60,15,0,2,15.250491976737976,0.2541748662789663
