Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
256,256,256,256,1-3037,18,6,1-3037,467,66,3,71,3135.006824553013,6.713076712104953
364,364,364,364,MLG02,18,6,MLG02,755,67,3,288,3346.9150066375732,4.433000008791487
353,353,353,353,1-8681,11,9,1-8681,260,32,1,76,1105.8664600849152,4.253332538788135
158,158,158,158,MLG12,11,9,MLG12,569,38,1,100,1135.1927106380463,1.995066275286549
514,514,514,514,1-6764,3,8,1-6764,38,10,0,32,41.101667404174805,1.0816228264256527
391,391,391,391,1-8165,14,4,1-8165,420,123,0,250,365.98177659511566,0.871385182369323
393,393,393,393,1-2292,2,22,1-2292,252,15,0,196,205.49771285057068,0.8154671144863915
359,359,359,359,1-6166,4,15,1-6166,117,43,0,52,93.54020953178406,0.7994889703571287
163,163,163,163,1-1633,9,3,1-1633,399,72,0,220,285.8239634037018,0.7163507854729368
385,385,385,385,MLG70,19,20,MLG70,269,31,0,160,186.50833702087402,0.6933395428285279
211,211,211,211,1-7187,7,13,1-7187,96,12,0,56,66.42791795730591,0.6919574787219366
316,316,316,316,1-4776,5,5,1-4776,33,14,0,9,22.747343957424164,0.6893134532552777
486,486,486,486,1-6506,9,10,1-6506,70,13,0,34,46.04552161693573,0.6577931659562247
147,147,147,147,1-7172,7,13,1-7172,284,41,0,150,186.7890659570694,0.6577079787220753
379,379,379,379,1-5228,4,15,1-5228,180,11,0,109,116.94005459547043,0.6496669699748358
83,83,83,83,1-1152,3,8,1-1152,112,26,0,48,72.6525011062622,0.6486830455916268
355,355,355,355,1-8666,14,4,1-8666,89,45,0,13,57.635052382946014,0.6475848582353485
319,319,319,319,1-20040,18,6,1-20040,22,9,0,5,13.859635531902313,0.629983433268287
155,155,155,155,1-7462,5,5,1-7462,336,39,0,177,211.0310978293419,0.628068743539708
499,499,499,499,1-3135,13,11,1-3135,101,26,0,38,62.93323004245758,0.623101287549085
108,108,108,108,1-0917,3,8,1-0917,134,58,0,23,80.35432344675064,0.5996591301996317
433,433,433,433,MLG55,2,22,MLG55,110,10,0,57,65.39984506368637,0.5945440460335124
404,404,404,404,1-9291,4,15,1-9291,78,1,0,46,45.70864689350128,0.5860082935064267
430,430,430,430,1-8718,5,5,1-8718,333,80,0,114,190.79969012737274,0.5729720424245428
258,258,258,258,1-4654,9,3,1-4654,138,29,0,51,78.5682824254036,0.569335379894229
137,137,137,137,1-19257,7,13,1-19257,246,28,0,113,137.82776302099228,0.560275459434928
384,384,384,384,1-0584,8,19,1-0584,41,13,0,10,22.719271063804626,0.5541285625318202
460,460,460,460,1-8044,13,11,1-8044,56,16,0,15,30.57890659570694,0.5460519034947667
340,340,340,340,1-0487,19,5,1-0487,18,3,0,7,9.803489744663239,0.5446383191479577
473,473,473,473,1-3174,9,3,1-3174,117,19,0,46,63.70864689350128,0.544518349517105
