Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
83,83,83,83,83,83,83,1-7306,13,15,1-7306,159,56,0,26,57.849014073610306,0.36383027719251765
184,184,184,184,184,184,184,MLG18,3,12,MLG18,72,22,0,17,23.208970740437508,0.32234681583940983
340,340,340,340,340,340,340,1-10981,15,21,1-10981,34,9,0,3,9.213347777724266,0.2709808169918902
180,180,180,180,180,180,180,1-9294,15,13,1-9294,74,18,0,10,18.711159259080887,0.2528535035010931
162,162,162,162,162,162,162,1-10960,12,16,1-10960,82,16,0,34,18.417941480875015,0.22460904244969532
238,238,238,238,238,238,238,MLG20,7,20,MLG20,55,11,0,10,11.711159259080887,0.2129301683469252
156,156,156,156,156,156,156,MLG83,22,7,MLG83,88,17,0,12,17.853391110897064,0.20287944444201209
243,243,243,243,243,243,243,1-9542,9,19,1-9542,54,10,0,13,10.924507036805153,0.2023056858667621
472,472,472,472,472,472,472,1-3733,15,13,1-3733,16,3,0,2,3.1422318518161774,0.19638949073851109
149,149,149,149,149,149,149,MLG29,22,7,MLG29,93,17,0,4,17.284463703632355,0.18585444842615434
167,167,167,167,167,167,167,MLG32,22,7,MLG32,79,14,0,6,14.426695555448532,0.18261639943605737
86,86,86,86,86,86,86,MLG65,3,12,MLG65,155,24,0,42,26.986868888139725,0.17410883153638532
358,358,358,358,358,358,358,1-5655,15,11,1-5655,31,5,0,3,5.213347777724266,0.1681725089588473
35,35,35,35,35,35,35,1-7901,9,19,1-7901,298,45,0,62,49.4091874063015,0.16580264230302516
76,76,76,76,76,76,76,1-7518,12,16,1-7518,169,25,0,38,27.70240518450737,0.16391955730477734
71,71,71,71,71,71,71,MLG45,22,7,MLG45,179,28,0,2,28.142231851816177,0.15721917235651495
42,42,42,42,42,42,42,1-8681,19,11,1-8681,260,39,0,24,40.70678222179413,0.1565645470069005
325,325,325,325,325,325,325,1-6543,22,9,1-6543,36,5,0,8,5.5689274072647095,0.15469242797957528
36,36,36,36,36,36,36,MLG67,19,11,MLG67,293,41,0,53,44.7691440731287,0.15279571356016622
372,372,372,372,372,372,372,1-3300,23,6,1-3300,29,4,0,6,4.426695555448532,0.15264467432581144
471,471,471,471,471,471,471,1-9396,1,2,1-9396,16,2,0,6,2.426695555448532,0.15166847221553326
155,155,155,155,155,155,155,1-2364,19,11,1-2364,88,13,0,4,13.284463703632355,0.15095981481400403
235,235,235,235,235,235,235,1-9040,19,11,1-9040,55,8,0,4,8.284463703632355,0.15062661279331555
47,47,47,47,47,47,47,1-1035,11,17,1-1035,249,34,0,47,37.34244851768017,0.14996967276176773
94,94,94,94,94,94,94,1-3693,11,18,1-3693,143,19,0,33,21.346825554966927,0.1492785003843841
114,114,114,114,114,114,114,1-6166,12,16,1-6166,117,13,0,62,17.4091874063015,0.14879647355813247
229,229,229,229,229,229,229,1-8986,20,9,1-8986,57,8,0,6,8.426695555448532,0.147836764130676
412,412,412,412,412,412,412,1-7770,6,21,1-7770,23,3,0,5,3.3555796295404434,0.14589476650175842
322,322,322,322,322,322,322,1-18435,4,12,1-18435,37,5,0,5,5.355579629540443,0.14474539539298495
120,120,120,120,120,120,120,1-1152,4,23,1-1152,112,14,0,31,16.20459370315075,0.14468387234956026
6,6,6,6,6,6,6,1-3026,3,12,1-3026,570,72,0,147,82.45404110848904,0.14465621247103339
376,376,376,376,376,376,376,1-3356,2,1,1-3356,28,4,0,0,4.0,0.14285714285714285
85,85,85,85,85,85,85,MLG26,22,7,MLG26,155,21,0,11,21.782275184988976,0.14053080764509016
107,107,107,107,107,107,107,1-0598,21,8,1-0598,122,16,0,15,17.06673888862133,0.13989130236574862
420,420,420,420,420,420,420,MLG28,22,7,MLG28,22,3,0,0,3.0,0.13636363636363635
301,301,301,301,301,301,301,1-3469,3,12,1-3469,40,5,0,5,5.355579629540443,0.13388949073851109
342,342,342,342,342,342,342,1-18987,19,23,1-18987,34,4,0,7,4.497811481356621,0.13228857298107707
302,302,302,302,302,302,302,1-7809,13,15,1-7809,40,5,0,4,5.284463703632355,0.13211159259080887
404,404,404,404,404,404,404,1-6559,1,2,1-6559,24,3,0,2,3.1422318518161774,0.1309263271590074
475,475,475,475,475,475,475,1-9548,8,22,1-9548,16,2,0,1,2.0711159259080887,0.12944474536925554
119,119,119,119,119,119,119,1-1136,12,16,1-1136,113,11,0,50,14.555796295404434,0.12881235659649942
523,523,523,523,523,523,523,1-3699,3,12,1-3699,9,1,0,2,1.1422318518161774,0.12691465020179749
130,130,130,130,130,130,130,1-8754,12,16,1-8754,108,11,0,38,13.70240518450737,0.12687412207877194
339,339,339,339,339,339,339,1-8126,4,23,1-8126,34,4,0,4,4.284463703632355,0.1260136383421281
222,222,222,222,222,222,222,1-5159,4,23,1-5159,59,7,0,6,7.426695555448532,0.12587619585505985
382,382,382,382,382,382,382,1-3472,22,18,1-3472,28,3,0,7,3.497811481356621,0.12492183861987931
105,105,105,105,105,105,105,1-0529,14,14,1-0529,124,12,0,49,15.484680369496346,0.12487645459271246
242,242,242,242,242,242,242,1-18469,3,12,1-18469,54,6,0,10,6.711159259080887,0.12428072702001643
174,174,174,174,174,174,174,MLG17,8,22,MLG17,76,9,0,4,9.284463703632355,0.12216399610042572
98,98,98,98,98,98,98,MLG36,22,7,MLG36,136,16,0,7,16.49781148135662,0.12130743736291633
348,348,348,348,348,348,348,1-0997,7,22,1-0997,33,4,0,0,4.0,0.12121212121212122
14,14,14,14,14,14,14,1-3037,3,12,1-3037,467,48,0,120,56.53391110897064,0.12105762550100779
237,237,237,237,237,237,237,1-18266,20,9,1-18266,55,6,0,9,6.640043333172798,0.12072806060314178
3,3,3,3,3,3,3,MLG06,18,10,MLG06,634,67,0,129,76.17395444214344,0.12014819312640922
139,139,139,139,139,139,139,1-8228,13,15,1-8228,99,11,0,12,11.853391110897064,0.11973122334239458
450,450,450,450,450,450,450,1-3301,7,20,1-3301,18,2,0,2,2.1422318518161774,0.1190128806564543
202,202,202,202,202,202,202,1-1367,14,14,1-1367,66,7,0,12,7.853391110897064,0.11899077440753128
127,127,127,127,127,127,127,MLG55,22,7,MLG55,110,13,0,1,13.071115925908089,0.11882832659916444
393,393,393,393,393,393,393,1-8766,20,9,1-8766,26,3,0,1,3.0711159259080887,0.11811984330415726
442,442,442,442,442,442,442,1-9232,1,2,1-9232,20,2,0,5,2.3555796295404434,0.11777898147702218
92,92,92,92,92,92,92,1-6511,23,6,1-6511,144,8,0,124,16.818374812602997,0.11679426953196526
63,63,63,63,63,63,63,1-5531,11,17,1-5531,199,22,0,17,23.208970740437508,0.11662799367054023
166,166,166,166,166,166,166,1-5696,10,18,1-5696,80,6,0,45,9.20021666586399,0.11500270832329988
60,60,60,60,60,60,60,1-6678,19,11,1-6678,213,18,0,89,24.329317405819893,0.11422214744516382
131,131,131,131,131,131,131,1-6501,18,10,1-6501,107,11,0,16,12.137854814529419,0.11343789546289176
