Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
256,256,256,256,1-3037,18,9,1-3037,467,69,3,73,3083.678674250841,6.603166326018932
364,364,364,364,MLG02,18,9,MLG02,755,74,3,265,3127.285598307848,4.14210013020907
353,353,353,353,1-8681,11,4,1-8681,260,33,1,87,1050.4937624633312,4.040360624858966
158,158,158,158,MLG12,11,4,MLG12,569,38,1,180,1074.193991303444,1.8878629021150157
557,557,557,557,P1-17272,1,7,P1-17272,6,5,0,3,5.603233188390732,0.933872198065122
439,439,439,439,1-8062,12,14,1-8062,17,11,0,3,11.603233188390732,0.6825431287288666
528,528,528,528,MLG77,14,11,MLG77,9,6,0,0,6.0,0.6666666666666666
569,569,569,569,1-10217,8,5,1-10217,4,2,0,1,2.2010777294635773,0.5502694323658943
559,559,559,559,1-9466,20,12,1-9466,8,4,0,1,4.201077729463577,0.5251347161829472
481,481,481,481,1-19851,18,9,1-19851,25,11,0,10,13.010777294635773,0.5204310917854309
458,458,458,458,1-9063,8,5,1-9063,35,17,0,6,18.206466376781464,0.5201847536223275
153,153,153,153,MLG43,1,7,MLG43,39,19,0,5,20.005388647317886,0.5129586832645612
440,440,440,440,1-9197,20,12,1-9197,16,7,0,5,8.005388647317886,0.5003367904573679
498,498,498,498,MLG38,10,18,MLG38,26,13,0,0,13.0,0.5
524,524,524,524,1-3734,10,18,1-3734,4,2,0,0,2.0,0.5
562,562,562,562,1-3142,8,5,1-3142,4,2,0,0,2.0,0.5
549,549,549,549,1-10622,18,9,1-10622,4,2,0,0,2.0,0.5
477,477,477,477,1-20081,12,14,1-20081,20,10,0,0,10.0,0.5
413,413,413,413,1-1763,10,18,1-1763,35,17,0,0,17.0,0.4857142857142857
496,496,496,496,1-18973,1,7,1-18973,39,17,0,8,18.608621835708618,0.47714414963355434
492,492,492,492,1-3257,19,22,1-3257,37,17,0,0,17.0,0.4594594594594595
291,291,291,291,1-17979,7,13,1-17979,17,7,0,4,7.804310917854309,0.45907711281495933
306,306,306,306,1-18987,5,10,1-18987,34,14,0,7,15.407544106245041,0.45316306194838357
37,37,37,37,1-8039,14,11,1-8039,12,1,0,22,5.4237100481987,0.45197583734989166
233,233,233,233,1-8864,3,3,1-8864,39,15,0,11,17.21185502409935,0.44132961600254744
167,167,167,167,1-9287,20,12,1-9287,21,8,0,6,9.206466376781464,0.43840316079911734
319,319,319,319,1-20040,18,9,1-20040,22,9,0,3,9.603233188390732,0.43651059947230597
359,359,359,359,1-6166,4,15,1-6166,117,43,0,40,51.04310917854309,0.4362658904148982
542,542,542,542,1-5287,5,10,1-5287,18,7,0,4,7.804310917854309,0.43357282876968384
358,358,358,358,MLG18,20,12,MLG18,72,28,0,16,31.217243671417236,0.43357282876968384
351,351,351,351,1-9399,12,14,1-9399,38,15,0,7,16.40754410624504,0.43177747648013265
