Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
1-1514,23,3,1-1514,64,9,2,18,2017.189070045948,31.518579219467938
1-7488,1,1,1-7488,65,4,2,8,2007.639586687088,30.886762872109045
MLG22,19,21,MLG22,33,1,1,2,1001.909896671772,30.360905959750667
1-18987,19,21,1-18987,34,5,1,3,1006.364845007658,29.598966029637
1-8126,1,1,1-8126,34,4,1,1,1004.454948335886,29.542792598114293
1-0363,4,4,1-0363,34,3,1,1,1003.454948335886,29.513380833408412
1-7425,1,1,1-7425,352,9,10,27,10021.283605068922,28.469555696218528
1-3257,9,17,1-3257,37,2,1,8,1005.639586687088,27.179448288840216
1-8864,22,6,1-8864,39,5,1,13,1010.914328366518,25.920880214526104
1-3174,1,24,1-3174,117,3,3,21,3012.553915053606,25.74832406028723
1-2006,20,5,1-2006,40,9,1,9,1013.094535022974,25.32736337557435
1-8990,22,6,1-8990,40,7,1,9,1011.094535022974,25.27736337557435
1-8368,1,1,1-8368,80,6,2,8,2009.639586687088,25.1204948335886
1-7579,19,21,1-7579,40,1,1,2,1001.909896671772,25.0477474167943
1-1633,1,1,1-1633,399,20,9,24,9030.918760061264,22.63388160416357
MLG24,6,8,MLG24,49,12,1,4,1013.819793343544,20.69019986415396
MLG37,20,5,MLG37,50,8,1,12,1013.459380030632,20.26918760061264
1-8808,22,6,1-8808,52,13,1,24,1023.918760061264,19.69074538579354
1-10808,1,1,1-10808,54,0,1,1,1000.454948335886,18.526943487701594
1-8121,1,1,1-8121,110,3,2,14,2009.369276702404,18.26699342456731
1-8087,16,15,1-8087,58,9,1,8,1012.639586687088,17.459303218742896
1-3246,19,21,1-3246,116,12,2,10,2016.54948335886,17.384047270335
1-8371,13,13,1-8371,255,15,4,37,4031.833088427782,15.811110150697184
MLG27,6,8,MLG27,67,17,1,13,1022.914328366518,15.267378035321164
1-4654,1,1,1-4654,138,4,2,34,2019.468243420124,14.633827850870464
1-1070,13,13,1-1070,280,20,4,66,4050.026590168476,14.464380679173129
MLG42,20,5,MLG42,72,23,1,10,1027.54948335886,14.271520602206389
MLG82,5,24,MLG82,71,2,1,7,1005.184638351202,14.157530117622564
1-9294,22,6,1-9294,74,18,1,25,1029.37370839715,13.910455518880406
1-7306,19,21,1-7306,159,22,2,32,2036.558346748352,12.80854306131039
1-8681,8,19,1-8681,260,107,3,41,3125.652881771326,12.021741852966638
1-0918,1,21,1-0918,179,46,2,83,2083.760711878538,11.641121295410828
1-0677,20,5,1-0677,187,31,2,68,2061.936486840248,11.02639832534892
MLG29,20,5,MLG29,93,10,1,17,1017.734121710062,10.943377652796366
1-3186,1,1,1-3186,796,59,8,117,8112.228955298662,10.191242406154098
1-6678,4,4,1-6678,213,22,2,19,2030.644018381834,9.533539992402977
MLG53,23,23,MLG53,216,49,2,18,2057.189070045948,9.524023472434944
MLG66,13,13,MLG66,229,34,2,131,2093.598232001066,9.142350358083258
1-1136,3,3,1-1136,113,15,1,22,1025.008863389492,9.070874897252143
MLG52,22,6,MLG52,112,8,1,6,1010.729690015316,9.024372232279607
1-1887,5,24,1-1887,119,11,1,18,1019.189070045948,8.564614033999563
1-7302,23,23,1-7302,240,30,2,16,2037.279173374176,8.4886632223924
