Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
1-1514,19,2,1-1514,64,20,1,5,1021.9639255106449,15.968186336103827
MLG30,22,22,MLG30,66,8,1,14,1013.4989914298058,15.356045324694026
1-0917,16,5,1-0917,134,15,2,26,2025.2124126553535,15.113525467577265
1-7901,16,5,1-7901,298,31,4,71,4058.8877422511578,13.62042866527234
1-1152,19,2,1-1152,112,25,1,16,1031.2845616340637,9.207897871732712
1-6511,19,2,1-6511,144,44,1,19,1051.4629169404507,7.301825812086463
MLG67,24,22,MLG67,293,40,2,34,2053.3546934723854,7.008036496492783
1-2742,21,20,1-2742,154,11,1,46,1029.0681146979332,6.682260485051514
MLG26,24,22,MLG26,155,18,1,26,1028.2124126553535,6.633628468744217
1-0983,24,7,1-0983,195,23,1,32,1035.5691232681274,5.3106108885545
MLG53,19,2,MLG53,216,48,1,26,1058.2124126553535,4.899131540071081
1-8165,16,5,1-8165,420,29,2,50,2048.639255106449,4.8777125121582126
MLG13,12,9,MLG13,225,23,1,41,1039.1041891872883,4.618240840832392
1-9365,5,17,1-9365,243,26,1,37,1040.5330487787724,4.282029007320051
1-8681,21,20,1-8681,260,29,1,51,1049.032040208578,4.034738616186839
MLG15,12,9,MLG15,559,178,2,82,2210.2083783745766,3.9538611419938756
MLG14,13,7,MLG14,462,55,1,158,1117.0600461363792,2.4178788877410806
1-19755,9,12,1-19755,517,35,1,189,1109.2363843023777,2.145524921281195
MLG08,12,9,MLG08,532,63,1,181,1134.0941034853458,2.131755833619071
MLG12,9,12,MLG12,569,26,1,105,1067.2424357235432,1.87564575698338
MLG02,5,17,MLG02,755,16,1,56,1037.995965719223,1.3748290936678451
1-6166,21,8,1-6166,117,59,0,36,73.14026367664337,0.6251304587747297
1-6727,22,10,1-6727,235,112,0,39,127.31861898303032,0.5417813573745971
1-8990,15,2,1-8990,40,21,0,1,21.392785102128983,0.5348196275532245
1-0454,3,19,1-0454,43,2,0,52,22.424825310707092,0.5215075653652812
1-3739,1,14,1-3739,2,1,0,0,1.0,0.5
1-5515,19,2,1-5515,30,12,0,4,13.57114040851593,0.452371346950531
1-8808,20,13,1-8808,52,20,0,8,23.14228081703186,0.4450438618659973
1-9267,19,2,1-9267,14,6,0,0,6.0,0.42857142857142855
1-3369,1,14,1-3369,8,3,0,1,3.3927851021289825,0.4240981377661228
MLG17,12,9,MLG17,76,27,0,13,32.10620632767677,0.42245008325890493
1-10981,19,2,1-10981,34,12,0,5,13.963925510644913,0.41070369148955627
1-21411,1,14,1-21411,5,2,0,0,2.0,0.4
MLG43,8,11,MLG43,39,12,0,9,15.535065919160843,0.39833502356822675
1-8629,3,19,1-8629,65,25,0,0,25.0,0.38461538461538464
1-9318,7,15,1-9318,13,5,0,0,5.0,0.38461538461538464
1-10960,7,15,1-10960,82,28,0,6,30.356710612773895,0.3702037879606573
1-0598,7,15,1-0598,122,42,0,7,44.74949571490288,0.36679914520412193
1-3254,9,15,1-3254,68,19,0,13,24.106206327676773,0.3545030342305408
1-8916,24,22,1-8916,61,13,0,19,20.46291694045067,0.33545765476148637
1-3174,1,14,1-3174,117,34,0,12,38.71342122554779,0.3308839420986991
1-19093,10,2,1-19093,36,11,0,2,11.785570204257965,0.32737695011827683
1-3037,8,11,1-3037,467,95,0,144,151.5610547065735,0.3245418730333479
1-1119,9,12,1-1119,83,18,0,19,25.46291694045067,0.3067821318126587
1-3364,10,10,1-3364,121,28,0,22,36.641272246837616,0.30282043179204643
1-9399,23,3,1-9399,38,6,0,14,11.498991429805756,0.30260503762646723
1-18927,20,13,1-18927,30,7,0,5,8.963925510644913,0.2987975170214971
1-4011,4,10,1-4011,246,61,0,28,71.99798285961151,0.29267472707159153
1-3026,8,11,1-3026,570,107,0,146,164.34662491083145,0.2883274121242657
1-9548,17,8,1-9548,16,3,0,4,4.57114040851593,0.28569627553224564
1-3733,24,21,1-3733,16,3,0,4,4.57114040851593,0.28569627553224564
1-3246,15,6,1-3246,116,25,0,20,32.85570204257965,0.28323881071189355
1-2292,16,5,1-2292,252,12,0,149,70.5249802172184,0.27986103260800954
1-11533,6,21,1-11533,20,4,0,4,5.57114040851593,0.2785570204257965
1-1067,6,16,1-1067,17,0,0,12,4.7134212255477905,0.2772600720910465
1-3056,23,23,1-3056,250,63,0,16,69.28456163406372,0.2771382465362549
1-9291,7,15,1-9291,78,11,0,27,21.60519775748253,0.2769897148395196
MLG18,8,11,MLG18,72,10,0,25,19.819627553224564,0.2752726049058967
1-2006,22,21,1-2006,40,9,0,5,10.963925510644913,0.2740981377661228
1-9294,5,17,1-9294,74,17,0,8,20.14228081703186,0.27219298401394404
1-9473,24,22,1-9473,20,5,0,1,5.3927851021289825,0.26963925510644915
1-7464,12,9,1-7464,48,12,0,2,12.785570204257965,0.26636604592204094
1-1136,11,8,1-1136,113,21,0,23,30.0340573489666,0.2657881181324478
MLG48,21,20,MLG48,116,28,0,7,30.749495714902878,0.2650818596112317
MLG25,1,14,MLG25,12,2,0,3,3.1783553063869476,0.2648629421989123
1-4654,1,14,1-4654,138,21,0,39,36.31861898303032,0.2631783984277559
1-19851,13,7,1-19851,25,5,0,4,6.57114040851593,0.2628456163406372
1-18469,6,16,1-18469,54,11,0,8,14.14228081703186,0.2618940892042937
1-1367,24,22,1-1367,66,11,0,16,17.28456163406372,0.26188729748581396
1-5873,24,22,1-5873,3,0,0,2,0.7855702042579651,0.26185673475265503
1-8899,21,20,1-8899,3,0,0,2,0.7855702042579651,0.26185673475265503
1-9316,8,11,1-9316,16,3,0,3,4.178355306386948,0.2611472066491842
1-9499,5,17,1-9499,36,5,0,11,9.320636123418808,0.2589065589838558
1-8567,10,10,1-8567,388,69,0,78,99.63723796606064,0.2567970050671666
1-11523,4,18,1-11523,24,3,0,8,6.14228081703186,0.2559283673763275
1-17970,17,4,1-17970,36,8,0,3,9.178355306386948,0.2549543140663041
1-8564,10,10,1-8564,185,25,0,56,46.99596571922302,0.25403224713093525
1-9542,3,19,1-9542,54,12,0,4,13.57114040851593,0.25131741497251725
1-9643,1,14,1-9643,4,1,0,0,1.0,0.25
1-3734,17,4,1-3734,4,1,0,0,1.0,0.25
1-9621,1,14,1-9621,4,1,0,0,1.0,0.25
1-9197,23,23,1-9197,16,4,0,0,4.0,0.25
1-10217,12,9,1-10217,4,1,0,0,1.0,0.25
1-3162,20,6,1-3162,35,6,0,7,8.749495714902878,0.24998559185436794
1-5819,24,3,1-5819,23,3,0,7,5.749495714902878,0.2499780745609947
1-8702,3,19,1-8702,59,10,0,12,14.71342122554779,0.24938002077199645
MLG20,4,18,MLG20,55,9,0,12,13.71342122554779,0.2493349313735962
1-3472,20,13,1-3472,28,5,0,5,6.963925510644913,0.24871162538017547
1-8187,7,15,1-8187,29,6,0,3,7.178355306386948,0.24752949332368784
1-5221,7,15,1-5221,21,4,0,3,5.178355306386948,0.24658834792318798
1-2432,15,6,1-2432,50,4,0,21,12.248487144708633,0.24496974289417267
