Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
502,502,502,1-0305,16,22,1-0305,12,7,0,1,7.344002783298492,0.6120002319415411
445,445,445,1-2028,15,14,1-2028,20,10,0,4,11.37601113319397,0.5688005566596985
382,382,382,1-3472,22,21,1-3472,28,13,0,6,15.064016699790955,0.5380005964211055
508,508,508,1-7737,22,21,1-7737,11,5,0,2,5.688005566596985,0.5170914151451804
247,247,247,1-8177,16,22,1-8177,53,22,0,13,26.4720361828804,0.4994723808090642
428,428,428,1-5221,9,12,1-5221,21,9,0,2,9.688005566596985,0.4613335984093802
306,306,306,1-8990,16,22,1-8990,40,15,0,10,18.440027832984924,0.4610006958246231
426,426,426,1-20040,10,3,1-20040,22,8,0,6,10.064016699790955,0.45745530453595246
539,539,539,P1-17272,15,14,P1-17272,6,2,0,2,2.688005566596985,0.4480009277661641
223,223,223,1-5686,16,22,1-5686,59,4,0,59,24.296164214611053,0.41179939346798394
105,105,105,1-0529,14,13,1-0529,124,16,0,100,50.40027832984924,0.4064538574987842
360,360,360,1-20100,14,13,1-20100,31,11,0,3,12.032008349895477,0.3881293016095315
525,525,525,1-19067,9,12,1-19067,8,2,0,3,3.0320083498954773,0.37900104373693466
17,17,17,1-8165,9,12,1-8165,420,56,0,279,151.9767765402794,0.3618494679530462
444,444,444,1-7467,15,14,1-7467,20,1,0,18,7.192050099372864,0.3596025049686432
480,480,480,1-10882,14,13,1-10882,14,4,0,3,5.032008349895477,0.35942916784967693
314,314,314,1-18973,10,3,1-18973,39,3,0,32,14.008089065551758,0.35918177091158354
180,180,180,1-9294,15,14,1-9294,74,23,0,10,26.440027832984924,0.3572976734187152
213,213,213,1-10043,17,15,1-10043,61,8,0,40,21.760111331939697,0.35672313658917537
108,108,108,1-1005,14,13,1-1005,122,30,0,38,43.07210576534271,0.3530500472569075
172,172,172,1-19068,13,23,1-19068,77,26,0,3,27.032008349895477,0.35106504350513607
472,472,472,1-3733,15,14,1-3733,16,4,0,4,5.37601113319397,0.3360006958246231
375,375,375,1-8187,16,22,1-8187,29,5,0,13,9.472036182880402,0.3266219373407035
30,30,30,1-8718,4,7,1-8718,333,83,0,74,108.45620596408844,0.3256943122044698
32,32,32,1-3152,17,15,1-3152,323,19,0,248,104.31269025802612,0.3229495054428053
474,474,474,1-19108,4,7,1-19108,16,0,0,15,5.1600417494773865,0.32250260934233665
184,184,184,MLG18,3,6,MLG18,72,20,0,9,23.096025049686432,0.32077812569008934
325,325,325,1-6543,22,21,1-6543,36,10,0,4,11.37601113319397,0.316000309255388
410,410,410,7W2-12806,23,20,7W2-12806,23,0,0,21,7.224058449268341,0.3140894977942757
89,89,89,1-3509,9,12,1-3509,150,44,0,9,47.09602504968643,0.3139735003312429
191,191,191,1-0429,14,13,1-0429,69,8,0,39,21.416108548641205,0.310378384762916
106,106,106,1-7872,7,11,1-7872,124,29,0,27,38.288075149059296,0.30877479958918785
243,243,243,1-9542,9,12,1-9542,54,13,0,10,16.440027832984924,0.3044449598700912
516,516,516,1-17965,1,5,1-17965,10,2,0,3,3.0320083498954773,0.30320083498954775
164,164,164,1-9454,13,23,1-9454,80,21,0,9,24.096025049686432,0.3012003131210804
262,262,262,1-7656,9,12,1-7656,48,13,0,4,14.37601113319397,0.299500231941541
219,219,219,1-8702,4,7,1-8702,59,10,0,22,17.568061232566833,0.29776374970452263
532,532,532,1-18369,16,22,1-18369,7,0,0,6,2.0640166997909546,0.29485952854156494
303,303,303,1-7899,14,13,1-7899,40,10,0,5,11.720013916492462,0.29300034791231155
364,364,364,1-5515,17,15,1-5515,30,5,0,11,8.784030616283417,0.29280102054278057
384,384,384,1-7567,13,23,1-7567,27,6,0,5,7.720013916492462,0.2859264413515727
340,340,340,1-10981,15,14,1-10981,34,8,0,5,9.720013916492462,0.2858827622497783
337,337,337,1-3079,4,7,1-3079,34,0,0,28,9.632077932357788,0.2832964097752291
23,23,23,1-8567,17,15,1-8567,388,61,0,140,109.16038966178894,0.2813412104685282
541,541,541,1-19192,18,16,1-19192,5,0,0,4,1.3760111331939697,0.27520222663879396
166,166,166,1-5696,10,3,1-5696,80,1,0,61,21.98416978120804,0.2748021222651005
368,368,368,1-18927,1,5,1-18927,30,4,0,12,8.12803339958191,0.2709344466527303
324,324,324,1-19093,17,15,1-19093,36,7,0,8,9.75202226638794,0.270889507399665
398,398,398,1-8914,7,11,1-8914,25,5,0,5,6.720013916492462,0.2688005566596985
351,351,351,1-4776,20,17,1-4776,33,3,0,17,8.848047316074371,0.26812264594164764
100,100,100,1-0541,17,15,1-0541,132,15,0,59,35.29616421461105,0.26739518344402313
86,86,86,MLG65,3,6,MLG65,155,22,0,56,41.264155864715576,0.26622036041751984
212,212,212,1-8916,7,11,1-8916,61,12,0,12,16.12803339958191,0.2643939901570805
353,353,353,1-7456,10,3,1-7456,32,5,0,10,8.440027832984924,0.2637508697807789
46,46,46,1-3056,4,7,1-3056,250,40,0,75,65.80020874738693,0.2632008349895477
18,18,18,1-5635,18,16,1-5635,417,48,0,179,109.57649821043015,0.2627733770034296
238,238,238,MLG20,7,11,MLG20,55,12,0,7,14.408019483089447,0.2619639906016263
