Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
256,256,256,256,1-3037,18,13,1-3037,467,70,3,64,3082.8690662384033,6.601432690017994
353,353,353,353,1-8681,11,15,1-8681,260,49,1,97,1068.50467851758,4.109633378913769
364,364,364,364,MLG02,18,13,MLG02,755,73,3,100,3093.107915997505,4.096831676817888
158,158,158,158,MLG12,11,15,MLG12,569,37,1,61,1049.2658287584782,1.8440524231256206
359,359,359,359,1-6166,4,7,1-6166,117,43,0,52,53.4561163187027,0.456889883065835
316,316,316,316,1-4776,5,14,1-4776,33,13,0,9,14.809712439775467,0.4487791648416808
484,484,484,484,MLG35,3,11,MLG35,44,16,0,18,19.619424879550934,0.44589601998979395
28,28,28,28,1-7081,20,4,1-7081,99,41,0,11,43.21187075972557,0.436483543027531
108,108,108,108,1-0917,3,11,1-0917,134,50,0,39,57.84208723902702,0.43165736745542554
199,199,199,199,1-0529,13,3,1-0529,124,46,0,36,53.23884975910187,0.4293455625734022
467,467,467,467,MLG82,19,18,MLG82,71,28,0,7,29.407554119825363,0.4141909030961319
416,416,416,416,1-3246,10,2,1-3246,116,43,0,1,43.20107915997505,0.37242309620668146
358,358,358,358,MLG18,20,4,MLG18,72,22,0,11,24.21187075972557,0.33627598277396625
398,398,398,398,MLG65,20,4,MLG65,155,46,0,28,51.63021647930145,0.3330981708342029
293,293,293,293,MLG20,19,18,MLG20,55,16,0,5,17.00539579987526,0.30918901454318654
372,372,372,372,1-6511,8,16,1-6511,144,39,0,25,44.0269789993763,0.305742909717891
394,394,394,394,1-8808,11,15,1-8808,52,14,0,9,15.809712439775467,0.30403293153414357
458,458,458,458,1-9063,8,2,1-9063,35,9,0,8,10.608633279800415,0.3031038079942976
142,142,142,142,MLG17,14,10,MLG17,76,20,0,14,22.815108239650726,0.30019879262698324
355,355,355,355,1-8666,14,10,1-8666,89,24,0,8,25.608633279800415,0.28773745258202715
326,326,326,326,1-9095,11,10,1-9095,16,4,0,3,4.603237479925156,0.2877023424953222
150,150,150,150,P1-0004,3,11,P1-0004,60,17,0,1,17.201079159975052,0.28668465266625087
345,345,345,345,1-2364,15,12,1-2364,88,20,0,25,25.026978999376297,0.2843974886292761
344,344,344,344,1-9294,14,10,1-9294,74,19,0,10,21.01079159975052,0.28392961621284485
130,130,130,130,MLG32,3,11,MLG32,79,16,0,31,22.23345395922661,0.2814361260661596
128,128,128,128,MLG33,19,18,MLG33,161,40,0,20,44.02158319950104,0.27342598260559653
270,270,270,270,1-5655,15,12,1-5655,31,6,0,11,8.21187075972557,0.264899056765341
61,61,61,61,1-7306,8,16,1-7306,159,38,0,17,41.41834571957588,0.26049274037469106
159,159,159,159,MLG36,20,18,MLG36,136,32,0,17,35.41834571957588,0.2604290126439403
499,499,499,499,1-3135,13,3,1-3135,101,22,0,21,26.22266235947609,0.2596303203908524
83,83,83,83,1-1152,3,11,1-1152,112,18,0,55,29.059353798627853,0.25945851605917725
430,430,430,430,1-8718,5,14,1-8718,333,71,0,71,85.27662035822868,0.2560859470217078
141,141,141,141,MLG42,20,4,MLG42,72,15,0,15,18.016187399625778,0.2502248249948025
257,257,257,257,MLG06,10,2,MLG06,634,149,0,42,157.44532471895218,0.24833647432011385
453,453,453,453,MLG45,7,5,MLG45,179,37,0,37,44.43992891907692,0.24826775932445205
50,50,50,50,MLG14,20,4,MLG14,462,103,0,55,114.05935379862785,0.24688171817884816
244,244,244,244,1-3099,3,11,1-3099,9,2,0,1,2.201079159975052,0.2445643511083391
536,536,536,536,1-1964,15,12,1-1964,48,7,0,23,11.624820679426193,0.24218376415471235
106,106,106,106,1-8973,20,4,1-8973,44,10,0,3,10.603237479925156,0.24098266999829898
82,82,82,82,1-6029,2,22,1-6029,26,5,0,6,6.206474959850311,0.23871057537885812
399,399,399,399,1-8087,3,11,1-8087,58,9,0,24,13.825899839401245,0.2383775834379525
206,206,206,206,1-20065,1,21,1-20065,21,5,0,0,5.0,0.23809523809523808
167,167,167,167,1-9287,20,4,1-9287,21,5,0,0,5.0,0.23809523809523808
523,523,523,523,MLG04,20,4,MLG04,16,3,0,4,3.8043166399002075,0.23776978999376297
340,340,340,340,1-0487,19,18,1-0487,18,4,0,1,4.201079159975052,0.23339328666528067
350,350,350,350,1-19891,21,17,1-19891,95,15,0,35,22.037770599126816,0.23197653262238754
98,98,98,98,1-9543,14,10,1-9543,39,8,0,5,9.00539579987526,0.23090758461218613
268,268,268,268,1-7899,13,3,1-7899,40,6,0,16,9.21726655960083,0.23043166399002074
352,352,352,352,1-2275,13,3,1-2275,130,18,0,59,29.86367043852806,0.22972054183483123
147,147,147,147,1-7172,7,5,1-7172,284,34,0,152,64.56403231620789,0.22733814195847848
551,551,551,551,1-18869,18,13,1-18869,22,5,0,0,5.0,0.22727272727272727
11,11,11,11,1-8750,11,15,1-8750,45,10,0,1,10.201079159975052,0.2266906479994456
233,233,233,233,1-8864,3,11,1-8864,39,8,0,4,8.804316639900208,0.22575170871538994
436,436,436,436,1-8702,5,14,1-8702,59,12,0,6,13.206474959850311,0.2238385586415307
219,219,219,219,1-8371,15,12,1-8371,255,49,0,40,57.043166399002075,0.22369869176079246
132,132,132,132,1-0454,12,6,1-0454,43,9,0,3,9.603237479925156,0.22333110418430593
437,437,437,437,1-19093,6,9,1-19093,36,5,0,15,8.016187399625778,0.22267187221182716
346,346,346,346,1-10823,16,1,1-10823,10,2,0,1,2.201079159975052,0.22010791599750518
480,480,480,480,1-1514,7,5,1-1514,64,10,0,20,14.021583199501038,0.2190872374922037
374,374,374,374,MLG74,18,13,MLG74,177,37,0,7,38.40755411982536,0.21699183118545404
482,482,482,482,1-11534,8,11,1-11534,12,2,0,3,2.6032374799251556,0.21693645666042963
539,539,539,539,1-6559,19,18,1-6559,24,5,0,1,5.201079159975052,0.21671163166562715
262,262,262,262,1-4394,21,17,1-4394,190,20,0,105,41.11331179738045,0.21638585156516024
351,351,351,351,1-9399,12,11,1-9399,38,6,0,11,8.21187075972557,0.21610186209804133
6,6,6,6,MLG58,3,11,MLG58,66,12,0,11,14.21187075972557,0.21533137514735712
29,29,29,29,1-8090,10,2,1-8090,14,3,0,0,3.0,0.21428571428571427
47,47,47,47,MLG15,12,6,MLG15,559,114,0,24,118.82589983940125,0.21256869380930454
400,400,400,400,MLG71,14,10,MLG71,144,29,0,7,30.407554119825363,0.21116357027656502
211,211,211,211,1-7187,7,5,1-7187,96,9,0,56,20.260432958602905,0.2110461766521136
408,408,408,408,1-8023,19,18,1-8023,20,4,0,1,4.201079159975052,0.2100539579987526
188,188,188,188,1-5221,5,14,1-5221,21,4,0,2,4.402158319950104,0.20962658666429065
251,251,251,251,MLG27,1,21,MLG27,67,11,0,15,14.016187399625778,0.20919682686008625
46,46,46,46,1-3056,5,14,1-3056,250,41,0,56,52.260432958602905,0.20904173183441163
541,541,541,541,1-7301,11,4,1-7301,26,5,0,2,5.402158319950104,0.2077753199980809
104,104,104,104,1-9040,11,15,1-9040,55,9,0,12,11.412949919700623,0.20750818035819313
535,535,535,535,1-9253,5,14,1-9253,30,6,0,1,6.201079159975052,0.20670263866583508
341,341,341,341,1-0983,13,3,1-0983,195,27,0,65,40.07014539837837,0.2054879251198891
202,202,202,202,1-19108,10,2,1-19108,16,0,0,16,3.21726655960083,0.20107915997505188
282,282,282,282,1-7711,5,14,1-7711,8,1,0,3,1.6032374799251556,0.20040468499064445
38,38,38,38,1-10018,8,16,1-10018,40,6,0,10,8.010791599750519,0.20026978999376296
557,557,557,557,P1-17272,1,21,P1-17272,6,1,0,1,1.2010791599750519,0.20017985999584198
527,527,527,527,1-5568,1,21,1-5568,47,8,0,7,9.407554119825363,0.20016072595373113
378,378,378,378,1-5819,10,21,1-5819,23,4,0,3,4.603237479925156,0.2001407599967459
377,377,377,377,1-7901,14,10,1-7901,298,51,0,42,59.44532471895218,0.19948095543272543
500,500,500,500,MLG50,12,6,MLG50,168,33,0,2,33.402158319950104,0.19882237095208394
405,405,405,405,1-9365,11,15,1-9365,243,37,0,55,48.05935379862785,0.19777511851287183
329,329,329,329,1-19755,7,5,1-19755,517,57,0,225,102.24281099438667,0.19776172339339781
204,204,204,204,1-3509,14,10,1-3509,150,25,0,23,29.624820679426193,0.19749880452950797
419,419,419,419,1-1176,15,12,1-1176,69,9,0,23,13.624820679426193,0.19746116926704627
131,131,131,131,MLG13,8,16,MLG13,225,37,0,36,44.23884975910187,0.19661711004045274
137,137,137,137,1-19257,7,5,1-19257,246,26,0,111,48.31978675723076,0.1964218973871169
69,69,69,69,1-7418,8,16,1-7418,45,8,0,4,8.804316639900208,0.19565148088667128
369,369,369,369,1-8564,6,9,1-8564,185,22,0,70,36.07554119825363,0.1950029253959656
429,429,429,429,1-8949,12,6,1-8949,112,21,0,4,21.804316639900208,0.19468139857053757
321,321,321,321,MLG30,3,11,MLG30,66,9,0,19,12.820504039525986,0.19425006120493918
391,391,391,391,1-8165,14,10,1-8165,420,69,0,62,81.46690791845322,0.19396882837726956
415,415,415,415,1-7872,11,15,1-7872,124,19,0,25,24.026978999376297,0.1937659596723895
77,77,77,77,1-7567,8,16,1-7567,27,4,0,6,5.206474959850311,0.1928324059203819
236,236,236,236,1-9245,1,21,1-9245,23,3,0,7,4.407554119825363,0.19163278781849405
433,433,433,433,MLG55,2,22,MLG55,110,10,0,55,21.059353798627853,0.19144867089661685
529,529,529,529,1-11533,2,22,1-11533,20,3,0,4,3.8043166399002075,0.19021583199501038
246,246,246,246,1-9232,13,21,1-9232,20,3,0,4,3.8043166399002075,0.19021583199501038
318,318,318,318,1-3496,13,3,1-3496,192,20,0,81,36.2874119579792,0.18899693728114167
444,444,444,444,1-2083,15,12,1-2083,48,6,0,15,9.016187399625778,0.1878372374922037
252,252,252,252,1-1887,11,15,1-1887,119,15,0,36,22.238849759101868,0.18688109041262074
476,476,476,476,MLG01,21,4,MLG01,43,7,0,5,8.00539579987526,0.18617199534593626
287,287,287,287,1-9267,12,6,1-9267,14,2,0,3,2.6032374799251556,0.18594553428036825
313,313,313,313,1-3631,18,13,1-3631,13,2,0,2,2.4021583199501038,0.18478140922693106
157,157,157,157,1-2318,15,12,1-2318,13,2,0,2,2.4021583199501038,0.18478140922693106
95,95,95,95,1-7625,10,2,1-7625,76,13,0,5,14.00539579987526,0.1842815236825692
197,197,197,197,1-20780,2,22,1-20780,12,1,0,6,2.2064749598503113,0.18387291332085928
214,214,214,214,1-19859,18,13,1-19859,12,2,0,1,2.201079159975052,0.18342326333125433
413,413,413,413,1-1763,10,22,1-1763,35,6,0,2,6.402158319950104,0.18291880914143155
379,379,379,379,1-5228,4,7,1-5228,180,11,0,109,32.917628437280655,0.18287571354044807
363,363,363,363,1-7993,6,9,1-7993,100,9,0,46,18.249641358852386,0.18249641358852386
152,152,152,152,1-1530,13,3,1-1530,632,59,0,278,114.90000647306442,0.18180380771054497
279,279,279,279,MLG03,15,12,MLG03,713,101,0,131,127.3413699567318,0.17859939685376128
164,164,164,164,MLG29,12,6,MLG29,93,16,0,3,16.603237479925156,0.17852943526801243
555,555,555,555,1-20068,14,11,1-20068,45,5,0,15,8.016187399625778,0.17813749776946175
461,461,461,461,1-9351,7,5,1-9351,60,7,0,18,10.619424879550934,0.17699041465918222
33,33,33,33,1-0997,11,15,1-0997,33,4,0,9,5.809712439775467,0.17605189211440808
320,320,320,320,1-0541,6,9,1-0541,132,9,0,70,23.07554119825363,0.174814706047376
166,166,166,166,1-9454,18,11,1-9454,80,11,0,14,13.815108239650726,0.17268885299563408
10,10,10,10,1-7390,7,5,1-7390,43,4,0,17,7.418345719575882,0.17251966789711354
371,371,371,371,MLG66,7,5,MLG66,229,21,0,92,39.49928271770477,0.17248595073233525
547,547,547,547,1-9600,1,21,1-9600,7,1,0,1,1.2010791599750519,0.17158273713929312
478,478,478,478,1-8916,11,15,1-8916,61,6,0,22,10.423741519451141,0.1708810085155925
56,56,56,56,1-8924,3,11,1-8924,40,4,0,14,6.815108239650726,0.17037770599126817
18,18,18,18,1-5635,15,12,1-5635,417,42,0,142,70.55324071645737,0.1691924237804733
85,85,85,85,1-8986,13,3,1-8986,57,6,0,18,9.619424879550934,0.16876183999212166
260,260,260,260,1-0305,1,21,1-0305,12,0,0,10,2.010791599750519,0.16756596664587656
297,297,297,297,1-3702,12,6,1-3702,6,1,0,0,1.0,0.16666666666666666
155,155,155,155,1-7462,5,14,1-7462,336,29,0,134,55.94460743665695,0.16650180784719332
497,497,497,497,1-3216,7,5,1-3216,38,4,0,11,6.211870759725571,0.1634702831506729
388,388,388,388,1-8019,21,17,1-8019,320,32,0,101,52.30899515748024,0.16346560986712574
540,540,540,540,1-8711,4,7,1-8711,48,3,0,24,7.825899839401245,0.16303957998752594
174,174,174,174,1-6568,13,3,1-6568,394,22,0,210,64.2266235947609,0.1630117350120835
348,348,348,348,MLG62,12,6,MLG62,370,57,0,15,60.01618739962578,0.1622059118908805
