Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
497,497,497,497,497,1-8039,19,18,1-8039,12,0,0,22,15.217598915100098,1.268133242925008
444,444,444,444,444,1-7467,15,15,1-7467,20,3,0,17,14.759053707122803,0.7379526853561401
574,574,574,574,574,1-4618,23,20,1-4618,1,0,0,1,0.691709041595459,0.691709041595459
194,194,194,194,194,1-8628,20,16,1-8628,68,47,0,0,47.0,0.6911764705882353
474,474,474,474,474,1-19108,4,2,1-19108,16,0,0,15,10.375635623931885,0.6484772264957428
92,92,92,92,92,1-6511,23,20,1-6511,144,8,0,113,86.16312170028687,0.5983550118075477
133,133,133,133,133,MLG47,15,15,MLG47,106,44,0,26,61.984435081481934,0.5847588215234145
129,129,129,129,129,MLG56,2,5,MLG56,109,4,0,86,63.48697757720947,0.5824493355707291
410,410,410,410,410,7W2-12806,23,20,7W2-12806,23,0,0,19,13.14247179031372,0.5714118169701617
337,337,337,337,337,1-3079,4,2,1-3079,34,0,0,28,19.36785316467285,0.5696427401374368
224,224,224,224,224,1-8087,16,23,1-8087,58,29,0,2,30.383418083190918,0.5238520359170848
382,382,382,382,382,1-3472,22,21,1-3472,28,8,0,9,14.22538137435913,0.5080493347985404
343,343,343,343,343,1-11132,16,23,1-11132,34,17,0,0,17.0,0.5
162,162,162,162,162,1-10960,12,12,1-10960,82,17,0,34,40.518107414245605,0.49412326114933663
247,247,247,247,247,1-8177,16,23,1-8177,53,19,0,10,25.91709041595459,0.48900170596140735
108,108,108,108,108,1-1005,14,14,1-1005,122,7,0,76,59.56988716125488,0.4882777636168433
114,114,114,114,114,1-6166,12,12,1-6166,117,13,0,62,55.88596057891846,0.4776577827257988
300,300,300,300,300,1-3077,1,4,1-3077,41,0,0,28,19.36785316467285,0.4723866625529964
83,83,83,83,83,1-7306,13,13,1-7306,159,56,0,27,74.67614412307739,0.4696612837929396
409,409,409,409,409,1-9245,9,6,1-9245,23,8,0,4,10.766836166381836,0.46812331158181897
232,232,232,232,232,1-18412,9,6,1-18412,56,4,0,31,25.44298028945923,0.45433893374034334
240,240,240,240,240,1-10808,2,5,1-10808,54,1,0,34,24.518107414245605,0.4540390261897334
490,490,490,490,490,1-2318,20,16,1-2318,13,1,0,7,5.841963291168213,0.4493817916283241
539,539,539,539,539,P1-17272,15,15,P1-17272,6,2,0,1,2.691709041595459,0.44861817359924316
353,353,353,353,353,1-7456,10,10,1-7456,32,1,0,19,14.14247179031372,0.44195224344730377
55,55,55,55,55,MLG13,8,9,MLG13,225,30,0,100,99.1709041595459,0.4407595740424262
319,319,319,319,319,1-8765,19,18,1-8765,38,0,0,24,16.601016998291016,0.43686886837607936
189,189,189,189,189,1-0582,11,11,1-0582,70,7,0,34,30.518107414245605,0.43597296306065153
376,376,376,376,376,1-3356,2,5,1-3356,28,8,0,6,12.150254249572754,0.4339376517704555
525,525,525,525,525,1-19067,9,6,1-19067,8,0,0,5,3.458545207977295,0.43231815099716187
532,532,532,532,532,1-18369,16,23,1-18369,7,3,0,0,3.0,0.42857142857142855
552,552,552,552,552,1-5303,9,6,1-5303,4,1,0,1,1.691709041595459,0.42292726039886475
