Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
256,256,256,256,1-3037,18,13,1-3037,467,65,3,68,3122.653359889984,6.686623896980694
353,353,353,353,1-8681,11,10,1-8681,260,34,1,76,1098.4361081123352,4.22475426197052
364,364,364,364,MLG02,18,13,MLG02,755,70,3,109,3162.4149445295334,4.188629065602031
158,158,158,158,MLG12,11,10,MLG12,569,38,1,100,1122.7843527793884,1.9732589679778356
359,359,359,359,1-6166,4,6,1-6166,117,43,0,69,101.50120341777802,0.8675316531434019
319,319,319,319,1-20040,18,13,1-20040,22,9,0,6,14.087061166763306,0.6403209621256049
501,501,501,501,MLG56,17,23,MLG56,109,55,0,15,67.71765291690826,0.6212628707973236
484,484,484,484,MLG35,3,11,MLG35,44,10,0,20,26.956870555877686,0.6126561489972201
316,316,316,316,1-4776,5,14,1-4776,33,8,0,14,19.86980938911438,0.602115436033769
358,358,358,358,MLG18,20,3,MLG18,72,28,0,17,42.41333997249603,0.5890741662846671
83,83,83,83,1-1152,3,11,1-1152,112,25,0,48,65.69648933410645,0.5865757976259504
108,108,108,108,1-0917,3,11,1-0917,134,57,0,23,76.50040113925934,0.5708985159646219
499,499,499,499,1-3135,13,8,1-3135,101,20,0,42,55.60942816734314,0.5505883976964667
211,211,211,211,1-7187,7,4,1-7187,96,12,0,48,52.696489334106445,0.5489217638969421
453,453,453,453,MLG45,7,4,MLG45,179,37,0,71,97.19689047336578,0.5429993881193619
155,155,155,155,1-7462,5,14,1-7462,336,27,0,177,177.06830441951752,0.5269890012485641
163,163,163,163,1-1633,9,16,1-1633,399,20,0,221,207.37341964244843,0.5197328813093945
137,137,137,137,1-19257,7,4,1-19257,246,28,0,115,125.50200569629669,0.5101707548629947
28,28,28,28,1-7081,20,3,1-7081,99,30,0,23,49.50040113925934,0.5000040519117105
433,433,433,433,MLG55,2,24,MLG55,110,55,0,0,55.0,0.5
290,290,290,290,1-0447,4,18,1-0447,65,1,0,37,32.37021052837372,0.4980032388980572
345,345,345,345,1-2364,15,12,1-2364,88,20,0,28,43.73961877822876,0.49704112247987225
147,147,147,147,1-7172,7,4,1-7172,284,40,0,117,139.19769275188446,0.4901327209573397
17,17,17,17,1-9217,19,20,1-9217,30,13,0,2,14.695687055587769,0.4898562351862589
130,130,130,130,MLG32,3,11,MLG32,79,12,0,31,38.28314936161041,0.48459682736215715
379,379,379,379,1-5228,4,6,1-5228,180,11,0,89,86.4580739736557,0.4803226331869761
191,191,191,191,1-9285,5,14,1-9285,30,11,0,4,14.391374111175537,0.4797124703725179
294,294,294,294,1-3051,4,6,1-3051,116,4,0,60,54.87061166763306,0.47302251437614706
430,430,430,430,1-8718,5,14,1-8718,333,60,0,113,155.80631864070892,0.4678868427648917
467,467,467,467,MLG82,19,20,MLG82,71,17,0,19,33.1090270280838,0.46632432433920845
449,449,449,449,1-10960,4,6,1-10960,82,6,0,38,38.2180540561676,0.46607382995326346
149,149,149,149,1-9621,11,10,1-9621,4,1,0,1,1.8478435277938843,0.46196088194847107
67,67,67,67,1-19989,3,11,1-19989,4,1,0,1,1.8478435277938843,0.46196088194847107
342,342,342,342,MLG53,1,15,MLG53,216,82,0,20,98.95687055587769,0.4581336599809152
293,293,293,293,MLG20,19,20,MLG20,55,19,0,7,24.93490469455719,0.45336190353740347
233,233,233,233,1-8864,3,11,1-8864,39,10,0,9,17.63059175014496,0.452066455131922
239,239,239,239,1-1136,4,6,1-1136,113,9,0,49,50.54433286190033,0.447294981078764
221,221,221,221,1-20138,9,16,1-20138,25,1,0,12,11.174122333526611,0.44696489334106443
122,122,122,122,1-20046,17,23,1-20046,18,8,0,0,8.0,0.4444444444444444
384,384,384,384,1-0584,8,21,1-0584,41,13,0,6,18.087061166763306,0.4411478333356904
494,494,494,494,MLG37,1,15,MLG37,50,16,0,7,21.93490469455719,0.4386980938911438
468,468,468,468,1-11523,14,2,1-11523,24,2,0,10,10.478435277938843,0.43660146991411847
518,518,518,518,1-3356,17,23,1-3356,28,2,0,12,12.174122333526611,0.4347900833402361
480,480,480,480,1-1514,7,4,1-1514,64,10,0,21,27.80471408367157,0.4344486575573683
552,552,552,552,1-9396,20,3,1-9396,16,1,0,7,6.93490469455719,0.43343154340982437
237,237,237,237,1-7484,1,15,1-7484,24,7,0,4,10.391374111175537,0.4329739212989807
183,183,183,183,1-18927,17,23,1-18927,30,7,0,7,12.93490469455719,0.431163489818573
159,159,159,159,MLG36,20,3,MLG36,136,23,0,42,58.60942816734314,0.43095167770105247
398,398,398,398,MLG65,20,3,MLG65,155,30,0,43,66.45727169513702,0.4287565915815292
255,255,255,255,1-17969,1,15,1-17969,22,6,0,4,9.391374111175537,0.4268806414170699
460,460,460,460,1-8044,13,8,1-8044,56,1,0,27,23.891775250434875,0.4266388437577656
41,41,41,41,MLG24,3,11,MLG24,49,9,0,14,20.86980938911438,0.4259144773288649
455,455,455,455,1-10981,5,14,1-10981,34,6,0,10,14.478435277938843,0.42583633170408364
423,423,423,423,1-5696,8,9,1-5696,80,33,0,1,33.847843527793884,0.4230980440974236
339,339,339,339,1-7523,14,2,1-7523,79,24,0,11,33.32627880573273,0.421851630452313
542,542,542,542,1-5287,5,14,1-5287,18,5,0,3,7.543530583381653,0.4190850324100918
270,270,270,270,1-5655,15,12,1-5655,31,7,0,7,12.93490469455719,0.4172549901470061
226,226,226,226,1-1047,4,6,1-1047,39,1,0,18,16.261183500289917,0.41695342308435684
167,167,167,167,1-9287,20,3,1-9287,21,7,0,2,8.695687055587769,0.4140803359803699
11,11,11,11,1-8750,11,10,1-8750,45,11,0,9,18.63059175014496,0.4140131500032213
410,410,410,410,1-8368,9,16,1-8368,80,5,0,33,32.97883641719818,0.4122354552149773
248,248,248,248,1-19068,4,6,1-19068,77,1,0,36,31.522367000579834,0.4093813896179199
168,168,168,168,1-7636,7,4,1-7636,83,4,0,35,33.67452347278595,0.40571715027452954
508,508,508,508,1-8057,19,20,1-8057,50,5,0,18,20.261183500289917,0.40522367000579834
78,78,78,78,1-6677,9,16,1-6677,94,16,0,26,38.04393172264099,0.4047226779004361
532,532,532,532,1-9182,13,8,1-9182,28,2,0,11,11.326278805732727,0.40450995734759737
61,61,61,61,1-7306,8,9,1-7306,159,48,0,19,64.1090270280838,0.4032014278495837
456,456,456,456,1-2006,16,18,1-2006,40,0,0,19,16.1090270280838,0.40272567570209505
46,46,46,46,1-3056,5,14,1-3056,250,32,0,81,100.67532575130463,0.4027013030052185
258,258,258,258,1-4654,9,16,1-4654,138,12,0,51,55.2400199174881,0.40028999940208765
254,254,254,254,1-9230,12,5,1-9230,5,2,0,0,2.0,0.4
123,123,123,123,1-3472,13,8,1-3472,28,1,0,12,11.174122333526611,0.3990757976259504
281,281,281,281,1-8126,18,13,1-8126,34,11,0,3,13.543530583381653,0.3983391348053427
329,329,329,329,1-19755,7,4,1-19755,517,64,0,167,205.58986914157867,0.3976593213570187
435,435,435,435,1-10882,3,11,1-10882,14,3,0,3,5.543530583381653,0.39596647024154663
458,458,458,458,1-9063,8,9,1-9063,35,13,0,1,13.847843527793884,0.3956526722226824
540,540,540,540,1-8711,4,6,1-8711,48,2,0,20,18.956870555877686,0.3949348032474518
541,541,541,541,1-7301,11,10,1-7301,26,6,0,5,10.239217638969421,0.39381606303728545
340,340,340,340,1-0487,19,20,1-0487,18,2,0,6,7.087061166763306,0.3937256203757392
394,394,394,394,1-8808,11,20,1-8808,52,11,0,11,20.326278805732727,0.3908899770333217
479,479,479,479,1-7809,9,16,1-7809,40,2,0,16,15.565496444702148,0.38913741111755373
512,512,512,512,1-9121,18,13,1-9121,22,6,0,3,8.543530583381653,0.3883422992446206
142,142,142,142,MLG17,14,2,MLG17,76,21,0,10,29.478435277938843,0.38787414839393214
452,452,452,452,1-18370,1,15,1-18370,23,8,0,1,8.847843527793884,0.3846888490345167
473,473,473,473,1-3174,9,16,1-3174,117,4,0,48,44.696489334106445,0.38202127635988414
551,551,551,551,1-18869,18,13,1-18869,22,5,0,4,8.391374111175537,0.3814260959625244
438,438,438,438,1-9100,16,18,1-9100,142,4,0,59,54.02276813983917,0.380442029153797
331,331,331,331,1-9412,11,10,1-9412,15,4,0,2,5.6956870555877686,0.37971247037251793
128,128,128,128,MLG33,19,20,MLG33,161,28,0,39,61.06589758396149,0.3792912893413757
214,214,214,214,1-19859,18,13,1-19859,12,2,0,3,4.543530583381653,0.37862754861513775
324,324,324,324,1-3369,19,20,1-3369,8,3,0,0,3.0,0.375
355,355,355,355,1-8666,14,2,1-8666,89,24,0,11,33.32627880573273,0.37445257085092953
252,252,252,252,1-1887,11,10,1-1887,119,13,0,37,44.37021052837372,0.3728589120031405
361,361,361,361,1-0691,16,18,1-0691,450,21,0,173,167.67693030834198,0.3726154006852044
357,357,357,357,1-7488,9,16,1-7488,65,3,0,25,24.196088194847107,0.3722475106899555
251,251,251,251,MLG27,1,15,MLG27,67,19,0,7,24.93490469455719,0.37216275663518195
415,415,415,415,1-7872,11,10,1-7872,124,23,0,27,45.891775250434875,0.37009496169705547
100,100,100,100,1-7707,17,23,1-7707,10,2,0,2,3.6956870555877686,0.36956870555877686
283,283,283,283,1-1636,3,11,1-1636,22,3,0,6,8.087061166763306,0.3675936893983321
85,85,85,85,1-8986,13,8,1-8986,57,3,0,21,20.80471408367157,0.36499498392406265
378,378,378,378,1-5819,10,19,1-5819,23,5,0,4,8.391374111175537,0.36484235265980597
170,170,170,170,MLG40,3,11,MLG40,30,5,0,7,10.93490469455719,0.36449682315190635
344,344,344,344,1-9294,14,2,1-9294,74,20,0,8,26.782748222351074,0.3619290300317713
409,409,409,409,1-7297,20,3,1-7297,13,3,0,2,4.6956870555877686,0.3612066965836745
413,413,413,413,1-1763,10,19,1-1763,35,10,0,3,12.543530583381653,0.35838658809661866
70,70,70,70,1-9644,1,15,1-9644,63,20,0,3,22.543530583381653,0.35783381878383574
399,399,399,399,1-8087,3,11,1-8087,58,13,0,9,20.63059175014496,0.35569985776111995
315,315,315,315,MLG31,1,15,MLG31,42,9,0,7,14.93490469455719,0.35559296891802833
510,510,510,510,1-1119,1,15,1-1119,83,21,0,10,29.478435277938843,0.3551618708185403
527,527,527,527,1-5568,1,15,1-5568,47,9,0,9,16.63059175014496,0.3538423776626587
153,153,153,153,MLG43,1,15,MLG43,39,12,0,2,13.695687055587769,0.3511714629637889
240,240,240,240,1-6168,17,23,1-6168,31,10,0,1,10.847843527793884,0.3499304363804479
431,431,431,431,1-9115,5,20,1-9115,22,6,0,2,7.6956870555877686,0.3498039570721713
565,565,565,565,1-19069,10,19,1-19069,11,3,0,1,3.8478435277938843,0.3498039570721713
436,436,436,436,1-8702,5,14,1-8702,59,7,0,16,20.56549644470215,0.3485677363508839
404,404,404,404,1-9291,4,6,1-9291,78,0,0,32,27.130992889404297,0.34783324217184997
463,463,463,463,1-8187,5,14,1-8187,29,5,0,6,10.087061166763306,0.34782969540563125
18,18,18,18,1-5635,15,12,1-5635,417,43,0,120,144.7412233352661,0.34710125500063815
306,306,306,306,1-18987,5,14,1-18987,34,5,0,8,11.782748222351074,0.34655141830444336
136,136,136,136,1-7425,9,16,1-7425,352,27,0,112,121.95847511291504,0.34647294066169043
10,10,10,10,1-7390,7,4,1-7390,43,3,0,14,14.86980938911438,0.3458095206770786
446,446,446,446,1-1166,7,4,1-1166,118,5,0,42,40.60942816734314,0.34414769633341646
334,334,334,334,1-3693,16,18,1-3693,143,11,0,45,49.15295875072479,0.3437269842708027
71,71,71,71,MLG26,1,15,MLG26,155,38,0,18,53.26118350028992,0.34362053871154785
131,131,131,131,MLG13,8,9,MLG13,225,61,0,19,77.1090270280838,0.3427067867914836
104,104,104,104,1-9040,11,10,1-9040,55,12,0,8,18.782748222351074,0.3415045131336559
498,498,498,498,MLG38,10,19,MLG38,26,8,0,1,8.847843527793884,0.3403016741459186
425,425,425,425,1-10919,9,16,1-10919,20,0,0,8,6.782748222351074,0.3391374111175537
89,89,89,89,1-9586,14,2,1-9586,18,1,0,6,6.087061166763306,0.33817006482018364
326,326,326,326,1-9095,11,10,1-9095,16,2,0,4,5.391374111175537,0.33696088194847107
118,118,118,118,1-7429,7,4,1-7429,33,6,0,6,11.087061166763306,0.33597155050797894
318,318,318,318,1-3496,13,8,1-3496,192,17,0,56,64.47923755645752,0.33582936227321625
6,6,6,6,MLG58,3,11,MLG58,66,17,0,6,22.087061166763306,0.33465244192065613
557,557,557,557,P1-17272,1,15,P1-17272,6,2,0,0,2.0,0.3333333333333333
544,544,544,544,1-20124,15,12,1-20124,3,1,0,0,1.0,0.3333333333333333
528,528,528,528,MLG77,14,2,MLG77,9,3,0,0,3.0,0.3333333333333333
424,424,424,424,1-8061,21,21,1-8061,55,3,0,18,18.261183500289917,0.3320215181870894
53,53,53,53,1-9340,4,6,1-9340,163,3,0,60,53.87061166763306,0.33049455010817824
174,174,174,174,1-6568,13,8,1-6568,394,59,0,83,129.3710128068924,0.32835282438297564
93,93,93,93,1-0677,16,18,1-0677,187,18,0,51,61.2400199174881,0.32748673752667434
225,225,225,225,1-17970,5,14,1-17970,36,5,0,8,11.782748222351074,0.3272985617319743
287,287,287,287,1-9267,12,5,1-9267,14,2,0,3,4.543530583381653,0.3245378988129752
503,503,503,503,1-0295,9,16,1-0295,24,1,0,8,7.782748222351074,0.32428117593129474
335,335,335,335,1-9276,21,21,1-9276,77,2,0,27,24.891775250434875,0.32326980844720615
400,400,400,400,MLG71,14,2,MLG71,144,26,0,24,46.34824466705322,0.3218628101878696
50,50,50,50,MLG14,20,3,MLG14,462,60,0,104,148.17572689056396,0.3207266815813073
232,232,232,232,1-3186,9,16,1-3186,796,47,0,245,254.72166430950165,0.3200020908410825
365,365,365,365,1-18435,5,14,1-18435,37,5,0,8,11.782748222351074,0.31845265465813716
506,506,506,506,1-3302,12,5,1-3302,52,14,0,3,16.543530583381653,0.3181448189111856
337,337,337,337,1-1035,16,18,1-1035,249,17,0,73,78.89257752895355,0.3168376607588496
145,145,145,145,1-18635,9,16,1-18635,44,2,0,14,13.86980938911438,0.31522294066169043
129,129,129,129,1-7579,20,3,1-7579,40,10,0,3,12.543530583381653,0.3135882645845413
94,94,94,94,1-8928,7,4,1-8928,30,6,0,4,9.391374111175537,0.3130458037058512
321,321,321,321,MLG30,3,11,MLG30,66,13,0,9,20.63059175014496,0.3125847234870448
497,497,497,497,1-3216,7,4,1-3216,38,5,0,8,11.782748222351074,0.3100723216408177
421,421,421,421,1-12345,9,16,1-12345,97,7,0,27,29.891775250434875,0.3081626314477822
273,273,273,273,1-9157,15,12,1-9157,89,7,0,24,27.348244667053223,0.30728364794441826
478,478,478,478,1-8916,11,10,1-8916,61,6,0,15,18.717652916908264,0.30684676912964365
152,152,152,152,1-1530,13,8,1-1530,632,31,0,191,192.9381138086319,0.30528182564656947
538,538,538,538,1-18794,10,19,1-18794,29,8,0,1,8.847843527793884,0.30509805268254775
48,48,48,48,1-6101,15,12,1-6101,41,4,0,10,12.478435277938843,0.30435207994972785
119,119,119,119,1-7476,18,13,1-7476,22,5,0,2,6.6956870555877686,0.30434941161762585
200,200,200,200,7W2-12806,1,15,7W2-12806,23,7,0,0,7.0,0.30434782608695654
343,343,343,343,1-8754,4,6,1-8754,108,4,0,34,32.826679944992065,0.303950740231408
461,461,461,461,1-9351,7,4,1-9351,60,8,0,12,18.17412233352661,0.3029020388921102
106,106,106,106,1-8973,20,3,1-8973,44,4,0,11,13.326278805732727,0.30286997285756195
371,371,371,371,MLG66,7,4,MLG66,229,20,0,58,69.17492461204529,0.30207390660281785
377,377,377,377,1-7901,14,2,1-7901,298,64,0,30,89.43530583381653,0.3001184759524045
444,444,444,444,1-2083,15,12,1-2083,48,11,0,4,14.391374111175537,0.29982029398282367
416,416,416,416,1-3246,10,19,1-3246,116,27,0,9,34.63059175014496,0.29853958405297376
376,376,376,376,1-18412,19,20,1-18412,56,15,0,2,16.69568705558777,0.2981372688497816
351,351,351,351,1-9399,12,14,1-9399,38,2,0,11,11.326278805732727,0.29805996857191386
98,98,98,98,1-9543,14,2,1-9543,39,9,0,3,11.543530583381653,0.29598796367645264
388,388,388,388,1-8019,21,21,1-8019,320,14,0,95,94.545135140419,0.2954535473138094
243,243,243,243,1-7712,3,11,1-7712,12,1,0,3,3.543530583381653,0.2952942152818044
203,203,203,203,1-19884,14,2,1-19884,60,5,0,15,17.717652916908264,0.2952942152818044
448,448,448,448,1-6249,7,4,1-6249,64,7,0,14,18.86980938911438,0.2948407717049122
320,320,320,320,1-0541,6,1,1-0541,132,10,0,34,38.826679944992065,0.2941415147347884
382,382,382,382,1-18469,4,6,1-18469,54,4,0,14,15.86980938911438,0.2938853590576737
91,91,91,91,1-9458,10,19,1-9458,20,5,0,1,5.847843527793884,0.2923921763896942
148,148,148,148,1-2028,10,19,1-2028,20,5,0,1,5.847843527793884,0.2923921763896942
141,141,141,141,MLG42,20,3,MLG42,72,10,0,13,21.021965861320496,0.29197174807389575
520,520,520,520,1-8287,21,21,1-8287,53,1,0,17,15.413339972496033,0.29081773533011385
328,328,328,328,1-7883,9,16,1-7883,33,1,0,10,9.478435277938843,0.2872253114526922
133,133,133,133,1-7460,4,6,1-7460,194,9,0,55,55.631394028663635,0.28675976303434864
346,346,346,346,1-10823,16,10,1-10823,10,2,0,1,2.8478435277938843,0.2847843527793884
199,199,199,199,1-0529,13,8,1-0529,124,3,0,38,35.2180540561676,0.28401656496909355
347,347,347,347,1-7720,16,18,1-7720,102,6,0,27,28.891775250434875,0.28325269853367524
556,556,556,556,1-5304,12,5,1-5304,3,0,0,1,0.8478435277938843,0.2826145092646281
271,271,271,271,1-19121,3,11,1-19121,75,15,0,7,20.93490469455719,0.27913206259409584
