Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
256,256,256,256,1-3037,18,12,1-3037,467,69,3,72,3127.8522362709045,6.697756394584378
364,364,364,364,MLG02,18,12,MLG02,755,74,3,110,3163.9131387472153,4.190613428804259
353,353,353,353,1-8681,11,9,1-8681,260,33,1,40,1065.6956868171692,4.09882956468142
158,158,158,158,MLG12,11,9,MLG12,569,38,1,65,1091.1304910779,1.9176282795745165
37,37,37,37,1-8039,14,4,1-8039,12,0,0,23,18.800019919872284,1.5666683266560237
487,487,487,487,1-7467,8,8,1-7467,20,22,0,4,25.26956868171692,1.263478434085846
513,513,513,513,1-7453,12,7,1-7453,24,22,0,7,27.721745193004608,1.155072716375192
426,426,426,426,1-7332,7,6,1-7332,53,7,0,63,58.49570673704147,1.1036925799441788
559,559,559,559,1-9466,20,5,1-9466,8,4,0,5,8.086960852146149,1.0108701065182686
488,488,488,488,1-18369,3,10,1-18369,7,5,0,1,5.81739217042923,0.8310560243470329
186,186,186,186,1-8162,20,5,1-8162,22,4,0,17,17.895666897296906,0.8134394044225867
505,505,505,505,1-7936,7,6,1-7936,59,14,0,39,45.87829464673996,0.7775982143515248
384,384,384,384,1-0584,8,8,1-0584,41,15,0,20,31.347843408584595,0.7645815465508438
305,305,305,305,1-7472,5,13,1-7472,12,1,0,10,9.173921704292297,0.7644934753576914
414,414,414,414,1-5140,3,10,1-5140,10,5,0,3,7.452176511287689,0.7452176511287689
483,483,483,483,MLG47,14,4,MLG47,106,0,0,96,78.46964836120605,0.7402797015208118
428,428,428,428,1-7733,11,9,1-7733,76,5,0,62,55.678314566612244,0.7326094021922663
534,534,534,534,MLG48,7,6,MLG48,116,6,0,96,84.46964836120605,0.7281866238035005
453,453,453,453,MLG45,7,6,MLG45,179,37,0,112,128.54792308807373,0.7181448217210823
316,316,316,316,1-4776,5,13,1-4776,33,8,0,19,23.530451238155365,0.713043976913799
440,440,440,440,1-9197,20,5,1-9197,16,7,0,5,11.086960852146149,0.6929350532591343
9,9,9,9,1-8765,11,9,1-8765,38,7,0,23,25.800019919872284,0.678947892628218
195,195,195,195,1-3079,3,10,1-3079,34,0,0,28,22.886980772018433,0.6731464932946598
423,423,423,423,1-5696,8,8,1-5696,80,26,0,34,53.79133379459381,0.6723916724324226
473,473,473,473,1-3174,9,19,1-3174,117,4,0,91,78.3826875090599,0.6699375000774351
517,517,517,517,1-9436,8,8,1-9436,24,3,0,16,16.078274726867676,0.6699281136194865
397,397,397,397,1-6492,11,9,1-6492,48,2,0,36,31.42611813545227,0.6547107944885889
413,413,413,413,1-1763,10,2,1-1763,35,17,0,7,22.721745193004608,0.6491927198001317
470,470,470,470,1-10043,7,6,1-10043,61,19,0,25,39.43480426073074,0.646472200995586
542,542,542,542,1-5287,5,13,1-5287,18,5,0,8,11.539137363433838,0.6410631868574355
162,162,162,162,1-8242,19,20,1-8242,11,7,0,0,7.0,0.6363636363636364
481,481,481,481,1-19851,18,12,1-19851,25,11,0,6,15.904353022575378,0.6361741209030152
434,434,434,434,1-6835,13,3,1-6835,36,22,0,1,22.81739217042923,0.6338164491785897
319,319,319,319,1-20040,18,12,1-20040,22,9,0,6,13.904353022575378,0.632016046480699
553,553,553,553,1-17965,18,12,1-17965,10,3,0,4,6.269568681716919,0.6269568681716919
484,484,484,484,MLG35,3,10,MLG35,44,11,0,20,27.347843408584595,0.6215418956496499
19,19,19,19,1-9515,18,12,1-9515,66,4,0,45,40.78264766931534,0.6179189040805354
501,501,501,501,MLG56,17,23,MLG56,109,55,0,15,67.26088255643845,0.6170723170315454
230,230,230,230,1-8766,12,7,1-8766,26,2,0,17,15.895666897296906,0.6113718037421887
268,268,268,268,1-7899,13,3,1-7899,40,13,0,14,24.443490386009216,0.6110872596502304
556,556,556,556,1-5304,12,7,1-5304,3,1,0,1,1.8173921704292297,0.6057973901430765
89,89,89,89,1-9586,14,4,1-9586,18,0,0,13,10.626098215579987,0.5903387897544436
108,108,108,108,1-0917,3,10,1-0917,134,60,0,23,78.80001991987228,0.5880598501483006
191,191,191,191,1-9285,5,13,1-9285,30,11,0,8,17.539137363433838,0.5846379121144613
327,327,327,327,1-4609,15,11,1-4609,7,0,0,5,4.086960852146149,0.5838515503065926
235,235,235,235,1-3077,18,12,1-3077,41,1,0,28,23.886980772018433,0.5826092871224008
290,290,290,290,1-0447,4,17,1-0447,65,0,0,46,37.60003983974457,0.5784621513806857
494,494,494,494,MLG37,1,14,MLG37,50,23,0,7,28.721745193004608,0.5744349038600922
83,83,83,83,1-1152,3,10,1-1152,112,25,0,48,64.23482418060303,0.5735252158982413
