Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
256,256,1-3037,18,8,1-3037,467,71,3,101,3148.2489008903503,6.7414323359536406
353,353,1-8681,11,6,1-8681,260,31,1,99,1106.7192196846008,4.256612383402311
364,364,MLG02,18,8,MLG02,755,67,3,59,3112.1255955696106,4.12202065638359
158,158,MLG12,11,6,MLG12,569,29,1,67,1080.2443203926086,1.898496169407045
372,372,1-6511,8,5,1-6511,144,44,0,83,107.48177003860474,0.746401180823644
541,541,1-7301,11,6,1-7301,26,9,0,12,18.17808723449707,0.6991572013268104
359,359,1-6166,4,13,1-6166,117,63,0,12,72.17808723449707,0.616906728499975
394,394,1-8808,11,6,1-8808,52,23,0,11,31.413246631622314,0.6041008967619675
147,147,1-7172,7,15,1-7172,284,40,0,170,170.0229024887085,0.5986721918616497
316,316,1-4776,5,9,1-4776,33,11,0,11,19.413246631622314,0.588280200958252
239,239,1-1136,4,13,1-1136,113,39,0,35,65.76942110061646,0.5820302752266943
355,355,1-8666,14,2,1-8666,89,25,0,34,51.0045804977417,0.5730851741319292
83,83,1-1152,3,3,1-1152,112,31,0,41,62.35846471786499,0.5567720064095089
384,384,1-0584,8,5,1-0584,41,4,0,24,22.35617446899414,0.5452725480242473
286,286,1-7725,9,17,1-7725,90,45,0,4,48.05936241149902,0.5339929156833225
28,28,1-7081,20,16,1-7081,99,47,0,7,52.35388422012329,0.5288271133345787
503,503,1-0295,9,8,1-0295,24,5,0,10,12.648406028747559,0.5270169178644816
270,270,1-5655,15,7,1-5655,31,4,0,16,16.237449645996094,0.5237886982579385
318,318,1-3496,13,10,1-3496,192,50,0,65,99.71463918685913,0.5193470790982246
449,449,1-10960,4,13,1-10960,82,24,0,24,42.35617446899414,0.5165387130365139
47,47,MLG15,12,14,MLG15,559,134,0,199,286.2032799720764,0.5119915563006734
130,130,MLG32,3,3,MLG32,79,17,0,30,39.945218086242676,0.5056356719777554
294,294,1-3051,4,13,1-3051,116,21,0,49,58.47718954086304,0.5041137029384745
398,398,MLG65,20,16,MLG65,155,57,0,27,77.65069627761841,0.500972234049151
174,174,1-6568,13,10,1-6568,394,68,0,166,194.96354007720947,0.49483131999291746
399,399,1-8087,3,3,1-8087,58,11,0,23,28.591333866119385,0.49295403217447215
321,321,MLG30,3,3,MLG30,66,18,0,19,32.53197145462036,0.4929086584033388
329,329,1-19755,7,15,1-19755,517,72,0,239,254.79690408706665,0.49283733865970336
87,87,1-0708,16,12,1-0708,408,31,0,217,196.97041082382202,0.48277061476426963
142,142,MLG17,14,2,MLG17,76,16,0,27,36.65069627761841,0.4822460036528738
379,379,1-5228,4,13,1-5228,180,47,0,52,86.7717113494873,0.48206506305270724
248,248,1-19068,4,13,1-19068,77,17,0,26,36.88585567474365,0.4790370866849825
150,150,P1-0004,3,8,P1-0004,60,25,0,4,28.059362411499023,0.4676560401916504
416,416,1-3246,10,11,1-3246,116,36,0,23,53.591333866119385,0.46199425746654643
137,137,1-19257,7,15,1-19257,246,27,0,113,113.42698812484741,0.46108531758068055
458,458,1-9063,8,3,1-9063,35,10,0,8,16.118724822998047,0.4605349949428013
46,46,1-3056,5,9,1-3056,250,67,0,61,113.65527677536011,0.45462110710144044
540,540,1-8711,4,13,1-8711,48,11,0,14,21.707768440246582,0.45224517583847046
152,152,1-1530,13,10,1-1530,632,115,0,222,284.7946138381958,0.45062438898448703
477,477,1-20081,12,14,1-20081,20,9,0,0,9.0,0.45
430,430,1-8718,5,9,1-8718,333,97,0,69,149.77400159835815,0.44977177657164613
233,233,1-8864,3,3,1-8864,39,9,0,11,17.413246631622314,0.44649350337493116
213,213,1-8859,17,22,1-8859,36,0,0,21,16.061652660369873,0.4461570183436076
344,344,1-9294,14,2,1-9294,74,20,0,17,33.00229024887085,0.4459768952550115
143,143,1-7302,7,15,1-7302,240,15,0,120,106.7808723449707,0.44492030143737793
409,409,1-7297,20,16,1-7297,13,5,0,1,5.764840602874756,0.443449277144212
72,72,1-9643,1,18,1-9643,4,1,0,1,1.7648406028747559,0.44121015071868896
478,478,1-8916,11,6,1-8916,61,10,0,22,26.82649326324463,0.43977857808597753
470,470,1-10043,7,15,1-10043,61,19,0,10,26.64840602874756,0.4368591152253698
51,51,1-8981,8,5,1-8981,15,5,0,2,6.529681205749512,0.43531208038330077
