Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
256,256,256,256,256,256,1-3037,18,8,1-3037,467,69,3,69,3101.78980332613,6.641948186993854
364,364,364,364,364,364,MLG02,18,8,MLG02,755,74,3,301,3217.0395768284798,4.260979571958251
353,353,353,353,353,353,1-8681,11,18,1-8681,260,38,1,137,1103.1043921113014,4.242709200428083
158,158,158,158,158,158,MLG12,11,18,MLG12,569,11,1,111,1063.748814046383,1.8695058243345921
307,307,307,307,307,307,1-5199,11,18,1-5199,3,2,0,2,2.950429081916809,0.9834763606389364
37,37,37,37,37,37,1-8039,14,6,1-8039,12,1,0,22,11.4547199010849,0.954559991757075
195,195,195,195,195,195,1-3079,3,10,1-3079,34,0,0,62,29.46330153942108,0.8665676923359141
524,524,524,524,524,524,1-3734,10,15,1-3734,4,2,0,3,3.4256436228752136,0.8564109057188034
525,525,525,525,525,525,1-3117,2,17,1-3117,7,4,0,3,5.425643622875214,0.7750919461250305
458,458,458,458,458,458,1-9063,8,19,1-9063,35,17,0,17,25.078647196292877,0.7165327770369393
528,528,528,528,528,528,MLG77,14,6,MLG77,9,6,0,0,6.0,0.6666666666666666
162,162,162,162,162,162,1-8242,19,21,1-8242,11,7,0,0,7.0,0.6363636363636364
514,514,514,514,514,514,1-6764,3,10,1-6764,38,8,0,34,24.157294392585754,0.6357182734890988
562,562,562,562,562,562,1-3142,8,19,1-3142,4,2,0,1,2.4752145409584045,0.6188036352396011
501,501,501,501,501,501,MLG56,17,11,MLG56,109,35,0,65,65.8889451622963,0.6044857354339109
414,414,414,414,414,414,1-5140,3,10,1-5140,10,5,0,2,5.950429081916809,0.5950429081916809
481,481,481,481,481,481,1-19851,18,8,1-19851,25,11,0,8,14.801716327667236,0.5920686531066894
553,553,553,553,553,553,1-17965,18,8,1-17965,10,3,0,6,5.851287245750427,0.5851287245750427
488,488,488,488,488,488,1-18369,3,10,1-18369,7,4,0,0,4.0,0.5714285714285714
108,108,108,108,108,108,1-0917,3,10,1-0917,134,56,0,40,75.00858163833618,0.5597655346144491
435,435,435,435,435,435,1-10882,3,10,1-10882,14,4,0,8,7.801716327667236,0.5572654519762311
492,492,492,492,492,492,1-3257,19,21,1-3257,37,19,0,3,20.425643622875214,0.5520444222398706
