Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
224,224,224,1-8087,16,6,1-8087,58,23,0,13,33.99312323331833,0.5860883316089367
155,155,155,1-2364,19,3,1-2364,88,9,0,49,50.435618340969086,0.5731320266019214
162,162,162,1-10960,12,10,1-10960,82,18,0,33,45.90562051534653,0.5598246404310552
391,391,391,1-7301,19,3,1-7301,26,3,0,13,13.993123233318329,0.5381970474353204
187,187,187,MLG82,16,6,MLG82,71,18,0,23,37.44937187433243,0.5274559418920061
92,92,92,1-6511,23,23,1-6511,144,9,0,79,75.80436426401138,0.5264191962778568
70,70,70,1-5228,12,10,1-5228,180,39,0,65,93.96561616659164,0.5220312009255091
205,205,205,1-0447,11,11,1-0447,65,1,0,38,33.13374483585358,0.5097499205515935
83,83,83,1-7306,13,9,1-7306,159,56,0,29,80.52312105894089,0.5064347236411376
219,219,219,1-8702,4,16,1-8702,59,6,0,28,29.677496194839478,0.503008410082025
119,119,119,1-1136,12,10,1-1136,113,13,0,49,54.435618340969086,0.48173113576078835
189,189,189,1-0582,11,11,1-0582,70,4,0,35,33.59687024354935,0.4799552891935621
114,114,114,1-6166,12,2,1-6166,117,46,0,11,55.30187350511551,0.4726655855138078
42,42,42,1-8681,19,3,1-8681,260,26,0,114,122.40123450756073,0.4707739788752336
24,24,24,MLG62,8,19,MLG62,370,39,0,159,173.45435339212418,0.4687955497084437
445,445,445,1-2028,15,7,1-2028,20,4,0,6,9.07374918460846,0.453687459230423
381,381,381,1-6554,3,7,1-6554,28,10,0,3,12.53687459230423,0.4477455211537225
72,72,72,1-0918,5,21,1-0918,179,1,0,93,79.64311236143112,0.4449335886113471
30,30,30,1-8718,4,16,1-8718,333,54,0,110,147.0187350511551,0.4414977028563216
212,212,212,1-8916,7,18,1-8916,61,19,0,9,26.61062377691269,0.436239734047749
184,184,184,MLG18,3,15,MLG18,72,20,0,13,30.99312323331833,0.430460044907199
353,353,353,1-7456,10,12,1-7456,32,5,0,10,13.4562486410141,0.4205077700316906
16,16,16,1-0691,10,12,1-0691,450,14,0,206,188.19872200489044,0.41821938223308985
52,52,52,1-7302,1,14,1-7302,240,18,0,95,98.33436208963394,0.4097265087068081
235,235,235,1-9040,19,3,1-9040,55,7,0,18,22.22124755382538,0.40402268279682507
340,340,340,1-10981,15,7,1-10981,34,6,0,9,13.61062377691269,0.4003124640268438
281,281,281,1-7622,10,12,1-7622,45,7,0,13,17.99312323331833,0.39984718296262955
130,130,130,1-8754,12,10,1-8754,108,11,0,38,43.13374483585358,0.3993865262579035
240,240,240,1-10808,2,13,1-10808,54,2,0,23,21.449371874332428,0.39721059026541533
472,472,472,1-3733,15,7,1-3733,16,2,0,5,6.22812432050705,0.3892577700316906
400,400,400,1-11523,8,19,1-11523,24,0,0,11,9.301873505115509,0.3875780627131462
180,180,180,1-9294,15,7,1-9294,74,14,0,17,28.37562268972397,0.3834543606719455
452,452,452,1-0487,5,21,1-0487,18,0,0,8,6.764998912811279,0.37583327293395996
166,166,166,1-5696,10,11,1-5696,80,29,0,1,29.84562486410141,0.3730703108012676
76,76,76,1-7518,12,10,1-7518,169,32,0,36,62.44249510765076,0.369482219571898
516,516,516,1-17965,1,15,1-17965,10,2,0,2,3.69124972820282,0.369124972820282
249,249,249,1-11438,5,21,1-11438,53,0,0,23,19.449371874332428,0.36696928064778167
58,58,58,MLG53,16,6,MLG53,216,38,0,48,78.58999347686768,0.3638425623929059
509,509,509,1-0337,4,24,1-0337,11,4,0,0,4.0,0.36363636363636365
111,111,111,1-1887,19,3,1-1887,119,11,0,38,43.13374483585358,0.36246844399876954
377,377,377,1-10305,19,3,1-10305,28,0,0,12,10.147498369216919,0.3624106560434614
106,106,106,1-7872,7,18,1-7872,124,30,0,16,43.52999782562256,0.35104836956147223
254,254,254,1-8808,23,23,1-8808,52,2,0,19,18.06687241792679,0.3474398541908998
236,236,236,1-8053,2,13,1-8053,55,3,0,19,19.06687241792679,0.3466704075986689
117,117,117,1-3246,2,13,1-3246,116,19,0,25,40.14062160253525,0.34603984140116595
348,348,348,1-0997,7,18,1-0997,33,8,0,4,11.38249945640564,0.34492422595168604
342,342,342,1-18987,19,3,1-18987,34,4,0,9,11.61062377691269,0.3414889346150791
27,27,27,1-7425,5,21,1-7425,352,7,0,133,119.46810692548752,0.33939803103831684
208,208,208,1-6214,10,12,1-6214,65,0,0,26,21.986246466636658,0.338249945640564
413,413,413,1-5819,19,3,1-5819,23,1,0,8,7.764998912811279,0.3376086483830991
471,471,471,1-9396,1,14,1-9396,16,2,0,4,5.38249945640564,0.3364062160253525
466,466,466,MLG04,1,14,MLG04,16,2,0,4,5.38249945640564,0.3364062160253525
95,95,95,1-9100,10,12,1-9100,142,14,0,39,46.97936969995499,0.33084063168982386
153,153,153,1-8666,14,8,1-8666,89,4,0,30,29.368745923042297,0.32998590924766624
120,120,120,1-1152,4,16,1-1152,112,18,0,22,36.60374701023102,0.3268191697342055
