Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
256,256,256,256,256,256,1-3037,18,10,1-3037,467,70,3,63,3072.5237702913582,6.57928002203717
364,364,364,364,364,364,MLG02,18,10,MLG02,755,69,3,290,3080.617355309427,4.080287887827056
353,353,353,353,353,353,1-8681,11,13,1-8681,260,27,1,48,1028.9228726029396,3.95739566385746
158,158,158,158,158,158,MLG12,11,13,MLG12,569,30,1,46,1031.8427529111505,1.8134319031830413
467,467,467,467,467,467,MLG82,19,19,MLG82,71,28,0,5,28.200299229472876,0.3971873130911673
358,358,358,358,358,358,MLG18,20,10,MLG18,72,27,0,25,28.001496147364378,0.38890966871339416
359,359,359,359,359,359,1-6166,4,4,1-6166,117,43,0,52,45.083111986517906,0.38532574347451204
142,142,142,142,142,142,MLG17,14,8,MLG17,76,28,0,19,28.761137071996927,0.3784360141052227
28,28,28,28,28,28,1-7081,20,7,1-7081,99,37,0,9,37.360538613051176,0.37737917790960784
225,225,225,225,225,225,1-17970,5,9,1-17970,36,12,0,8,12.320478767156601,0.3422355213099056
293,293,293,293,293,293,MLG20,19,19,MLG20,55,16,0,6,16.24035907536745,0.2952792559157718
413,413,413,413,413,413,1-1763,10,17,1-1763,35,10,0,1,10.040059845894575,0.286858852739845
115,115,115,115,115,115,1-3254,2,15,1-3254,68,18,0,13,18.520777996629477,0.2723643823033747
270,270,270,270,270,270,1-5655,15,11,1-5655,31,8,0,10,8.400598458945751,0.27098704706276616
455,455,455,455,455,455,1-10981,5,9,1-10981,34,9,0,5,9.200299229472876,0.2705970361609669
484,484,484,484,484,484,MLG35,3,12,MLG35,44,11,0,20,11.801196917891502,0.2682090208611705
306,306,306,306,306,306,1-18987,5,19,1-18987,34,9,0,2,9.08011969178915,0.26706234387615146
416,416,416,416,416,416,1-3246,10,17,1-3246,116,30,0,11,30.440658304840326,0.26241946814517525
150,150,150,150,150,150,P1-0004,3,12,P1-0004,60,15,0,5,15.200299229472876,0.2533383204912146
458,458,458,458,458,458,1-9063,8,6,1-9063,35,8,0,21,8.841256763786077,0.25260733610817365
128,128,128,128,128,128,MLG33,19,19,MLG33,161,40,0,14,40.56083784252405,0.2519306698293419
430,430,430,430,430,430,1-8718,5,9,1-8718,333,80,0,71,82.84424905851483,0.24878152870424874
399,399,399,399,399,399,1-8087,3,12,1-8087,58,14,0,10,14.400598458945751,0.2482861803266509
316,316,316,316,316,316,1-4776,5,9,1-4776,33,8,0,4,8.1602393835783,0.24727998132055456
336,336,336,336,336,336,1-8678,17,1,1-8678,74,18,0,0,18.0,0.24324324324324326
451,451,451,451,451,451,1-7146,14,8,1-7146,18,4,0,9,4.360538613051176,0.24225214516950977
83,83,83,83,83,83,1-1152,3,12,1-1152,112,25,0,48,26.922872602939606,0.24038279109767505
345,345,345,345,345,345,1-2364,15,11,1-2364,88,20,0,28,21.121675685048103,0.24001904187554662
409,409,409,409,409,409,1-7297,20,7,1-7297,13,3,0,2,3.0801196917891502,0.2369322839837808
41,41,41,41,41,41,MLG24,3,12,MLG24,49,11,0,14,11.560837842524052,0.23593546617396025
535,535,535,535,535,535,1-9253,5,9,1-9253,30,7,0,1,7.040059845894575,0.23466866152981916
6,6,6,6,6,6,MLG58,3,17,MLG58,66,15,0,10,15.400598458945751,0.23334240089311745
551,551,551,551,551,551,1-18869,18,10,1-18869,22,5,0,2,5.08011969178915,0.23091453144496138
498,498,498,498,498,498,MLG38,10,17,MLG38,26,6,0,0,6.0,0.23076923076923078
73,73,73,73,73,73,1-9318,19,19,1-9318,13,3,0,0,3.0,0.23076923076923078
340,340,340,340,340,340,1-0487,19,19,1-0487,18,4,0,0,4.0,0.2222222222222222
389,389,389,389,389,389,1-0598,17,1,1-0598,122,27,0,0,27.0,0.22131147540983606
245,245,245,245,245,245,1-10305,2,15,1-10305,28,6,0,4,6.1602393835783005,0.22000854941351072
435,435,435,435,435,435,1-10882,3,12,1-10882,14,3,0,2,3.0801196917891502,0.22000854941351072
257,257,257,257,257,257,MLG06,10,17,MLG06,634,136,0,71,138.84424905851483,0.2189972382626417
374,374,374,374,374,374,MLG74,18,10,MLG74,177,37,0,41,38.64245368167758,0.21831894735411062
499,499,499,499,499,499,1-3135,13,16,1-3135,101,21,0,23,21.921376455575228,0.2170433312433191
453,453,453,453,453,453,MLG45,7,6,MLG45,179,36,0,71,38.84424905851483,0.21700697798052979
321,321,321,321,321,321,MLG30,3,12,MLG30,66,14,0,8,14.320478767156601,0.21697695101752426
171,171,171,171,171,171,1-3300,8,14,1-3300,29,6,0,5,6.200299229472876,0.21380342170596123
539,539,539,539,539,539,1-6559,19,19,1-6559,24,5,0,3,5.120179537683725,0.21334081407015523
388,388,388,388,388,388,1-8019,21,18,1-8019,320,63,0,115,67.60688227787614,0.21127150711836293
132,132,132,132,132,132,1-0454,12,5,1-0454,43,9,0,2,9.08011969178915,0.21116557422765467
233,233,233,233,233,233,1-8864,3,19,1-8864,39,8,0,4,8.1602393835783,0.20923690727123848
566,566,566,566,566,566,1-19192,2,15,1-19192,5,1,0,1,1.0400598458945751,0.208011969178915
460,460,460,460,460,460,1-8044,13,16,1-8044,56,11,0,14,11.560837842524052,0.2064435329022152
47,47,47,47,47,47,MLG15,12,5,MLG15,559,114,0,26,115.04155599325895,0.2057988479306958
271,271,271,271,271,271,1-19121,3,12,1-19121,75,15,0,8,15.320478767156601,0.20427305022875467
148,148,148,148,148,148,1-2028,10,17,1-2028,20,4,0,2,4.08011969178915,0.2040059845894575
326,326,326,326,326,326,1-9095,11,13,1-9095,16,3,0,6,3.2403590753674507,0.20252244221046567
408,408,408,408,408,408,1-8023,19,19,1-8023,20,4,0,1,4.040059845894575,0.20200299229472876
506,506,506,506,506,506,1-3302,12,9,1-3302,52,10,0,11,10.440658304840326,0.2007818904776986
398,398,398,398,398,398,MLG65,20,7,MLG65,155,30,0,27,31.081615839153528,0.2005265538009905
186,186,186,186,186,186,1-8162,20,7,1-8162,22,4,0,10,4.400598458945751,0.20002720267935234
100,100,100,100,100,100,1-7707,17,1,1-7707,10,2,0,0,2.0,0.2
304,304,304,304,304,304,1-10294,17,1,1-10294,30,6,0,0,6.0,0.2
