Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
184,184,184,184,184,184,184,MLG18,3,14,MLG18,72,16,0,28,24.28348398208618,0.3372706108623081
212,212,212,212,212,212,212,1-8916,7,18,1-8916,61,16,0,13,19.845903277397156,0.3253426766786419
164,164,164,164,164,164,164,1-9454,13,13,1-9454,80,19,0,17,24.029258131980896,0.3003657266497612
348,348,348,348,348,348,348,1-0997,7,18,1-0997,33,9,0,3,9.887516140937805,0.29962170124053955
376,376,376,376,376,376,376,1-3356,2,2,1-3356,28,4,0,14,8.14174199104309,0.2907764996801104
223,223,223,223,223,223,223,1-5686,16,8,1-5686,59,6,0,37,16.946032404899597,0.2872208882186372
499,499,499,499,499,499,499,1-20780,12,12,1-20780,12,0,0,11,3.2542258501052856,0.2711854875087738
243,243,243,243,243,243,243,1-9542,9,19,1-9542,54,10,0,13,13.845903277397156,0.2564056162480955
554,554,554,554,554,554,554,1-10217,8,16,1-10217,4,1,0,0,1.0,0.25
555,555,555,555,555,555,555,1-3734,3,14,1-3734,4,1,0,0,1.0,0.25
270,270,270,270,270,270,270,1-6494,23,27,1-6494,48,1,0,36,11.650193691253662,0.24271236856778464
428,428,428,428,428,428,428,1-5221,9,19,1-5221,21,3,0,7,5.070870995521545,0.24147004740578787
255,255,255,255,255,255,255,1-3302,2,2,1-3302,52,5,0,25,12.395967841148376,0.23838399694516108
444,444,444,444,444,444,444,1-7467,15,9,1-7467,20,0,0,16,4.733419418334961,0.23667097091674805
509,509,509,509,509,509,509,1-0337,4,15,1-0337,11,2,0,2,2.59167742729187,0.23560703884471546
260,260,260,260,260,260,260,MLG24,16,8,MLG24,49,10,0,5,11.479193568229675,0.23426925649448316
517,517,517,517,517,517,517,MLG77,17,25,MLG77,9,0,0,7,2.0708709955215454,0.23009677728017172
445,445,445,445,445,445,445,1-2028,15,9,1-2028,20,4,0,2,4.59167742729187,0.22958387136459352
325,325,325,325,325,325,325,1-6543,22,28,1-6543,36,8,0,0,8.0,0.2222222222222222
224,224,224,224,224,224,224,1-8087,16,8,1-8087,58,9,0,13,12.845903277397156,0.22148109098960614
35,35,35,35,35,35,35,1-7901,9,19,1-7901,298,47,0,63,65.63783895969391,0.22026120456273124
131,131,131,131,131,131,131,1-6501,18,7,1-6501,107,12,0,39,23.537709832191467,0.21997859656253707
539,539,539,539,539,539,539,P1-17272,15,9,P1-17272,6,1,0,1,1.295838713645935,0.21597311894098917
185,185,185,185,185,185,185,MLG42,16,8,MLG42,72,12,0,12,15.55006456375122,0.21597311894098917
180,180,180,180,180,180,180,1-9294,15,9,1-9294,74,14,0,6,15.77503228187561,0.21317611191723798
532,532,532,532,532,532,532,1-18369,16,8,1-18369,7,0,0,5,1.4791935682296753,0.2113133668899536
322,322,322,322,322,322,322,1-18435,4,15,1-18435,37,6,0,6,7.77503228187561,0.21013600761825973
155,155,155,155,155,155,155,1-2364,19,6,1-2364,88,6,0,42,18.425225973129272,0.209377567876469
306,306,306,306,306,306,306,1-8990,16,8,1-8990,40,6,0,8,8.36670970916748,0.209167742729187
507,507,507,507,507,507,507,1-6608,13,13,1-6608,11,2,0,1,2.295838713645935,0.20871261033144864
344,344,344,344,344,344,344,1-7781,13,13,1-7781,33,6,0,3,6.887516140937805,0.20871261033144864
83,83,83,83,83,83,83,1-7306,13,13,1-7306,159,32,0,4,33.18335485458374,0.20870034499738202
45,45,45,45,45,45,45,1-2292,21,4,1-2292,252,1,0,172,51.88425874710083,0.20588991566309853
516,516,516,516,516,516,516,1-17965,1,1,1-17965,10,2,0,0,2.0,0.2
511,511,511,511,511,511,511,1-7707,8,16,1-7707,10,2,0,0,2.0,0.2
222,222,222,222,222,222,222,1-5159,4,15,1-5159,59,7,0,16,11.733419418334961,0.19887151556499935
187,187,187,187,187,187,187,MLG82,16,8,MLG82,71,8,0,20,13.916774272918701,0.19601090525237608
412,412,412,412,412,412,412,1-7770,6,17,1-7770,23,3,0,5,4.479193568229675,0.1947475464447685
340,340,340,340,340,340,340,1-10981,15,9,1-10981,34,6,0,2,6.59167742729187,0.1938728655085844
14,14,14,14,14,14,14,1-3037,3,14,1-3037,467,47,0,144,89.60077476501465,0.19186461405784722
301,301,301,301,301,301,301,1-3469,3,14,1-3469,40,5,0,9,7.6625484228134155,0.1915637105703354
42,42,42,42,42,42,42,1-8681,19,6,1-8681,260,26,0,79,49.37125837802887,0.18988945530011103
514,514,514,514,514,514,514,1-10823,15,9,1-10823,10,1,0,3,1.8875161409378052,0.18875161409378052
238,238,238,238,238,238,238,MLG20,7,18,MLG20,55,8,0,8,10.36670970916748,0.18848563107577238
120,120,120,120,120,120,120,1-1152,4,15,1-1152,112,18,0,10,20.95838713645935,0.18712845657552993
229,229,229,229,229,229,229,1-8986,20,5,1-8986,57,10,0,2,10.59167742729187,0.1858189022331907
304,304,304,304,304,304,304,1-2006,11,21,1-2006,40,0,0,25,7.3959678411483765,0.1848991960287094
452,452,452,452,452,452,452,1-0487,5,23,1-0487,18,0,0,11,3.2542258501052856,0.1807903250058492
319,319,319,319,319,319,319,1-8765,19,6,1-8765,38,0,0,23,6.804290413856506,0.17906027404885544
247,247,247,247,247,247,247,1-8177,16,8,1-8177,53,7,0,8,9.36670970916748,0.17673037187108454
3,3,3,3,3,3,3,MLG06,18,7,MLG06,634,57,0,182,110.84264588356018,0.1748306717406312
111,111,111,111,111,111,111,1-1887,19,6,1-1887,119,11,0,33,20.762677550315857,0.17447628193542736
302,302,302,302,302,302,302,1-7809,13,13,1-7809,40,6,0,3,6.887516140937805,0.17218790352344512
398,398,398,398,398,398,398,1-8914,7,18,1-8914,25,4,0,1,4.295838713645935,0.1718335485458374
190,190,190,190,190,190,190,1-1176,5,23,1-1176,69,0,0,40,11.833548545837402,0.1715007035628609
372,372,372,372,372,372,372,1-3300,23,27,1-3300,29,4,0,3,4.887516140937805,0.16853503934268294
162,162,162,162,162,162,162,1-10960,12,12,1-10960,82,6,0,26,13.691806554794312,0.1669732506682233
266,266,266,266,266,266,266,1-1025,23,27,1-1025,48,0,0,27,7.987645268440247,0.16640927642583847
106,106,106,106,106,106,106,1-7872,7,18,1-7872,124,7,0,46,20.608580827713013,0.16619823248155655
230,230,230,230,230,230,230,1-11205,10,20,1-11205,56,1,0,28,9.283483982086182,0.16577649968011038
232,232,232,232,232,232,232,1-18412,9,19,1-18412,56,3,0,21,9.212612986564636,0.16451094618865422
459,459,459,459,459,459,459,1-17979,23,27,1-17979,17,1,0,6,2.7750322818756104,0.1632371930515065
