Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
256,256,256,256,1-3037,18,12,1-3037,467,69,3,70,3126.217451930046,6.694255785717443
364,364,364,364,MLG02,18,12,MLG02,755,70,3,108,3158.278354406357,4.183150138286566
353,353,353,353,1-8681,11,9,1-8681,260,32,1,34,1059.7913337945938,4.076120514594591
158,158,158,158,MLG12,11,9,MLG12,569,38,1,41,1071.5130789875984,1.8831512811732838
316,316,316,316,1-4776,5,13,1-4776,33,8,0,19,23.530451238155365,0.713043976913799
453,453,453,453,MLG45,7,6,MLG45,179,37,0,110,126.91313874721527,0.7090119483084653
473,473,473,473,1-3174,9,19,1-3174,117,5,0,90,78.56529533863068,0.6714982507575271
484,484,484,484,MLG35,3,10,MLG35,44,11,0,21,28.165235579013824,0.6401189904321324
501,501,501,501,MLG56,17,23,MLG56,109,55,0,15,67.26088255643845,0.6170723170315454
108,108,108,108,1-0917,3,10,1-0917,134,60,0,23,78.80001991987228,0.5880598501483006
83,83,83,83,1-1152,3,10,1-1152,112,25,0,48,64.23482418060303,0.5735252158982413
268,268,268,268,1-7899,13,3,1-7899,40,11,0,14,22.443490386009216,0.5610872596502304
155,155,155,155,1-7462,5,13,1-7462,336,27,0,196,187.20886540412903,0.5571692422741935
430,430,430,430,1-8718,5,13,1-8718,333,59,0,153,184.06100207567215,0.5527357419689855
384,384,384,384,1-0584,8,21,1-0584,41,13,0,11,21.991313874721527,0.5363735091395494
352,352,352,352,1-2275,13,3,1-2275,130,23,0,55,67.95656937360764,0.5227428413354434
363,363,363,363,1-7993,6,15,1-7993,100,9,0,52,51.504392862319946,0.5150439286231995
433,433,433,433,MLG55,2,24,MLG55,110,55,0,0,55.0,0.5
394,394,394,394,1-8808,11,9,1-8808,52,8,0,22,25.982627749443054,0.49966591825852025
199,199,199,199,1-0529,13,3,1-0529,124,7,0,66,60.94788324832916,0.4915151874865255
358,358,358,358,MLG18,20,5,MLG18,72,27,0,10,35.1739217042923,0.48852669033739304
369,369,369,369,1-8564,6,15,1-8564,185,18,0,88,89.93051099777222,0.4861108702582282
436,436,436,436,1-8702,5,13,1-8702,59,7,0,26,28.252196431159973,0.4788507869688131
499,499,499,499,1-3135,13,3,1-3135,101,32,0,19,47.530451238155365,0.47059852711044914
376,376,376,376,1-18412,19,20,1-18412,56,26,0,0,26.0,0.4642857142857143
345,345,345,345,1-2364,15,11,1-2364,88,20,0,25,40.43480426073074,0.45948641205375845
61,61,61,61,1-7306,8,8,1-7306,159,36,0,45,72.78264766931534,0.45775250106487636
518,518,518,518,1-3356,17,23,1-3356,28,3,0,12,12.808706045150757,0.45745378732681274
67,67,67,67,1-19989,3,10,1-19989,4,1,0,1,1.8173921704292297,0.45434804260730743
130,130,130,130,MLG32,3,10,MLG32,79,12,0,29,35.70437294244766,0.4519540878790843
379,379,379,379,1-5228,4,17,1-5228,180,0,0,99,80.92182487249374,0.44956569373607635
179,179,179,179,1-8186,8,8,1-8186,23,7,0,4,10.269568681716919,0.44650298616160516
342,342,342,342,MLG53,1,14,MLG53,216,80,0,20,96.3478434085846,0.44605483059529905
233,233,233,233,1-8864,3,10,1-8864,39,10,0,9,17.356529533863068,0.44503921881700176
122,122,122,122,1-20046,17,23,1-20046,18,8,0,0,8.0,0.4444444444444444
398,398,398,398,MLG65,20,5,MLG65,155,30,0,47,68.4174320101738,0.4414027871624116
455,455,455,455,1-10981,5,13,1-10981,34,6,0,11,14.991313874721527,0.44092099631533904
41,41,41,41,MLG24,3,10,MLG24,49,10,0,14,21.443490386009216,0.4376222527756983
502,502,502,502,1-8055,5,13,1-8055,57,2,0,28,24.886980772018433,0.4366136977547093
28,28,28,28,1-7081,20,5,1-7081,99,30,0,16,43.078274726867676,0.43513408815017857
163,163,163,163,1-1633,9,19,1-1633,399,14,0,194,172.57408106327057,0.4325164938929087
357,357,357,357,1-7488,9,19,1-7488,65,1,0,33,27.97394162416458,0.4303683326794551
460,460,460,460,1-8044,13,3,1-8044,56,2,0,27,24.069588601589203,0.4298140821712358
439,439,439,439,1-8062,12,7,1-8062,17,4,0,4,7.269568681716919,0.42762168715981874
236,236,236,236,1-9245,1,14,1-9245,23,9,0,1,9.81739217042923,0.42684313784474914
496,496,496,496,1-18973,1,14,1-18973,39,15,0,2,16.63478434085846,0.42653293181688356
46,46,46,46,1-3056,5,13,1-3056,250,33,0,90,106.56529533863068,0.4262611813545227
257,257,257,257,MLG06,10,2,MLG06,634,148,0,148,268.974041223526,0.42424927637780124
183,183,183,183,1-18927,17,23,1-18927,30,7,0,7,12.721745193004608,0.4240581731001536
263,263,263,263,1-7486,4,17,1-7486,29,0,0,15,12.260882556438446,0.42278905367029124
