Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
474,474,1-19108,4,2,1-19108,16,0,0,15,14.827724229544401,0.9267327643465251
129,129,MLG56,2,5,MLG56,109,4,0,86,89.01228558272123,0.8166264732359746
337,337,1-3079,4,2,1-3079,34,0,0,28,27.678418561816216,0.8140711341710651
300,300,1-3077,1,4,1-3077,41,0,0,28,27.678418561816216,0.6750833795564931
240,240,1-10808,2,5,1-10808,54,1,0,34,34.609508253633976,0.6409168195117403
114,114,1-6166,12,12,1-6166,117,13,0,62,74.28792681545019,0.6349395454311982
232,232,1-18412,9,6,1-18412,56,4,0,31,34.643963407725096,0.6186422037093767
155,155,1-2364,19,19,1-2364,88,6,0,49,54.43723248317838,0.6186049145815725
353,353,1-7456,10,10,1-7456,32,1,0,19,19.781784024089575,0.6181807507527992
224,224,1-8087,16,16,1-8087,58,23,0,13,35.850694332271814,0.6181154195219278
525,525,1-19067,9,6,1-19067,8,0,0,5,4.942574743181467,0.6178218428976834
162,162,1-10960,12,12,1-10960,82,17,0,34,50.609508253633976,0.6171891250443168
391,391,1-7301,19,19,1-7301,26,3,0,13,15.850694332271814,0.6096420897027621
189,189,1-0582,11,11,1-0582,70,7,0,34,40.609508253633976,0.580135832194771
187,187,MLG82,16,16,MLG82,71,18,0,23,40.73584381863475,0.5737442791357007
55,55,MLG13,8,9,MLG13,225,30,0,100,128.85149486362934,0.5726733105050192
70,70,1-5228,12,12,1-5228,180,12,0,92,102.943375274539,0.5719076404141055
236,236,1-8053,2,5,1-8053,55,2,0,29,30.66693351045251,0.5575806092809547
119,119,1-1136,12,12,1-1136,113,12,0,50,61.42574743181467,0.5435906852372979
141,141,1-7081,9,6,1-7081,99,5,0,49,53.43723248317838,0.5397700250826099
42,42,1-8681,19,19,1-8681,260,26,0,114,138.69070414453745,0.5334257851712979
77,77,MLG50,7,7,MLG50,168,3,0,87,89.00080053135753,0.529766669829509
219,219,1-8702,4,2,1-8702,59,10,0,21,30.75881392136216,0.5213358291756298
83,83,1-7306,13,13,1-7306,159,56,0,27,82.68990361317992,0.5200622868753454
409,409,1-9245,9,6,1-9245,23,8,0,4,11.954059794545174,0.5197417301976163
8,8,MLG15,7,7,MLG15,559,29,0,261,287.0024015940726,0.5134211119750851
233,233,1-8135,9,6,1-8135,56,0,0,29,28.66693351045251,0.5119095269723662
86,86,MLG65,3,3,MLG65,155,22,0,56,77.35683712363243,0.49907636853956405
376,376,1-3356,2,5,1-3356,28,8,0,6,13.93108969181776,0.49753891756492
552,552,1-5303,9,6,1-5303,4,1,0,1,1.9885149486362934,0.49712873715907335
445,445,1-2028,15,15,1-2028,20,4,0,6,9.93108969181776,0.496554484590888
455,455,1-9225,4,2,1-9225,18,2,0,7,8.919604640454054,0.4955335911363363
513,513,1-18770,19,19,1-18770,10,1,0,4,4.954059794545174,0.49540597945451736
341,341,1-0363,1,4,1-0363,34,1,0,16,16.816239178180695,0.494595269946491
159,159,1-5687,6,8,1-5687,83,1,0,40,40.54059794545174,0.4884409391018282
205,205,1-0447,11,11,1-0447,65,1,0,31,31.643963407725096,0.4868302062726938
104,104,MLG64,2,5,MLG64,129,14,0,47,60.46020258590579,0.4686837409760139
460,460,1-7083,1,4,1-7083,17,2,0,6,7.9310896918177605,0.46653468775398593
310,310,MLG43,23,23,MLG43,39,3,0,15,17.8277242295444,0.45712113409088206
9,9,MLG63,2,5,MLG63,543,30,0,219,246.48477375134826,0.45393144337264874
