Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
574,574,574,1-4618,23,22,1-4618,1,1,0,0,1.0,1.0
8,8,8,MLG15,7,3,MLG15,559,32,0,346,376.4559817314148,0.6734454056018154
55,55,55,MLG13,8,9,MLG13,225,20,0,129,148.42434000968933,0.659663733376397
155,155,155,1-2364,19,18,1-2364,88,9,0,49,57.78133845329285,0.6566061187874187
162,162,162,1-10960,12,12,1-10960,82,17,0,34,50.848275661468506,0.6201009227008354
10,10,10,MLG08,8,9,MLG08,532,50,0,267,315.80851769447327,0.5936250332602881
100,100,100,1-0541,17,16,1-0541,132,14,0,64,77.71440124511719,0.5887454639781605
70,70,70,1-5228,12,12,1-5228,180,38,0,66,103.7054762840271,0.5761415349112616
42,42,42,1-8681,19,18,1-8681,260,26,0,114,139.491277217865,0.5365049123764039
83,83,83,1-7306,13,13,1-7306,159,55,0,28,82.87505054473877,0.5212267329857784
119,119,119,1-1136,12,12,1-1136,113,13,0,46,58.79472589492798,0.5203073088046724
105,105,105,1-0529,14,14,1-0529,124,13,0,51,63.77241349220276,0.5142936571951835
271,271,271,1-5568,17,16,1-5568,47,7,0,17,23.924137830734253,0.5090242091645586
23,23,23,1-8567,17,16,1-8567,388,64,0,132,195.4109525680542,0.5036364756908613
445,445,445,1-2028,15,3,1-2028,20,4,0,6,9.973225116729736,0.4986612558364868
219,219,219,1-8702,4,8,1-8702,59,5,0,24,28.892900466918945,0.48971017740540584
114,114,114,1-6166,12,19,1-6166,117,46,0,11,56.95091271400452,0.4867599377265343
168,168,168,1-7523,14,14,1-7523,79,4,0,34,37.848275661468506,0.479092096980614
104,104,104,MLG64,2,5,MLG64,129,15,0,47,61.790263414382935,0.47899429003397626
178,178,178,1-9071,17,16,1-9071,75,3,0,33,35.85273814201355,0.47803650856018065
64,64,64,1-0983,14,14,1-0983,195,8,0,85,92.62068915367126,0.47497789309575006
184,184,184,MLG18,3,7,MLG18,72,20,0,14,33.937525272369385,0.47135451767179704
324,324,324,1-19093,17,16,1-19093,36,8,0,9,16.959837675094604,0.4711066020859612
364,364,364,1-5515,17,2,1-5515,30,12,0,2,13.991075038909912,0.46636916796366373
53,53,53,1-6727,17,16,1-6727,235,26,0,83,108.62961411476135,0.4622536770840909
9,9,9,MLG63,2,5,MLG63,543,30,0,219,248.02271676063538,0.4567637509403966
189,189,189,1-0582,11,10,1-0582,70,26,0,6,31.973225116729736,0.4567603588104248
202,202,202,1-1367,14,14,1-1367,66,7,0,23,29.89736294746399,0.4529903476888483
279,279,279,1-20068,14,14,1-20068,45,3,0,17,19.924137830734253,0.4427586184607612
212,212,212,1-8916,7,3,1-8916,61,11,0,16,26.928600311279297,0.44145246411933275
235,235,235,1-9040,19,18,1-9040,55,7,0,17,23.924137830734253,0.43498432419516825
180,180,180,1-9294,15,15,1-9294,74,22,0,10,31.95537519454956,0.43182939452094
14,14,14,1-3037,3,7,1-3037,467,69,0,132,200.4109525680542,0.42914550871103685
109,109,109,1-3364,17,16,1-3364,121,17,0,35,51.84381318092346,0.4284612659580451
69,69,69,1-8564,17,16,1-8564,185,19,0,60,78.73225116729736,0.4255797360394452
243,243,243,1-9542,9,4,1-9542,54,12,0,11,22.950912714004517,0.42501690211119475
130,130,130,1-8754,12,12,1-8754,108,11,0,35,45.84381318092346,0.42447975167521723
92,92,92,1-6511,23,22,1-6511,144,8,0,52,59.767951011657715,0.41505521535873413
46,46,46,1-3056,4,8,1-3056,250,23,0,81,103.63853907585144,0.41455415630340575
3,3,3,MLG06,18,17,MLG06,634,79,0,184,262.1789035797119,0.4135313936588516
340,340,340,1-10981,15,15,1-10981,34,8,0,6,13.973225116729736,0.41097720931558046
30,30,30,1-8718,4,8,1-8718,333,50,0,86,135.61622667312622,0.407255935955334
66,66,66,1-3496,14,14,1-3496,192,10,0,68,77.69655132293701,0.40466953814029694
118,118,118,1-3051,12,12,1-3051,116,6,0,41,46.8170382976532,0.40359515773838966
111,111,111,1-1887,19,18,1-1887,119,11,0,37,47.834888219833374,0.4019738505868351
95,95,95,1-9100,10,10,1-9100,142,14,0,43,56.80811333656311,0.40005713617297967
61,61,61,1-8484,21,20,1-8484,202,17,0,64,80.71440124511719,0.39957624378770884
516,516,516,1-17965,1,6,1-17965,10,2,0,2,3.991075038909912,0.3991075038909912
398,398,398,1-8914,7,3,1-8914,25,4,0,6,9.973225116729736,0.39892900466918946
256,256,256,1-0984,15,15,1-0984,50,3,0,17,19.924137830734253,0.3984827566146851
541,541,541,1-19192,18,17,1-19192,5,0,0,2,1.991075038909912,0.39821500778198243
206,206,206,1-8629,18,17,1-8629,65,0,0,26,25.883975505828857,0.39821500778198243
543,543,543,1-18953,6,2,1-18953,5,0,0,2,1.991075038909912,0.39821500778198243
264,264,264,1-8284,17,16,1-8284,48,2,0,17,18.924137830734253,0.39425287147363025
348,348,348,1-0997,7,3,1-0997,33,9,0,4,12.982150077819824,0.3933984872066613
413,413,413,1-5819,19,18,1-5819,23,1,0,8,8.964300155639648,0.38975218067998474
37,37,37,1-7946,14,14,1-7946,289,16,0,97,112.56713938713074,0.38950567261982955
299,299,299,1-0754,7,3,1-0754,41,4,0,12,15.946450233459473,0.38893781057218224
138,138,138,1-7993,17,16,1-7993,100,12,0,27,38.87951302528381,0.38879513025283813
166,166,166,1-5696,10,11,1-5696,80,29,0,2,30.991075038909912,0.3873884379863739
451,451,451,1-7146,9,4,1-7146,18,0,0,7,6.968762636184692,0.3871534797880385
457,457,457,1-5287,23,22,1-5287,18,0,0,7,6.968762636184692,0.3871534797880385
4,4,4,1-1530,14,14,1-1530,632,32,0,212,243.05395412445068,0.38457904133615617
76,76,76,1-7518,12,12,1-7518,169,32,0,33,64.85273814201355,0.38374401267463637
342,342,342,1-18987,19,18,1-18987,34,4,0,9,12.959837675094604,0.38117169632631187
84,84,84,1-1712,17,16,1-1712,157,18,0,42,59.812575817108154,0.38097182049113476
236,236,236,1-8053,2,9,1-8053,55,2,0,19,20.915212869644165,0.3802765976298939
322,322,322,1-18435,4,8,1-18435,37,6,0,8,13.964300155639648,0.3774135177199905
59,59,59,1-0916,19,18,1-0916,215,4,0,77,80.65638899803162,0.37514599533968196
120,120,120,1-1152,4,8,1-1152,112,18,0,24,41.892900466918945,0.37404375416891916
301,301,301,1-3469,3,7,1-3469,40,6,0,9,14.959837675094604,0.3739959418773651
471,471,471,1-9396,1,6,1-9396,16,2,0,4,5.982150077819824,0.373884379863739
527,527,527,1-7711,11,11,1-7711,8,0,0,3,2.986612558364868,0.3733265697956085
67,67,67,1-4394,21,20,1-4394,190,4,0,67,70.70101380348206,0.37211059896569504
99,99,99,1-0917,9,4,1-0917,134,13,0,37,49.834888219833374,0.3719021508942789
288,288,288,MLG01,10,10,MLG01,43,6,0,10,15.95537519454956,0.3710552370825479
94,94,94,1-3693,11,11,1-3693,143,23,0,30,52.86612558364868,0.3696931858996411
297,297,297,1-6101,16,24,1-6101,41,0,0,15,14.93306279182434,0.3642210437030327
