Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
86,86,86,86,86,86,86,MLG65,3,10,MLG65,155,38,0,35,53.174108147621155,0.34305876224271714
83,83,83,83,83,83,83,1-7306,13,18,1-7306,159,40,0,13,45.63609731197357,0.2870194799495193
342,342,342,342,342,342,342,1-18987,19,11,1-18987,34,8,0,4,9.73418378829956,0.2862995231852812
212,212,212,212,212,212,212,1-8916,7,8,1-8916,61,9,0,16,15.936735153198242,0.26125795333111873
14,14,14,14,14,14,14,1-3037,3,10,1-3037,467,56,0,141,117.12997853755951,0.2508136585386713
445,445,445,445,445,445,445,1-2028,15,22,1-2028,20,5,0,0,5.0,0.25
391,391,391,391,391,391,391,1-7301,19,23,1-7301,26,3,0,8,6.468367576599121,0.24878336833073542
324,324,324,324,324,324,324,1-19093,17,6,1-19093,36,2,0,16,8.936735153198242,0.24824264314439562
364,364,364,364,364,364,364,1-5515,17,13,1-5515,30,6,0,3,7.30063784122467,0.24335459470748902
138,138,138,138,138,138,138,1-7993,17,6,1-7993,100,10,0,33,24.307016253471375,0.24307016253471375
97,97,97,97,97,97,97,1-4654,5,4,1-4654,138,0,0,77,33.38303792476654,0.24190607191859811
35,35,35,35,35,35,35,1-7901,9,15,1-7901,298,44,0,62,70.87984871864319,0.23785184133772883
243,243,243,243,243,243,243,1-9542,9,15,1-9542,54,6,0,15,12.503189206123352,0.23154054085413614
162,162,162,162,162,162,162,1-10960,12,19,1-10960,82,5,0,32,18.873470306396484,0.23016427202922543
235,235,235,235,235,235,235,1-9040,19,8,1-9040,55,7,0,13,12.636097311973572,0.22974722385406493
164,164,164,164,164,164,164,1-9454,13,18,1-9454,80,15,0,7,18.03482162952423,0.2254352703690529
238,238,238,238,238,238,238,MLG20,7,14,MLG20,55,8,0,10,12.335459470748901,0.22428108128634366
42,42,42,42,42,42,42,1-8681,19,8,1-8681,260,26,0,72,57.21530818939209,0.22005887765150803
120,120,120,120,120,120,120,1-1152,4,11,1-1152,112,18,0,14,24.069643259048462,0.214907529098647
23,23,23,23,23,23,23,1-8567,17,6,1-8567,388,30,0,121,82.4590595960617,0.21252334947438584
106,106,106,106,106,106,106,1-7872,7,14,1-7872,124,7,0,44,26.076021671295166,0.21029049734915456
442,442,442,442,442,442,442,1-9232,1,2,1-9232,20,2,0,5,4.167729735374451,0.20838648676872254
297,297,297,297,297,297,297,1-6101,16,23,1-6101,41,2,0,15,8.503189206123352,0.2073948586859354
205,205,205,205,205,205,205,1-0447,11,17,1-0447,65,13,0,1,13.43354594707489,0.206669937647306
184,184,184,184,184,184,184,MLG18,3,10,MLG18,72,4,0,25,14.838648676872253,0.20609234273433685
10,10,10,10,10,10,10,MLG08,8,12,MLG08,532,37,0,167,109.40217316150665,0.205643182634411
382,382,382,382,382,382,382,1-3472,22,26,1-3472,28,4,0,4,5.7341837882995605,0.20479227815355575
325,325,325,325,325,325,325,1-6543,22,19,1-6543,36,3,0,10,7.335459470748901,0.20376276307635838
41,41,41,41,41,41,41,MLG70,13,18,MLG70,269,50,0,11,54.76900541782379,0.20360225062388027
187,187,187,187,187,187,187,MLG82,16,23,MLG82,71,3,0,26,14.272194623947144,0.20101682568939638
