Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
256,256,256,256,1-3037,18,10,1-3037,467,69,3,62,3092.6399016976357,6.622355249887871
364,364,364,364,MLG02,18,10,MLG02,755,74,3,253,3170.466050475836,4.1992927820872
353,353,353,353,1-8681,11,13,1-8681,260,42,1,77,1071.3592327535152,4.120612433667366
158,158,158,158,MLG12,11,13,MLG12,569,18,1,124,1065.2798033952713,1.8721964910285964
528,528,528,528,MLG77,14,8,MLG77,9,8,0,1,8.38128873705864,0.9312543041176267
507,507,507,507,1-19067,10,16,1-19067,8,7,0,1,7.3812887370586395,0.9226610921323299
205,205,205,205,1-7776,14,8,1-7776,26,18,0,6,20.287732422351837,0.780297400859686
439,439,439,439,1-8062,12,4,1-8062,17,11,0,2,11.762577474117279,0.6919163220068988
162,162,162,162,1-8242,19,18,1-8242,11,7,0,0,7.0,0.6363636363636364
253,253,253,253,1-7781,3,7,1-7781,33,19,0,4,20.525154948234558,0.6219743923707441
549,549,549,549,1-10622,18,10,1-10622,4,2,0,1,2.3812887370586395,0.5953221842646599
492,492,492,492,1-3257,19,18,1-3257,37,19,0,6,21.287732422351837,0.5753441195230227
359,359,359,359,1-6166,4,3,1-6166,117,43,0,52,62.827014327049255,0.5369830284363184
301,301,301,301,1-6684,17,6,1-6684,145,25,0,137,77.23655697703362,0.5326659101864387
481,481,481,481,1-19851,18,10,1-19851,25,11,0,6,13.287732422351837,0.5315092968940734
477,477,477,477,1-20081,12,4,1-20081,20,10,0,1,10.38128873705864,0.519064436852932
501,501,501,501,MLG56,17,6,MLG56,109,22,0,90,56.31598633527756,0.5166604250942896
542,542,542,542,1-5287,5,9,1-5287,18,7,0,6,9.287732422351837,0.5159851345751021
459,459,459,459,1-8284,3,7,1-8284,48,20,0,12,24.575464844703674,0.5119888509313265
167,167,167,167,1-9287,20,12,1-9287,21,8,0,7,10.669021159410477,0.5080486266385942
524,524,524,524,1-3734,10,16,1-3734,4,2,0,0,2.0,0.5
306,306,306,306,1-18987,5,9,1-18987,34,14,0,7,16.669021159410477,0.4902653282179552
499,499,499,499,1-3135,13,15,1-3135,101,36,0,32,48.201239585876465,0.47723999589976696
290,290,290,290,1-0447,4,3,1-0447,65,23,0,21,31.00706347823143,0.4770317458189451
376,376,376,376,1-18412,19,18,1-18412,56,26,0,1,26.38128873705864,0.47109444173319
319,319,319,319,1-20040,18,10,1-20040,22,9,0,3,10.143866211175919,0.46108482778072357
307,307,307,307,1-5199,11,13,1-5199,3,1,0,1,1.3812887370586395,0.4604295790195465
458,458,458,458,1-9063,8,14,1-9063,35,13,0,8,16.050309896469116,0.45858028275626045
215,215,215,215,1-7430,8,14,1-7430,17,7,0,2,7.762577474117279,0.45662220435983997
414,414,414,414,1-5140,3,7,1-5140,10,3,0,4,4.525154948234558,0.4525154948234558
225,225,225,225,1-17970,5,9,1-17970,36,13,0,8,16.050309896469116,0.4458419415685866
423,423,423,423,1-5696,8,14,1-5696,80,34,0,3,35.14386621117592,0.439298327639699
213,213,213,213,1-8859,17,6,1-8859,36,10,0,15,15.719331055879593,0.43664808488554424
324,324,324,324,1-3369,19,18,1-3369,8,3,0,1,3.3812887370586395,0.42266109213232994
467,467,467,467,MLG82,19,18,MLG82,71,28,0,5,29.906443685293198,0.4212175166942704
291,291,291,291,1-17979,7,5,1-17979,17,6,0,3,7.143866211175919,0.42022742418681874
471,471,471,471,1-8618,3,7,1-8618,53,19,0,8,22.050309896469116,0.41604358295224747
233,233,233,233,1-8864,3,7,1-8864,39,12,0,11,16.194176107645035,0.41523528481141114
351,351,351,351,1-9399,12,4,1-9399,38,15,0,2,15.762577474117279,0.41480467037150737
553,553,553,553,1-17965,18,10,1-17965,10,3,0,3,4.143866211175919,0.41438662111759184
157,157,157,157,1-2318,15,11,1-2318,13,3,0,6,5.287732422351837,0.40674864787321824
394,394,394,394,1-8808,11,13,1-8808,52,11,0,26,20.913507163524628,0.4021828300677813
254,254,254,254,1-9230,12,4,1-9230,5,2,0,0,2.0,0.4
80,80,80,80,1-21411,1,23,1-21411,5,2,0,0,2.0,0.4
131,131,131,131,MLG13,8,14,MLG13,225,61,0,76,89.9779440164566,0.3999019734064738
96,96,96,96,1-10725,10,16,1-10725,27,10,0,2,10.762577474117279,0.3986139805228622
20,20,20,20,1-3141,1,23,1-3141,14,4,0,4,5.525154948234558,0.394653924873897
500,500,500,500,MLG50,12,4,MLG50,168,33,0,86,65.790831387043,0.3916120915895417
453,453,453,453,MLG45,7,5,MLG45,179,57,0,34,69.96381705999374,0.3908593131843226
537,537,537,537,1-9499,4,3,1-9499,36,6,0,21,14.00706347823143,0.3890850966175397
398,398,398,398,MLG65,20,12,MLG65,155,49,0,29,60.057373374700546,0.38746692499806806
391,391,391,391,1-8165,14,8,1-8165,420,70,0,237,160.36543068289757,0.38182245400689896
90,90,90,90,MLG83,17,6,MLG83,88,29,0,12,33.575464844703674,0.38153937323526904
574,574,574,574,1-4618,3,7,1-4618,1,0,0,1,0.3812887370586395,0.3812887370586395
