Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
1-9133,4,18,1-9133,2,1,1,0,1001.0,500.5
1-3380,4,18,1-3380,2,0,1,0,1000.0,500.0
1-0447,2,1,1-0447,65,1,20,9,20004.53506591916,307.76207793721784
1-3100,20,13,1-3100,4,0,1,0,1000.0,250.0
1-9600,7,15,1-9600,7,1,1,0,1001.0,143.0
1-19067,1,14,1-19067,8,3,1,3,1004.178355306387,125.52229441329837
1-4874,2,1,1-4874,224,4,26,78,26034.63723796606,116.22605909806278
7W2-0103,24,22,7W2-0103,33,6,3,10,3009.92785102129,91.20993487943302
1-5819,24,22,1-5819,23,6,2,6,2008.356710612774,87.31985698316409
1-7721,23,23,1-7721,12,2,1,0,1002.0,83.5
1-11534,6,16,1-11534,12,1,1,1,1001.392785102129,83.44939875851075
1-3309,11,8,1-3309,12,0,1,1,1000.392785102129,83.36606542517741
1-8834,4,18,1-8834,39,0,3,1,3000.392785102129,76.93314833595203
1-10882,7,15,1-10882,14,2,1,3,1003.178355306387,71.65559680759907
1-3733,24,22,1-3733,16,1,1,5,1002.9639255106449,62.68524534441531
1-4874,24,22,1-4874,224,18,14,58,14040.781535923481,62.682060428229825
1-9548,17,4,1-9548,16,1,1,3,1002.178355306387,62.636147206649184
1-8613,18,3,1-8613,37,1,2,7,2003.7494957149029,54.15539177607845
1-11533,6,16,1-11533,20,3,1,4,1004.5711404085159,50.2285570204258
1-7715,21,20,1-7715,20,1,1,5,1002.9639255106449,50.14819627553224
1-8916,24,22,1-8916,61,9,3,19,3016.4629169404507,49.45021175312214
1-10042,14,24,1-10042,21,2,1,2,1002.785570204258,47.75169381925038
1-6533,23,23,1-6533,21,0,1,0,1000.0,47.61904761904762
1-7476,18,3,1-7476,22,0,1,5,1001.9639255106449,45.5438147959384
1-1636,16,5,1-1636,22,0,1,1,1000.392785102129,45.472399322824046
1-20068,16,5,1-20068,45,4,2,5,2005.963925510645,44.576976122458774
1-9245,4,18,1-9245,23,0,1,11,1004.3206361234188,43.66611461406169
1-11522,8,11,1-11522,24,0,1,8,1003.1422808170319,41.79759503404299
1-8753,16,5,1-8753,258,26,10,36,10040.140263676643,38.91527233983195
MLG26,24,22,MLG26,155,9,6,23,6018.034057348967,38.82602617644495
1-3302,22,21,1-3302,52,8,2,3,2009.178355306387,38.638045294353596
1-6029,10,10,1-6029,26,0,1,0,1000.0,38.46153846153846
MLG58,3,19,MLG58,66,5,2,6,2007.356710612774,30.41449561534506
1-3491,21,20,1-3491,33,0,1,9,1003.5350659191608,30.410153512701843
1-7429,18,3,1-7429,33,0,1,1,1000.392785102129,30.314932881882697
1-8126,3,19,1-8126,34,8,1,3,1009.178355306387,29.68171633254079
1-9100,2,1,1-9100,142,9,4,8,4012.142280817032,28.254523104345296
1-19093,10,10,1-19093,36,6,1,8,1009.1422808170319,28.031730022695328
1-9399,23,23,1-9399,38,17,1,0,1017.0,26.763157894736842
