Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
32,32,32,32,32,32,32,1-3152,17,7,1-3152,323,13,0,235,229.85218811035156,0.7116166814561968
13,13,13,13,13,13,13,MLG11,4,20,MLG11,493,11,0,366,348.7357482910156,0.7073747429838045
45,45,45,45,45,45,45,1-2292,21,4,1-2292,252,2,0,176,164.408447265625,0.6524144732762897
114,114,114,114,114,114,114,1-6166,12,15,1-6166,117,14,0,61,70.28929138183594,0.6007631742037259
162,162,162,162,162,162,162,1-10960,12,15,1-10960,82,17,0,34,48.374359130859375,0.5899312089129192
12,12,12,12,12,12,12,1-3523,15,18,1-3523,497,10,0,304,290.523681640625,0.584554691429829
212,212,212,212,212,212,212,1-8916,7,11,1-8916,61,14,0,22,34.301055908203125,0.5623123919377562
83,83,83,83,83,83,83,1-7306,13,16,1-7306,159,56,0,28,81.83770751953125,0.5147025630159198
119,119,119,119,119,119,119,1-1136,12,15,1-1136,113,13,0,48,57.293212890625,0.5070195831028761
14,14,14,14,14,14,14,1-3037,3,19,1-3037,467,51,0,199,234.6322784423828,0.5024245791057448
92,92,92,92,92,92,92,1-6511,23,25,1-6511,144,0,0,78,71.97647094726562,0.49983660380045575
18,18,18,18,18,18,18,1-5635,18,6,1-5635,417,51,0,151,190.3390655517578,0.4564485984454624
105,105,105,105,105,105,105,1-0529,14,17,1-0529,124,13,0,47,56.37043762207031,0.4546003034037928
400,400,400,400,400,400,400,1-11523,8,10,1-11523,24,8,0,3,10.768325805664062,0.44868024190266925
364,364,364,364,364,364,364,1-5515,17,7,1-5515,30,5,0,9,13.304977416992188,0.44349924723307294
6,6,6,6,6,6,6,1-3026,3,19,1-3026,570,37,0,221,240.93333435058594,0.4226900602641859
120,120,120,120,120,120,120,1-1152,4,20,1-1152,112,19,0,30,46.683258056640625,0.41681480407714844
130,130,130,130,130,130,130,1-8754,12,15,1-8754,108,12,0,35,44.29713439941406,0.4101586518464265
70,70,70,70,70,70,70,1-5228,12,15,1-5228,180,12,0,66,72.90316772460938,0.4050175984700521
340,340,340,340,340,340,340,1-10981,15,18,1-10981,34,9,0,5,13.613876342773438,0.4004081277286305
2,2,2,2,2,2,2,MLG03,20,5,MLG03,713,69,0,230,281.2383117675781,0.3944436350176411
10,10,10,10,10,10,10,MLG08,8,21,MLG08,532,28,0,196,208.86395263671875,0.39260141473067434
324,324,324,324,324,324,324,1-19093,17,7,1-19093,36,2,0,13,13.996078491210938,0.3887799580891927
243,243,243,243,243,243,243,1-9542,9,12,1-9542,54,7,0,15,20.841629028320312,0.3859560931170428
76,76,76,76,76,76,76,1-7518,12,15,1-7518,169,32,0,36,65.21990966796875,0.38591662525425297
166,166,166,166,166,166,166,1-5696,10,18,1-5696,80,16,0,16,30.764404296875,0.3845550537109375
398,398,398,398,398,398,398,1-8914,7,11,1-8914,25,4,0,6,9.536651611328125,0.381466064453125
9,9,9,9,9,9,9,MLG63,2,2,MLG63,543,19,0,203,206.32337951660156,0.37996939137495683
153,153,153,153,153,153,153,1-8666,14,17,1-8666,89,4,0,32,33.52880859375,0.3767281864466292
279,279,279,279,279,279,279,1-20068,14,17,1-20068,45,4,0,14,16.918853759765625,0.37597452799479164
86,86,86,86,86,86,86,MLG65,3,19,MLG65,155,16,0,45,57.52488708496094,0.3711283037739415
358,358,358,358,358,358,358,1-5655,15,18,1-5655,31,5,0,7,11.459426879882812,0.369658931609123
543,543,543,543,543,543,543,1-18953,6,10,1-18953,5,0,0,2,1.845550537109375,0.369110107421875
541,541,541,541,541,541,541,1-19192,18,6,1-19192,5,0,0,2,1.845550537109375,0.369110107421875
94,94,94,94,94,94,94,1-3693,11,14,1-3693,143,23,0,32,52.52880859375,0.3673343258304196
69,69,69,69,69,69,69,1-8564,17,7,1-8564,185,7,0,65,66.98039245605469,0.36205617543813345
415,415,415,415,415,415,415,1-7621,19,23,1-7621,23,0,0,9,8.304977416992188,0.36108597465183423
96,96,96,96,96,96,96,1-7402,10,13,1-7402,141,12,0,42,50.756561279296875,0.3599756119099069
59,59,59,59,59,59,59,1-0916,19,23,1-0916,215,0,0,83,76.59034729003906,0.35623417344204217
468,468,468,468,468,468,468,1-9316,18,6,1-9316,16,2,0,4,5.69110107421875,0.3556938171386719
23,23,23,23,23,23,23,1-8567,17,7,1-8567,388,30,0,117,137.96470642089844,0.3555791402600475
143,143,143,143,143,143,143,1-12345,5,9,1-12345,97,15,0,21,34.37828063964844,0.35441526432627257
372,372,372,372,372,372,372,1-3300,23,25,1-3300,29,0,0,11,10.150527954101562,0.350018205313847
181,181,181,181,181,181,181,1-8678,21,4,1-8678,74,0,0,28,25.83770751953125,0.3491582097233953
196,196,196,196,196,196,196,1-7522,20,5,1-7522,67,0,0,25,23.069381713867188,0.3443191300577192
180,180,180,180,180,180,180,1-9294,15,18,1-9294,74,18,0,8,25.3822021484375,0.3430027317356419
164,164,164,164,164,164,164,1-9454,13,16,1-9454,80,14,0,14,26.918853759765625,0.3364856719970703
304,304,304,304,304,304,304,1-2006,11,14,1-2006,40,7,0,7,13.459426879882812,0.3364856719970703
426,426,426,426,426,426,426,1-20040,10,13,1-20040,22,0,0,8,7.3822021484375,0.33555464311079547
184,184,184,184,184,184,184,MLG18,3,19,MLG18,72,12,0,13,23.996078491210938,0.33327886793348527
174,174,174,174,174,174,174,MLG17,8,21,MLG17,76,5,0,22,25.301055908203125,0.33290863037109375
314,314,314,314,314,314,314,1-18973,10,13,1-18973,39,0,0,14,12.918853759765625,0.3312526605068109
79,79,79,79,79,79,79,MLG57,23,25,MLG57,165,0,0,59,54.44374084472656,0.32996206572561554
35,35,35,35,35,35,35,1-7901,9,12,1-7901,298,41,0,62,98.21206665039062,0.32957069345768664
