Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
1-10981,18,15,1-10981,34,10,1,5,1014.2151468992233,29.829857261741864
1-3216,18,24,1-3216,38,5,1,1,1005.8430293798447,26.469553404732753
MLG24,20,21,MLG24,49,6,1,1,1006.8430293798447,20.54781692611928
1-1887,18,12,1-1887,119,45,1,27,1067.761793255806,8.972788178620219
1-6511,18,12,1-6511,144,26,1,21,1043.703616976738,7.24794178456068
MLG26,22,23,MLG26,155,21,1,11,1030.2733231782913,6.646924665666396
1-0918,6,15,1-0918,179,43,1,15,1055.64544069767,5.897460562556816
MLG13,1,11,MLG13,225,23,1,20,1039.8605875968933,4.621602611541748
1-9365,21,24,1-9365,243,22,1,26,1043.9187638759613,4.2959619912591
1-8681,11,21,1-8681,260,57,1,18,1072.174528837204,4.1237481878354
MLG15,1,11,MLG15,559,60,2,253,2273.2864331007004,4.0667020270137755
1-8371,22,23,1-8371,255,25,1,8,1031.7442350387573,4.046055823681401
MLG11,18,12,MLG11,493,8,1,334,1289.5718128681183,2.6157643263044994
MLG12,18,12,MLG12,569,38,1,187,1195.6464940309525,2.1013119403004437
MLG08,1,11,MLG08,532,58,1,53,1102.6805571317673,2.0727078141574573
1-0582,17,7,1-0582,70,17,0,55,63.366615891456604,0.9052373698779514
1-5109,19,10,1-5109,37,23,0,11,32.27332317829132,0.8722519777916573
1-3523,8,14,1-3523,497,41,0,461,429.6365441083908,0.8644598473005851
MLG74,19,5,MLG74,177,22,0,121,124.00655496120453,0.7006020054305341
MLG43,2,6,MLG43,39,14,0,15,26.645440697669983,0.6832164281453842
1-19068,7,16,1-19068,77,35,0,19,51.017558217048645,0.6625656911305019
1-20100,1,11,1-20100,31,1,0,23,20.389675736427307,0.6577314753686229
1-0529,17,7,1-0529,124,13,0,81,81.28537976741791,0.6555272561888541
1-4394,4,9,1-4394,190,70,0,62,122.26782155036926,0.6435148502651014
1-11388,5,22,1-11388,28,2,0,19,18.017558217048645,0.6434842220374516
1-3472,19,5,1-3472,28,6,0,14,17.802411317825317,0.6358004042080471
1-6506,9,5,1-6506,70,21,0,27,43.76179325580597,0.6251684750829424
1-7456,22,23,1-7456,32,19,0,1,19.843029379844666,0.6200946681201458
1-5199,17,7,1-5199,3,1,0,1,1.8430293798446655,0.6143431266148885
1-8940,14,4,1-8940,3,1,0,1,1.8430293798446655,0.6143431266148885
1-5304,1,11,1-5304,3,1,0,1,1.8430293798446655,0.6143431266148885
1-0997,18,12,1-0997,33,10,0,12,20.116352558135986,0.609586441155636
1-6029,8,14,1-6029,26,9,0,8,15.744235038757324,0.6055475014906663
1-7488,9,3,1-7488,65,22,0,20,38.86058759689331,0.5978551937983586
