Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
224,224,1-8087,16,6,1-8087,58,23,0,13,25.45898254401982,0.4389479748968934
426,426,1-20040,10,12,1-20040,22,8,0,6,9.13491502031684,0.4152234100144018
83,83,1-7306,13,9,1-7306,159,56,0,27,61.10711759142578,0.38432149428569673
187,187,MLG82,16,6,MLG82,71,18,0,23,22.350507577881217,0.3147958813786087
184,184,MLG18,3,15,MLG18,72,20,0,12,22.26983004063368,0.3093031950088011
381,381,1-6554,3,15,1-6554,28,4,0,22,8.161355074495077,0.29147696694625275
162,162,1-10960,12,10,1-10960,82,17,0,34,23.431185115128756,0.2857461599405946
455,455,1-9225,4,16,1-9225,18,3,0,10,4.891525033861399,0.2717513907700777
348,348,1-0997,7,18,1-0997,33,8,0,4,8.75661001354456,0.26535181859225937
106,106,1-7872,7,18,1-7872,124,29,0,16,32.02644005417824,0.25827774237240514
445,445,1-2028,15,7,1-2028,20,4,0,6,5.134915020316839,0.25674575101584196
516,516,1-17965,1,14,1-17965,10,2,0,3,2.5674575101584196,0.25674575101584196
364,364,1-5515,17,5,1-5515,30,7,0,3,7.56745751015842,0.2522485836719473
555,555,1-3734,3,15,1-3734,4,1,0,0,1.0,0.25
212,212,1-8916,7,18,1-8916,61,12,0,13,14.458982544019818,0.23703250072163637
238,238,MLG20,7,18,MLG20,55,12,0,5,12.9457625169307,0.2353775003078309
180,180,1-9294,15,7,1-9294,74,14,0,17,17.215592557564378,0.2326431426697889
314,314,1-18973,10,12,1-18973,39,3,0,32,9.052880108356476,0.23212513098349938
76,76,1-7518,12,10,1-7518,169,32,0,36,38.809490121901035,0.2296419533840298
340,340,1-10981,15,7,1-10981,34,6,0,9,7.702372530475259,0.22654036854338996
398,398,1-8914,7,18,1-8914,25,5,0,3,5.56745751015842,0.22269830040633679
325,325,1-6543,22,24,1-6543,36,8,0,0,8.0,0.2222222222222222
30,30,1-8718,4,16,1-8718,333,53,0,110,73.80677537247539,0.22164196808551168
172,172,1-19068,13,9,1-19068,77,15,0,10,16.8915250338614,0.21937045498521296
117,117,1-3246,2,13,1-3246,116,21,0,23,25.350507577881217,0.2185388584300105
407,407,1-0295,1,14,1-0295,24,5,0,1,5.18915250338614,0.21621468764108917
353,353,1-7456,10,12,1-7456,32,5,0,10,6.891525033861399,0.2153601573081687
58,58,MLG53,16,6,MLG53,216,37,0,48,46.079320162534714,0.2133301859376607
114,114,1-6166,12,10,1-6166,117,13,0,62,24.727455209940672,0.21134577102513394
243,243,1-9542,9,17,1-9542,54,8,0,18,11.404745060950518,0.21119898261019476
281,281,1-7622,10,12,1-7622,45,7,0,13,9.458982544019818,0.2101996120893293
391,391,1-7301,19,3,1-7301,26,3,0,13,5.458982544019818,0.20996086707768533
316,316,1-3216,1,14,1-3216,38,7,0,5,7.945762516930699,0.20909901360343947
368,368,1-18927,1,14,1-18927,30,4,0,12,6.269830040633678,0.20899433468778927
91,91,1-6684,4,16,1-6684,145,4,0,139,30.292197970673442,0.20891171014257545
138,138,1-7993,17,5,1-7993,100,18,0,14,20.648135047405958,0.20648135047405958
136,136,1-7720,10,12,1-7720,102,14,0,34,20.431185115128756,0.20030573642283095
93,93,MLG71,7,18,MLG71,144,4,0,131,28.778977943584323,0.19985401349711335
164,164,1-9454,13,9,1-9454,80,14,0,10,15.891525033861399,0.19864406292326747
503,503,1-11534,3,15,1-11534,12,2,0,2,2.3783050067722797,0.19819208389768997
539,539,P1-17272,15,7,P1-17272,6,1,0,1,1.1891525033861399,0.19819208389768997
189,189,1-0582,11,11,1-0582,70,7,0,36,13.809490121901035,0.19727843031287193
120,120,1-1152,4,16,1-1152,112,18,0,21,21.972202571108937,0.19618038009918695
528,528,1-3369,10,12,1-3369,8,1,0,3,1.5674575101584196,0.19593218876980245
94,94,1-3693,11,11,1-3693,143,23,0,26,27.917965088039637,0.19523052509118627
219,219,1-8702,4,16,1-8702,59,6,0,28,11.296270094811916,0.19146220499681213
255,255,1-3302,2,13,1-3302,52,8,0,10,9.891525033861399,0.19022163526656535
119,119,1-1136,12,10,1-1136,113,12,0,50,21.457625169306993,0.18989048822395568
112,112,1-1166,1,14,1-1166,118,18,0,23,22.350507577881217,0.1894110811684849
304,304,1-2006,11,11,1-2006,40,7,0,3,7.56745751015842,0.1891864377539605
574,574,1-4618,23,23,1-4618,1,0,0,1,0.18915250338613987,0.18915250338613987
104,104,MLG64,2,13,MLG64,129,20,0,23,24.350507577881217,0.18876362463473811
