Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
508,508,508,508,508,508,508,1-7737,22,27,1-7737,11,5,0,0,5.0,0.45454545454545453
382,382,382,382,382,382,382,1-3472,22,27,1-3472,28,9,0,3,9.482193544507027,0.3386497694466795
306,306,306,306,306,306,306,1-8990,16,28,1-8990,40,12,0,0,12.0,0.3
497,497,497,497,497,497,497,1-8039,19,25,1-8039,12,0,0,22,3.536085993051529,0.2946738327542941
340,340,340,340,340,340,340,1-10981,15,10,1-10981,34,9,0,1,9.160731181502342,0.26943327004418655
30,30,30,30,30,30,30,1-8718,4,12,1-8718,333,83,0,36,88.78632253408432,0.26662559319544843
106,106,106,106,106,106,106,1-7872,7,16,1-7872,124,29,0,24,32.85754835605621,0.2649802286778727
348,348,348,348,348,348,348,1-0997,7,16,1-0997,33,8,0,4,8.642924726009369,0.2619068098790718
445,445,445,445,445,445,445,1-2028,15,10,1-2028,20,5,0,1,5.160731181502342,0.25803655907511713
180,180,180,180,180,180,180,1-9294,15,10,1-9294,74,18,0,4,18.64292472600937,0.2519314152163428
364,364,364,364,364,364,364,1-5515,17,4,1-5515,30,5,0,15,7.410967722535133,0.24703225741783777
212,212,212,212,212,212,212,1-8916,7,16,1-8916,61,12,0,17,14.732430085539818,0.24151524730393145
162,162,162,162,162,162,162,1-10960,12,20,1-10960,82,17,0,13,19.08950535953045,0.2327988458479323
516,516,516,516,516,516,516,1-17965,1,2,1-17965,10,2,0,2,2.3214623630046844,0.23214623630046843
238,238,238,238,238,238,238,MLG20,7,16,MLG20,55,12,0,4,12.642924726009369,0.2298713586547158
120,120,120,120,120,120,120,1-1152,4,12,1-1152,112,18,0,37,23.947053715586662,0.21381297960345233
243,243,243,243,243,243,243,1-9542,9,17,1-9542,54,10,0,9,11.44658063352108,0.21197371543557555
472,472,472,472,472,472,472,1-3733,15,10,1-3733,16,3,0,2,3.3214623630046844,0.20759139768779278
304,304,304,304,304,304,304,1-2006,11,19,1-2006,40,7,0,7,8.125118270516396,0.2031279567629099
398,398,398,398,398,398,398,1-8914,7,16,1-8914,25,5,0,0,5.0,0.2
94,94,94,94,94,94,94,1-3693,11,19,1-3693,143,23,0,33,28.304128989577293,0.19793097195508597
35,35,35,35,35,35,35,1-7901,9,17,1-7901,298,47,0,63,57.12606443464756,0.19169820280083075
76,76,76,76,76,76,76,1-7518,12,20,1-7518,169,32,0,1,32.16073118150234,0.19030018450593103
428,428,428,428,428,428,428,1-5221,9,17,1-5221,21,3,0,6,3.9643870890140533,0.18878033757209778
247,247,247,247,247,247,247,1-8177,16,28,1-8177,53,10,0,0,10.0,0.18867924528301888
424,424,424,424,424,424,424,1-18869,18,5,1-18869,22,3,0,7,4.125118270516396,0.18750537593256345
46,46,46,46,46,46,46,1-3056,4,12,1-3056,250,40,0,42,46.75070962309837,0.1870028384923935
164,164,164,164,164,164,164,1-9454,13,21,1-9454,80,12,0,18,14.89316126704216,0.186164515838027
184,184,184,184,184,184,184,MLG18,3,11,MLG18,72,12,0,8,13.285849452018738,0.18452568683359358
115,115,115,115,115,115,115,1-3174,5,13,1-3174,117,19,0,16,21.571698904037476,0.1843734949063032
165,165,165,165,165,165,165,1-8368,5,13,1-8368,80,12,0,16,14.571698904037476,0.18214623630046844
219,219,219,219,219,219,219,1-8702,4,12,1-8702,59,10,0,4,10.642924726009369,0.1803885546781249
237,237,237,237,237,237,237,1-18266,20,6,1-18266,55,6,0,24,9.857548356056213,0.17922815192829478
358,358,358,358,358,358,358,1-5655,15,10,1-5655,31,5,0,3,5.482193544507027,0.17684495304861375
471,471,471,471,471,471,471,1-9396,1,2,1-9396,16,2,0,5,2.803655907511711,0.17522849421948195
81,81,81,81,81,81,81,1-7038,15,10,1-7038,163,7,0,134,28.537978321313858,0.1750796216031525
143,143,143,143,143,143,143,1-12345,5,13,1-12345,97,16,0,6,16.964387089014053,0.17489058854653663
24,24,24,24,24,24,24,MLG62,8,15,MLG62,370,39,0,159,64.55625785887241,0.17447637259154705
351,351,351,351,351,351,351,1-4776,20,6,1-4776,33,3,0,17,5.732430085539818,0.1737100025921157
18,18,18,18,18,18,18,1-5635,18,5,1-5635,417,48,0,152,72.43113958835602,0.17369577838934297
192,192,192,192,192,192,192,1-3254,6,14,1-3254,68,10,0,11,11.768042996525764,0.17305945583126126
38,38,38,38,38,38,38,1-5899,6,14,1-5899,288,47,0,17,49.73243008553982,0.17268204890812436
207,207,207,207,207,207,207,1-7488,5,13,1-7488,65,8,0,20,11.214623630046844,0.1725326712314899
315,315,315,315,315,315,315,1-6764,22,27,1-6764,38,6,0,3,6.482193544507027,0.17058404064492175
91,91,91,91,91,91,91,1-6684,4,12,1-6684,145,3,0,135,24.6987095028162,0.17033592760562896
107,107,107,107,107,107,107,1-0598,21,7,1-0598,122,14,0,41,20.58997844159603,0.16877031509504944
47,47,47,47,47,47,47,1-1035,11,19,1-1035,249,34,0,47,41.554365530610085,0.1668850021309642
539,539,539,539,539,539,539,P1-17272,15,10,P1-17272,6,1,0,0,1.0,0.16666666666666666
502,502,502,502,502,502,502,1-0305,16,28,1-0305,12,2,0,0,2.0,0.16666666666666666
83,83,83,83,83,83,83,1-7306,13,21,1-7306,159,21,0,34,26.464860171079636,0.16644566145333103
166,166,166,166,166,166,166,1-5696,10,18,1-5696,80,6,0,45,13.2329031676054,0.1654112895950675
468,468,468,468,468,468,468,1-9316,18,5,1-9316,16,2,0,4,2.642924726009369,0.16518279537558556
574,574,574,574,574,574,574,1-4618,23,23,1-4618,1,0,0,1,0.16073118150234222,0.16073118150234222
74,74,74,74,74,74,74,MLG09,6,14,MLG09,174,26,0,11,27.768042996525764,0.15958645400302163
229,229,229,229,229,229,229,1-8986,20,6,1-8986,57,8,0,6,8.964387089014053,0.15726994893007112
86,86,86,86,86,86,86,MLG65,3,11,MLG65,155,12,0,73,23.733376249670982,0.1531185564494902
97,97,97,97,97,97,97,1-4654,5,13,1-4654,138,19,0,13,21.08950535953045,0.15282250260529312
13,13,13,13,13,13,13,MLG11,4,12,MLG11,493,16,0,368,75.14907479286194,0.15243220039120067
99,99,99,99,99,99,99,1-0917,9,17,1-0917,134,15,0,33,20.304128989577293,0.15152335066848727
27,27,27,27,27,27,27,1-7425,5,13,1-7425,352,30,0,144,53.14529013633728,0.1509809378873218
14,14,14,14,14,14,14,1-3037,3,11,1-3037,467,46,0,152,70.43113958835602,0.15081614472881374
2,2,2,2,2,2,2,MLG03,20,6,MLG03,713,69,0,230,105.96817174553871,0.1486229617749491
32,32,32,32,32,32,32,1-3152,17,4,1-3152,323,13,0,217,47.87866638600826,0.14823116528175934
524,524,524,524,524,524,524,1-6015,18,5,1-6015,8,1,0,1,1.1607311815023422,0.14509139768779278
404,404,404,404,404,404,404,1-6559,1,2,1-6559,24,3,0,3,3.4821935445070267,0.14509139768779278
376,376,376,376,376,376,376,1-3356,2,1,1-3356,28,4,0,0,4.0,0.14285714285714285
537,537,537,537,537,537,537,P1-6891,9,17,P1-6891,7,1,0,0,1.0,0.14285714285714285
437,437,437,437,437,437,437,1-11533,8,15,1-11533,20,2,0,5,2.803655907511711,0.14018279537558556
119,119,119,119,119,119,119,1-1136,12,20,1-1136,113,12,0,23,15.696817174553871,0.13890988650047673
302,302,302,302,302,302,302,1-7809,13,21,1-7809,40,4,0,9,5.44658063352108,0.136164515838027
138,138,138,138,138,138,138,1-7993,17,4,1-7993,100,10,0,22,13.536085993051529,0.13536085993051528
96,96,96,96,96,96,96,1-7402,10,18,1-7402,141,12,0,44,19.072171986103058,0.1352636311071139
410,410,410,410,410,410,410,7W2-12806,23,23,7W2-12806,23,0,0,19,3.0538924485445023,0.13277793254541315
127,127,127,127,127,127,127,MLG55,22,27,MLG55,110,4,0,65,14.447526797652245,0.1313411527059295
189,189,189,189,189,189,189,1-0582,11,19,1-0582,70,7,0,13,9.089505359530449,0.1298500765647207
114,114,114,114,114,114,114,1-6166,12,20,1-6166,117,13,0,13,15.089505359530449,0.12897013127803802
130,130,130,130,130,130,130,1-8754,12,20,1-8754,108,11,0,18,13.89316126704216,0.1286403821022422
61,61,61,61,61,61,61,1-8484,21,7,1-8484,202,17,0,55,25.840214982628822,0.12792185634964764
388,388,388,388,388,388,388,1-7776,18,5,1-7776,26,3,0,2,3.3214623630046844,0.12774855242325708
23,23,23,23,23,23,23,1-8567,17,4,1-8567,388,30,0,121,49.44847296178341,0.12744451794274075
3,3,3,3,3,3,3,MLG06,18,5,MLG06,634,69,0,69,80.09045152366161,0.12632563331807825
486,486,486,486,486,486,486,1-7444,21,7,1-7444,14,0,0,11,1.7680429965257645,0.12628878546612604
299,299,299,299,299,299,299,1-0754,7,16,1-0754,41,5,0,1,5.160731181502342,0.12587149223176444
160,160,160,160,160,160,160,1-1119,18,5,1-1119,83,9,0,9,10.44658063352108,0.12586241727133832
63,63,63,63,63,63,63,1-5531,11,19,1-5531,199,22,0,17,24.732430085539818,0.12428356826904431
440,440,440,440,440,440,440,1-20081,20,6,1-20081,20,2,0,3,2.4821935445070267,0.12410967722535134
503,503,503,503,503,503,503,1-11534,3,11,1-11534,12,1,0,3,1.4821935445070267,0.12351612870891888
324,324,324,324,324,324,324,1-19093,17,4,1-19093,36,2,0,15,4.410967722535133,0.12252688118153149
509,509,509,509,509,509,509,1-0337,4,12,1-0337,11,1,0,2,1.3214623630046844,0.12013294209133495
95,95,95,95,95,95,95,1-9100,10,18,1-9100,142,8,0,56,17.000946164131165,0.11972497298683919
12,12,12,12,12,12,12,1-3523,15,10,1-3523,497,10,0,300,58.21935445070267,0.1171415582509108
126,126,126,126,126,126,126,1-8121,5,13,1-8121,110,11,0,11,12.768042996525764,0.11607311815023422
511,511,511,511,511,511,511,1-7707,8,15,1-7707,10,1,0,1,1.1607311815023422,0.11607311815023422
151,151,151,151,151,151,151,1-7725,5,13,1-7725,90,3,0,46,10.393634349107742,0.11548482610119713
393,393,393,393,393,393,393,1-8766,20,6,1-8766,26,3,0,0,3.0,0.11538461538461539
103,103,103,103,103,103,103,1-2275,14,9,1-2275,130,8,0,43,14.911440804600716,0.11470339080462089
0,0,0,0,0,0,0,1-3186,5,13,1-3186,796,63,0,170,90.32430085539818,0.11347273976808817
6,6,6,6,6,6,6,1-3026,3,11,1-3026,570,37,0,172,64.64576321840286,0.11341361968140853
230,230,230,230,230,230,230,1-11205,10,18,1-11205,56,1,0,33,6.304128989577293,0.11257373195673738
303,303,303,303,303,303,303,1-7899,14,9,1-7899,40,3,0,9,4.44658063352108,0.111164515838027
455,455,455,455,455,455,455,1-9225,4,12,1-9225,18,2,0,0,2.0,0.1111111111111111
70,70,70,70,70,70,70,1-5228,12,20,1-5228,180,12,0,49,19.87582789361477,0.11042126607563761
22,22,22,22,22,22,22,1-6568,14,9,1-6568,394,12,0,196,43.503311574459076,0.11041449638187582
174,174,174,174,174,174,174,MLG17,8,15,MLG17,76,5,0,21,8.375354811549187,0.11020203699406825
69,69,69,69,69,69,69,1-8564,17,4,1-8564,185,7,0,83,20.340688064694405,0.10994966521456435
442,442,442,442,442,442,442,1-9232,1,2,1-9232,20,2,0,1,2.1607311815023422,0.10803655907511711
148,148,148,148,148,148,148,1-6677,5,13,1-6677,94,9,0,7,10.125118270516396,0.10771402415442974
353,353,353,353,353,353,353,1-7456,10,18,1-7456,32,2,0,9,3.44658063352108,0.10770564479753375
68,68,68,68,68,68,68,1-0677,10,18,1-0677,187,13,0,42,19.750709623098373,0.10561876803795922
1,1,1,1,1,1,1,MLG02,15,10,MLG02,755,61,0,113,79.16262350976467,0.10485115696657572
395,395,395,395,395,395,395,1-1958,7,16,1-1958,25,1,0,10,2.6073118150234222,0.1042924726009369
170,170,170,170,170,170,170,1-9291,12,20,1-9291,78,7,0,7,8.125118270516396,0.1041681829553384
117,117,117,117,117,117,117,1-3246,2,1,1-3246,116,12,0,0,12.0,0.10344827586206896
375,375,375,375,375,375,375,1-8187,16,28,1-8187,29,3,0,0,3.0,0.10344827586206896
449,449,449,449,449,449,449,1-5154,1,2,1-5154,19,1,0,6,1.9643870890140533,0.10338879415863439
296,296,296,296,296,296,296,1-7326,17,4,1-7326,42,0,0,27,4.33974190056324,0.10332718810864858
