Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
224,224,224,224,224,1-8087,16,17,1-8087,58,23,0,13,32.27442789077759,0.5564556532892687
461,461,461,461,461,1-1067,1,3,1-1067,17,1,0,11,8.847592830657959,0.520446637097527
162,162,162,162,162,1-10960,12,13,1-10960,82,17,0,34,41.25619602203369,0.5031243417321182
114,114,114,114,114,1-6166,12,13,1-6166,117,13,0,62,57.231886863708496,0.4891614261855427
516,516,516,516,516,1-17965,1,3,1-17965,10,2,0,4,4.853670120239258,0.4853670120239258
187,187,187,187,187,MLG82,16,17,MLG82,71,18,0,23,34.40860319137573,0.4846282139630385
166,166,166,166,166,1-5696,10,11,1-5696,80,6,0,45,38.10378885269165,0.47629736065864564
83,83,83,83,83,1-7306,13,14,1-7306,159,56,0,27,75.26227331161499,0.47334763089066034
391,391,391,391,391,1-7301,19,20,1-7301,26,3,0,13,12.274427890777588,0.4720933804145226
155,155,155,155,155,1-2364,19,20,1-2364,88,6,0,49,40.95745897293091,0.46542567014694214
230,230,230,230,230,1-11205,10,11,1-11205,56,1,0,33,24.542778491973877,0.43826390164239065
70,70,70,70,70,1-5228,12,13,1-5228,180,12,0,92,77.63441276550293,0.43130229314168295
119,119,119,119,119,1-1136,12,13,1-1136,113,12,0,50,47.67087650299072,0.42186616374328073
212,212,212,212,212,1-8916,7,9,1-8916,61,16,0,13,25.274427890777588,0.4143348834553703
445,445,445,445,445,1-2028,15,16,1-2028,20,4,0,6,8.280505180358887,0.41402525901794435
42,42,42,42,42,1-8681,19,20,1-8681,260,26,0,114,107.32959842681885,0.4128061477954571
471,471,471,471,471,1-9396,1,3,1-9396,16,2,0,6,6.280505180358887,0.3925315737724304
513,513,513,513,513,1-18770,19,20,1-18770,10,1,0,4,3.853670120239258,0.38536701202392576
428,428,428,428,428,1-5221,9,10,1-5221,21,3,0,7,7.993922710418701,0.38066298621041433
184,184,184,184,184,MLG18,3,5,MLG18,72,7,0,28,26.975690841674805,0.374662372801039
340,340,340,340,340,1-10981,15,16,1-10981,34,6,0,9,12.42075777053833,0.36531640501583323
243,243,243,243,243,1-9542,9,10,1-9542,54,10,0,13,19.274427890777588,0.3569338498292146
253,253,253,253,253,1-2829,1,3,1-2829,52,0,0,26,18.548855781555176,0.3567087650299072
67,67,67,67,67,1-4394,21,22,1-4394,190,19,0,68,67.51239204406738,0.355328379179302
180,180,180,180,180,1-9294,15,16,1-9294,74,14,0,17,26.128098011016846,0.3530824055542817
130,130,130,130,130,1-8754,12,13,1-8754,108,11,0,38,38.10986614227295,0.35286913094697175
310,310,310,310,310,MLG43,23,24,MLG43,39,3,0,15,13.701262950897217,0.3513144346383902
472,472,472,472,472,1-3733,15,16,1-3733,16,2,0,5,5.567087650299072,0.347942978143692
159,159,159,159,159,1-5687,6,8,1-5687,83,1,0,39,28.823283672332764,0.34726847797991284
14,14,14,14,14,1-3037,3,5,1-3037,467,56,0,146,160.1589593887329,0.34295280383026316
235,235,235,235,235,1-9040,19,20,1-9040,55,6,0,18,18.84151554107666,0.34257300983775746
76,76,76,76,76,1-7518,12,13,1-7518,169,32,0,36,57.68303108215332,0.3413197105452859
95,95,95,95,95,1-9100,10,11,1-9100,142,8,0,56,47.95138168334961,0.33768578650246206
348,348,348,348,348,1-0997,7,9,1-0997,33,9,0,3,11.140252590179443,0.3375834118236195
52,52,52,52,52,1-7302,1,3,1-7302,240,6,0,103,79.48200559616089,0.33117502331733706
58,58,58,58,58,MLG53,16,17,MLG53,216,37,0,48,71.2440414428711,0.3298335251984773
105,105,105,105,105,1-0529,14,15,1-0529,124,13,0,39,40.823283672332764,0.32922002961558683
94,94,94,94,94,1-3693,11,12,1-3693,143,23,0,33,46.54277849197388,0.3254739754683488
106,106,106,106,106,1-7872,7,9,1-7872,124,7,0,46,39.817206382751465,0.32110650308670535
232,232,232,232,232,1-18412,9,10,1-18412,56,3,0,21,17.981768131256104,0.32110300234385897
111,111,111,111,111,1-1887,19,20,1-1887,119,11,0,38,38.10986614227295,0.32025097598548696
61,61,61,61,61,1-8484,21,22,1-8484,202,18,0,64,63.658721923828125,0.31514218774172337
442,442,442,442,442,1-9232,1,3,1-9232,20,2,0,6,6.280505180358887,0.3140252590179443
395,395,395,395,395,1-1958,7,9,1-1958,25,0,0,11,7.847592830657959,0.3139037132263184
35,35,35,35,35,1-7901,9,10,1-7901,298,47,0,63,91.94530439376831,0.3085412899119742
96,96,96,96,96,1-7402,10,11,1-7402,141,12,0,44,43.390371322631836,0.30773312994774354
342,342,342,342,342,1-18987,19,20,1-18987,34,4,0,9,10.42075777053833,0.3064928756040685
377,377,377,377,377,1-10305,19,20,1-10305,28,0,0,12,8.561010360717773,0.30575037002563477
