Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
256,256,256,256,256,256,1-3037,18,14,1-3037,467,65,3,61,3123.3596615195274,6.688136320170294
364,364,364,364,364,364,MLG02,18,14,MLG02,755,69,3,308,3363.668454885483,4.455190006470838
353,353,353,353,353,353,1-8681,11,18,1-8681,260,46,1,98,1139.75814473629,4.383685172062654
158,158,158,158,158,158,MLG12,11,18,MLG12,569,18,1,204,1213.1700155735016,2.132108990463096
501,501,501,501,501,501,MLG56,17,13,MLG56,109,19,0,76,91.7103979587555,0.8413797977867477
391,391,391,391,391,391,1-8165,14,16,1-8165,420,59,0,250,298.17894065380096,0.7099498586995261
108,108,108,108,108,108,1-0917,3,12,1-0917,134,56,0,40,94.26863050460815,0.7034972425717027
484,484,484,484,484,484,MLG35,3,12,MLG35,44,12,0,18,29.22088372707367,0.6641109937971289
262,262,262,262,262,262,1-4394,21,20,1-4394,190,14,0,106,115.41187083721161,0.607430899143219
472,472,472,472,472,472,MLG52,15,11,MLG52,112,5,0,65,67.18652456998825,0.5998796836606094
83,83,83,83,83,83,1-1152,3,12,1-1152,112,13,0,54,64.66265118122101,0.5773450998323304
355,355,355,355,355,355,1-8666,14,16,1-8666,89,18,0,33,49.57162016630173,0.5569844962505812
320,320,320,320,320,320,1-0541,6,10,1-0541,132,8,0,68,73.05667185783386,0.5534596352866201
350,350,350,350,350,350,1-19891,21,20,1-19891,95,18,0,36,52.44176745414734,0.5520186047804984
319,319,319,319,319,319,1-20040,18,11,1-20040,22,5,0,7,11.697010338306427,0.5316822881048376
174,174,174,174,174,174,1-6568,13,4,1-6568,394,9,0,209,208.9535943865776,0.5303390720471512
379,379,379,379,379,379,1-5228,4,8,1-5228,180,0,0,99,94.71486049890518,0.5261936694383621
155,155,155,155,155,155,1-7462,5,15,1-7462,336,44,0,138,176.02677524089813,0.5238892120264825
142,142,142,142,142,142,MLG17,14,16,MLG17,76,29,0,11,39.52387338876724,0.5200509656416742
455,455,455,455,455,455,1-10981,5,15,1-10981,34,8,0,10,17.56715762615204,0.5166811066515306
437,437,437,437,437,437,1-19093,6,10,1-19093,36,3,0,16,18.30745220184326,0.5085403389400907
130,130,130,130,130,130,MLG32,3,12,MLG32,79,10,0,31,39.65818864107132,0.5020023878616623
352,352,352,352,352,352,1-2275,13,4,1-2275,130,9,0,58,64.48951423168182,0.4960731863975525
473,473,473,473,473,473,1-3174,9,22,1-3174,117,4,0,55,56.61936694383621,0.4839262131951813
395,395,395,395,395,395,1-18620,21,20,1-18620,60,4,0,26,28.8746098279953,0.481243497133255
384,384,384,384,384,384,1-0584,8,20,1-0584,41,13,0,7,19.697010338306427,0.4804148863001568
152,152,152,152,152,152,1-1530,13,4,1-1530,632,40,0,274,302.14011895656586,0.4780698084755789
358,358,358,358,358,358,MLG18,20,17,MLG18,72,21,0,14,34.394020676612854,0.47769473161962295
555,555,555,555,555,555,1-20068,14,4,1-20068,45,2,0,20,21.134315252304077,0.46965145005120174
33,33,33,33,33,33,1-0997,11,18,1-0997,33,4,0,12,15.480589151382446,0.46910876216310443
318,318,318,318,318,318,1-3496,13,4,1-3496,192,11,0,82,89.45069253444672,0.46588902361691
247,247,247,247,247,247,1-8753,21,20,1-8753,258,16,0,108,119.32530236244202,0.46250117194744966
467,467,467,467,467,467,MLG82,19,21,MLG82,71,26,0,7,32.69701033830643,0.46052127237051305
175,175,175,175,175,175,1-8177,16,6,1-8177,53,2,0,23,24.00446254014969,0.45291438754999414
541,541,541,541,541,541,1-7301,11,17,1-7301,26,2,0,10,11.567157626152039,0.44489067792892456
359,359,359,359,359,359,1-6166,4,8,1-6166,117,0,0,54,51.66265118122101,0.4415611212070172
285,285,285,285,285,285,1-6727,6,10,1-6727,235,18,0,89,103.14770287275314,0.43892639520320487
268,268,268,268,268,268,1-7899,13,4,1-7899,40,2,0,16,17.30745220184326,0.4326863050460815
394,394,394,394,394,394,1-8808,11,18,1-8808,52,11,0,12,22.480589151382446,0.4323190221419701
403,403,403,403,403,403,1-7402,16,6,1-7402,141,7,0,56,60.576082706451416,0.4296176078471732
