Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
256,256,256,256,1-3037,18,5,1-3037,467,69,3,32,3086.9694652557373,6.610212987699652
353,353,353,353,1-8681,11,15,1-8681,260,28,1,143,1108.301047861576,4.262696337929139
364,364,364,364,MLG02,18,5,MLG02,755,73,3,70,3112.3082052469254,4.122262523505861
158,158,158,158,MLG12,11,15,MLG12,569,7,1,111,1069.3315826058388,1.879317368375815
108,108,108,108,1-0917,3,3,1-0917,134,56,0,41,79.02337735891342,0.5897266967083091
484,484,484,484,MLG35,3,3,MLG35,44,12,0,19,22.669369995594025,0.5152129544453188
155,155,155,155,1-7462,5,6,1-7462,336,16,0,277,171.54818361997604,0.5105600702975478
359,359,359,359,1-6166,4,8,1-6166,117,43,0,29,59.28482788801193,0.5067079306667687
501,501,501,501,MLG56,17,4,MLG56,109,1,0,94,53.78530418872833,0.49344315769475533
293,293,293,293,MLG20,19,18,MLG20,55,19,0,13,26.30009526014328,0.47818355018442327
467,467,467,467,MLG82,19,18,MLG82,71,18,0,27,33.16173630952835,0.46706670858490634
358,358,358,358,MLG18,20,11,MLG18,72,28,0,10,33.61545789241791,0.4668813596169154
266,266,266,266,1-6554,2,2,1-6554,28,2,0,18,12.107824206352234,0.43242229308400837
453,453,453,453,MLG45,7,10,MLG45,179,37,0,71,76.86975103616714,0.4294399499227215
399,399,399,399,1-8087,3,18,1-8087,58,15,0,16,23.984732627868652,0.4135298728942871
460,460,460,460,1-8044,13,13,1-8044,56,9,0,25,23.03864473104477,0.41140437019722803
319,319,319,319,1-20040,18,2,1-20040,22,5,0,7,8.930820524692535,0.40594638748602435
499,499,499,499,1-3135,13,13,1-3135,101,21,0,35,40.65410262346268,0.4025158675590364
294,294,294,294,1-3051,4,8,1-3051,116,4,0,75,46.11593419313431,0.39755115683736475
83,83,83,83,1-1152,3,3,1-1152,112,13,0,56,44.44656419754028,0.39684432319232393
28,28,28,28,1-7081,20,11,1-7081,99,30,0,16,38.98473262786865,0.3937851780592793
486,486,486,486,1-6506,9,22,1-6506,70,0,0,49,27.515743672847748,0.39308205246925354
128,128,128,128,MLG33,19,18,MLG33,161,29,0,61,63.25429314374924,0.39288380834626857
211,211,211,211,1-7187,7,2,1-7187,96,25,0,21,36.792461574077606,0.3832548080633084
137,137,137,137,1-19257,7,10,1-19257,246,28,0,115,92.57776576280594,0.37633238114961765
147,147,147,147,1-7172,7,10,1-7172,284,40,0,117,105.70085734128952,0.3721861173989068
383,383,383,383,1-0582,16,20,1-0582,70,3,0,41,26.02337735891342,0.37176253369876316
472,472,472,472,MLG52,15,2,MLG52,112,5,0,65,41.5004763007164,0.37053996697068214
290,290,290,290,1-0447,4,20,1-0447,65,1,0,41,24.02337735891342,0.36959042090636035
398,398,398,398,MLG65,20,11,MLG65,155,30,0,48,56.95419788360596,0.3674464379587481
480,480,480,480,1-1514,7,10,1-1514,64,10,0,24,23.47709894180298,0.36682967096567154
46,46,46,46,1-3056,5,6,1-3056,250,13,0,136,89.37022733688354,0.3574809093475342
346,346,346,346,1-10823,16,5,1-10823,10,3,0,1,3.5615457892417908,0.35615457892417907
444,444,444,444,1-2083,15,4,1-2083,48,12,0,9,17.053912103176117,0.35528983548283577
142,142,142,142,MLG17,14,12,MLG17,76,20,0,12,26.73854947090149,0.351823019353967
130,130,130,130,MLG32,3,3,MLG32,79,10,0,31,27.407919466495514,0.3469356894493103
512,512,512,512,1-9121,18,5,1-9121,22,7,0,1,7.561545789241791,0.3437066267837178
482,482,482,482,1-11534,8,16,1-11534,12,3,0,2,4.1230915784835815,0.3435909648736318
345,345,345,345,1-2364,15,4,1-2364,88,20,0,18,30.107824206352234,0.3421343659812754
183,183,183,183,1-18927,17,2,1-18927,30,9,0,2,10.123091578483582,0.33743638594945274
389,389,389,389,1-0598,17,2,1-0598,122,33,0,14,40.86164104938507,0.33493148401135303
378,378,378,378,1-5819,10,19,1-5819,23,6,0,3,7.684637367725372,0.3341146681619727
227,227,227,227,1-9542,15,4,1-9542,54,4,0,25,18.03864473104477,0.33404897650082904
413,413,413,413,1-1763,10,19,1-1763,35,10,0,3,11.684637367725372,0.33384678193501066
530,530,530,530,1-7721,2,14,1-7721,12,4,0,0,4.0,0.3333333333333333
51,51,51,51,1-8981,8,16,1-8981,15,5,0,0,5.0,0.3333333333333333
133,133,133,133,1-7460,4,8,1-7460,194,8,0,100,64.15457892417908,0.3306937057947375
340,340,340,340,1-0487,19,18,1-0487,18,2,0,7,5.930820524692535,0.3294900291495853
498,498,498,498,MLG38,10,19,MLG38,26,8,0,1,8.56154578924179,0.3292902226631458
344,344,344,344,1-9294,14,12,1-9294,74,17,0,13,24.30009526014328,0.3283796656776119
204,204,204,204,1-3509,14,12,1-3509,150,41,0,14,48.86164104938507,0.32574427366256714
565,565,565,565,1-19069,10,19,1-19069,11,3,0,1,3.5615457892417908,0.3237768899310719
281,281,281,281,1-8126,18,5,1-8126,34,11,0,0,11.0,0.3235294117647059
304,304,304,304,1-10294,17,2,1-10294,30,8,0,3,9.684637367725372,0.32282124559084574
56,56,56,56,1-8924,3,3,1-8924,40,5,0,14,12.86164104938507,0.32154102623462677
506,506,506,506,1-3302,12,9,1-3302,52,15,0,3,16.684637367725372,0.3208584109177956
270,270,270,270,1-5655,15,4,1-5655,31,6,0,7,9.930820524692535,0.32034904918363016
326,326,326,326,1-9095,11,15,1-9095,16,4,0,2,5.1230915784835815,0.32019322365522385
317,317,317,317,1-3733,8,2,1-3733,16,4,0,2,5.1230915784835815,0.32019322365522385
476,476,476,476,MLG01,21,17,MLG01,43,9,0,8,13.492366313934326,0.31377596078917036
508,508,508,508,1-8057,19,18,1-8057,50,5,0,19,15.669369995594025,0.31338739991188047
321,321,321,321,MLG30,3,3,MLG30,66,10,0,19,20.669369995594025,0.3131722726605155
61,61,61,61,1-7306,8,16,1-7306,159,43,0,12,49.73854947090149,0.31282106585472635
414,414,414,414,1-5140,3,13,1-5140,10,2,0,2,3.1230915784835815,0.31230915784835817
329,329,329,329,1-19755,7,10,1-19755,517,64,0,173,161.1474215388298,0.3116971403072143
268,268,268,268,1-7899,13,13,1-7899,40,9,0,6,12.369274735450745,0.3092318683862686
252,252,252,252,1-1887,11,15,1-1887,119,7,0,53,36.76192682981491,0.3089237548723942
372,372,372,372,1-6511,8,16,1-6511,144,41,0,6,44.369274735450745,0.3081199634406302
430,430,430,430,1-8718,5,6,1-8718,333,39,0,113,102.45467418432236,0.3076716942472143
148,148,148,148,1-2028,10,19,1-2028,20,5,0,2,6.1230915784835815,0.3061545789241791
6,6,6,6,MLG58,3,3,MLG58,66,14,0,11,20.1770036816597,0.30571217699484393
377,377,377,377,1-7901,14,12,1-7901,298,64,0,47,90.39265209436417,0.30333104729652405
113,113,113,113,1-7647,20,11,1-7647,30,4,0,9,9.053912103176117,0.3017970701058706
115,115,115,115,1-3254,2,14,1-3254,68,16,0,8,20.492366313934326,0.30135832814609304
104,104,104,104,1-9040,11,15,1-9040,55,7,0,17,16.546278417110443,0.30084142576564443
267,267,267,267,1-7715,8,16,1-7715,20,6,0,0,6.0,0.3
455,455,455,455,1-10981,5,6,1-10981,34,4,0,11,10.177003681659698,0.2993236376958735
394,394,394,394,1-8808,11,15,1-8808,52,6,0,17,15.546278417110443,0.2989668926367393
86,86,86,86,1-10042,11,15,1-10042,21,4,0,4,6.246183156967163,0.29743729318891254
163,163,163,163,1-1633,9,22,1-1633,399,0,0,209,117.36306995153427,0.29414303245998563
90,90,90,90,MLG83,17,2,MLG83,88,18,0,14,25.86164104938507,0.2938822846521031
159,159,159,159,MLG36,20,11,MLG36,136,23,0,30,39.84637367725372,0.29298804174451265
199,199,199,199,1-0529,13,13,1-0529,124,12,0,43,36.146468937397,0.29150378175320163
245,245,245,245,1-10305,2,14,1-10305,28,7,0,2,8.123091578483582,0.2901104135172708
379,379,379,379,1-5228,4,8,1-5228,180,11,0,73,51.992842614650726,0.2888491256369485
478,478,478,478,1-8916,11,15,1-8916,61,4,0,24,17.47709894180298,0.2865098187180816
277,277,277,277,P1-6891,2,14,P1-6891,7,2,0,0,2.0,0.2857142857142857
168,168,168,168,1-7636,7,10,1-7636,83,4,0,35,23.654102623462677,0.2849891882344901
384,384,384,384,1-0584,8,16,1-0584,41,1,0,19,11.669369995594025,0.28461878038034205
283,283,283,283,1-1636,3,3,1-1636,22,4,0,4,6.246183156967163,0.28391741622578015
157,157,157,157,1-2318,15,4,1-2318,13,2,0,3,3.6846373677253723,0.2834336436711825
463,463,463,463,1-8187,5,6,1-8187,29,2,0,11,8.177003681659698,0.281965644195162
438,438,438,438,1-9100,16,20,1-9100,142,4,0,64,39.93893051147461,0.28126007402446906
238,238,238,238,1-7444,9,22,1-7444,14,0,0,7,3.9308205246925354,0.2807728946208954
456,456,456,456,1-2006,16,20,1-2006,40,0,0,20,11.230915784835815,0.2807728946208954
156,156,156,156,1-2322,11,15,1-2322,14,0,0,7,3.9308205246925354,0.2807728946208954
539,539,539,539,1-6559,19,18,1-6559,24,5,0,3,6.684637367725372,0.27852655698855716
91,91,91,91,1-9458,10,19,1-9458,20,5,0,1,5.561545789241791,0.27807728946208954
167,167,167,167,1-9287,20,17,1-9287,21,3,0,5,5.807728946208954,0.2765585212480454
82,82,82,82,1-6029,2,14,1-6029,26,1,0,11,7.1770036816596985,0.2760386031407576
10,10,10,10,1-7390,7,10,1-7390,43,4,0,14,11.86164104938507,0.2758521174275598
18,18,18,18,1-5635,15,4,1-5635,417,42,0,130,115.0009526014328,0.27578166091470696
540,540,540,540,1-8711,4,8,1-8711,48,2,0,20,13.230915784835815,0.27564407885074615
248,248,248,248,1-19068,4,8,1-19068,77,1,0,36,21.215648412704468,0.2755279014636944
38,38,38,38,1-10018,8,16,1-10018,40,11,0,0,11.0,0.275
94,94,94,94,1-8928,7,10,1-8928,30,6,0,4,8.246183156967163,0.2748727718989054
536,536,536,536,1-1964,15,4,1-1964,48,7,0,11,13.177003681659698,0.27452091003457707
53,53,53,53,1-9340,4,8,1-9340,163,3,0,74,44.55438840389252,0.2733398061588498
173,173,173,173,1-7456,16,20,1-7456,32,2,0,12,8.73854947090149,0.27307967096567154
519,519,519,519,1-10800,6,1,1-10800,55,15,0,0,15.0,0.2727272727272727
416,416,416,416,1-3246,10,19,1-3246,116,26,0,10,31.615457892417908,0.2725470507967061
350,350,350,350,1-19891,21,17,1-19891,95,18,0,14,25.86164104938507,0.27222780051984286
537,537,537,537,1-9499,4,17,1-9499,36,3,0,12,9.73854947090149,0.2705152630805969
468,468,468,468,1-11523,14,12,1-11523,24,2,0,8,6.492366313934326,0.2705152630805969
481,481,481,481,1-19851,18,22,1-19851,25,0,0,12,6.738549470901489,0.26954197883605957
320,320,320,320,1-0541,6,1,1-0541,132,13,0,40,35.46183156967163,0.268650239164179
239,239,239,239,1-1136,4,8,1-1136,113,9,0,38,30.33873999118805,0.2684844247007792
554,554,554,554,1-18770,5,6,1-18770,10,1,0,3,2.6846373677253723,0.2684637367725372
77,77,77,77,1-7567,8,16,1-7567,27,5,0,4,7.246183156967163,0.2683771539617468
129,129,129,129,1-7579,20,11,1-7579,40,9,0,3,10.684637367725372,0.2671159341931343
331,331,331,331,1-9412,11,15,1-9412,15,4,0,0,4.0,0.26666666666666666
230,230,230,230,1-8766,12,9,1-8766,26,3,0,7,6.930820524692535,0.26657002018048215
361,361,361,361,1-0691,16,20,1-0691,450,21,0,175,119.27051311731339,0.26504558470514084
287,287,287,287,1-9267,12,9,1-9267,14,2,0,3,3.6846373677253723,0.2631883834089552
351,351,351,351,1-9399,12,6,1-9399,38,1,0,16,9.984732627868652,0.26275612178601715
461,461,461,461,1-9351,7,10,1-9351,60,9,0,12,15.73854947090149,0.2623091578483582
458,458,458,458,1-9063,8,3,1-9063,35,3,0,11,9.177003681659698,0.2622001051902771
405,405,405,405,1-9365,11,15,1-9365,243,23,0,72,63.431296825408936,0.2610341433144401
98,98,98,98,1-9543,14,12,1-9543,39,4,0,11,10.177003681659698,0.2609488123502487
330,330,330,330,MLG28,2,5,MLG28,22,4,0,3,5.684637367725372,0.25839260762388055
15,15,15,15,1-5537,2,14,1-5537,32,6,0,4,8.246183156967163,0.25769322365522385
334,334,334,334,1-3693,16,20,1-3693,143,11,0,46,36.831106305122375,0.2575601839519047
408,408,408,408,1-8023,19,18,1-8023,20,4,0,2,5.1230915784835815,0.2561545789241791
446,446,446,446,1-1166,7,10,1-1166,118,6,0,43,30.146468937397003,0.25547855031692374
29,29,29,29,1-8090,10,19,1-8090,14,3,0,1,3.5615457892417908,0.25439612780298504
141,141,141,141,MLG42,20,11,MLG42,72,11,0,13,18.30009526014328,0.25416798972421223
170,170,170,170,MLG40,3,3,MLG40,30,2,0,10,7.615457892417908,0.25384859641393026
395,395,395,395,1-18620,21,17,1-18620,60,4,0,20,15.230915784835815,0.25384859641393026
306,306,306,306,1-18987,5,6,1-18987,34,3,0,10,8.615457892417908,0.25339582036523256
119,119,119,119,1-7476,18,5,1-7476,22,5,0,1,5.561545789241791,0.25279753587462683
449,449,449,449,1-10960,4,8,1-10960,82,6,0,26,20.60019052028656,0.25122183561325073
573,573,573,573,1-3100,3,3,1-3100,4,1,0,0,1.0,0.25
497,497,497,497,1-3216,7,10,1-3216,38,5,0,8,9.492366313934326,0.24979911352458753
132,132,132,132,1-0454,12,9,1-0454,43,9,0,3,10.684637367725372,0.248479938784311
388,388,388,388,1-8019,21,17,1-8019,320,30,0,88,79.41602945327759,0.24817509204149246
448,448,448,448,1-6249,7,10,1-6249,64,8,0,14,15.86164104938507,0.24783814139664173
257,257,257,257,MLG06,10,19,MLG06,634,115,0,73,155.99284261465073,0.2460454930830453
95,95,95,95,1-7625,10,19,1-7625,76,17,0,3,18.684637367725372,0.245850491680597
14,14,14,14,MLG78,2,14,MLG78,94,14,0,16,22.984732627868652,0.24451843221136865
11,11,11,11,1-8750,11,15,1-8750,45,7,0,7,10.930820524692535,0.24290712277094523
150,150,150,150,P1-0004,3,3,P1-0004,60,14,0,1,14.56154578924179,0.24269242982069653
390,390,390,390,1-1005,13,13,1-1005,122,27,0,4,29.246183156967163,0.23972281276202592
431,431,431,431,1-9115,5,6,1-9115,22,3,0,4,5.246183156967163,0.23846287077123468
404,404,404,404,1-9291,4,8,1-9291,78,0,0,33,18.531011044979095,0.23757706467921919
93,93,93,93,1-0677,16,20,1-0677,187,18,0,47,44.392652094364166,0.23739386146718805
360,360,360,360,MLG67,17,2,MLG67,293,60,0,16,68.98473262786865,0.23544277347395445
337,337,337,337,1-1035,16,20,1-1035,249,17,0,74,58.55438840389252,0.23515818636101413
371,371,371,371,MLG66,7,10,MLG66,229,20,0,59,53.131201565265656,0.23201398063434783
85,85,85,85,1-8986,13,13,1-8986,57,7,0,11,13.177003681659698,0.23117550318701224
190,190,190,190,1-6199,19,18,1-6199,30,3,0,7,6.930820524692535,0.2310273508230845
471,471,471,471,1-8618,3,2,1-8618,53,1,0,20,12.230915784835815,0.2307719959402984
219,219,219,219,1-8371,15,4,1-8371,255,47,0,21,58.792461574077606,0.23055867283952003
59,59,59,59,1-2272,4,8,1-2272,412,9,0,153,94.91650575399399,0.23037986833493687
262,262,262,262,1-4394,21,17,1-4394,190,14,0,53,43.76192682981491,0.23032593068323637
301,301,301,301,1-6684,17,2,1-6684,145,30,0,6,33.369274735450745,0.23013292921000514
