Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
1-18927,13,12,1-18927,30,1,1,5,1003.5045037269592,33.450150124231975
1-7488,1,1,1-7488,65,3,2,10,2008.0090074539185,30.892446268521823
1-7425,1,1,1-7425,352,16,10,52,10042.046838760376,28.52854215556925
1-9100,12,8,1-9100,142,27,4,14,4034.012610435486,28.408539510109055
1-8864,23,23,1-8864,39,1,1,2,1002.0018014907837,25.69235388437907
1-8368,1,1,1-8368,80,6,2,10,2011.0090074539185,25.13761259317398
1-1633,1,1,1-1633,399,13,9,36,9031.032426834106,22.634166483293498
MLG37,24,23,MLG37,50,3,1,2,1004.0018014907837,20.080036029815673
1-8681,8,12,1-8681,260,38,5,69,5072.562151432037,19.50985442858476
1-8735,21,18,1-8735,52,6,1,0,1006.0,19.346153846153847
1-7306,2,2,1-7306,159,34,3,20,3044.018014907837,19.144767389357465
MLG53,8,12,MLG53,216,41,4,30,4056.0270223617554,18.777902881304424
1-9542,2,2,1-9542,54,11,1,1,1011.5009007453918,18.731498161951702
1-10808,1,1,1-10808,54,0,1,0,1000.0,18.51851851851852
1-8121,1,1,1-8121,110,2,2,29,2016.5261216163635,18.33205565105785
1-7402,12,8,1-7402,141,28,2,15,2035.5135111808777,14.436266036743813
1-1119,9,15,1-1119,83,5,1,22,1016.0198163986206,12.241202607212296
1-8371,13,9,1-8371,255,18,3,42,3039.0378313064575,11.917795416888069
MLG09,8,12,MLG09,174,20,2,29,2034.5261216163635,11.692678859864158
1-0918,1,2,1-0918,179,39,2,4,2041.0036029815674,11.402254765260153
1-1070,13,9,1-1070,280,12,3,67,3045.5603499412537,10.877001249790192
1-3186,1,1,1-3186,796,41,8,124,8103.111692428589,10.179788558327372
1-1887,17,5,1-1887,119,11,1,23,1022.5207171440125,8.59261106843708
1-4654,1,16,1-4654,138,47,1,47,1070.5423350334167,7.7575531524160635
MLG36,22,22,MLG36,136,16,1,10,1021.0090074539185,7.507419172455283
MLG65,13,9,MLG65,155,92,1,41,1112.5369305610657,7.177657616523004
MLG26,21,18,MLG26,155,28,1,20,1038.018014907837,6.696890418760238
MLG33,19,20,MLG33,161,17,1,12,1023.0108089447021,6.354104403383243
1-0677,22,22,1-0677,187,15,1,17,1023.5153126716614,5.473343918030275
1-1131,19,20,1-1131,200,24,1,21,1034.5189156532288,5.1725945782661436
1-6678,4,6,1-6678,213,12,1,18,1021.0162134170532,4.793503349375837
MLG61,13,9,MLG61,218,17,1,23,1028.5207171440125,4.71798494102758
MLG66,17,16,MLG66,229,57,1,28,1071.0252208709717,4.676966030004243
MLG13,7,13,MLG13,225,18,1,22,1029.0198163986206,4.573421406216092
1-3037,2,2,1-3037,467,89,2,78,2128.070258140564,4.556895627709987
MLG70,6,5,MLG70,269,18,1,34,1035.0306253433228,3.8476974919826126
MLG15,7,13,MLG15,559,58,2,84,2100.075662612915,3.7568437613826746
1-0708,4,6,1-0708,408,94,1,17,1102.5153126716614,2.7022434134109345
1-19755,9,14,1-19755,517,110,1,88,1154.0792655944824,2.2322616355792695
MLG08,7,13,MLG08,532,25,1,138,1094.1243028640747,2.0566246294437494
1-3026,18,15,1-3026,570,55,1,228,1169.2053699493408,2.0512374911391946
MLG12,9,14,MLG12,569,43,1,13,1049.511709690094,1.8444845513006924
1-0447,21,18,1-0447,65,13,0,41,33.536930561065674,0.5159527778625488
1-6727,11,7,1-6727,235,63,0,105,115.5945782661438,0.49189182240912255
1-1035,12,8,1-1035,249,110,0,24,122.0216178894043,0.4900466581903787
MLG17,22,22,MLG17,76,25,0,17,33.51531267166138,0.44099095620607076
