Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
256,256,256,256,256,256,1-3037,18,8,1-3037,467,63,3,134,3190.1014969348907,6.831052455963364
364,364,364,364,364,364,MLG02,18,8,MLG02,755,56,3,239,3282.69595348835,4.34794166024947
353,353,353,353,353,353,1-8681,11,9,1-8681,260,33,1,100,1127.8518633842468,4.3378917822471035
158,158,158,158,158,158,MLG12,11,9,MLG12,569,38,1,79,1112.932972073555,1.955945469373559
37,37,37,37,37,37,1-8039,14,14,1-8039,12,0,0,23,21.81592857837677,1.817994048198064
195,195,195,195,195,195,1-3079,3,6,1-3079,34,0,0,62,58.80815529823303,1.7296516264186186
286,286,286,286,286,286,1-7725,9,2,1-7725,90,84,0,18,101.07333540916443,1.123037060101827
507,507,507,507,507,507,1-19067,10,12,1-19067,8,7,0,2,8.897037267684937,1.112129658460617
559,559,559,559,559,559,1-9466,20,15,1-9466,8,4,0,5,8.742593169212341,1.0928241461515427
514,514,514,514,514,514,1-6764,3,6,1-6764,38,8,0,34,40.24963355064392,1.0592008829116821
490,490,490,490,490,490,1-6591,5,1,1-6591,79,78,0,0,78.0,0.9873417721518988
307,307,307,307,307,307,1-5199,11,9,1-5199,3,2,0,1,2.9485186338424683,0.9828395446141561
332,332,332,332,332,332,1-6501,6,4,1-6501,107,12,0,91,98.31519567966461,0.9188336044828468
186,186,186,186,186,186,1-8162,20,15,1-8162,22,4,0,17,20.12481677532196,0.9147643988782709
501,501,501,501,501,501,MLG56,17,5,MLG56,109,35,0,65,96.65371119976044,0.8867312954106462
197,197,197,197,197,197,1-20780,2,27,1-20780,12,0,0,11,10.43370497226715,0.8694754143555959
483,483,483,483,483,483,MLG47,14,14,MLG47,106,0,0,96,91.05778884887695,0.8590357438573297
346,346,346,346,346,346,1-10823,16,20,1-10823,10,0,0,9,8.536667704582214,0.8536667704582215
534,534,534,534,534,534,MLG48,7,16,MLG48,116,6,0,97,98.00630748271942,0.844881961057926
435,435,435,435,435,435,1-10882,3,6,1-10882,14,4,0,8,11.588149070739746,0.8277249336242676
454,454,454,454,454,454,1-6678,10,12,1-6678,213,14,0,171,176.19668638706207,0.8272144900801036
536,536,536,536,536,536,1-1964,15,7,1-1964,48,7,0,34,39.24963355064392,0.8177006989717484
439,439,439,439,439,439,1-8062,12,17,1-8062,17,11,0,3,13.845555901527405,0.8144444647957297
257,257,257,257,257,257,MLG06,10,12,MLG06,634,136,0,396,511.61337900161743,0.8069611656176932
193,193,193,193,193,193,1-3081,6,4,1-3081,42,0,0,35,33.19815218448639,0.7904321948687235
541,541,541,541,541,541,1-7301,11,9,1-7301,26,12,0,9,20.536667704582214,0.7898718347916236
235,235,235,235,235,235,1-3077,18,8,1-3077,41,1,0,33,32.30111491680145,0.7878320711414989
426,426,426,426,426,426,1-7332,7,16,1-7332,53,7,0,36,41.14667081832886,0.7763522795911105
486,486,486,486,486,486,1-6506,9,2,1-6506,70,4,0,53,54.27148759365082,0.7753069656235831
397,397,397,397,397,397,1-6492,11,9,1-6492,48,3,0,35,36.19815218448639,0.7541281705101331
562,562,562,562,562,562,1-3142,8,10,1-3142,4,2,0,1,2.9485186338424683,0.7371296584606171
569,569,569,569,569,569,1-10217,8,10,1-10217,4,2,0,1,2.9485186338424683,0.7371296584606171
440,440,440,440,440,440,1-9197,20,15,1-9197,16,7,0,5,11.742593169212341,0.7339120730757713
