Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
1-3162,5,5,1-3162,35,4,1,7,1006.3015776276588,28.75147364650454
1-7425,1,1,1-7425,352,9,10,25,10017.219920098782,28.458011136644267
1-8368,1,1,1-8368,80,6,2,9,2008.9591712355614,25.111989640444516
MLG24,6,24,MLG24,49,4,1,7,1006.3015776276588,20.536766890360383
MLG37,20,21,MLG37,50,11,1,6,1012.9727808237076,20.259455616474153
1-1633,1,1,1-1633,399,21,8,22,8028.233529686928,20.120886039315607
MLG53,23,16,MLG53,216,53,4,25,4061.2199200987816,18.801944074531395
1-9542,20,23,1-9542,54,8,1,1,1008.3287968039513,18.67275549636947
1-8053,19,21,1-8053,55,7,1,7,1009.3015776276588,18.350937775048344
1-8121,1,1,1-8121,110,3,2,14,2007.6031552553177,18.250937775048342
1-8087,16,17,1-8087,58,5,1,11,1008.6167648434639,17.389944221439034
1-3174,1,16,1-3174,117,26,2,26,2034.5487169027328,17.38930527267293
1-7488,1,5,1-7488,65,26,1,21,1032.9047328829765,15.890842044353485
1-1514,23,16,1-1514,64,13,1,9,1015.9591712355614,15.874362050555646
1-6249,9,19,1-6249,64,11,1,15,1015.931952059269,15.873936750926077
1-8371,13,11,1-8371,255,15,4,24,4022.8911232948303,15.77604362076404
1-4654,1,1,1-4654,138,4,2,34,2015.179091334343,14.602747038654659
1-1070,13,11,1-1070,280,20,4,22,4027.233529686928,14.382976891739029
MLG42,20,23,MLG42,72,4,1,1,1004.3287968039513,13.949011066721546
1-7302,23,16,1-7302,240,68,3,25,3076.2199200987816,12.81758300041159
MLG29,20,23,MLG29,93,16,1,5,1017.6439840197563,10.94240843031996
1-0677,20,23,1-0677,187,25,2,4,2026.315187215805,10.835910092063129
1-3186,1,1,1-3186,796,59,8,116,8097.140429258347,10.172286971430083
MLG66,13,11,MLG66,229,34,2,118,2072.798022866249,9.051519750507637
1-3246,19,21,1-3246,116,17,1,18,1022.9183424711227,8.81826157302692
1-1887,5,5,1-1887,119,17,1,18,1022.9183424711227,8.595952457740527
1-1035,8,8,1-1035,249,48,2,68,2070.358182668686,8.31469149666139
1-8681,8,8,1-8681,260,24,2,59,2043.3990114331245,7.859226967050479
1-0917,11,18,1-0917,134,24,1,23,1031.562326490879,7.698226317096112
1-3693,19,21,1-3693,143,49,1,33,1059.8502945303917,7.41154052119155
MLG26,20,23,MLG26,155,27,1,9,1029.9591712355614,6.644897878939106
1-7306,19,21,1-7306,159,37,1,23,1044.562326490879,6.56957438044578
MLG65,21,24,MLG65,155,10,1,14,1014.6031552553177,6.545826808098824
MLG33,20,23,MLG33,161,27,1,6,1028.9727808237076,6.391135284619302
MLG09,17,13,MLG09,174,37,1,19,1043.247139275074,5.9956732142245635
1-0918,1,23,1-0918,179,46,1,3,1046.9863904118538,5.8490859799544905
MLG61,19,21,MLG61,218,20,1,180,1079.1834247112274,4.950382682161593
1-6678,4,4,1-6678,213,6,1,22,1013.2335296869278,4.756964928107642
MLG13,7,7,MLG13,225,24,1,19,1030.247139275074,4.578876174555885
1-0691,17,13,1-0691,450,21,2,41,2034.4806689620018,4.521068153248893
1-9365,14,10,1-9365,243,14,1,30,1023.8639041185379,4.213431704191514
MLG70,5,5,MLG70,269,29,1,95,1060.23569637537,3.9413966408006322
1-7172,11,18,1-7172,284,59,1,128,1101.0859909057617,3.8770633482597243
MLG15,7,7,MLG15,559,64,2,154,2114.6347078084946,3.782888564952584
MLG12,9,19,MLG12,569,47,2,198,2112.10176718235,3.7119538966297894
1-7946,16,17,1-7946,289,31,1,65,1052.3717922568321,3.641424886701841
1-0708,4,4,1-0708,408,30,1,51,1046.7686370015144,2.5656094044154765
MLG14,17,13,MLG14,462,34,1,359,1152.0380526185036,2.4935888584816093
1-19755,9,19,1-19755,517,121,1,101,1154.2084771990776,2.2325115613134963
MLG08,7,7,MLG08,532,38,1,76,1062.988557100296,1.9980987915419097
MLG02,14,10,MLG02,755,37,1,94,1067.9068995714188,1.4144462245979057
1-8808,22,5,1-8808,52,25,0,13,29.274358451366425,0.5629684317570466
1-3254,9,19,1-3254,68,29,0,8,31.630374431610107,0.4651525651707369
1-6543,12,12,1-6543,36,15,0,3,15.98639041185379,0.44406640032927197
1-1166,9,19,1-1166,118,42,0,30,51.8639041185379,0.43952461117405
1-18973,19,21,1-18973,39,14,0,6,15.97278082370758,0.4095584826591687
MLG82,5,5,MLG82,71,23,0,17,28.58954566717148,0.4026696572841053
1-4776,18,22,1-4776,33,9,0,12,12.945561647415161,0.39228974689136853
1-11388,23,16,1-11388,28,10,0,1,10.328796803951263,0.36888560014111654
1-19068,24,15,1-19068,77,8,0,60,27.727808237075806,0.36010140567630916
1-3056,18,22,1-3056,250,24,0,187,85.48500233888626,0.341940009355545
MLG43,2,2,MLG43,39,12,0,4,13.315187215805054,0.3414150568155142
1-20124,20,23,1-20124,3,1,0,0,1.0,0.3333333333333333
