Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
92,92,92,92,92,92,92,1-6511,23,21,1-6511,144,8,0,76,75.76520228385925,0.526147238082356
55,55,55,55,55,55,55,MLG13,8,16,MLG13,225,14,0,113,114.75615602731705,0.5100273601214091
298,298,298,298,298,298,298,1-0584,23,21,1-0584,41,3,0,20,20.832947969436646,0.5081206821813816
219,219,219,219,219,219,219,1-8702,4,6,1-8702,59,6,0,24,27.399537563323975,0.4643989417512538
32,32,32,32,32,32,32,1-3152,17,10,1-3152,323,17,0,145,146.28887277841568,0.45290672686816
189,189,189,189,189,189,189,1-0582,11,18,1-0582,70,8,0,26,31.18283236026764,0.44546903371810914
2,2,2,2,2,2,2,MLG03,20,8,MLG03,713,65,0,282,316.4445663690567,0.4438212712048481
180,180,180,180,180,180,180,1-9294,15,9,1-9294,74,21,0,13,32.59141618013382,0.44042454297478134
340,340,340,340,340,340,340,1-10981,15,14,1-10981,34,12,0,3,14.674942195415497,0.4316159469239852
160,160,160,160,160,160,160,1-1119,18,11,1-1119,83,7,0,32,35.53271675109863,0.42810502109757387
162,162,162,162,162,162,162,1-10960,12,19,1-10960,82,11,0,27,35.07447975873947,0.4277375580334082
67,67,67,67,67,67,67,1-4394,21,23,1-4394,190,18,0,67,77.74037569761276,0.4091598720926988
3,3,3,3,3,3,3,MLG06,18,11,MLG06,634,43,0,234,251.64549124240875,0.3969171786157867
30,30,30,30,30,30,30,1-8718,4,6,1-8718,333,43,0,100,132.16473984718323,0.3968911106522019
196,196,196,196,196,196,196,1-7522,20,23,1-7522,67,1,0,27,25.07447975873947,0.3742459665483503
99,99,99,99,99,99,99,1-0917,9,2,1-0917,134,16,0,35,47.20765894651413,0.3522959622874189
212,212,212,212,212,212,212,1-8916,7,15,1-8916,61,8,0,15,21.374710977077484,0.3504050979848768
377,377,377,377,377,377,377,1-10305,19,25,1-10305,28,0,0,11,9.808121383190155,0.3502900493996484
86,86,86,86,86,86,86,MLG65,3,7,MLG65,155,39,0,17,54.15800577402115,0.3494064888646526
122,122,122,122,122,122,122,1-8949,23,21,1-8949,112,8,0,34,38.3160115480423,0.34210724596466335
177,177,177,177,177,177,177,1-19121,23,21,1-19121,75,5,0,23,25.507890164852142,0.3401052021980286
343,343,343,343,343,343,343,1-11132,16,27,1-11132,34,6,0,6,11.349884390830994,0.33382012914208803
254,254,254,254,254,254,254,1-8808,23,21,1-8808,52,2,0,17,17.15800577402115,0.3299616495004067
89,89,89,89,89,89,89,1-3509,9,2,1-3509,150,35,0,15,48.374710977077484,0.32249807318051654
372,372,372,372,372,372,372,1-3300,23,21,1-3300,29,4,0,6,9.349884390830994,0.3224098065803791
329,329,329,329,329,329,329,1-8859,19,25,1-8859,36,0,0,13,11.59141618013382,0.321983782781495
318,318,318,318,318,318,318,1-7655,4,6,1-7655,38,5,0,8,12.133179187774658,0.31929418915196467
81,81,81,81,81,81,81,1-7038,15,9,1-7038,163,35,0,19,51.94130057096481,0.31865828571144056
73,73,73,73,73,73,73,MLG74,23,21,MLG74,177,2,0,61,56.39049130678177,0.3185903463659987
488,488,488,488,488,488,488,1-2322,1,4,1-2322,14,0,0,5,4.458236992359161,0.3184454994542258
268,268,268,268,268,268,268,1-2083,18,11,1-2083,48,1,0,16,15.266358375549316,0.3180491328239441
284,284,284,284,284,284,284,1-18635,23,21,1-18635,44,4,0,11,13.808121383190155,0.31382094052704895
472,472,472,472,472,472,472,1-3733,15,22,1-3733,16,5,0,0,5.0,0.3125
247,247,247,247,247,247,247,1-8177,16,27,1-8177,53,12,0,5,16.45823699235916,0.3105327734407389
119,119,119,119,119,119,119,1-1136,12,19,1-1136,113,11,0,27,35.07447975873947,0.31039362618353517
256,256,256,256,256,256,256,1-0984,15,9,1-0984,50,3,0,14,15.483063578605652,0.30966127157211304
46,46,46,46,46,46,46,1-3056,4,6,1-3056,250,27,0,56,76.93225431442261,0.3077290172576904
130,130,130,130,130,130,130,1-8754,12,19,1-8754,108,10,0,26,33.18283236026764,0.3072484477802559
351,351,351,351,351,351,351,1-4776,20,23,1-4776,33,2,0,9,10.02482658624649,0.30378262382565124
18,18,18,18,18,18,18,1-5635,18,11,1-5635,417,48,0,88,126.46497106552124,0.3032733119077248
561,561,561,561,561,561,561,1-8940,23,21,1-8940,3,0,0,1,0.8916473984718323,0.2972157994906108
199,199,199,199,199,199,199,MLG30,23,21,MLG30,66,0,0,22,19.61624276638031,0.2972157994906108
560,560,560,560,560,560,560,1-20124,18,6,1-20124,3,0,0,1,0.8916473984718323,0.2972157994906108
96,96,96,96,96,96,96,1-7402,10,17,1-7402,141,4,0,42,41.449190735816956,0.29396589174338267
61,61,61,61,61,61,61,1-8484,21,23,1-8484,202,1,0,65,58.9570809006691,0.2918667371320252
148,148,148,148,148,148,148,1-6677,5,13,1-6677,94,6,0,24,27.399537563323975,0.291484442163021
151,151,151,151,151,151,151,1-7725,5,13,1-7725,90,2,0,27,26.07447975873947,0.2897164417637719
216,216,216,216,216,216,216,1-18620,21,23,1-18620,60,3,0,16,17.266358375549316,0.2877726395924886
288,288,288,288,288,288,288,MLG01,10,17,MLG01,43,6,0,7,12.241531789302826,0.28468678579774015
335,335,335,335,335,335,335,1-1763,5,13,1-1763,35,1,0,10,9.916473984718323,0.2833278281348092
353,353,353,353,353,353,353,1-7456,10,17,1-7456,32,1,0,9,9.02482658624649,0.2820258308202028
287,287,287,287,287,287,287,1-0454,20,8,1-0454,43,4,0,9,12.02482658624649,0.27964712991270907
26,26,26,26,26,26,26,1-3047,11,18,1-3047,360,18,0,92,100.03156065940857,0.2778654462761349
42,42,42,42,42,42,42,1-8681,19,25,1-8681,260,0,0,81,72.22343927621841,0.2777824587546862
408,408,408,408,408,408,408,1-7987,12,19,1-7987,23,1,0,6,6.349884390830994,0.2760819300361302
213,213,213,213,213,213,213,1-10043,17,10,1-10043,61,7,0,11,16.808121383190155,0.2755429734949206
370,370,370,370,370,370,370,1-7647,23,21,1-7647,30,2,0,7,8.241531789302826,0.2747177263100942
290,290,290,290,290,290,290,1-7348,18,11,1-7348,43,2,0,11,11.808121383190155,0.27460747402767804
8,8,8,8,8,8,8,MLG15,7,15,MLG15,559,33,0,135,153.37239879369736,0.2743692286112654
405,405,405,405,405,405,405,1-6558,15,9,1-6558,24,3,0,4,6.566589593887329,0.27360789974530536
94,94,94,94,94,94,94,1-3693,11,18,1-3693,143,23,0,18,39.04965317249298,0.2730744977097411
29,29,29,29,29,29,29,1-7462,9,2,1-7462,336,32,0,67,91.74037569761276,0.2730368324333713
358,358,358,358,358,358,358,1-5655,15,9,1-5655,31,4,0,5,8.458236992359161,0.272846354592231
