Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
151,151,151,151,151,1-7725,5,15,1-7725,90,3,0,125,95.01169013977051,1.05568544599745
537,537,537,537,537,P1-6891,9,8,P1-6891,7,1,0,7,6.152654647827148,0.878950663975307
169,169,169,169,169,1-6591,20,17,1-6591,79,1,0,82,61.35966873168945,0.7767046674897399
223,223,223,223,223,1-5686,16,22,1-5686,59,0,0,59,43.42951774597168,0.7360935211181641
555,555,555,555,555,1-3734,3,5,1-3734,4,2,0,1,2.736093521118164,0.684023380279541
410,410,410,410,410,7W2-12806,23,20,7W2-12806,23,0,0,21,15.457963943481445,0.6720853888470194
8,8,8,8,8,MLG15,7,9,MLG15,559,71,0,399,364.70131492614746,0.6524173791165429
444,444,444,444,444,1-7467,15,2,1-7467,20,1,0,16,12.777496337890625,0.6388748168945313
114,114,114,114,114,1-6166,12,10,1-6166,117,55,0,26,74.13843154907227,0.6336618081117288
532,532,532,532,532,1-18369,16,22,1-18369,7,0,0,6,4.416561126708984,0.6309373038155692
46,46,46,46,46,1-3056,4,16,1-3056,250,41,0,158,157.30277633666992,0.6292111053466797
129,129,129,129,129,MLG56,2,7,MLG56,109,4,0,86,67.30404281616211,0.6174682827170835
213,213,213,213,213,1-10043,17,3,1-10043,61,8,0,39,36.7076473236084,0.6017647102230885
206,206,206,206,206,1-8629,18,4,1-8629,65,1,0,51,38.54076957702637,0.5929349165696364
445,445,445,445,445,1-2028,15,2,1-2028,20,10,0,2,11.472187042236328,0.5736093521118164
409,409,409,409,409,1-9245,9,8,1-9245,23,8,0,7,13.152654647827148,0.5718545499055282
184,184,184,184,184,MLG18,3,5,MLG18,72,28,0,15,39.04140281677246,0.5422417057885064
77,77,77,77,77,MLG50,7,9,MLG50,168,19,0,97,90.40107154846191,0.5381016163598924
298,298,298,298,298,1-0584,23,20,1-0584,41,16,0,8,21.888748168945312,0.5338719065596418
348,348,348,348,348,1-0997,7,9,1-0997,33,16,0,2,17.472187042236328,0.5294602134011008
100,100,100,100,100,1-0541,17,3,1-0541,132,15,0,74,69.47092056274414,0.5262948527480616
141,141,141,141,141,1-7081,9,8,1-7081,99,5,0,63,51.373891830444336,0.5189282003075185
55,55,55,55,55,MLG13,8,13,MLG13,225,30,0,116,115.38684844970703,0.5128304375542535
388,388,388,388,388,1-7776,18,4,1-7776,26,8,0,7,13.152654647827148,0.5058713326087365
29,29,29,29,29,1-7462,9,8,1-7462,336,27,0,192,168.3299560546875,0.5009820120675224
560,560,560,560,560,1-20124,18,4,1-20124,3,0,0,2,1.4721870422363281,0.49072901407877606
240,240,240,240,240,1-10808,2,7,1-10808,54,1,0,34,26.027179718017578,0.4819848095929181
205,205,205,205,205,1-0447,11,11,1-0447,65,1,0,41,31.179834365844727,0.47968975947453424
502,502,502,502,502,1-0305,16,22,1-0305,12,5,0,1,5.736093521118164,0.47800779342651367
353,353,353,353,353,1-7456,10,12,1-7456,32,1,0,19,14.985776901245117,0.4683055281639099
524,524,524,524,524,1-6015,18,4,1-6015,8,3,0,1,3.736093521118164,0.4670116901397705
301,301,301,301,301,1-3469,3,5,1-3469,40,9,0,13,18.569215774536133,0.4642303943634033
99,99,99,99,99,1-0917,9,8,1-0917,134,13,0,66,61.58217239379883,0.45956845069999125
539,539,539,539,539,P1-17272,15,2,P1-17272,6,2,0,1,2.736093521118164,0.45601558685302734
119,119,119,119,119,1-1136,12,10,1-1136,113,25,0,36,51.499366760253906,0.45574660849782217
162,162,162,162,162,1-10960,12,10,1-10960,82,13,0,33,37.291086196899414,0.454769343864627
26,26,26,26,26,1-3047,11,11,1-3047,360,17,0,197,162.01042366027832,0.45002895461188425
189,189,189,189,189,1-0582,11,11,1-0582,70,7,0,33,31.291086196899414,0.4470155170985631
319,319,319,319,319,1-8765,19,24,1-8765,38,0,0,23,16.930150985717773,0.44553028909783615
442,442,442,442,442,1-9232,1,6,1-9232,20,3,0,8,8.888748168945312,0.44443740844726565
376,376,376,376,376,1-3356,2,7,1-3356,28,8,0,6,12.416561126708984,0.443448611668178
382,382,382,382,382,1-3472,22,19,1-3472,28,8,0,6,12.416561126708984,0.443448611668178
541,541,541,541,541,1-19192,18,4,1-19192,5,0,0,3,2.208280563354492,0.44165611267089844
374,374,374,374,374,1-7486,8,13,1-7486,29,1,0,16,12.777496337890625,0.4406033219962284
352,352,352,352,352,1-8853,5,15,1-8853,33,2,0,17,14.513589859008789,0.43980575330329663
310,310,310,310,310,MLG43,23,20,MLG43,39,6,0,15,17.04140281677246,0.43695904658390927
364,364,364,364,364,1-5515,17,3,1-5515,30,5,0,11,13.097028732299805,0.43656762440999347
164,164,164,164,164,1-9454,13,21,1-9454,80,28,0,9,34.62484169006348,0.43281052112579343
400,400,400,400,400,1-11523,8,13,1-11523,24,3,0,10,10.36093521118164,0.43170563379923504
236,236,236,236,236,1-8053,2,7,1-8053,55,2,0,29,23.346712112426758,0.4244856747713956
30,30,30,30,30,1-8718,4,16,1-8718,333,102,0,53,141.0129566192627,0.4234623321899781
24,24,24,24,24,MLG62,8,13,MLG62,370,18,0,188,156.38558197021484,0.4226637350546347
70,70,70,70,70,1-5228,12,10,1-5228,180,31,0,60,75.16561126708984,0.4175867292616102
369,369,369,369,369,1-9217,8,13,1-9217,30,2,0,14,12.305309295654297,0.4101769765218099
517,517,517,517,517,MLG77,17,3,MLG77,9,0,0,5,3.6804676055908203,0.4089408450656467
395,395,395,395,395,1-1958,7,9,1-1958,25,8,0,3,10.208280563354492,0.4083312225341797
247,247,247,247,247,1-8177,16,22,1-8177,53,12,0,13,21.569215774536133,0.40696633536860627
182,182,182,182,182,MLG69,12,10,MLG69,73,1,0,39,29.7076473236084,0.40695407292614244
469,469,469,469,469,1-9095,23,20,1-9095,16,5,0,2,6.472187042236328,0.4045116901397705
23,23,23,23,23,1-8567,17,3,1-8567,388,61,0,130,156.69215774536133,0.40384576738495187
262,262,262,262,262,1-7656,9,8,1-7656,48,6,0,18,19.249683380126953,0.4010350704193115
243,243,243,243,243,1-9542,9,8,1-9542,54,12,0,13,21.569215774536133,0.3994299217506691
375,375,375,375,375,1-8187,16,22,1-8187,29,2,0,13,11.569215774536133,0.3989384749840046
321,321,321,321,321,1-3257,8,13,1-3257,37,0,0,20,14.721870422363281,0.3978883897936022
316,316,316,316,316,1-3216,1,6,1-3216,38,7,0,11,15.097028732299805,0.3972902297973633
106,106,106,106,106,1-7872,7,9,1-7872,124,33,0,22,49.19405746459961,0.3967262698758033
393,393,393,393,393,1-8766,20,17,1-8766,26,0,0,14,10.305309295654297,0.39635804983285755
384,384,384,384,384,1-7567,13,21,1-7567,27,7,0,5,10.68046760559082,0.3955728742811415
53,53,53,53,53,1-6727,17,3,1-6727,235,26,0,90,92.24841690063477,0.3925464548963182
399,399,399,399,399,1-11522,23,20,1-11522,24,5,0,6,9.416561126708984,0.39235671361287433
3,3,3,3,3,MLG06,18,4,MLG06,634,103,0,198,248.74651718139648,0.3923446643239692
212,212,212,212,212,1-8916,7,9,1-8916,61,18,0,8,23.888748168945312,0.3916188224417264
232,232,232,232,232,1-18412,9,8,1-18412,56,4,0,24,21.666244506835938,0.386897223336356
27,27,27,27,27,1-7425,5,15,1-7425,352,30,0,144,135.99746704101562,0.3863564404574307
431,431,431,431,431,1-6533,1,6,1-6533,21,0,0,11,8.097028732299805,0.38557279677618117
20,20,20,20,20,1-0708,11,11,1-0708,408,25,0,179,156.76074028015137,0.3842175006866455
33,33,33,33,33,1-18507,7,9,1-18507,320,4,0,160,121.77496337890625,0.38054676055908204
299,299,299,299,299,1-0754,7,9,1-0754,41,6,0,13,15.569215774536133,0.3797369701106374
338,338,338,338,338,1-8497,17,3,1-8497,34,4,0,12,12.833122253417969,0.377444772159352
18,18,18,18,18,1-5635,18,4,1-5635,417,63,0,128,157.219970703125,0.3770263086405875
297,297,297,297,297,1-6101,16,22,1-6101,41,0,0,21,15.457963943481445,0.3770235108166206
104,104,104,104,104,MLG64,2,7,MLG64,129,14,0,47,48.59639549255371,0.37671624412832333
503,503,503,503,503,1-11534,3,5,1-11534,12,3,0,2,4.472187042236328,0.37268225351969403
86,86,86,86,86,MLG65,3,5,MLG65,155,32,0,35,57.76327323913574,0.3726662789621661
237,237,237,237,237,1-18266,20,17,1-18266,55,5,0,21,20.457963943481445,0.3719629807905717
475,475,475,475,475,1-9548,8,13,1-9548,16,3,0,4,5.944374084472656,0.371523380279541
455,455,455,455,455,1-9225,4,16,1-9225,18,3,0,5,6.68046760559082,0.37113708919949
180,180,180,180,180,1-9294,15,2,1-9294,74,23,0,6,27.416561126708984,0.3704940692798511
271,271,271,271,271,1-5568,17,3,1-5568,47,7,0,14,17.305309295654297,0.3681980701203042
