Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
508,508,508,508,508,508,508,1-7737,22,28,1-7737,11,5,0,0,5.0,0.45454545454545453
83,83,83,83,83,83,83,1-7306,13,13,1-7306,159,56,0,10,56.44612497091293,0.3550070752887606
382,382,382,382,382,382,382,1-3472,22,28,1-3472,28,9,0,0,9.0,0.32142857142857145
306,306,306,306,306,306,306,1-8990,16,27,1-8990,40,12,0,5,12.223062485456467,0.30557656213641166
348,348,348,348,348,348,348,1-0997,7,20,1-0997,33,9,0,3,9.13383749127388,0.27678295428102667
212,212,212,212,212,212,212,1-8916,7,20,1-8916,61,16,0,13,16.579962462186813,0.27180266331453795
340,340,340,340,340,340,340,1-10981,15,15,1-10981,34,9,0,5,9.223062485456467,0.27126654368989606
445,445,445,445,445,445,445,1-2028,15,15,1-2028,20,5,0,1,5.044612497091293,0.25223062485456466
554,554,554,554,554,554,554,1-10217,8,18,1-10217,4,1,0,0,1.0,0.25
180,180,180,180,180,180,180,1-9294,15,15,1-9294,74,18,0,8,18.356899976730347,0.24806621590176145
516,516,516,516,516,516,516,1-17965,1,2,1-17965,10,2,0,4,2.1784499883651733,0.21784499883651734
511,511,511,511,511,511,511,1-7707,8,18,1-7707,10,2,0,0,2.0,0.2
472,472,472,472,472,472,472,1-3733,15,15,1-3733,16,3,0,4,3.1784499883651733,0.19865312427282333
172,172,172,172,172,172,172,1-19068,13,13,1-19068,77,15,0,4,15.178449988365173,0.19712272712162562
243,243,243,243,243,243,243,1-9542,9,21,1-9542,54,10,0,13,10.579962462186813,0.19592523078123728
247,247,247,247,247,247,247,1-8177,16,27,1-8177,53,10,0,7,10.312287479639053,0.19457146187998214
509,509,509,509,509,509,509,1-0337,4,17,1-0337,11,2,0,2,2.0892249941825867,0.1899295449256897
164,164,164,164,164,164,164,1-9454,13,13,1-9454,80,14,0,5,14.223062485456467,0.17778828106820582
364,364,364,364,364,364,364,1-5515,17,10,1-5515,30,5,0,7,5.312287479639053,0.17707624932130178
229,229,229,229,229,229,229,1-8986,20,7,1-8986,57,10,0,2,10.089224994182587,0.17700394726636118
120,120,120,120,120,120,120,1-1152,4,17,1-1152,112,18,0,37,19.650662392377853,0.17545234278908797
184,184,184,184,184,184,184,MLG18,3,16,MLG18,72,12,0,14,12.624574959278107,0.1753413188788626
358,358,358,358,358,358,358,1-5655,15,15,1-5655,31,5,0,7,5.312287479639053,0.17136411224642106
502,502,502,502,502,502,502,1-0305,16,27,1-0305,12,2,0,1,2.0446124970912933,0.1703843747576078
322,322,322,322,322,322,322,1-18435,4,17,1-18435,37,6,0,5,6.223062485456467,0.1681908779853099
35,35,35,35,35,35,35,1-7901,9,21,1-7901,298,47,0,63,49.81058731675148,0.16714962186829355
539,539,539,539,539,539,539,P1-17272,15,15,P1-17272,6,1,0,0,1.0,0.16666666666666666
398,398,398,398,398,398,398,1-8914,7,20,1-8914,25,4,0,1,4.044612497091293,0.16178449988365173
315,315,315,315,315,315,315,1-6764,22,28,1-6764,38,6,0,0,6.0,0.15789473684210525
428,428,428,428,428,428,428,1-5221,9,21,1-5221,21,3,0,7,3.3122874796390533,0.1577279752209073
160,160,160,160,160,160,160,1-1119,18,9,1-1119,83,13,0,2,13.089224994182587,0.15770150595400706
238,238,238,238,238,238,238,MLG20,7,20,MLG20,55,8,0,8,8.356899976730347,0.15194363594055177
440,440,440,440,440,440,440,1-20081,20,7,1-20081,20,3,0,0,3.0,0.15
241,241,241,241,241,241,241,1-8058,20,7,1-8058,54,8,0,1,8.044612497091293,0.1489743055016906
237,237,237,237,237,237,237,1-18266,20,7,1-18266,55,8,0,1,8.044612497091293,0.14626568176529625
537,537,537,537,537,537,537,P1-6891,9,21,P1-6891,7,1,0,0,1.0,0.14285714285714285
376,376,376,376,376,376,376,1-3356,2,1,1-3356,28,4,0,0,4.0,0.14285714285714285
471,471,471,471,471,471,471,1-9396,1,2,1-9396,16,2,0,6,2.26767498254776,0.141729686409235
412,412,412,412,412,412,412,1-7770,6,19,1-7770,23,3,0,5,3.2230624854564667,0.1401331515415855
391,391,391,391,391,391,391,1-7301,19,8,1-7301,26,3,0,13,3.5799624621868134,0.13769086393026206
475,475,475,475,475,475,475,1-9548,8,18,1-9548,16,2,0,2,2.0892249941825867,0.13057656213641167
3,3,3,3,3,3,3,MLG06,18,9,MLG06,634,81,0,26,82.15992492437363,0.12958978694696155
342,342,342,342,342,342,342,1-18987,19,8,1-18987,34,4,0,9,4.40151247382164,0.12945624923004823
202,202,202,202,202,202,202,1-1367,14,14,1-1367,66,8,0,12,8.53534996509552,0.1293234843196291
404,404,404,404,404,404,404,1-6559,1,2,1-6559,24,3,0,2,3.0892249941825867,0.1287177080909411
107,107,107,107,107,107,107,1-0598,21,6,1-0598,122,14,0,35,15.561437398195267,0.1275527655589776
302,302,302,302,302,302,302,1-7809,13,13,1-7809,40,5,0,1,5.044612497091293,0.12611531242728233
468,468,468,468,468,468,468,1-9316,18,9,1-9316,16,2,0,0,2.0,0.125
222,222,222,222,222,222,222,1-5159,4,17,1-5159,59,7,0,8,7.356899976730347,0.12469321994458214
235,235,235,235,235,235,235,1-9040,19,8,1-9040,55,6,0,18,6.80302494764328,0.12369136268442327
375,375,375,375,375,375,375,1-8187,16,27,1-8187,29,3,0,12,3.53534996509552,0.12190861948605242
105,105,105,105,105,105,105,1-0529,14,14,1-0529,124,13,0,47,15.096787363290787,0.12174828518782893
42,42,42,42,42,42,42,1-8681,19,8,1-8681,260,26,0,114,31.08582466840744,0.11956086410925938
30,30,30,30,30,30,30,1-8718,4,17,1-8718,333,38,0,36,39.60604989528656,0.11893708677263232
138,138,138,138,138,138,138,1-7993,17,10,1-7993,100,10,0,41,11.829112380743027,0.11829112380743027
99,99,99,99,99,99,99,1-0917,9,21,1-0917,134,15,0,19,15.847637444734573,0.11826595108010876
513,513,513,513,513,513,513,1-18770,19,8,1-18770,10,1,0,4,1.1784499883651733,0.11784499883651733
18,18,18,18,18,18,18,1-5635,18,9,1-5635,417,49,0,0,49.0,0.11750599520383694
14,14,14,14,14,14,14,1-3037,3,16,1-3037,467,46,0,197,54.78866192698479,0.11732047521838285
442,442,442,442,442,442,442,1-9232,1,2,1-9232,20,2,0,5,2.2230624854564667,0.11115312427282334
139,139,139,139,139,139,139,1-8228,13,13,1-8228,99,11,0,0,11.0,0.1111111111111111
36,36,36,36,36,36,36,MLG67,19,8,MLG67,293,29,0,74,32.30132478475571,0.11024342929950753
275,275,275,275,275,275,275,1-3477,8,18,1-3477,46,5,0,1,5.044612497091293,0.10966548906720203
111,111,111,111,111,111,111,1-1887,19,8,1-1887,119,11,0,38,12.695274889469147,0.10668298226444661
303,303,303,303,303,303,303,1-7899,14,14,1-7899,40,4,0,5,4.223062485456467,0.10557656213641167
46,46,46,46,46,46,46,1-3056,4,17,1-3056,250,24,0,42,25.87372487783432,0.10349489951133728
117,117,117,117,117,117,117,1-3246,2,1,1-3246,116,12,0,0,12.0,0.10344827586206896
427,427,427,427,427,427,427,1-9287,14,14,1-9287,21,2,0,2,2.0892249941825867,0.09948690448488508
423,423,423,423,423,423,423,1-1636,15,15,1-1636,22,2,0,3,2.13383749127388,0.09699261323972182
2,2,2,2,2,2,2,MLG03,20,7,MLG03,713,68,0,25,69.11531242728233,0.09693592205789948
255,255,255,255,255,255,255,1-3302,2,1,1-3302,52,5,0,0,5.0,0.09615384615384616
61,61,61,61,61,61,61,1-8484,21,6,1-8484,202,17,0,54,19.40907484292984,0.09608452892539525
103,103,103,103,103,103,103,1-2275,14,14,1-2275,130,11,0,32,12.427599906921387,0.09559692236093374
344,344,344,344,344,344,344,1-7781,13,13,1-7781,33,3,0,2,3.0892249941825867,0.09361287861159354
323,323,323,323,323,323,323,1-8613,16,27,1-8613,37,3,0,10,3.4461249709129333,0.09313851272737658
155,155,155,155,155,155,155,1-2364,19,8,1-2364,88,6,0,49,8.186012357473373,0.09302286769856107
418,418,418,418,418,418,418,1-9121,4,17,1-9121,22,2,0,1,2.0446124970912933,0.09293693168596788
424,424,424,424,424,424,424,1-18869,18,9,1-18869,22,2,0,1,2.0446124970912933,0.09293693168596788
23,23,23,23,23,23,23,1-8567,17,10,1-8567,388,30,0,134,35.97807461023331,0.09272699641812708
