Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
298,298,298,298,298,1-0584,23,20,1-0584,41,16,0,20,23.01623797416687,0.561371657906509
442,442,442,442,442,1-9232,1,2,1-9232,20,6,0,4,7.403247594833374,0.3701623797416687
187,187,187,187,187,MLG82,16,6,MLG82,71,23,0,5,24.754059493541718,0.3486487252611509
30,30,30,30,30,1-8718,4,2,1-8718,333,102,0,38,115.33085215091705,0.34633889534809925
184,184,184,184,184,MLG18,3,9,MLG18,72,22,0,8,24.806495189666748,0.34453465541203815
310,310,310,310,310,MLG43,23,20,MLG43,39,5,0,23,13.0686736702919,0.3350941966741513
164,164,164,164,164,1-9454,13,19,1-9454,80,22,0,13,26.560554683208466,0.3320069335401058
340,340,340,340,340,1-10981,15,14,1-10981,34,9,0,5,10.754059493541718,0.31629586745710936
162,162,162,162,162,1-10960,12,18,1-10960,82,16,0,27,25.471921265125275,0.3106331861600643
83,83,83,83,83,1-7306,13,19,1-7306,159,40,0,26,49.12110936641693,0.3089377947573392
445,445,445,445,445,1-2028,15,8,1-2028,20,5,0,3,6.0524356961250305,0.3026217848062515
180,180,180,180,180,1-9294,15,8,1-9294,74,18,0,11,21.85893088579178,0.2953909579161051
129,129,129,129,129,MLG56,2,11,MLG56,109,2,0,86,32.16982328891754,0.2951359934763077
243,243,243,243,243,1-9542,9,12,1-9542,54,12,0,11,15.858930885791779,0.2936839052924403
92,92,92,92,92,1-6511,23,20,1-6511,144,15,0,76,41.661704301834106,0.28931739098495907
55,55,55,55,55,MLG13,8,15,MLG13,225,30,0,100,65.08118987083435,0.2892497327592638
503,503,503,503,503,1-11534,3,4,1-11534,12,2,0,4,3.403247594833374,0.2836039662361145
325,325,325,325,325,1-6543,22,18,1-6543,36,7,0,9,10.157307088375092,0.2821474191215303
472,472,472,472,472,1-3733,15,20,1-3733,16,2,0,7,4.4556832909584045,0.2784802056849003
58,58,58,58,58,MLG53,16,6,MLG53,216,48,0,34,59.92760455608368,0.2774426136855726
238,238,238,238,238,MLG20,7,13,MLG20,55,12,0,9,15.157307088375092,0.2755874016068198
189,189,189,189,189,1-0582,11,17,1-0582,70,7,0,34,18.92760455608368,0.2703943508011954
224,224,224,224,224,1-8087,16,6,1-8087,58,12,0,10,15.508118987083435,0.2673813618462661
212,212,212,212,212,1-8916,7,13,1-8916,61,14,0,6,16.10487139225006,0.26401428511885344
219,219,219,219,219,1-8702,4,2,1-8702,59,13,0,7,15.455683290958405,0.2619607337450577
158,158,158,158,158,1-7107,23,20,1-7107,84,9,0,36,21.629228353500366,0.2574908137321472
393,393,393,393,393,1-8766,20,3,1-8766,26,1,0,16,6.612990379333496,0.2543457838205191
475,475,475,475,475,1-9548,8,15,1-9548,16,3,0,3,4.0524356961250305,0.2532772310078144
242,242,242,242,242,1-18469,3,9,1-18469,54,8,0,16,13.612990379333496,0.2520924144321018
532,532,532,532,532,1-18369,16,6,1-18369,7,0,0,5,1.7540594935417175,0.2505799276488168
555,555,555,555,555,1-3734,3,9,1-3734,4,1,0,0,1.0,0.25
469,469,469,469,469,1-9095,23,20,1-9095,16,4,0,0,4.0,0.25
185,185,185,185,185,MLG42,16,6,MLG42,72,14,0,11,17.85893088579178,0.24804070674710804
86,86,86,86,86,MLG65,3,9,MLG65,155,24,0,41,38.383287847042084,0.24763411514220698
322,322,322,322,322,1-18435,4,2,1-18435,37,8,0,3,9.05243569612503,0.2446604242195954
353,353,353,353,353,1-7456,10,16,1-7456,32,1,0,19,7.665426075458527,0.23954456485807896
240,240,240,240,240,1-10808,2,11,1-10808,54,1,0,34,12.92760455608368,0.23940008437191998
120,120,120,120,120,1-1152,4,2,1-1152,112,20,0,19,26.665426075458527,0.23808416138802255
288,288,288,288,288,MLG01,10,16,MLG01,43,6,0,12,10.209742784500122,0.23743587870930516
306,306,306,306,306,1-8990,16,6,1-8990,40,7,0,7,9.455683290958405,0.2363920822739601
513,513,513,513,513,1-18770,19,4,1-18770,10,2,0,1,2.3508118987083435,0.23508118987083435
516,516,516,516,516,1-17965,1,10,1-17965,10,2,0,1,2.3508118987083435,0.23508118987083435
94,94,94,94,94,1-3693,11,17,1-3693,143,23,0,30,33.524356961250305,0.23443606266608605
104,104,104,104,104,MLG64,2,11,MLG64,129,14,0,46,30.1373473405838,0.23362284760142482
409,409,409,409,409,1-9245,9,21,1-9245,23,5,0,1,5.3508118987083435,0.23264399559601492
382,382,382,382,382,1-3472,22,3,1-3472,28,3,0,10,6.508118987083435,0.23243282096726553
76,76,76,76,76,1-7518,12,18,1-7518,169,32,0,20,39.01623797416687,0.2308653134566087
450,450,450,450,450,1-3301,7,13,1-3301,18,3,0,3,4.0524356961250305,0.2251353164513906
141,141,141,141,141,1-7081,9,12,1-7081,99,5,0,49,22.189783036708832,0.2241392225930185
112,112,112,112,112,1-1166,1,10,1-1166,118,18,0,24,26.419485569000244,0.22389394550000208
236,236,236,236,236,1-8053,2,11,1-8053,55,2,0,29,12.173545062541962,0.22133718295530838
351,351,351,351,351,1-4776,20,3,1-4776,33,2,0,15,7.262178480625153,0.22006601456439856
46,46,46,46,46,1-3056,4,2,1-3056,250,42,0,37,54.98004025220871,0.21992016100883485
304,304,304,304,304,1-2006,11,17,1-2006,40,7,0,5,8.754059493541718,0.21885148733854293
426,426,426,426,426,1-20040,10,16,1-20040,22,2,0,8,4.806495189666748,0.21847705407576126
8,8,8,8,8,MLG15,7,13,MLG15,559,30,0,259,120.86028176546097,0.21620801746951873
370,370,370,370,370,1-7647,23,20,1-7647,30,4,0,7,6.4556832909584045,0.21518944303194681
210,210,210,210,210,1-1514,1,10,1-1514,64,7,0,19,13.665426075458527,0.21352228242903948
6,6,6,6,6,1-3026,3,9,1-3026,570,68,0,153,121.67422050237656,0.2134635447410115
241,241,241,241,241,1-8058,20,3,1-8058,54,8,0,10,11.508118987083435,0.21311331457561916
