Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
508,508,508,508,508,508,508,1-7737,22,28,1-7737,11,5,0,0,5.0,0.45454545454545453
83,83,83,83,83,83,83,1-7306,13,13,1-7306,159,56,0,10,57.03878900408745,0.3587345220382858
382,382,382,382,382,382,382,1-3472,22,28,1-3472,28,9,0,0,9.0,0.32142857142857145
306,306,306,306,306,306,306,1-8990,16,27,1-8990,40,12,0,5,12.519394502043724,0.3129848625510931
212,212,212,212,212,212,212,1-8916,7,20,1-8916,61,16,0,13,17.350425705313683,0.28443320828383084
348,348,348,348,348,348,348,1-0997,7,20,1-0997,33,9,0,3,9.311636701226234,0.2821708091280677
340,340,340,340,340,340,340,1-10981,15,15,1-10981,34,9,0,5,9.519394502043724,0.27998219123658014
445,445,445,445,445,445,445,1-2028,15,15,1-2028,20,5,0,1,5.103878900408745,0.25519394502043724
180,180,180,180,180,180,180,1-9294,15,15,1-9294,74,18,0,8,18.83103120326996,0.2544733946387832
554,554,554,554,554,554,554,1-10217,8,18,1-10217,4,1,0,0,1.0,0.25
516,516,516,516,516,516,516,1-17965,1,2,1-17965,10,2,0,4,2.4155156016349792,0.24155156016349794
472,472,472,472,472,472,472,1-3733,15,15,1-3733,16,3,0,4,3.4155156016349792,0.2134697251021862
243,243,243,243,243,243,243,1-9542,9,21,1-9542,54,10,0,13,11.350425705313683,0.21019306861692005
247,247,247,247,247,247,247,1-8177,16,27,1-8177,53,10,0,7,10.727152302861214,0.20239910005398518
509,509,509,509,509,509,509,1-0337,4,17,1-0337,11,2,0,2,2.2077578008174896,0.2007052546197718
172,172,172,172,172,172,172,1-19068,13,13,1-19068,77,15,0,4,15.41551560163498,0.2002015013199348
511,511,511,511,511,511,511,1-7707,8,18,1-7707,10,2,0,0,2.0,0.2
120,120,120,120,120,120,120,1-1152,4,17,1-1152,112,18,0,37,21.843519315123558,0.19503142245646035
364,364,364,364,364,364,364,1-5515,17,10,1-5515,30,5,0,7,5.727152302861214,0.19090507676204047
184,184,184,184,184,184,184,MLG18,3,16,MLG18,72,12,0,14,13.454304605722427,0.18686534174614483
358,358,358,358,358,358,358,1-5655,15,15,1-5655,31,5,0,7,5.727152302861214,0.184746848479394
164,164,164,164,164,164,164,1-9454,13,13,1-9454,80,14,0,5,14.519394502043724,0.18149243127554654
35,35,35,35,35,35,35,1-7901,9,21,1-7901,298,47,0,63,53.54437072575092,0.17967909639513732
229,229,229,229,229,229,229,1-8986,20,7,1-8986,57,10,0,2,10.20775780081749,0.17908347018978052
428,428,428,428,428,428,428,1-5221,9,21,1-5221,21,3,0,7,3.7271523028612137,0.17748344299339114
322,322,322,322,322,322,322,1-18435,4,17,1-18435,37,6,0,5,6.519394502043724,0.17619985140658714
502,502,502,502,502,502,502,1-0305,16,27,1-0305,12,2,0,1,2.103878900408745,0.17532324170072874
391,391,391,391,391,391,391,1-7301,19,8,1-7301,26,3,0,13,4.350425705313683,0.1673240655889878
539,539,539,539,539,539,539,P1-17272,15,15,P1-17272,6,1,0,0,1.0,0.16666666666666666
398,398,398,398,398,398,398,1-8914,7,20,1-8914,25,4,0,1,4.103878900408745,0.16415515601634978
471,471,471,471,471,471,471,1-9396,1,2,1-9396,16,2,0,6,2.623273402452469,0.1639545876532793
238,238,238,238,238,238,238,MLG20,7,20,MLG20,55,8,0,8,8.831031203269958,0.16056420369581742
160,160,160,160,160,160,160,1-1119,18,9,1-1119,83,13,0,2,13.20775780081749,0.15912961205804205
315,315,315,315,315,315,315,1-6764,22,28,1-6764,38,6,0,0,6.0,0.15789473684210525
412,412,412,412,412,412,412,1-7770,6,19,1-7770,23,3,0,5,3.519394502043724,0.1530171522627706
241,241,241,241,241,241,241,1-8058,20,7,1-8058,54,8,0,1,8.103878900408745,0.15007183148905082
440,440,440,440,440,440,440,1-20081,20,7,1-20081,20,3,0,0,3.0,0.15
237,237,237,237,237,237,237,1-18266,20,7,1-18266,55,8,0,1,8.103878900408745,0.14734325273470444
375,375,375,375,375,375,375,1-8187,16,27,1-8187,29,3,0,12,4.246546804904938,0.14643264844499784
42,42,42,42,42,42,42,1-8681,19,8,1-8681,260,26,0,114,37.84219464659691,0.14554690248691118
342,342,342,342,342,342,342,1-18987,19,8,1-18987,34,4,0,9,4.934910103678703,0.1451444148140795
107,107,107,107,107,107,107,1-0598,21,6,1-0598,122,14,0,35,17.63576151430607,0.1445554222484104
105,105,105,105,105,105,105,1-0529,14,14,1-0529,124,13,0,47,17.882308319211006,0.1442121638646049
235,235,235,235,235,235,235,1-9040,19,8,1-9040,55,6,0,18,7.869820207357407,0.14308764013377104
376,376,376,376,376,376,376,1-3356,2,1,1-3356,28,4,0,0,4.0,0.14285714285714285
537,537,537,537,537,537,537,P1-6891,9,21,P1-6891,7,1,0,0,1.0,0.14285714285714285
138,138,138,138,138,138,138,1-7993,17,10,1-7993,100,10,0,41,14.259034916758537,0.14259034916758537
14,14,14,14,14,14,14,1-3037,3,16,1-3037,467,46,0,197,66.46414338052273,0.14232150616814288
513,513,513,513,513,513,513,1-18770,19,8,1-18770,10,1,0,4,1.4155156016349792,0.14155156016349793
202,202,202,202,202,202,202,1-1367,14,14,1-1367,66,8,0,12,9.246546804904938,0.14009919401371118
475,475,475,475,475,475,475,1-9548,8,18,1-9548,16,2,0,2,2.2077578008174896,0.1379848625510931
404,404,404,404,404,404,404,1-6559,1,2,1-6559,24,3,0,2,3.2077578008174896,0.13365657503406206
222,222,222,222,222,222,222,1-5159,4,17,1-5159,59,7,0,8,7.8310312032699585,0.1327293424283044
3,3,3,3,3,3,3,MLG06,18,9,MLG06,634,81,0,26,83.70085141062737,0.13202027036376557
81,81,81,81,81,81,81,1-7038,15,15,1-7038,163,7,0,137,21.23140935599804,0.13025404512882233
302,302,302,302,302,302,302,1-7809,13,13,1-7809,40,5,0,1,5.103878900408745,0.12759697251021862
99,99,99,99,99,99,99,1-0917,9,21,1-0917,134,15,0,19,16.97369910776615,0.12666939632661306
461,461,461,461,461,461,461,1-1067,1,2,1-1067,17,1,0,11,2.142667904496193,0.12603928849977605
155,155,155,155,155,155,155,1-2364,19,8,1-2364,88,6,0,49,11.090066120028496,0.12602347863668745
442,442,442,442,442,442,442,1-9232,1,2,1-9232,20,2,0,5,2.519394502043724,0.1259697251021862
111,111,111,111,111,111,111,1-1887,19,8,1-1887,119,11,0,38,14.947398215532303,0.12560838836581767
30,30,30,30,30,30,30,1-8718,4,17,1-8718,333,38,0,36,41.73964041471481,0.1253442655096541
36,36,36,36,36,36,36,MLG67,19,8,MLG67,293,29,0,74,36.687038630247116,0.12521173593940996
468,468,468,468,468,468,468,1-9316,18,9,1-9316,16,2,0,0,2.0,0.125
18,18,18,18,18,18,18,1-5635,18,9,1-5635,417,49,0,0,49.0,0.11750599520383694
162,162,162,162,162,162,162,1-10960,12,12,1-10960,82,6,0,32,9.324124813079834,0.11370883918390041
46,46,46,46,46,46,46,1-3056,4,17,1-3056,250,24,0,42,28.362913817167282,0.11345165526866913
23,23,23,23,23,23,23,1-8567,17,10,1-8567,388,30,0,134,43.919772654771805,0.11319529034735001
303,303,303,303,303,303,303,1-7899,14,14,1-7899,40,4,0,5,4.519394502043724,0.11298486255109311
61,61,61,61,61,61,61,1-8484,21,6,1-8484,202,17,0,54,22.60946062207222,0.11192802288154564
223,223,223,223,223,223,223,1-5686,16,27,1-5686,59,4,0,25,6.59697251021862,0.11181309339353594
139,139,139,139,139,139,139,1-8228,13,13,1-8228,99,11,0,0,11.0,0.1111111111111111
275,275,275,275,275,275,275,1-3477,8,18,1-3477,46,5,0,1,5.103878900408745,0.11095388913932054
103,103,103,103,103,103,103,1-2275,14,14,1-2275,130,11,0,32,14.324124813079834,0.11018557548522949
323,323,323,323,323,323,323,1-8613,16,27,1-8613,37,3,0,10,4.038789004087448,0.10915645956993103
86,86,86,86,86,86,86,MLG65,3,16,MLG65,155,12,0,46,16.77842941880226,0.10824793173420814
427,427,427,427,427,427,427,1-9287,14,14,1-9287,21,2,0,2,2.2077578008174896,0.10513132384845189
423,423,423,423,423,423,423,1-1636,15,15,1-1636,22,2,0,3,2.3116367012262344,0.10507439551028339
6,6,6,6,6,6,6,1-3026,3,16,1-3026,570,37,0,220,59.85335808992386,0.10500589138583133
574,574,574,574,574,574,574,1-4618,23,25,1-4618,1,0,0,1,0.10387890040874481,0.10387890040874481
10,10,10,10,10,10,10,MLG08,8,18,MLG08,532,38,0,165,55.140018567442894,0.10364665144256183
91,91,91,91,91,91,91,1-6684,4,17,1-6684,145,1,0,135,15.02365155518055,0.10361139003572793
117,117,117,117,117,117,117,1-3246,2,1,1-3246,116,12,0,0,12.0,0.10344827586206896
192,192,192,192,192,192,192,1-3254,6,19,1-3254,68,5,0,18,6.869820207357407,0.10102676775525599
503,503,503,503,503,503,503,1-11534,3,16,1-11534,12,1,0,2,1.2077578008174896,0.10064648340145747
13,13,13,13,13,13,13,MLG11,4,17,MLG11,493,11,0,368,49.22743535041809,0.09985281004141601
410,410,410,410,410,410,410,7W2-12806,23,25,7W2-12806,23,0,0,22,2.285335808992386,0.09936242647792982
96,96,96,96,96,96,96,1-7402,10,22,1-7402,141,12,0,19,13.973699107766151,0.0991042489912493
2,2,2,2,2,2,2,MLG03,20,7,MLG03,713,68,0,25,70.59697251021862,0.0990139866903487
279,279,279,279,279,279,279,1-20068,14,14,1-20068,45,3,0,14,4.454304605722427,0.09898454679383172
294,294,294,294,294,294,294,1-3081,11,23,1-3081,42,0,0,40,4.1551560163497925,0.09893228610356648
301,301,301,301,301,301,301,1-3469,3,16,1-3469,40,3,0,9,3.9349101036787033,0.09837275259196758
344,344,344,344,344,344,344,1-7781,13,13,1-7781,33,3,0,2,3.2077578008174896,0.09720478184295422
1,1,1,1,1,1,1,MLG02,15,15,MLG02,755,61,0,116,73.0499524474144,0.09675490390386013
174,174,174,174,174,174,174,MLG17,8,18,MLG17,76,6,0,13,7.350425705313683,0.09671612770149582
255,255,255,255,255,255,255,1-3302,2,1,1-3302,52,5,0,0,5.0,0.09615384615384616
166,166,166,166,166,166,166,1-5696,10,22,1-5696,80,6,0,16,7.662062406539917,0.09577578008174896
424,424,424,424,424,424,424,1-18869,18,9,1-18869,22,2,0,1,2.103878900408745,0.0956308591094884
418,418,418,418,418,418,418,1-9121,4,17,1-9121,22,2,0,1,2.103878900408745,0.0956308591094884
106,106,106,106,106,106,106,1-7872,7,20,1-7872,124,7,0,46,11.778429418802261,0.09498733402259889
276,276,276,276,276,276,276,1-3075,23,25,1-3075,45,0,0,41,4.259034916758537,0.09464522037241194
339,339,339,339,339,339,339,1-8126,4,17,1-8126,34,3,0,2,3.2077578008174896,0.09434581767110263
89,89,89,89,89,89,89,1-3509,9,21,1-3509,150,11,0,30,14.116367012262344,0.0941091134150823
232,232,232,232,232,232,232,1-18412,9,21,1-18412,56,3,0,21,5.181456908583641,0.09252601622470788
218,218,218,218,218,218,218,1-9351,1,2,1-9351,60,5,0,5,5.519394502043724,0.0919899083673954
55,55,55,55,55,55,55,MLG13,8,18,MLG13,225,17,0,34,20.531882613897324,0.09125281161732143
74,74,74,74,74,74,74,MLG09,6,19,MLG09,174,14,0,18,15.869820207357407,0.09120586326067474
196,196,196,196,196,196,196,1-7522,20,7,1-7522,67,6,0,1,6.103878900408745,0.0911026701553544
324,324,324,324,324,324,324,1-19093,17,10,1-19093,36,2,0,12,3.2465468049049377,0.09018185569180383
383,383,383,383,383,383,383,1-9182,7,20,1-9182,28,2,0,5,2.519394502043724,0.08997837507299014
114,114,114,114,114,114,114,1-6166,12,12,1-6166,117,2,0,82,10.518069833517075,0.0898980327651032
29,29,29,29,29,29,29,1-7462,9,21,1-7462,336,27,0,30,30.116367012262344,0.08963204467935222
400,400,400,400,400,400,400,1-11523,8,18,1-11523,24,2,0,1,2.103878900408745,0.08766162085036437
109,109,109,109,109,109,109,1-3364,17,10,1-3364,121,7,0,33,10.428003713488579,0.08618184887180644
12,12,12,12,12,12,12,1-3523,15,15,1-3523,497,10,0,305,41.68306462466717,0.0838693453212619
326,326,326,326,326,326,326,1-6835,22,28,1-6835,36,3,0,0,3.0,0.08333333333333333
505,505,505,505,505,505,505,MLG25,2,1,MLG25,12,1,0,0,1.0,0.08333333333333333
53,53,53,53,53,53,53,1-6727,17,10,1-6727,235,14,0,51,19.297823920845985,0.08211839966317441
95,95,95,95,95,95,95,1-9100,10,22,1-9100,142,8,0,35,11.635761514306068,0.08194198249511316
100,100,100,100,100,100,100,1-0541,17,10,1-0541,132,7,0,36,10.739640414714813,0.08136091223268797
388,388,388,388,388,388,388,1-7776,18,9,1-7776,26,2,0,1,2.103878900408745,0.08091841924649018
210,210,210,210,210,210,210,1-1514,1,2,1-1514,64,4,0,11,5.142667904496193,0.08035418600775301
