Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
1-1514,23,19,1-1514,64,9,2,12,2019.4279844760895,31.553562257438898
1-7488,1,1,1-7488,65,4,2,8,2010.9519896507263,30.937722917703482
MLG22,19,23,MLG22,33,6,1,0,1006.0,30.484848484848484
1-18987,19,23,1-18987,34,9,1,2,1010.7379974126816,29.727588159196518
1-8126,1,1,1-8126,34,4,1,1,1004.8689987063408,29.554970550186493
1-0363,4,4,1-0363,34,1,1,2,1002.7379974126816,29.492294041549457
1-7425,1,1,1-7425,352,9,10,22,10028.117971539497,28.48897151005539
1-3257,9,10,1-3257,37,2,1,8,1008.9519896507263,27.268972693262874
1-3174,1,5,1-3174,117,30,3,19,3046.510975420475,26.038555345474144
1-8864,22,20,1-8864,39,5,1,5,1009.344993531704,25.88064085978728
1-7579,19,23,1-7579,40,12,1,2,1013.7379974126816,25.34344993531704
1-8990,22,20,1-8990,40,9,1,4,1012.4759948253632,25.31189987063408
1-2006,20,21,1-2006,40,2,1,11,1011.5589857697487,25.288974644243716
1-8368,1,1,1-8368,80,6,2,8,2012.9519896507263,25.16189987063408
1-1633,1,1,1-1633,399,21,9,22,9040.117971539497,22.656937272028816
MLG24,6,6,MLG24,49,11,1,14,1023.1659818887711,20.880938405893286
MLG37,20,21,MLG37,50,5,1,6,1010.2139922380447,20.204279844760894
1-0984,23,19,1-0984,50,3,1,3,1005.6069961190224,20.112139922380447
1-8808,22,20,1-8808,52,7,1,11,1016.5589857697487,19.54921126480286
1-10808,1,1,1-10808,54,0,1,1,1000.8689987063408,18.53461108715446
1-8121,1,1,1-8121,110,3,2,14,2015.165981888771,18.319690744443374
1-7462,18,9,1-7462,336,42,6,53,6088.056931436062,18.11921705784542
1-8087,16,12,1-8087,58,7,1,12,1017.4279844760895,17.54186180131189
1-3246,19,23,1-3246,116,15,2,10,2023.689987063408,17.445603336753518
1-8371,13,16,1-8371,255,13,4,14,4025.165981888771,15.784964634857925
MLG27,6,6,MLG27,67,14,1,18,1029.6419767141342,15.367790697225884
1-4654,1,1,1-4654,138,4,2,34,2033.5459560155869,14.735840260982513
