Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
497,497,497,1-8039,19,19,1-8039,12,0,0,22,14.634194549173117,1.219516212431093
410,410,410,7W2-12806,23,21,7W2-12806,23,0,0,40,26.60762645304203,1.1568533240453056
574,574,574,1-4618,23,21,1-4618,1,0,0,1,0.6651906613260508,0.6651906613260508
474,474,474,1-19108,4,8,1-19108,16,0,0,15,9.977859919890761,0.6236162449931726
444,444,444,1-7467,15,15,1-7467,20,1,0,17,12.308241242542863,0.6154120621271432
32,32,32,1-3152,17,16,1-3152,323,19,0,248,183.9672840088606,0.5695581548261938
213,213,213,1-10043,17,16,1-10043,61,8,0,40,34.60762645304203,0.5673381385744595
445,445,445,1-2028,15,15,1-2028,20,10,0,2,11.330381322652102,0.566519066132605
129,129,129,MLG56,2,5,MLG56,109,4,0,86,61.206396874040365,0.5615265768260584
382,382,382,1-3472,22,22,1-3472,28,13,0,4,15.660762645304203,0.5593129516180072
337,337,337,1-3079,4,8,1-3079,34,0,0,28,18.62533851712942,0.5478040740332183
105,105,105,1-0529,14,14,1-0529,124,13,0,82,67.54563422873616,0.5447228566833562
247,247,247,1-8177,16,23,1-8177,53,24,0,7,28.656334629282355,0.5406855590430633
532,532,532,1-18369,16,23,1-18369,7,3,0,1,3.6651906613260508,0.5235986659037215
550,550,550,1-3142,17,16,1-3142,4,0,0,3,1.9955719839781523,0.49889299599453807
351,351,351,1-4776,20,18,1-4776,33,5,0,17,16.308241242542863,0.49418912856190494
509,509,509,1-0337,4,8,1-0337,11,2,0,5,5.325953306630254,0.4841775733300231
162,162,162,1-10960,12,12,1-10960,82,17,0,34,39.616482485085726,0.4831278351839723
343,343,343,1-11132,16,23,1-11132,34,15,0,2,16.3303813226521,0.48030533301917944
55,55,55,MLG13,8,9,MLG13,225,19,0,130,105.4747859723866,0.46877682654394043
8,8,8,MLG15,7,3,MLG15,559,29,0,348,260.48635014146566,0.4659863151010119
83,83,83,1-7306,13,13,1-7306,159,56,0,27,73.96014785580337,0.46515816261511556
114,114,114,1-6166,12,12,1-6166,117,13,0,62,54.24182100221515,0.4636053077112406
409,409,409,1-9245,9,4,1-9245,23,8,0,4,10.660762645304203,0.4635114193610523
508,508,508,1-7737,22,22,1-7737,11,5,0,0,5.0,0.45454545454545453
300,300,300,1-3077,1,6,1-3077,41,0,0,28,18.62533851712942,0.4542765491982786
539,539,539,P1-17272,15,15,P1-17272,6,2,0,1,2.6651906613260508,0.4441984435543418
77,77,77,MLG50,7,3,MLG50,168,3,0,107,74.17540076188743,0.44152024263028233
232,232,232,1-18412,9,4,1-18412,56,4,0,31,24.620910501107574,0.43965911609120667
240,240,240,1-10808,2,5,1-10808,54,1,0,34,23.616482485085726,0.43734226824232825
475,475,475,1-9548,8,9,1-9548,16,5,0,3,6.995571983978152,0.4372232489986345
306,306,306,1-8990,16,23,1-8990,40,14,0,5,17.325953306630254,0.4331488326657563
10,10,10,MLG08,8,9,MLG08,532,51,0,266,227.9407159127295,0.4284599923171607
376,376,376,1-3356,2,5,1-3356,28,8,0,6,11.991143967956305,0.42825514171272516
212,212,212,1-8916,7,3,1-8916,61,16,0,15,25.97785991989076,0.425866556063783
189,189,189,1-0582,11,11,1-0582,70,7,0,34,29.616482485085726,0.42309260692979606
319,319,319,1-8765,19,19,1-8765,38,0,0,24,15.964575871825218,0.420120417679611
184,184,184,MLG18,3,7,MLG18,72,20,0,15,29.97785991989076,0.41635916555403835
552,552,552,1-5303,9,4,1-5303,4,1,0,1,1.6651906613260508,0.4162976653315127
554,554,554,1-10217,8,9,1-10217,4,1,0,1,1.6651906613260508,0.4162976653315127
92,92,92,1-6511,23,21,1-6511,144,8,0,78,59.88487158343196,0.41586716377383304
525,525,525,1-19067,9,4,1-19067,8,0,0,5,3.325953306630254,0.4157441633287817
